ssd,Km,Km_cit,kcat,kcat_cit,Keq,Keq_cit
6.235090514087193e-6,0.0017151881668019161,0.0040626862867180445,0.00003329684280280445,1.1890206260879297e-6,0.0011337684950420209,0.1734048224643314
0.000022774997001811305,0.0012812149597003252,0.004486026963835993,3.975665286653508e-7,5.027687336279593e-8,0.16176361608230702,0.2887408175407293
0.00003491938387734902,0.0012776146190699071,0.004486036592654848,0.000029211620504204264,1.6609159844365757e-8,0.0004498526027800117,0.41105276251922407
0.000050497476205320336,0.001278188036353344,0.004486428983329767,1.571251385581717e-7,1.0091673171577295e-8,0.004200347790819167,0.49451371436477776
0.00008021226035872958,0.001284843702717658,0.004485467549783523,1.141635254193427e-6,3.95042492605044e-7,7.4866075490430985e-6,0.6236925823897139
0.00012644501799824145,0.0012832137245387255,0.0044841710708738965,1.0573070807811618e-6,1.6927811803515538e-8,6.849287101568824e-6,0.7837071525317447
0.0002191186567426201,0.001282813984466275,0.004485557653779682,1.2104889635695752e-6,3.483043393162118e-8,1.2548684693355209e-6,1.0329639693421844
0.001115082029055592,0.0012800894914548428,0.0044874338444391435,1.877714464301942e-6,1.7424843356076126e-8,6.707665733886746e-6,2.3453906389909918
0.0011363235069264414,0.0012801090830897436,0.004485862450947934,9.530703519167205e-6,3.553017292057781e-8,0.00010946067325251016,2.3678855595449098
0.001136707885340164,0.001262605361093612,0.004467541001582694,0.000019717535679318253,0.00008926783027557483,0.00022754325506457333,2.36829073584129
0.0021083765149017396,0.0012868621247343686,0.0045563961855277675,3.879978292009906e-6,0.00002793161373442273,0.0008574640282851113,3.2391665686181517
0.0022183750178674886,0.001280989634604558,0.004486229305060591,1.4724365051004505e-6,6.359366463139091e-7,0.0003629675554190389,3.323961439052932
0.0036564995947800287,0.0012712407964305195,0.00453633866858563,2.5667020973310745e-6,0.00003504101206698229,0.0002401694968389659,4.287455201727292
0.003821734731968945,0.0012803154343933823,0.00448567059591378,8.250984215975643e-6,9.384289132144657e-8,0.03271265845133778,4.385199648324784
0.004180508581220865,0.0012812262700465666,0.004484475545801774,0.000014290829276479087,6.802600435784012e-8,1.0382860410741536e-7,4.591106452683958
0.0078045102382406665,0.0012834926830661458,0.0044696577489602715,1.6255009039289125e-7,0.000016520255785478994,0.0009015392638084499,6.325258151785159
0.012622905503866156,0.0012572966998173347,0.0045381028826317485,0.00001597892189504192,1.4790446595387723e-6,5.373874925031079,5.9533565779738415
0.01690458099103782,0.0010331996511365807,0.004423605868544497,0.00022127997842417925,0.00044429971495844227,0.008947436021645662,9.446470094615167
0.018048515097290035,0.0012859172449805024,0.0044845539477328345,2.777630215511798e-7,5.464826631015896e-6,0.000010743383586182471,9.775762294595193
0.053303239089106266,0.001281872365873959,0.004474054744984775,4.744261502994514e-6,0.00004673688160210707,8.120140810566246e-6,17.384677073031174
0.055389708681965584,0.0013232171801716743,0.004603362546527123,0.00003669305237406027,0.00008027071451565061,0.000054232984900479497,17.749953781432804
0.0626405012374069,0.001280661333392523,0.004486125329839921,8.064938976913209e-6,2.230363072044466e-8,0.07891122133359559,18.976648786246862
0.10961375167127471,6.864842093882661,27.481292989689234,10.10344446409662,1.8941698944645373,8.41130721469015,4.027193754262108
0.1194390345209838,0.0012112960094626136,0.004977810196373292,0.00002082359608461875,0.00019686143954254757,0.00027015348105400644,27.11657278211011
0.1272531697319484,0.0012810441948427214,0.004487239888182458,6.535631196932549e-6,1.2254376514192843e-6,0.0017962251854128587,28.102267956714407
0.1302384978454378,0.0012783410447068085,0.004479781395324379,3.787383973037571e-7,0.000043153323336607636,0.00031439077300451484,28.47278344099935
0.21138952858077084,0.0012649108493524106,0.0044866349417045015,1.9618677722282993e-7,0.0000316351422864615,0.13998084850468118,37.60204555234917
0.2251886133545302,0.0012765446161681143,0.004757570445573727,2.6871779515973857e-6,0.000302932097025863,0.000010591873617060968,39.02065124646285
0.2582860545295411,0.7628339839924784,2.716291343593898,14.355663850196473,14.860593378123676,17.42127906056748,18.866888281117003
0.33747522902167415,0.001276057421468519,0.004508013846907573,0.000019264779235302268,1.2012073706085e-6,46.67558872276852,13.45262475365669
0.38114050235062885,0.0008535727068159582,0.006655116427485837,0.002492948928888141,0.0005425443062757217,0.0022830944089727505,53.51215997828308
0.47670991407559243,0.0012805958895094358,0.004487717168383186,6.182903373900387e-6,2.1136996312866764e-6,0.0010460103353008554,61.50130703063137
0.5059159601503306,0.001313704581621148,0.004996255000066276,0.000020561798987750647,0.0003189514932306414,0.07705267089752978,63.85437107788171
0.5396801349650854,6.28623465564079,2.358939151734994,14.911220222270286,37.24367482731447,7.260254328088159,10.856534553497456
0.5490052321735042,2.6423238513853304,6.331612853545882,6.78833319343793,38.16756706733689,9.8732843551376,14.438345039092829
0.7285536652171772,0.5928767073425469,3.136121191774029,7.498937302966419,42.92285087429566,8.482866113003407,16.483193164850203
0.731025529323204,0.001281644878726594,0.009406956485354522,6.512302037123186e-6,0.005511966542742553,0.000020766304715174934,81.04739872737237
1.001191004657584,1.4769528621926835,1.0849691347759327,6.209209449837282,49.354008969737485,5.8467141429310505,11.966032164940973
1.5844254421446322,0.824950849160602,0.4912579177411022,16.38726929968998,0.16155081125428006,53.07891068054668,50.66647633880655
1.9262417089005157,0.001273272595096465,0.00486096138553081,4.9033872363323e-6,0.0002866467603932384,0.00021555273066003973,162.09872676297584
2.0973866762690996,0.001328572194885533,0.004591035338065065,0.000029135721555726425,0.005823655902470582,0.00039301755863559715,173.31250028643282
2.1262718584852807,0.017058501666801628,3.3528484178321376,2.6080909301448476,48.95108509537966,5.290571397405822,112.61953954714443
2.3760313847843895,77.64322322360817,44.30012950039413,0.5946842765331994,0.1119297027355638,0.009627787485119464,61.735992849292046
2.5445818724874063,60.947375159190734,44.72427461581477,74.22633513112302,57.56690705725629,0.4641815822350923,0.32529327233479
2.6313606505448637,88.78233521457355,45.46906486740418,70.9552500288745,56.501288799414795,15.636538812041344,0.03286362697207969
2.714324100281362,0.0013030841783420015,0.006637840792024204,0.000054062893527781264,0.0011333552586921944,0.000022843190233395044,213.86735524771873
2.7284582739872034,0.0826275206725947,0.12070314242975949,0.20631977948835165,0.0015127657344325494,65.74240742675478,50.568599227428976
5.372605848729428,0.07836250419846436,8.983434277565195,10.369832418320241,57.85039571334444,1.4281177754292986,286.59283747421256
7.462735394861053,0.028722350609717402,0.045357980051901885,272.33481352006174,74.51337023398511,0.12459826822327587,0.0010335951556546597
7.462838666439369,0.005734830801717673,0.012005006474164722,272.15870487441236,74.52542543754535,0.0006775695218418574,0.11585584252914118
7.462880825020451,0.005579263122227966,0.09393823024037651,272.15866731194507,74.52542654816459,0.4649802964648333,0.014212535915225083
7.46288350185364,0.003336954365495183,0.008690817952118395,272.3052830735889,74.51539214476605,0.7803433790105614,0.18069671417204036
7.462937713845962,0.005450468780974212,0.012351842319334115,272.15820068666005,74.52545994488145,0.0031217924386930597,0.7020148156611737
7.462962477146333,0.0805436295365514,0.04016779000394519,272.00812473230513,74.53573189119837,0.41737461145190125,0.007738326168763112
7.462986343899806,0.040563691138532004,0.021005162469493126,272.15873044759695,74.52542410374605,0.032840419475347375,0.853946974705469
7.463686154753419,0.0691288636661051,0.05297792251072406,272.1587070276892,74.52542612616654,2.0421231037632452,0.08975373248477712
7.4637568170841355,0.005363695408486826,0.010643424735868568,272.16040325876384,74.52530912652423,2.1303805439385557,0.009476847135016257
7.464066274468452,0.01131371537436748,0.05439271729345887,272.1587030430075,74.52542489307105,0.020070412287816558,2.465019654182525
