ssd,Km,Km_cit,kcat,kcat_cit,Keq,Keq_cit
0,0.00002,0.00007,0.41211435266581287,6.020288008989064,0.00016,0.00016
2.7023010471648562e-9,0.0009830719351664827,0.0034401894651433667,5.97605694105333e-9,9.855195915537116e-9,4.1620827335824e-9,1.3990612596388727e-9
2.7023010645575553e-9,0.0009831553870377912,0.003439871141507532,1.4231007715625e-7,6.521298870864497e-8,4.357730403739198e-9,1.1760307083632373e-8
2.70230116738583e-9,0.0009837460170640964,0.003440485751014793,5.837240388589694e-7,2.5956731489778068e-9,2.477232557539926e-10,1.364654781321403e-9
2.7023012073480555e-9,0.0009816244769853366,0.0034411003144047404,1.5817096401317409e-9,1.666628380315218e-8,4.391916653490382e-9,5.543796758461505e-9
2.702400944761164e-9,0.0009703355133453091,0.003474271399989467,1.5974988539605865e-7,6.698418668539588e-6,1.3797912600888373e-8,8.319988578295299e-7
0.13732179536852515,32.2630855389901,12.90826668100709,15.871493789673154,4.648301756412395,1.957784730002287,0.24460497372395174
1.0819491435417954,67.45925207694076,24.290303542823764,19.29394488340494,37.250925137855994,27.66818085450902,10.23666380121719
7.459884271608679,0.00714324213989877,0.03398697936236912,282.2175121749758,73.83689021949914,0.000012574204965963691,0.0044797438026590265
7.459884484640366,0.007092430309586484,0.032389941562299275,282.21754369897644,73.83688911401455,0.00001834978019481085,0.00008588279386430567
7.459884487364377,0.00810218779859491,0.030666116903513473,282.2175352995975,73.83688972692683,0.0007683256479567374,5.271981412351394e-6
7.459884487565605,0.007130574757056503,0.03149718506121108,282.2175292562618,73.83689013265969,8.188163316054807e-7,8.098368336876842e-7
7.45988448756639,0.007153764462014229,0.03159729254878913,282.21752396283136,73.83689049304633,0.0001209369251606567,3.889617645439109e-8
7.4598844879039135,0.0070829454127233375,0.03391887511841412,282.2175443143866,73.83688905789478,0.000033894996642177875,3.9852307245251746e-8
7.4598844883388065,0.007184897372476243,0.03130004963609383,282.2175394022493,73.83688944150948,0.0019115839413535796,3.2787064824734384e-7
7.4598844888093,0.007170075980342893,0.03397274827764175,282.21739316919354,73.83689940664499,8.176692253782003e-6,1.1772943798765872e-6
7.459884499381035,0.009473091068377985,0.03017049556506344,282.2175251581573,73.8368904764844,0.001322335024613627,0.000010438383301849444
7.459884501237723,0.00964794395940101,0.04508901623655537,282.2140283579928,73.83712950993836,0.0017478123496134075,1.8248986035414995e-9
7.4598845016813975,0.013726454442707703,0.026095465536381028,282.21752583867743,73.83689043106313,0.006550005457213859,4.423283554076629e-6
7.45988451068375,0.00005753010286378895,0.01917857932758051,282.2175272323003,73.83689057538356,6.012221902512541e-7,3.2944414747214025e-8
7.459884513158982,0.007119145549815645,0.04801793928568745,282.2175294427659,73.83688985203727,0.000016701321857610915,0.000016136428639416854
7.459884517302062,0.0071595370217719025,0.05253823304771302,282.21749859915343,73.83689184555428,8.513330353719128e-6,8.129852720932874e-8
7.459884540511601,0.007135767793388808,0.03204966488990016,282.2175130143562,73.83689148240796,9.232888179721469e-6,0.0009308713463273457
7.4598845646668135,0.0071198811416534665,0.06519784473788107,282.21751559772554,73.83689045074695,0.000012759296504955992,0.00005010289976821587
7.459884574119256,0.007112810847528452,0.049901242380344144,282.21752716160364,73.83688999951328,0.00003176068508534265,0.015681722048297913
7.459884597173333,0.024421713191661976,0.01443168561470971,282.21602894472426,73.83699309431329,0.015054055730278728,0.0077173037338038345
7.4598846188558445,0.00710174536101241,0.03699927364279495,282.2174055984214,73.83689910495735,9.942119708479219e-6,0.00019807894482420251
7.459884620008007,0.007107005172916061,0.07180836642095803,282.21753076086316,73.83688939405695,1.9846561324704174e-7,0.0008200536329841847
7.4598846359437205,0.006070819695742652,0.01467984930457634,282.21751857959475,73.83689171490394,2.5134846528868274e-6,9.3859720885249e-10
7.459884646193638,0.007179058200268829,0.03175235192533427,282.21766293834594,73.83688161913481,0.000033004356643089076,0.010320611641929048
7.459884651586259,0.014926907317190059,0.02724874905636114,282.2172210371642,73.83691178438556,0.006122520091179059,0.014013704466770997
7.459884705879398,0.009093588991929448,0.030979937820020696,282.2175507815955,73.83688968197237,0.0010981939526151668,0.0006860956859305736
7.459884770717653,0.007114462733248947,0.0554025179948647,282.21753223700847,73.83688982401942,0.00006124458311508465,0.028946274770943747
7.459884829004166,0.024849804593338097,0.0976876629000714,282.21575249547567,73.83701044822106,0.009902026262185542,2.606313195862089e-6
7.459884842957205,0.007249620102300098,0.07642943693090572,282.2174710171596,73.83689414294523,0.000053503526343525926,0.01348898095927773
7.459884881165163,0.040857346371074924,0.0021063373109228827,282.21736736956444,73.83690165299956,0.03375286029293119,3.6666870440512497e-9
7.4598850369111,0.013056588508728406,0.12028199110255276,282.2174602916444,73.836893229544,5.02149510124214e-6,2.2812562385995935e-8
7.459885129080231,0.00780812762116536,0.030891902631769923,282.21753467172516,73.83689278018964,6.25134540215965e-7,0.0024081507908487146
7.459885236203811,0.006085611555801245,0.135974207610524,282.2134236982361,73.83716925283036,0.000023796736099929244,2.4586830272741666e-6
7.459885278011912,0.0011873692705087705,0.030032494374475503,282.2154952162953,73.83703082884652,0.0001227288438587705,0.04854072952645245
7.459885639406535,0.007875058910421829,0.01165437721976245,282.21755505665266,73.83689396000213,3.5300759270741585e-6,6.0649916654913275e-6
7.459885719676948,0.008456280735071936,0.030275185980936006,282.21758121839986,73.83689238232502,0.001271240842695459,0.00027092600027572156
7.459885806307883,0.008706329670368131,0.034704710939123064,282.2175550571378,73.83689447454111,0.00024909033433703325,0.0048240351332488555
7.459886411516439,0.0072027738254085245,0.035880790369189286,282.21759429970234,73.83689463786777,0.000641658390798731,0.0018349017812811683
7.459887876319464,0.007015366267894647,0.032235058170333696,282.2176932071696,73.83689482980536,0.00033143733581831035,0.0016855405885828443
7.4598896509341985,0.2302164449734787,0.08391629204084529,282.33549952905025,73.8288152506259,0.008882565833041865,0.057448425731571634
7.459893459483645,0.0073911176550088735,0.032557617374944316,282.21782343053593,73.83691034245174,3.4291806997070386e-8,0.04323631619833264
7.45989614848259,0.00043628407735691433,0.008563385594878478,282.21793077207064,73.83691771246534,8.37704021140707e-6,0.0003012981056767498
7.459896673300143,0.006304924250738604,0.03385341228221446,282.2179380407264,73.8369176990107,0.0012146802075120391,0.041915060172601985
7.459941928812409,0.008872877531160601,0.0378179116277122,282.21943591772896,73.83701999966571,4.8869891152488595e-6,0.09923878487166032
7.459955340347235,0.019059117559488328,0.0715107794603815,282.21879047730164,73.8371356300221,5.620784091257216e-7,0.00012202310273255981
7.4599862429373065,0.023968167247303485,0.17191987752497942,282.22100666036744,73.8371214856848,1.0543360109938839e-6,0.00027899830335899165
7.460000828817795,0.010107603737208204,0.0419669000241527,282.22047764537547,73.83709573673107,3.4550112913060783e-6,0.3787440800145309
7.460156467268712,0.019952482759589517,0.039865287119491756,282.22692334196466,73.83752577139693,0.000014177688869101715,0.001737040167076425
7.460288785557896,1.2217716025200034,0.29457041317037097,281.3340845814575,73.89864514091802,0.04633059300563382,0.024089878348295957
7.472829430116912,6.70069134747696,7.090469540287282,280.2394792944285,74.00130917931006,0.1194697872003962,0.2052197350679086
7.5240554255890535,32.98680524146826,0.10026445272689444,273.33494618334623,74.44474057795026,3.1193162915315176,6.838234812385142e-6
7.625973393829849,59.13443118928195,0.2665632858969558,281.6210537456461,73.87771504820499,0.41971897892028814,0.001935637172667168
7.629683416679823,59.88035540606169,0.029103431694705997,282.5844697801963,73.81279035775681,0.004462508112939634,0.025481489588109463
7.63041448273533,60.04574835334778,0.8900762337600273,282.2305035263208,73.8365115695203,0.0005720790667560252,0.0042712585566343
7.643344139350523,62.572484851569044,0.016941471037624094,287.6181440088551,73.46688249391403,0.8678136731159929,0.06098451966944252
7.6568709529634775,59.623259168495274,18.955707306111744,281.41402897934984,73.89123315541352,0.05641673000149365,0.0018943475779888842
7.66001552193087,56.592611065187526,1.65130893157749,281.5816331698789,74.09062983404276,1.7482593290289647,0.10089667367933339
7.663350823046486,41.10193358344066,34.36657513344481,269.86304623167996,74.68176578627617,2.354404683691862,1.3613971861057748
7.864424221757127,59.88448695239697,46.439779580918696,282.5499814100111,73.85583031154394,0.08285464248274024,0.06964889752130639
7.872770710245244,59.54204133172305,47.946225195794874,282.57098361394026,73.81157242963285,0.16157358743610703,0.04072563392286569
7.894353459793828,60.32884349704672,49.279678352004275,282.04360007713916,73.84760279569058,0.004440281096671253,0.007918491807606752
7.9120903916846865,59.95280805152351,50.66324599000534,282.2909462178152,73.83062329066057,0.006029227774693643,0.0025279006794461704
7.923236999885483,38.758269956442,47.70728048401904,289.72919543203307,73.98790023668786,0.06327086811335215,0.1895179891277541
7.930445154787387,59.87503885001879,51.92254992360403,282.319483527753,73.82864757748837,0.004041673452095532,0.0073033986375411145
7.93770813665076,59.850857002279525,52.40176017756944,282.7167768834055,73.80144209115397,0.01099695757155269,0.05821072677519002
7.947518330530784,60.077025185401254,52.93455455463452,282.17551728490685,73.84028207281841,0.0026006316929255155,0.004168003609402061
7.9512297213549346,60.00294926032879,52.723481382708066,282.21927029464587,73.87203191488966,0.007987977450432296,0.0017143484903358085
7.951932633614858,59.9005449974702,53.286871866460515,282.15457206474326,73.839965363089,0.1382846712912404,0.0008142740976221992
7.954595937604683,59.82497948142242,53.472325301402066,281.8935045721894,73.85777833471197,0.46756881131817685,0.027338478957039402
7.955871740159348,59.97114370628342,53.510620780302645,282.51762623337305,73.81507440991024,0.022603996184119648,0.031024875024373285
7.958272174826327,60.365880287824915,53.53605286763046,280.4765417335238,73.95477378465614,0.3458557245441731,0.01709131894063291
7.9586314405459,59.77448585641253,53.73805845238893,282.17595256966234,73.83844050164554,0.04282944156577502,0.0003620255349265301
7.960471302028436,60.06622552998787,53.76409236618419,282.20763055055403,73.83638589556739,0.0020694693220466354,0.0015405141182645505
7.961243518129759,60.05489353879678,53.81366842591279,281.88645522607527,73.85842231671734,0.0006906241173764543,0.007949245870114781
7.96157925708864,60.04068501654374,53.838853188025425,282.83378922127577,73.7934048062058,0.265692330800628,0.12430773118774145
7.9628880907290505,60.09678153890489,53.77288394684048,282.1620903207344,73.84949970490986,0.022701142426890968,0.0021541378550820113
7.9647453739540595,62.61400993983265,53.06664223557302,293.09214081676294,73.09117780493182,0.03227410766145044,0.00008763771448515592
7.968578095414048,60.15262390760249,54.231346486848075,282.09531410496845,73.84394880024175,0.042346272342726185,0.005671352851912761
7.96875635893962,60.063930079787916,54.2674485486845,282.2095512412181,73.83612851127796,0.0006744147509671186,3.667127501183822e-9
7.96875636085441,60.06078592060713,54.268346879910055,282.2137483313421,73.8358412026028,0.00252424403656963,0.000635920385529912
7.96875636295854,60.055711968321475,54.269796580470725,282.2160034442271,73.83568683047727,0.002275395822619514,3.931503424680834e-9
7.968756365474058,60.04951511633044,54.27156710984647,282.2078248791314,73.83624668821437,0.0007266823948984745,5.489190238417914e-7
7.968756366186946,60.05119340186366,54.27108759971449,282.2175491617895,73.8355810196655,0.0002997205879413044,7.700018228552154e-7
7.968756388932741,60.04022872458128,54.27422036440547,282.19095902977955,73.83740122729907,0.0016156004846290112,2.130118455755114e-10
7.968756394039362,60.03832497809713,54.2747642938613,282.21946939719896,73.83544957231408,0.000021563498870617173,0.005298005697380056
7.968756414438092,60.028088441546096,54.27768901313694,282.2170733249896,73.83561359308646,0.000045909374070488564,0.00021157186901615978
7.968756416138399,60.03763547051907,54.274961294137746,282.23730187502383,73.8342288621832,0.005337721796729895,0.0005264510605981753
7.96875698669893,60.121405031863624,54.251029437593154,282.14126314835244,73.84080443939929,0.006997237928031456,0.0005677993109189224
7.968759120308003,60.19183655729817,54.23090429373056,281.9689514689284,73.8525988491055,0.035229925384991,0.0014703327457170723
7.968759464873528,59.87266586706238,54.32209546605156,282.4164660465839,73.82196431172169,0.014767512735323004,0.023167492443660898
7.968759530614417,60.223827361388615,54.22176901972005,282.10072055561267,73.84358163458242,0.01765020453658441,0.05983750013988062
7.968759815617014,60.23311690613055,54.219109654235,281.9444186288352,73.85427808124163,0.013637112254918917,7.904601588082717e-7
7.968787553970677,60.188775069120936,54.23177873377567,281.22722342873783,73.90337313896278,0.05540927781234696,0.10660097919858455
7.97042188544308,58.03162083297226,54.85766123775385,284.20637196781297,73.70500228044219,0.25039002478918776,0.13229994749926016
13.372573655715136,99.99216961657746,99.99197930697075,280.0042920735325,73.9873082360853,2.9162721065019697,0.1085877927388794
