"Priority"	"Fitting Equation"	"Log10 residual"	"Log10 residual^2"	"Euclidean residual"	"Relative error"	"True value"	"Predicted Value"
""	""
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"haldaneRatio_1"	0.06433257327902187	0.004138679984700718	4954.971934623038	13.768204948856328	35988.51087	31033.53893537696
1	"relRateFor_6pgl"	0.8440998133464042	0.7125044948914343	0.5439935421649815	598.3928963814797	0.09090909090909091	0.6349026330740725
1	"relRateFor_6pgl"	0.7294514555595478	0.532099426017943	0.5969622153397733	436.3539156797739	0.13680688860321005	0.7337691039429833
1	"relRateFor_6pgl"	0.6077970822911445	0.36941729324162825	0.6129586760746536	305.3191118057632	0.20076000891310186	0.8137186849877555
1	"relRateFor_6pgl"	0.48694728979730195	0.23711766304093757	0.589042261182828	206.86495246336972	0.2847472489508013	0.8737895101336293
1	"relRateFor_6pgl"	0.37456467443908426	0.14029869533765718	0.529614878047618	136.89978928914113	0.3868631798468568	0.9164780578944748
1	"relRateFor_6pgl"	0.2767499110949171	0.0765905132910445	0.44562711220156914	89.12542244031383	0.5	0.9456271122015691
1	"relRateFor_6pgl"	0.19696654359297838	0.03879581929496465	0.3518556860987838	57.38616154399288	0.6131368201531432	0.964992506251927
1	"relRateFor_6pgl"	0.13571262625572883	0.018417916925227137	0.2623719433696813	36.68240953772074	0.7152527510491988	0.9776246944188801
1	"relRateFor_6pgl"	0.09109691524224274	0.008298647966652358	0.18652665962978743	23.33800381736743	0.7992399910868982	0.9857666507166857
1	"relRateFor_6pgl"	0.05995430565850323	0.0035945187669932325	0.12778091457853558	14.803282474273319	0.8631931113967899	0.9909740259753255
1	"relRateFor_6pgl"	0.03890490938915146	0.0015135919745780857	0.08519715102421455	9.3716866126636	0.9090909090909091	0.9942880601151236
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
1	"absRateFor"	0.0779155245774028	0.006070828970171861	36.157430366643126	19.65077737317561	184.	220.15743036664313
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
3	"customRatio_1"	0.008704330799778504	0.00007576537467197268	2.6589549439479197e-6	1.9842947342894923	0.000134	0.00013134104505605208
