ssd,Km_3pg,Km_2pg,kcat_f,kcat_r,Keq
0,0.0002,0.00019,626.7176791692085,417.8117861128057,1.425
3.88150798528911e-8,0.00019998000039435503,0.00018998257946695199,626.7180318580325,417.8115511783385,1.4249991984249888
3.8815079862927576e-8,0.00019998000096723141,0.00018998257990015594,626.7180329891969,417.8115516304812,1.424999198621858
3.8815079863923673e-8,0.00019998000070393612,0.00018998258013153656,626.7180321506422,417.8115517554033,1.4249991999015161
3.8815079867149916e-8,0.00019998000138514115,0.0001899825801570178,626.7180328104256,417.81155139541045,1.4249991979656222
3.881507988548544e-8,0.00019998000190173468,0.00018998258010346193,626.7180328281853,417.811550354238,1.4249991974734417
3.881507989467171e-8,0.0001999800003319905,0.00018998257900933475,626.7180340589205,417.8115518078128,1.4249991982937387
3.8815079899226094e-8,0.00019998000094414108,0.00018998258088442815,626.7180311410348,417.81155199594997,1.424999200721809
3.8815079904044534e-8,0.0001999800003226341,0.00018998257885288535,626.7180343288776,417.81155170168796,1.4249991981624883
3.881507990470975e-8,0.00019998000113230691,0.00018998258102236504,626.7180308570257,417.811551822638,1.4249992003608811
3.88150799095538e-8,0.00019998000219422713,0.0001899825799456157,626.7180331682914,417.8115502382648,1.4249991953734866
3.881507991231556e-8,0.00019998000214335054,0.00018998257987489368,626.7180338797542,417.81155042281557,1.4249991961937793
3.8815079913283705e-8,0.00019998000184440722,0.00018998258110932407,626.7180318597797,417.81155151182804,1.4249991992780904
3.881507992026468e-8,0.00019998000210494363,0.0001899825801333278,626.7180344470809,417.81155083403837,1.4249991982937416
3.881507992893969e-8,0.00019998000231938846,0.0001899825808930863,626.7180311491088,417.81155036834195,1.4249991965547133
3.881507992905467e-8,0.00019998000049453756,0.00018998257920989215,626.7180348330497,417.8115525119613,1.424999197998434
3.8815079933311044e-8,0.00019998000064295175,0.00018998257925904137,626.7180353059956,417.8115520961046,1.4249991998030809
3.881507993583486e-8,0.0001999799994702506,0.00018998257978396715,626.7180320085936,417.81155289696676,1.4249992018702247
3.8815079940970584e-8,0.00019998000010719251,0.00018998257862835427,626.7180348505208,417.8115521404555,1.424999197703126
3.8815079949485436e-8,0.00019997999972644985,0.00018998257880327871,626.7180344662373,417.81155256440246,1.4249991994093436
3.881507995315615e-8,0.0001999799996531849,0.00018998257880537217,626.7180343606287,417.8115526709431,1.4249991993437197
3.881507997629624e-8,0.00019997999935260363,0.00018998257847227168,626.7180343903162,417.8115525669169,1.4249991994093434
3.8815079980179144e-8,0.00019997999944040837,0.0001899825781834657,626.7180345855742,417.8115522535368,1.424999198129684
3.881507998825866e-8,0.00019997999950512586,0.0001899825782528336,626.7180349873315,417.8115523078287,1.4249991989171649
3.881507999907602e-8,0.0001999799991578223,0.0001899825801747469,626.718031241716,417.81155337865664,1.4249992036420627
3.8815080001575825e-8,0.0001999799989817624,0.0001899825787498383,626.7180338212869,417.8115530824064,1.4249992010827421
3.88150800086588e-8,0.00019997999929381214,0.00018998257801016114,626.7180348353096,417.81155236440406,1.4249991980640533
3.8815080014622654e-8,0.00019997999967312206,0.00018998258006348533,626.7180338892766,417.81155353353483,1.4249992046264124
3.881508005584707e-8,0.00019998000232102788,0.00018998257853518604,626.7180353364879,417.81154885508,1.4249991935360233
3.881508005830548e-8,0.00019998000219131285,0.0001899825783945143,626.718035481791,417.81154891358784,1.424999193536019
3.881508006602546e-8,0.00019998000251988143,0.000189982578651255,626.7180353781683,417.8115492806221,1.4249991916329345
3.8815080069219817e-8,0.00019998000248997062,0.00018998257862919615,626.7180349543588,417.81154850218064,1.424999193371963
3.8815080084821475e-8,0.000199980003512537,0.00018998257998188627,626.7180343269341,417.8115492303245,1.42499919232199
3.881508012156271e-8,0.00019998000344673052,0.0001899825824568304,626.7180316581541,417.8115511662397,1.424999198687484
3.8815080129166773e-8,0.00019997999872504332,0.00018998257726828623,626.7180357700727,417.81155210173574,1.424999199573398
3.8815080141988986e-8,0.00019998000017929383,0.0001899825821135221,626.7180291448229,417.81155362011486,1.4249992053154714
3.8815080153194994e-8,0.00019998000412862655,0.0001899825817937047,626.7180329022563,417.811550237659,1.424999194848496
3.8815080155483386e-8,0.00019997999902959248,0.00018998257739698035,626.7180365448669,417.81155280367886,1.4249991977359349
3.881508015813093e-8,0.00019997999843527828,0.00018998257747728078,626.7180356153153,417.81155293872536,1.4249991999999534
3.88150801601674e-8,0.0001999800036204286,0.00018998257961139528,626.718036508056,417.8115495959017,1.424999192486045
3.8815080168129965e-8,0.00019997999863394862,0.00018998257745373337,626.718036128,417.81155301559005,1.4249991993109083
3.8815080179208e-8,0.00019998000397323975,0.0001899825800298578,626.7180339701235,417.81154835651904,1.4249991915673152
3.881508021217304e-8,0.00019997999824053332,0.0001899825771757963,626.718035759754,417.8115531059157,1.4249991988843513
3.881508023176623e-8,0.00019998000378954712,0.0001899825793714258,626.7180344753522,417.81154741724305,1.4249991922891712
3.8815080251786313e-8,0.00019998000083090676,0.0001899825828949342,626.7180293315906,417.8115542364657,1.424999204856097
3.881508025863076e-8,0.00019997999853617145,0.00018998257711544481,626.7180368302432,417.8115533865098,1.424999197801558
3.8815080262124926e-8,0.0001999799979231303,0.000189982577353608,626.7180358280423,417.81155357088306,1.4249992010499288
3.8815080325069745e-8,0.00019997999971453607,0.00018998257641328887,626.7180384225877,417.8115516629781,1.4249991936344588
3.881508036456261e-8,0.00019997999779605206,0.00018998257689707435,626.7180366725917,417.8115537608419,1.424999199803081
3.8815080398685325e-8,0.00019998000110364823,0.00018998258002419916,626.7180242354266,417.8115465520594,1.4249991959969113
3.881508042062779e-8,0.00019997999831374466,0.0001899825811660896,626.7180309516732,417.81155651402577,1.4249992057420207
3.881508050336866e-8,0.0001999799966024026,0.00018998257776991698,626.7180343918347,417.81155515382557,1.4249992049217266
3.8815080528052416e-8,0.0001999799975133639,0.00018998257625495204,626.7180377342298,417.8115537334814,1.4249991995077806
3.8815080572691575e-8,0.00019997999713317814,0.00018998258017523137,626.7180315973734,417.81155688564724,1.4249992069232496
3.8815080581038906e-8,0.00019997999966840424,0.00018998257547053117,626.7180398012316,417.81155112426234,1.4249991918626232
3.881508061614833e-8,0.00019998000568978628,0.00018998258262819395,626.7180304072941,417.8115473784771,1.4249991940610163
3.881508066400198e-8,0.00019997999779877397,0.0001899825761814828,626.7180393584304,417.81155433725434,1.4249991985562298
3.8815080704979056e-8,0.0001999800027777521,0.0001899825769246015,626.7180421659849,417.8115499115062,1.424999190123592
3.881508096353716e-8,0.00019997999797129344,0.00018998257458645334,626.7180409816134,417.8115526856056,1.424999194684443
3.881508124236656e-8,0.00019997999590335927,0.00018998257467564604,626.7180395552538,417.8115550592871,1.4249991987530959
3.8815081277417375e-8,0.00019998000521888272,0.00018998258583554457,626.71802453133,417.8115488449404,1.4249992031170784
3.8815081281298996e-8,0.00019997999522951108,0.0001899825752374807,626.7180385363757,417.8115557444682,1.424999203117078
3.8815081285210614e-8,0.00019998000697062177,0.00018998258476689438,626.7180274709848,417.81154725633417,1.4249991947172485
3.8815081416747466e-8,0.0001999800002956208,0.00018998257423667074,626.71804515171,417.8115511667903,1.4249991901564065
3.881508149782056e-8,0.00019997999616126725,0.00018998257394249127,626.7180412621939,417.8115549307126,1.4249991957344164
3.8815081722058824e-8,0.00019997999564601242,0.0001899825737261402,626.7180415416403,417.8115555639113,1.424999196259403
3.881508172364304e-8,0.0001999800073387715,0.00018998258629417082,626.7180256954313,417.8115482105929,1.424999196259407
3.881508185819406e-8,0.00019998000767109048,0.00018998258598865918,626.718025309345,417.81154697156785,1.4249991949469325
3.88150818901911e-8,0.0001999799953767955,0.00018998257362838326,626.7180425834788,417.8115554034599,1.4249992003608838
3.881508226839777e-8,0.0001999799942073741,0.0001899825730439242,626.7180419645493,417.81155595656224,1.4249992010171169
3.8815082611274376e-8,0.00019997999371727319,0.00018998257245103777,626.7180425341978,417.81155602749266,1.4249992011155526
3.881508262262618e-8,0.0001999799937352798,0.00018998257241220406,626.7180423378306,417.8115563122798,1.4249991992780904
3.8815082906938764e-8,0.00019997999404354822,0.00018998257208868632,626.7180446205348,417.8115561608016,1.4249992003608845
3.881508352006396e-8,0.0001999800037403909,0.00018998258943200264,626.7180146733493,417.81155124349345,1.4249992100403663
3.8815083634091806e-8,0.00019998000368218687,0.00018998258974510954,626.718014948904,417.8115517276584,1.4249992117793928
3.881508666492784e-8,0.00019998001308651515,0.00018998259413078184,626.7180261942883,417.81155114343215,1.4249992052170317
3.881509074883973e-8,0.00019998000616507005,0.00018998258803794906,626.7179990943465,417.81153420584167,1.4249992049873472
3.8815091631997176e-8,0.00019997998558954284,0.00018998256444832082,626.7180518000312,417.81156140331314,1.42499920173898
3.881510056465973e-8,0.00019997998074090944,0.00018998255857689364,626.7180577965424,417.8115632242332,1.4249991996718323
3.8815147765497944e-8,0.00019997996235991217,0.0001899825409335543,626.7180713102317,417.81157292216955,1.4249991959640977
3.881550169968546e-8,0.00019997991030031972,0.000189982484784671,626.7181488767995,417.81160684570415,1.4249992064310693
3.8822400386078726e-8,0.0001999796153239251,0.00018998217948870653,626.7184971608757,417.8117691951,1.4249992566003447
3.8907711398869864e-8,0.00019997843175039657,0.00018998117503475398,626.7190801046453,417.81229891017375,1.4249996753776666
3.892623841497985e-8,0.00019997832429611867,0.000189981443670359,626.7154540740229,417.811132033245,1.4249981916602938
4.521522760821904e-8,0.00019996636204058318,0.0001899696211716551,626.7180276147149,417.8115641763451,1.4249991322763609
4.9333795188111904e-8,0.0001999676481733701,0.0001899714281677797,626.739667988775,417.8275712234413,1.424998133288114
8.905016787061854e-8,0.0001999422855454866,0.0001899459293115366,626.7223707605315,417.81361930949566,1.424995854510794
9.589326489301371e-8,0.0001999418808006442,0.00018994438275771617,626.7424237600276,417.82097019080004,1.4250076587151659
2.723038726454489e-7,0.00019990893356260382,0.00018991519811089902,626.7958427934367,417.8600057415189,1.425011860070056
4.793806032650547e-7,0.00019990659675208134,0.0001899119804338701,626.8775312603696,417.91130557944354,1.4250151430567575
0.0015581251581410407,0.0001971177882908284,0.00019261639385661722,611.415297804539,418.9713610305617,1.4259931455881965
0.03872583656216278,0.00017089252808424464,0.00016083651678533529,651.1384692242051,420.6723440109999,1.4567553084359235
0.15946456440682766,0.00013920058586005117,0.00013386730906237955,616.3713766268693,416.43932028978713,1.423383369831676
0.16469164124687674,0.0001696532396924078,0.0001321220936484354,746.1521693241905,418.1899997424672,1.3894750423261848
