ssd,Km_fdp,kcat_f,Kic_dhap,Kincc_g3p,Kincu_g3p,Keq
0,0.00017,10.5,0.00013,0.00003,0.00023,0.00016
8.248068640482707e-6,0.005762801490600854,0.0017184736600078005,0.05325865330218156,1.1517315268459398,2.0433409666580418,0.0008513577694624209
0.000010335845494386699,0.016271854014885328,0.00035773394821652407,0.11352313365480815,0.00667551166867584,0.785438915239624,0.0002214269761978708
0.000010807065480759814,0.01864559649489268,0.01112368454138778,0.015316504507989034,1.2351981953611826,1.9035219567831658,0.00015006236359050518
0.000015165985882514426,0.010804185251613993,0.00002008721906693587,0.027377181658543952,1.5950605599768408,2.9104063274346172,1.58093771567328e-6
0.00001526836650673072,0.013316489352932476,0.002966958777607585,0.04077328477357912,0.534411233165369,2.048962668358422,0.0020529344632373397
0.000015456566290452606,0.012649801927978084,0.0014305512094956558,0.026795751871123055,2.227473159247891,1.0249314003638486,0.00047745551959573276
0.00001550160381484515,0.018090734160683703,0.04079244389873319,0.03577605682604483,1.5799222752625666,2.9827610033406855,0.007904933713106408
0.00001583121276362913,0.0063446021902765935,0.00019542624059115928,0.02944287136796495,1.561160164729516,3.07417766999383,0.010764034959453429
0.000016311929768789544,0.009973251448149374,0.00006422222591189504,0.029352489548223195,1.596022410386635,2.94793345712891,3.698659996711258e-6
0.0000166630868918712,0.013333696012701233,0.0007820441630491088,0.05790321254472102,0.1886787894433581,1.468054955801974,0.004896185768748232
0.000017059362040753243,0.0036041105870972152,0.00017413815293869966,0.02894676600956499,1.7890912442591502,3.337151580467879,0.00003959891212135767
0.000020055063294005793,0.016384655899513323,0.005142106458728384,0.10246381208584396,2.0307224743009247,4.0022105314274805,0.1594120171685752
0.000029177621159739193,0.02924507701877008,0.00020643203941160337,0.018491931233920594,1.5277316190372656,2.759882502385921,0.000016457515434670956
0.000035603780827056595,0.011029709347492072,0.000027347055058563842,0.14147762884672316,9.075900686618601,7.722381675610352,2.0741513297476903e-6
0.00004233581522637934,0.04799537239783761,0.03615739889394289,0.17897299784803697,7.879373359975824,1.9924280744835619,0.0027826907134099986
0.00004252696006135798,0.10368981303261972,0.00021974647395273634,0.1776129745880564,7.836008957140996,2.0452473046590276,0.00006501943806221012
0.00004254068818776508,0.09820329799469389,0.0006016724995899516,0.1777591640007534,7.833413911508554,2.0473271559465194,0.00010920800388338595
0.00004256756294100514,0.1235779410618772,0.00003792942217660853,0.1779748314107533,7.8366818396573485,2.051056132748023,2.493525405686952e-7
0.000042595173028804177,0.12433514211618595,0.000020359826924916325,0.1781402366970425,7.837733663627406,2.0489920334317264,3.3562307663950733e-6
0.00004263247831391945,0.12365699749706846,3.398045544415817e-6,0.17800309961683852,7.8337747267178255,2.05273479374095,1.4826910248069526e-7
0.00004264912109141453,0.12378280445325847,7.203128912384013e-6,0.17845285728315718,7.842039035994755,2.051225289215332,3.2330043115845643e-7
0.00004267625740370919,0.12387086593514528,2.7481725678193293e-7,0.17827512922819447,7.850530138014844,2.048415092799272,2.6846406025429927e-7
0.000042725686793882204,0.1237891842616186,0.000020447510791433116,0.1786726583792388,7.874372961745803,2.038521572762402,1.3995514206647899e-6
0.00004274546762778268,0.12401242387964699,6.90170460464807e-9,0.17905971269120058,7.895530704811602,2.043806429133698,2.0510411538653472e-8
0.00004288615503593909,0.12394595479699635,0.00006401524039745254,0.17918155320993615,7.898045559150713,2.0384137220959406,1.7921652863454002e-6
0.000043072163231964516,0.12416504579459037,0.00004021716518328351,0.1780100710181885,7.867580824120923,2.0242517694354087,1.1606762033151798e-7
0.000043181292811256706,0.12440642117696789,0.00003386098318138747,0.1639804462890369,7.9647148564242825,2.029940746703619,0.00033596202287034443
0.00004334746791290225,0.12468057314293661,0.001279552816514849,0.1790040442271964,7.8132682407403555,2.105971527103339,0.004186249737412787
0.00004342224445758489,0.1244178128725166,5.866200410087869e-6,0.13326298643264087,6.281713596246127,2.7393635142327493,8.957994665059059e-6
0.00004343659885671416,0.12435157274868326,4.0001113786404725e-6,0.1763053252467877,7.936147146378174,2.0582458412752724,6.571751538677998e-7
0.00004356064572390919,0.09549039549332351,0.0007418145232392027,0.1823655158960801,8.003236925819706,2.0312488153039814,0.0006794044189070116
