Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	haldaneRatio_1	7.770940753104583e-7	6.038752018826162e-13	2.8629229361005516e-10	0.00017893268350628445	0.00016	0.00016000028629229362
1	relRateFor_fdp	7.250104408162983e-6	5.2564013929264317e-11	1.5176220899137949e-6	0.0016693842989051737	0.09090909090909094	0.09090757328700103
1	relRateFor_fdp	3.156477400567681e-6	9.963349580294505e-12	9.943167616766058e-7	0.0007268031396872763	0.1368068886032101	0.13680589428644843
1	relRateFor_fdp	2.5475691284304602e-6	6.4901084641319345e-12	1.17766060203639e-6	0.0005866011903526738	0.20076000891310194	0.20076118657370398
1	relRateFor_fdp	0.000010038593811212415	1.007733657065122e-10	6.58192799285473e-6	0.0023114983611279617	0.28474724895080133	0.2847538308787942
1	relRateFor_fdp	0.000019146734253239206	3.665974325641635e-10	0.000017056007128257722	0.004408795671640161	0.386863179846857	0.38688023585398523
1	relRateFor_fdp	0.00002923809625721141	8.548662727459598e-10	0.000033662735423600765	0.006732547084720151	0.5000000000000001	0.5000336627354237
1	relRateFor_fdp	0.00003932969275186049	1.5468247319557476e-9	0.000055528162785090096	0.009056406491983441	0.6131368201531432	0.6131923483159283
1	relRateFor_fdp	0.0000484384475218369	2.3462831983257476e-9	0.00007977919693802349	0.011153986730005023	0.7152527510491988	0.7153325302461369
1	relRateFor_fdp	0.000055930263812023484	3.1281944100825437e-9	0.0001029361043562993	0.012879248474080349	0.7992399910868985	0.7993429271912548
1	relRateFor_fdp	0.00006163508644749238	3.798883881389859e-9	0.00012251308667721172	0.014193010238342286	0.86319311139679	0.8633156244834672
1	relRateFor_fdp	0.00006572936281621505	4.320349136225634e-9	0.00013759900417809057	0.015135890459589964	0.9090909090909091	0.9092285080950872
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	absRateFor	8.931164386938306e-6	7.976569730651509e-11	0.00021592782253421205	0.0020564554527067814	10.5	10.499784072177466
1	otherRateRelFor_fdp_prod_inhib_dhap	0.00004861382111798207	2.3633036036911593e-9	6.995699691016155e-6	0.011193119505625843	0.06250000000000003	0.06249300430030901
1	otherRateRelFor_fdp_prod_inhib_dhap	0.00002964121604953629	8.786016888952877e-10	0.00001188301305582451	0.006824909313870905	0.17411239489546837	0.17410051188241255
1	otherRateRelFor_fdp_prod_inhib_dhap	8.759173226180472e-6	7.672311560623682e-11	8.067578035175771e-6	0.0020168945087939423	0.4000000000000001	0.40000806757803525
1	otherRateRelFor_fdp_prod_inhib_dhap	0.00005606892381737616	3.1437242180387318e-9	0.00008757251242197395	0.012911180237349783	0.6782688399674106	0.6783564124798326
1	otherRateRelFor_fdp_prod_inhib_dhap	0.000088595080140072	7.84908822502578e-9	0.0001774074085140187	0.020401851979112155	0.8695652173913043	0.8697426247998183
