Priority	2dda7p[c]	e4p[c]	pep[c]	pi[c]	2pg[c]	param_DDPA_total	param_pH	param_Temp	FileFlag	Target_Data
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	213.19958703170408
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	6.4	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	187.07513059260793
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	1	0	0	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	5.e-7	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.008247027234369004
1	0	1	1.5811388300841894e-6	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.025508157002898123
1	0	1	4.9999999999999996e-6	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.07543859649122804
1	0	1	0.000015811388300841894	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.19799834971410732
1	0	1	0.000049999999999999996	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.40719696969696956
1	0	1	5.e-7	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.004319437468608738
1	0	1	1.5811388300841894e-6	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.013469099323971613
1	0	1	4.9999999999999996e-6	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.04079696394686906
1	0	1	0.000015811388300841894	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.11383212221981515
1	0	1	0.000049999999999999996	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.2623550945698596
1	0	1	5.e-7	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.002212275556927509
1	0	1	1.5811388300841894e-6	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.006928770481957891
1	0	1	4.9999999999999996e-6	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.02126607319485657
1	0	1	0.000015811388300841894	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.06152518995029621
1	0	1	0.000049999999999999996	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.15329768270944738
1	0	1	5.e-7	0	0.515	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.06249999999999999
1	0	1	1.5811388300841894e-6	0	0.515	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.1741123948954683
1	0	1	4.9999999999999996e-6	0	0.515	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.39999999999999997
1	0	1	0.000015811388300841894	0	0.515	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.6782688399674105
1	0	1	0.000049999999999999996	0	0.515	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.8695652173913043
1	0	1	5.e-7	0	1.03	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.04761904761904761
1	0	1	1.5811388300841894e-6	0	1.03	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.1365270594958143
1	0	1	4.9999999999999996e-6	0	1.03	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.3333333333333333
1	0	1	0.000015811388300841894	0	1.03	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.6125741132772069
1	0	1	0.000049999999999999996	0	1.03	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.8333333333333334
1	0	1	5.e-7	0	2.06	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.03225806451612903
1	0	1	1.5811388300841894e-6	0	2.06	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.09535767393825996
1	0	1	4.9999999999999996e-6	0	2.06	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.24999999999999994
1	0	1	0.000015811388300841894	0	2.06	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.513167019494862
1	0	1	0.000049999999999999996	0	2.06	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_pep.txt"	0.7692307692307693
1	0	4.9999999999999996e-6	1	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.008247027234369006
1	0	0.000015811388300841894	1	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.025508157002898123
1	0	0.000049999999999999996	1	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.07543859649122804
1	0	0.00015811388300841894	1	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.1979983497141073
1	0	0.0004999999999999999	1	0	13.200000000000001	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.4071969696969696
1	0	4.9999999999999996e-6	1	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.0043194374686087375
1	0	0.000015811388300841894	1	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.013469099323971615
1	0	0.000049999999999999996	1	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.04079696394686906
1	0	0.00015811388300841894	1	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.11383212221981517
1	0	0.0004999999999999999	1	0	26.400000000000002	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.2623550945698596
1	0	4.9999999999999996e-6	1	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.002212275556927509
1	0	0.000015811388300841894	1	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.006928770481957892
1	0	0.000049999999999999996	1	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.021266073194856572
1	0	0.00015811388300841894	1	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.06152518995029622
1	0	0.0004999999999999999	1	0	52.800000000000004	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/relRateFor_e4p.txt"	0.1532976827094474
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.2
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	1.03
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_1.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
