"Priority"	"Fitting Equation"	"Log10 residual"	"Log10 residual^2"	"Euclidean residual"	"Relative error"	"True value"	"Predicted Value"
""	""
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"haldaneRatio_1"	3.168432086531059e-6	1.0038961886959559e-11	0.000014441807122844708	0.0007295557878024487	1.979534309	1.979519867192877
1	"relRateFor_ru5p__D"	0.10636712023897088	0.011313964267931688	0.019748393684323726	21.72323305275609	0.09090909090909095	0.07116069722476723
1	"relRateFor_ru5p__D"	0.10154141891754365	0.01031065975578809	0.028522325919198385	20.84860361229582	0.13680688860321014	0.10828456268401175
1	"relRateFor_ru5p__D"	0.09472669412823775	0.008973146580464712	0.03934254779099197	19.59680516253675	0.2007600089131018	0.16141746112210983
1	"relRateFor_ru5p__D"	0.0856115972711563	0.007329345587318657	0.05094540091823563	17.891446223256732	0.28474724895080156	0.23380184803256593
1	"relRateFor_ru5p__D"	0.07426493899551573	0.005515281164007672	0.060806983282772564	15.717955714173554	0.386863179846857	0.3260561965640844
1	"relRateFor_ru5p__D"	0.06133752075137333	0.003762291451925154	0.06585731927653293	13.171463855306584	0.5000000000000001	0.4341426807234672
1	"relRateFor_ru5p__D"	0.04801346198739584	0.002305292532015105	0.06417273163442772	10.466298797452628	0.6131368201531432	0.5489640885187155
1	"relRateFor_ru5p__D"	0.035625947690310245	0.001269208148832722	0.056331386394845695	7.875731524585346	0.7152527510491989	0.6589213646543532
1	"relRateFor_ru5p__D"	0.025165940973623707	0.0006333245850879126	0.04499703091901197	5.629977406138028	0.7992399910868984	0.7542429601678864
1	"relRateFor_ru5p__D"	0.01702858683490184	0.0002899727695937923	0.033190652425949985	3.8451016334273094	0.86319311139679	0.83000245897084
1	"relRateFor_ru5p__D"	0.011093149912628192	0.00012305797498404287	0.022926782813758595	2.5219461095134457	0.9090909090909091	0.8861641262771505
1	"relRateFor_ru5p__D"	0.05905260700219972	0.0034872103937562474	0.011557670005623993	12.713437006186393	0.09090909090909091	0.07935142090346692
1	"relRateFor_ru5p__D"	0.05621577661882149	0.003160213540857237	0.016610286864885304	12.141411177810792	0.13680688860321005	0.12019660173832475
1	"relRateFor_ru5p__D"	0.052231835636652124	0.0027281646539742428	0.022749611135512826	11.331744433902628	0.20076000891310172	0.1780103977775889
1	"relRateFor_ru5p__D"	0.04694373969963728	0.002203714696987301	0.029173762687204174	10.24549413372728	0.2847472489508014	0.2555734862635972
1	"relRateFor_ru5p__D"	0.04042624148195817	0.0016342810003575955	0.034385877712791835	8.888382121659589	0.38686317984685714	0.3524773021340653
1	"relRateFor_ru5p__D"	0.03308925802091167	0.0010948989963744675	0.03668032149723727	7.336064299447455	0.4999999999999999	0.4633196785027626
1	"relRateFor_ru5p__D"	0.025626190227761164	0.0006567016255894018	0.035132336942344855	5.729934296487014	0.6131368201531432	0.5780044832107983
1	"relRateFor_ru5p__D"	0.018778197443716033	0.00035262069923518337	0.03026731233001434	4.231694640197533	0.7152527510491986	0.6849854387191843
1	"relRateFor_ru5p__D"	0.013063863287967326	0.00017066452400670045	0.023683667966750588	2.9632736388156475	0.7992399910868982	0.7755563231201477
1	"relRateFor_ru5p__D"	0.008661624236711546	0.00007502373441798887	0.017045093162501135	1.9746558374312484	0.8631931113967901	0.846148018234289
1	"relRateFor_ru5p__D"	0.005474497760843432	0.00002997012573347975	0.01138761858400128	1.2526380442401408	0.9090909090909092	0.8977032905069079
1	"relRateFor_ru5p__D"	0.05457150675629152	0.002978049349651971	0.012171956219859253	13.389151841845178	0.09090909090909091	0.10308104712895017
1	"relRateFor_ru5p__D"	0.051697201545216065	0.0026726006476066903	0.017294008647999126	12.641182636758938	0.13680688860321003	0.15410089725120915
1	"relRateFor_ru5p__D"	0.047723656630016764	0.002277547402139743	0.023318838998477115	11.615280914123987	0.20076000891310167	0.22407884791157878
1	"relRateFor_ru5p__D"	0.042559968107188983	0.0018113508852849434	0.029317725380261006	10.296052196566269	0.2847472489508014	0.3140649743310624
1	"relRateFor_ru5p__D"	0.03636329025065815	0.0013222888778536104	0.03378662082347006	8.733480616285263	0.3868631798468571	0.42064980067032715
