t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1
0.	7.661946744764215e-8	0.	6.400375548124543e-8	0.	9.867048633904837e-12	0.	4.613778473543554e-12	0.	5.535876442104269e-7	0.	1.52523513710933e-8	0.	5.52580373776202e-7	0.	2.501350555702354e-12	0.	1.575995041859486e-11	0.	5.49054330642849e-7	0.	2.523506401490344e-9	0.	1.4930017981765047e-7	0.	5.522000203200918e-7	0.	3.0294265400709107e-7	0.	5.536904676968603e-7	0.	2.7723912796467854e-7	0.	1.025862886858643e-11	0.	5.537630377963293e-7	0.	5.81993166972932e-8	0.	5.512470713459738e-7	0.	8.455309577818201e-10	0.	5.033284676192053e-7	0.	3.8547803102535444e-13	0.	4.700906736055471e-9	0.	4.800595724141596e-7	0.	5.477410699983395e-7	0.	2.092803244449252e-7	0.	4.618280138394318e-7	0.	1.0594208723729337e-10	0.	5.164712806352383e-7	0.	5.536709348733376e-7	0.	5.511782728584367e-7	0.	2.9213956148980188e-12	0.	5.536055351123922e-7	0.	4.8960664924259684e-8	0.	7.292353296833043e-13	0.	5.174136477511825e-7	0.	4.0137400578142536e-8	0.	3.2485908470547044e-12	0.	1.4467098841738232e-8	0.	3.498628288664373e-10	0.	2.425495094749072e-9	0.	4.2870073423766515e-7	0.	2.3088373734729257e-8	0.	5.510353884103671e-7	0.	5.308925981457256e-9	0.	1.1551613127214713e-10	0.	5.536731328934775e-7	0.	6.254761761552078e-14	0.	5.48648804823156e-7	0.	5.104559544156445e-7	0.	7.718969478344974e-10	0.	2.1124759265249426e-12	0.	1.0536530908618708e-7	0.	5.505875736276371e-7	0.	2.1045527636563478e-8	0.	7.649459689747885e-10	0.	1.6336201283381172e-11	0.	1.2220639573884654e-9	0.	5.534578222253803e-7	0.	4.060621763859861e-7	0.	1.1854512138290832e-11	0.	2.0698075079079272e-7	0.	5.534925881188772e-7	0.	4.181414717567392e-7	0.	2.794305618486232e-8	0.	5.492901092386172e-7	0.	2.4290863817017033e-11	0.	9.567443149245171e-10	0.	4.79666848091644e-7	0.	5.420186384427675e-7	0.	5.536046293873604e-7	0.	3.8105876476694485e-13	0.	2.687815029404051e-17	0.	1.0529707672945278e-12	0.	5.529116803713121e-7	0.	1.4999866494371612e-8	0.	2.8913533811693796e-7	0.	2.2251758877144203e-10	0.	3.802167228110421e-12	0.	5.536793374754336e-7	0.	1.2071523739415147e-8	0.	3.993936035516789e-11	0.	5.064670935004452e-7	0.	9.015852580294818e-10	0.	1.4065647590494165e-8	0.	5.393499406709225e-7	0.	5.159204923029127e-7	0.	8.107651072795621e-10	0.	3.0583475839950853e-9
1.e-6	7.661946744444823e-8	1.e-6	6.400375548067451e-8	1.e-6	9.867048633904845e-12	1.e-6	4.613778473543558e-12	1.e-6	5.535876442103616e-7	1.e-6	1.5252351370931976e-8	1.e-6	5.5258037377593e-7	1.e-6	2.501350555702356e-12	1.e-6	1.575995041859474e-11	1.e-6	5.490543306425401e-7	1.e-6	2.523506401487154e-9	1.e-6	1.4930017981537245e-7	1.e-6	5.52200020319763e-7	1.e-6	3.029426539853516e-7	1.e-6	5.536904676968224e-7	1.e-6	2.772391279598443e-7	1.e-6	1.0258628868586445e-11	1.e-6	5.537630377962962e-7	1.e-6	5.819931669538322e-8	1.e-6	5.512470713457769e-7	1.e-6	8.455309577817021e-10	1.e-6	5.033284676137924e-7	1.e-6	3.8547803102535454e-13	1.e-6	4.7009067360533794e-9	1.e-6	4.800595723994937e-7	1.e-6	5.477410699978936e-7	1.e-6	2.0928032444138674e-7	1.e-6	4.618280138236362e-7	1.e-6	1.0594208723729301e-10	1.e-6	5.164712806267746e-7	1.e-6	5.536709348732974e-7	1.e-6	5.511782728577603e-7	1.e-6	2.9213956148980204e-12	1.e-6	5.536055351123328e-7	1.e-6	4.8960664923178254e-8	1.e-6	7.292353296833045e-13	1.e-6	5.174136477429016e-7	1.e-6	4.01374005773947e-8	1.e-6	3.2485908470546987e-12	1.e-6	1.4467098841591184e-8	1.e-6	3.498628288664195e-10	1.e-6	2.4254950947469164e-9	1.e-6	4.287007342328714e-7	1.e-6	2.308837373474785e-8	1.e-6	5.510353884101475e-7	1.e-6	5.3089259814435746e-9	1.e-6	1.1551613127214656e-10	1.e-6	5.53673132893423e-7	1.e-6	6.254761761552078e-14	1.e-6	5.486488048224841e-7	1.e-6	5.104559544060201e-7	1.e-6	7.718969478346049e-10	1.e-6	2.1124759265249418e-12	1.e-6	1.0536530908485657e-7	1.e-6	5.505875736268117e-7	1.e-6	2.104552763649284e-8	1.e-6	7.649459689744988e-10	1.e-6	1.633620128338119e-11	1.e-6	1.2220639573877132e-9	1.e-6	5.534578222252737e-7	1.e-6	4.0606217638084055e-7	1.e-6	1.1854512138290843e-11	1.e-6	2.0698075078526787e-7	1.e-6	5.53492588118791e-7	1.e-6	4.1814147175177096e-7	1.e-6	2.794305618473811e-8	1.e-6	5.492901092374536e-7	1.e-6	2.429086381701716e-11	1.e-6	9.567443149243926e-10	1.e-6	4.796668480769225e-7	1.e-6	5.420186384420561e-7	1.e-6	5.53604629387308e-7	1.e-6	3.8105876476694485e-13	1.e-6	2.687815029404051e-17	1.e-6	1.0529707672945278e-12	1.e-6	5.529116803711274e-7	1.e-6	1.4999866494335832e-8	1.e-6	2.89135338111947e-7	1.e-6	2.2251758877145506e-10	1.e-6	3.802167228110425e-12	1.e-6	5.536793374753953e-7	1.e-6	1.2071523739344666e-8	1.e-6	3.993936035516832e-11	1.e-6	5.064670934979941e-7	1.e-6	9.015852580290223e-10	1.e-6	1.406564759036019e-8	1.e-6	5.393499406700638e-7	1.e-6	5.159204922980666e-7	1.e-6	8.1076510727919e-10	1.e-6	3.0583475839934806e-9
1.2589254117941661e-6	7.661946744362124e-8	1.2589254117941661e-6	6.400375548052673e-8	1.2589254117941661e-6	9.867048633904845e-12	1.2589254117941661e-6	4.613778473543559e-12	1.2589254117941661e-6	5.535876442103452e-7	1.2589254117941661e-6	1.5252351370890193e-8	1.2589254117941661e-6	5.525803737758596e-7	1.2589254117941661e-6	2.5013505557023557e-12	1.2589254117941661e-6	1.5759950418594703e-11	1.2589254117941661e-6	5.490543306424601e-7	1.2589254117941661e-6	2.523506401486328e-9	1.2589254117941661e-6	1.4930017981478263e-7	1.2589254117941661e-6	5.522000203196779e-7	1.2589254117941661e-6	3.029426539797228e-7	1.2589254117941661e-6	5.53690467696813e-7	1.2589254117941661e-6	2.7723912795859256e-7	1.2589254117941661e-6	1.025862886858645e-11	1.2589254117941661e-6	5.537630377962872e-7	1.2589254117941661e-6	5.819931669488869e-8	1.2589254117941661e-6	5.512470713457257e-7	1.2589254117941661e-6	8.455309577816718e-10	1.2589254117941661e-6	5.033284676123911e-7	1.2589254117941661e-6	3.8547803102535454e-13	1.2589254117941661e-6	4.700906736052837e-9	1.2589254117941661e-6	4.800595723956964e-7	1.2589254117941661e-6	5.477410699977786e-7	1.2589254117941661e-6	2.0928032444047062e-7	1.2589254117941661e-6	4.618280138195463e-7	1.2589254117941661e-6	1.0594208723729296e-10	1.2589254117941661e-6	5.164712806245835e-7	1.2589254117941661e-6	5.536709348732871e-7	1.2589254117941661e-6	5.511782728575851e-7	1.2589254117941661e-6	2.9213956148980208e-12	1.2589254117941661e-6	5.536055351123173e-7	1.2589254117941661e-6	4.896066492289823e-8	1.2589254117941661e-6	7.292353296833045e-13	1.2589254117941661e-6	5.174136477407577e-7	1.2589254117941661e-6	4.013740057720107e-8	1.2589254117941661e-6	3.2485908470546975e-12	1.2589254117941661e-6	1.4467098841553117e-8	1.2589254117941661e-6	3.49862828866415e-10	1.2589254117941661e-6	2.425495094746358e-9	1.2589254117941661e-6	4.287007342316301e-7	1.2589254117941661e-6	2.3088373734752673e-8	1.2589254117941661e-6	5.510353884100905e-7	1.2589254117941661e-6	5.308925981440032e-9	1.2589254117941661e-6	1.155161312721464e-10	1.2589254117941661e-6	5.536731328934088e-7	1.2589254117941661e-6	6.254761761552078e-14	1.2589254117941661e-6	5.486488048223096e-7	1.2589254117941661e-6	5.104559544035278e-7	1.2589254117941661e-6	7.718969478346325e-10	1.2589254117941661e-6	2.112475926524941e-12	1.2589254117941661e-6	1.0536530908451201e-7	1.2589254117941661e-6	5.505875736265983e-7	1.2589254117941661e-6	2.1045527636474546e-8	1.2589254117941661e-6	7.649459689744235e-10	1.2589254117941661e-6	1.633620128338119e-11	1.2589254117941661e-6	1.2220639573875189e-9	1.2589254117941661e-6	5.534578222252463e-7	1.2589254117941661e-6	4.060621763795083e-7	1.2589254117941661e-6	1.1854512138290851e-11	1.2589254117941661e-6	2.0698075078383742e-7	1.2589254117941661e-6	5.534925881187686e-7	1.2589254117941661e-6	4.181414717504843e-7	1.2589254117941661e-6	2.794305618470595e-8	1.2589254117941661e-6	5.492901092371524e-7	1.2589254117941661e-6	2.4290863817017185e-11	1.2589254117941661e-6	9.567443149243606e-10	1.2589254117941661e-6	4.796668480731108e-7	1.2589254117941661e-6	5.420186384418722e-7	1.2589254117941661e-6	5.536046293872941e-7	1.2589254117941661e-6	3.8105876476694485e-13	1.2589254117941661e-6	2.687815029404051e-17	1.2589254117941661e-6	1.052970767294528e-12	1.2589254117941661e-6	5.529116803710797e-7	1.2589254117941661e-6	1.499986649432657e-8	1.2589254117941661e-6	2.891353381106548e-7	1.2589254117941661e-6	2.2251758877145844e-10	1.2589254117941661e-6	3.802167228110425e-12	1.2589254117941661e-6	5.536793374753852e-7	1.2589254117941661e-6	1.2071523739326412e-8	1.2589254117941661e-6	3.9939360355168445e-11	1.2589254117941661e-6	5.064670934973591e-7	1.2589254117941661e-6	9.015852580289037e-10	1.2589254117941661e-6	1.40656475903255e-8	1.2589254117941661e-6	5.393499406698415e-7	1.2589254117941661e-6	5.159204922968116e-7	1.2589254117941661e-6	8.107651072790937e-10	1.2589254117941661e-6	3.058347583993065e-9
1.584893192461114e-6	7.66194674425801e-8	1.584893192461114e-6	6.400375548034061e-8	1.584893192461114e-6	9.867048633904845e-12	1.584893192461114e-6	4.61377847354356e-12	1.584893192461114e-6	5.535876442103242e-7	1.584893192461114e-6	1.525235137083761e-8	1.584893192461114e-6	5.52580373775771e-7	1.584893192461114e-6	2.5013505557023565e-12	1.584893192461114e-6	1.575995041859466e-11	1.584893192461114e-6	5.490543306423593e-7	1.584893192461114e-6	2.5235064014852886e-9	1.584893192461114e-6	1.4930017981404004e-7	1.584893192461114e-6	5.52200020319571e-7	1.584893192461114e-6	3.029426539726364e-7	1.584893192461114e-6	5.536904676968004e-7	1.584893192461114e-6	2.772391279570166e-7	1.584893192461114e-6	1.025862886858645e-11	1.584893192461114e-6	5.537630377962763e-7	1.584893192461114e-6	5.8199316694266114e-8	1.584893192461114e-6	5.512470713456617e-7	1.584893192461114e-6	8.455309577816335e-10	1.584893192461114e-6	5.033284676106266e-7	1.584893192461114e-6	3.8547803102535454e-13	1.584893192461114e-6	4.70090673605216e-9	1.584893192461114e-6	4.80059572390916e-7	1.584893192461114e-6	5.477410699976333e-7	1.584893192461114e-6	2.092803244393172e-7	1.584893192461114e-6	4.6182801381439745e-7	1.584893192461114e-6	1.0594208723729287e-10	1.584893192461114e-6	5.164712806218247e-7	1.584893192461114e-6	5.536709348732738e-7	1.584893192461114e-6	5.511782728573644e-7	1.584893192461114e-6	2.9213956148980224e-12	1.584893192461114e-6	5.536055351122983e-7	1.584893192461114e-6	4.896066492254572e-8	1.584893192461114e-6	7.292353296833047e-13	1.584893192461114e-6	5.174136477380583e-7	1.584893192461114e-6	4.0137400576957285e-8	1.584893192461114e-6	3.2485908470546955e-12	1.584893192461114e-6	1.4467098841505183e-8	1.584893192461114e-6	3.498628288664093e-10	1.584893192461114e-6	2.4254950947456557e-9	1.584893192461114e-6	4.2870073423006763e-7	1.584893192461114e-6	2.3088373734758744e-8	1.584893192461114e-6	5.510353884100192e-7	1.584893192461114e-6	5.308925981435574e-9	1.584893192461114e-6	1.1551613127214618e-10	1.584893192461114e-6	5.536731328933911e-7	1.584893192461114e-6	6.254761761552078e-14	1.584893192461114e-6	5.486488048220904e-7	1.584893192461114e-6	5.10455954400391e-7	1.584893192461114e-6	7.718969478346672e-10	1.584893192461114e-6	2.1124759265249406e-12	1.584893192461114e-6	1.0536530908407829e-7	1.584893192461114e-6	5.505875736263291e-7	1.584893192461114e-6	2.104552763645152e-8	1.584893192461114e-6	7.649459689743293e-10	1.584893192461114e-6	1.6336201283381208e-11	1.584893192461114e-6	1.222063957387274e-9	1.584893192461114e-6	5.534578222252114e-7	1.584893192461114e-6	4.0606217637783115e-7	1.584893192461114e-6	1.1854512138290855e-11	1.584893192461114e-6	2.0698075078203634e-7	1.584893192461114e-6	5.534925881187411e-7	1.584893192461114e-6	4.181414717488649e-7	1.584893192461114e-6	2.7943056184665467e-8	1.584893192461114e-6	5.492901092367726e-7	1.584893192461114e-6	2.4290863817017233e-11	1.584893192461114e-6	9.567443149243198e-10	1.584893192461114e-6	4.796668480683119e-7	1.584893192461114e-6	5.420186384416403e-7	1.584893192461114e-6	5.536046293872771e-7	1.584893192461114e-6	3.8105876476694485e-13	1.584893192461114e-6	2.687815029404051e-17	1.584893192461114e-6	1.0529707672945282e-12	1.584893192461114e-6	5.529116803710198e-7	1.584893192461114e-6	1.4999866494314914e-8	1.584893192461114e-6	2.891353381090279e-7	1.584893192461114e-6	2.2251758877146268e-10	1.584893192461114e-6	3.802167228110426e-12	1.584893192461114e-6	5.536793374753727e-7	1.584893192461114e-6	1.2071523739303433e-8	1.584893192461114e-6	3.9939360355168593e-11	1.584893192461114e-6	5.064670934965599e-7	1.584893192461114e-6	9.015852580287533e-10	1.584893192461114e-6	1.4065647590281826e-8	1.584893192461114e-6	5.393499406695616e-7	1.584893192461114e-6	5.15920492295232e-7	1.584893192461114e-6	8.107651072789721e-10	1.584893192461114e-6	3.0583475839925426e-9
1.9952623149688787e-6	7.66194674412694e-8	1.9952623149688787e-6	6.400375548010634e-8	1.9952623149688787e-6	9.867048633904853e-12	1.9952623149688787e-6	4.61377847354356e-12	1.9952623149688787e-6	5.535876442102973e-7	1.9952623149688787e-6	1.525235137077141e-8	1.9952623149688787e-6	5.525803737756593e-7	1.9952623149688787e-6	2.501350555702357e-12	1.9952623149688787e-6	1.5759950418594613e-11	1.9952623149688787e-6	5.490543306422327e-7	1.9952623149688787e-6	2.523506401483979e-9	1.9952623149688787e-6	1.4930017981310524e-7	1.9952623149688787e-6	5.522000203194363e-7	1.9952623149688787e-6	3.0294265396371504e-7	1.9952623149688787e-6	5.536904676967848e-7	1.9952623149688787e-6	2.7723912795503295e-7	1.9952623149688787e-6	1.0258628868586456e-11	1.9952623149688787e-6	5.537630377962624e-7	1.9952623149688787e-6	5.819931669348232e-8	1.9952623149688787e-6	5.512470713455805e-7	1.9952623149688787e-6	8.455309577815849e-10	1.9952623149688787e-6	5.033284676084054e-7	1.9952623149688787e-6	3.8547803102535464e-13	1.9952623149688787e-6	4.7009067360513e-9	1.9952623149688787e-6	4.800595723848973e-7	1.9952623149688787e-6	5.477410699974503e-7	1.9952623149688787e-6	2.0928032443786523e-7	1.9952623149688787e-6	4.6182801380791563e-7	1.9952623149688787e-6	1.0594208723729273e-10	1.9952623149688787e-6	5.164712806183515e-7	1.9952623149688787e-6	5.536709348732574e-7	1.9952623149688787e-6	5.511782728570869e-7	1.9952623149688787e-6	2.9213956148980224e-12	1.9952623149688787e-6	5.536055351122736e-7	1.9952623149688787e-6	4.8960664922101913e-8	1.9952623149688787e-6	7.292353296833047e-13	1.9952623149688787e-6	5.174136477346601e-7	1.9952623149688787e-6	4.0137400576650395e-8	1.9952623149688787e-6	3.2485908470546926e-12	1.9952623149688787e-6	1.4467098841444837e-8	1.9952623149688787e-6	3.498628288664021e-10	1.9952623149688787e-6	2.425495094744771e-9	1.9952623149688787e-6	4.287007342281003e-7	1.9952623149688787e-6	2.308837373476637e-8	1.9952623149688787e-6	5.510353884099289e-7	1.9952623149688787e-6	5.3089259814299575e-9	1.9952623149688787e-6	1.1551613127214599e-10	1.9952623149688787e-6	5.53673132893369e-7	1.9952623149688787e-6	6.254761761552078e-14	1.9952623149688787e-6	5.486488048218147e-7	1.9952623149688787e-6	5.104559543964414e-7	1.9952623149688787e-6	7.718969478347115e-10	1.9952623149688787e-6	2.1124759265249406e-12	1.9952623149688787e-6	1.053653090835323e-7	1.9952623149688787e-6	5.505875736259906e-7	1.9952623149688787e-6	2.104552763642254e-8	1.9952623149688787e-6	7.649459689742101e-10	1.9952623149688787e-6	1.6336201283381217e-11	1.9952623149688787e-6	1.222063957386965e-9	1.9952623149688787e-6	5.53457822225168e-7	1.9952623149688787e-6	4.0606217637571965e-7	1.9952623149688787e-6	1.185451213829086e-11	1.9952623149688787e-6	2.069807507797692e-7	1.9952623149688787e-6	5.534925881187054e-7	1.9952623149688787e-6	4.181414717468262e-7	1.9952623149688787e-6	2.794305618461449e-8	1.9952623149688787e-6	5.492901092362953e-7	1.9952623149688787e-6	2.429086381701728e-11	1.9952623149688787e-6	9.567443149242688e-10	1.9952623149688787e-6	4.796668480622709e-7	1.9952623149688787e-6	5.420186384413485e-7	1.9952623149688787e-6	5.536046293872555e-7	1.9952623149688787e-6	3.810587647669449e-13	1.9952623149688787e-6	2.687815029404051e-17	1.9952623149688787e-6	1.0529707672945284e-12	1.9952623149688787e-6	5.529116803709444e-7	1.9952623149688787e-6	1.4999866494300227e-8	1.9952623149688787e-6	2.891353381069798e-7	1.9952623149688787e-6	2.2251758877146806e-10	1.9952623149688787e-6	3.802167228110427e-12	1.9952623149688787e-6	5.536793374753572e-7	1.9952623149688787e-6	1.2071523739274508e-8	1.9952623149688787e-6	3.993936035516876e-11	1.9952623149688787e-6	5.064670934955538e-7	1.9952623149688787e-6	9.015852580285648e-10	1.9952623149688787e-6	1.4065647590226846e-8	1.9952623149688787e-6	5.393499406692092e-7	1.9952623149688787e-6	5.15920492293243e-7	1.9952623149688787e-6	8.107651072788194e-10	1.9952623149688787e-6	3.0583475839918825e-9
2.5118864315095823e-6	7.661946743961934e-8	2.5118864315095823e-6	6.400375547981144e-8	2.5118864315095823e-6	9.867048633904857e-12	2.5118864315095823e-6	4.613778473543564e-12	2.5118864315095823e-6	5.535876442102637e-7	2.5118864315095823e-6	1.5252351370688067e-8	2.5118864315095823e-6	5.525803737755188e-7	2.5118864315095823e-6	2.5013505557023565e-12	2.5118864315095823e-6	1.575995041859455e-11	2.5118864315095823e-6	5.490543306420729e-7	2.5118864315095823e-6	2.5235064014823314e-9	2.5118864315095823e-6	1.4930017981192842e-7	2.5118864315095823e-6	5.522000203192663e-7	2.5118864315095823e-6	3.029426539524841e-7	2.5118864315095823e-6	5.536904676967652e-7	2.5118864315095823e-6	2.772391279525354e-7	2.5118864315095823e-6	1.0258628868586464e-11	2.5118864315095823e-6	5.537630377962457e-7	2.5118864315095823e-6	5.8199316692495596e-8	2.5118864315095823e-6	5.512470713454791e-7	2.5118864315095823e-6	8.455309577815244e-10	2.5118864315095823e-6	5.03328467605609e-7	2.5118864315095823e-6	3.8547803102535464e-13	2.5118864315095823e-6	4.700906736050219e-9	2.5118864315095823e-6	4.800595723773207e-7	2.5118864315095823e-6	5.477410699972202e-7	2.5118864315095823e-6	2.0928032443603725e-7	2.5118864315095823e-6	4.618280137997551e-7	2.5118864315095823e-6	1.0594208723729259e-10	2.5118864315095823e-6	5.164712806139791e-7	2.5118864315095823e-6	5.536709348732366e-7	2.5118864315095823e-6	5.511782728567372e-7	2.5118864315095823e-6	2.9213956148980244e-12	2.5118864315095823e-6	5.536055351122429e-7	2.5118864315095823e-6	4.896066492154319e-8	2.5118864315095823e-6	7.292353296833043e-13	2.5118864315095823e-6	5.174136477303821e-7	2.5118864315095823e-6	4.013740057626405e-8	2.5118864315095823e-6	3.2485908470546906e-12	2.5118864315095823e-6	1.4467098841368872e-8	2.5118864315095823e-6	3.49862828866393e-10	2.5118864315095823e-6	2.4254950947436573e-9	2.5118864315095823e-6	4.287007342256236e-7	2.5118864315095823e-6	2.308837373477599e-8	2.5118864315095823e-6	5.510353884098155e-7	2.5118864315095823e-6	5.30892598142289e-9	2.5118864315095823e-6	1.1551613127214567e-10	2.5118864315095823e-6	5.536731328933405e-7	2.5118864315095823e-6	6.254761761552078e-14	2.5118864315095823e-6	5.486488048214678e-7	2.5118864315095823e-6	5.104559543914693e-7	2.5118864315095823e-6	7.718969478347666e-10	2.5118864315095823e-6	2.1124759265249397e-12	2.5118864315095823e-6	1.0536530908284492e-7	2.5118864315095823e-6	5.50587573625564e-7	2.5118864315095823e-6	2.1045527636386034e-8	2.5118864315095823e-6	7.649459689740603e-10	2.5118864315095823e-6	1.6336201283381224e-11	2.5118864315095823e-6	1.2220639573865767e-9	2.5118864315095823e-6	5.534578222251124e-7	2.5118864315095823e-6	4.060621763730613e-7	2.5118864315095823e-6	1.1854512138290872e-11	2.5118864315095823e-6	2.0698075077691483e-7	2.5118864315095823e-6	5.534925881186608e-7	2.5118864315095823e-6	4.1814147174425937e-7	2.5118864315095823e-6	2.7943056184550323e-8	2.5118864315095823e-6	5.492901092356944e-7	2.5118864315095823e-6	2.4290863817017337e-11	2.5118864315095823e-6	9.56744314924204e-10	2.5118864315095823e-6	4.79666848054665e-7	2.5118864315095823e-6	5.420186384409811e-7	2.5118864315095823e-6	5.536046293872285e-7	2.5118864315095823e-6	3.8105876476694485e-13	2.5118864315095823e-6	2.687815029404051e-17	2.5118864315095823e-6	1.0529707672945286e-12	2.5118864315095823e-6	5.529116803708493e-7	2.5118864315095823e-6	1.499986649428175e-8	2.5118864315095823e-6	2.8913533810440145e-7	2.5118864315095823e-6	2.2251758877147473e-10	2.5118864315095823e-6	3.802167228110429e-12	2.5118864315095823e-6	5.536793374753378e-7	2.5118864315095823e-6	1.2071523739238094e-8	2.5118864315095823e-6	3.9939360355169e-11	2.5118864315095823e-6	5.064670934942872e-7	2.5118864315095823e-6	9.015852580283275e-10	2.5118864315095823e-6	1.4065647590157641e-8	2.5118864315095823e-6	5.393499406687654e-7	2.5118864315095823e-6	5.159204922907394e-7	2.5118864315095823e-6	8.107651072786275e-10	2.5118864315095823e-6	3.0583475839910545e-9
3.162277660168379e-6	7.661946743754205e-8	3.162277660168379e-6	6.400375547944016e-8	3.162277660168379e-6	9.867048633904858e-12	3.162277660168379e-6	4.613778473543568e-12	3.162277660168379e-6	5.535876442102216e-7	3.162277660168379e-6	1.5252351370583144e-8	3.162277660168379e-6	5.525803737753418e-7	3.162277660168379e-6	2.5013505557023577e-12	3.162277660168379e-6	1.5759950418594464e-11	3.162277660168379e-6	5.490543306418722e-7	3.162277660168379e-6	2.523506401480257e-9	3.162277660168379e-6	1.493001798104468e-7	3.162277660168379e-6	5.522000203190529e-7	3.162277660168379e-6	3.029426539383448e-7	3.162277660168379e-6	5.536904676967405e-7	3.162277660168379e-6	2.7723912794939124e-7	3.162277660168379e-6	1.0258628868586471e-11	3.162277660168379e-6	5.537630377962236e-7	3.162277660168379e-6	5.819931669125338e-8	3.162277660168379e-6	5.512470713453507e-7	3.162277660168379e-6	8.455309577814475e-10	3.162277660168379e-6	5.033284676020889e-7	3.162277660168379e-6	3.8547803102535464e-13	3.162277660168379e-6	4.700906736048859e-9	3.162277660168379e-6	4.800595723677821e-7	3.162277660168379e-6	5.477410699969303e-7	3.162277660168379e-6	2.0928032443373592e-7	3.162277660168379e-6	4.618280137894816e-7	3.162277660168379e-6	1.0594208723729235e-10	3.162277660168379e-6	5.164712806084745e-7	3.162277660168379e-6	5.536709348732105e-7	3.162277660168379e-6	5.511782728562973e-7	3.162277660168379e-6	2.9213956148980252e-12	3.162277660168379e-6	5.536055351122045e-7	3.162277660168379e-6	4.896066492083985e-8	3.162277660168379e-6	7.292353296833045e-13	3.162277660168379e-6	5.174136477249965e-7	3.162277660168379e-6	4.013740057577765e-8	3.162277660168379e-6	3.2485908470546866e-12	3.162277660168379e-6	1.4467098841273235e-8	3.162277660168379e-6	3.4986282886638135e-10	3.162277660168379e-6	2.425495094742255e-9	3.162277660168379e-6	4.287007342225059e-7	3.162277660168379e-6	2.308837373478809e-8	3.162277660168379e-6	5.510353884096727e-7	3.162277660168379e-6	5.308925981413991e-9	3.162277660168379e-6	1.155161312721453e-10	3.162277660168379e-6	5.536731328933051e-7	3.162277660168379e-6	6.254761761552078e-14	3.162277660168379e-6	5.486488048210304e-7	3.162277660168379e-6	5.104559543852096e-7	3.162277660168379e-6	7.718969478348363e-10	3.162277660168379e-6	2.112475926524939e-12	3.162277660168379e-6	1.0536530908197955e-7	3.162277660168379e-6	5.505875736250273e-7	3.162277660168379e-6	2.104552763634009e-8	3.162277660168379e-6	7.649459689738718e-10	3.162277660168379e-6	1.6336201283381243e-11	3.162277660168379e-6	1.2220639573860876e-9	3.162277660168379e-6	5.534578222250433e-7	3.162277660168379e-6	4.0606217636971493e-7	3.162277660168379e-6	1.185451213829088e-11	3.162277660168379e-6	2.069807507733215e-7	3.162277660168379e-6	5.534925881186047e-7	3.162277660168379e-6	4.1814147174102826e-7	3.162277660168379e-6	2.7943056184469547e-8	3.162277660168379e-6	5.492901092349371e-7	3.162277660168379e-6	2.4290863817017417e-11	3.162277660168379e-6	9.567443149241234e-10	3.162277660168379e-6	4.796668480450905e-7	3.162277660168379e-6	5.420186384405187e-7	3.162277660168379e-6	5.536046293871946e-7	3.162277660168379e-6	3.810587647669449e-13	3.162277660168379e-6	2.687815029404051e-17	3.162277660168379e-6	1.052970767294529e-12	3.162277660168379e-6	5.529116803707289e-7	3.162277660168379e-6	1.499986649425848e-8	3.162277660168379e-6	2.8913533810115536e-7	3.162277660168379e-6	2.2251758877148318e-10	3.162277660168379e-6	3.802167228110431e-12	3.162277660168379e-6	5.536793374753125e-7	3.162277660168379e-6	1.2071523739192243e-8	3.162277660168379e-6	3.993936035516929e-11	3.162277660168379e-6	5.064670934926933e-7	3.162277660168379e-6	9.015852580280282e-10	3.162277660168379e-6	1.4065647590070503e-8	3.162277660168379e-6	5.393499406682072e-7	3.162277660168379e-6	5.159204922875872e-7	3.162277660168379e-6	8.107651072783855e-10	3.162277660168379e-6	3.0583475839900106e-9
