t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi	t	fdp	f6p	pi
0.	0.015199805659034166	0.0025199999704674206	0.02389999994096774	0.	0.015199999999731055	0.002519999999893887	0.023899805601906524	0.	0.0152	0.0025199999992952184	0.023899805600030584	0.	0.015199999999981346	0.0025199029930750845	0.02389980560001968	0.	0.015199999921707152	0.0025199999996368535	0.023899901893837974	0.	0.015199984567772058	0.002519840331724038	0.023899827748222274	0.	0.015199999999962762	0.002519996575431259	0.023899805602860764	0.	0.015199999999999988	0.002519902851792528	0.023899805600000098	0.	0.015199998592767128	0.0025198070160043656	0.023899807007232873	0.	0.01519999999726469	0.002519919295913724	0.02389980659200509	0.	0.015199999879328118	0.0025198060364893596	0.023899805722199775	0.	0.015199999997771321	0.0025199028378937462	0.023899805602228725	0.	0.015199991807309453	0.002519983393456966	0.02389981580290319	0.	0.015199999998273669	0.00251980581369119	0.02389980560183221	0.	0.015199832075635012	0.0025199737923627652	0.02389997366042467	0.	0.015199999923089519	0.0025199033249392673	0.02389980601956034	0.	0.015199999999941666	0.002519995637684539	0.023899805600175718	0.	0.01519999958339257	0.0025198063723030012	0.023899806295907364	0.	0.015199999999999898	0.0025198056371954604	0.02389980560000111	0.	0.015199807240000045	0.0025199999998713573	0.023899999162414916	0.	0.015199999999999986	0.0025199999999979536	0.02389980561789721	0.	0.01519998236729312	0.0025198232757592007	0.02389982323284669	0.	0.015199999999941571	0.0025199999988320177	0.023899805600100833	0.	0.015199999999986542	0.0025199420421488827	0.023899806638298746	0.	0.015199999872810026	0.00251990260853996	0.023899805781106447	0.	0.01519999999895775	0.0025199992992116543	0.023899901471419953	0.	0.01519999999884877	0.0025199999120510837	0.023899805601165773	0.	0.015199999647146887	0.0025198073534535687	0.02389980600185124	0.	0.015199999901543429	0.0025199999998584935	0.02389980570072431	0.	0.015199997445544872	0.002519855831327582	0.023899808154455287	0.	0.015199994884651624	0.002519998761618241	0.02389987517826677	0.	0.015199999989773255	0.0025199032225067786	0.0238998056129006	0.	0.015199999999999998	0.002519998257318066	0.02389980560040748	0.	0.015199999999111034	0.0025199999860799367	0.023899896752470146	0.	0.015199996906691961	0.0025198086949787665	0.023899808693855756	0.	0.0152	0.00251999995267898	0.023899805600015693	0.	0.015199999999875726	0.0025198056467149277	0.023899805623266785	0.	0.015199999950574524	0.002519805651075802	0.023899805649426245	0.	0.015199999999991647	0.002519806929350961	0.02389980560138374	0.	0.015199999997192935	0.0025198056056533135	0.02389980560286781	0.	0.015199999999838145	0.0025199999999556753	0.023899805611374825	0.	0.015199871322574032	0.002519959333953613	0.023899946781733742	0.	0.015199999999998394	0.0025199028296734463	0.023899805600041363	0.	0.015199999997600487	0.0025198890004121902	0.023899805602417577	0.	0.015199999971080515	0.002519901166236642	0.02389980565321725	0.	0.015199999999701546	0.0025198063442501816	0.02389980566045829	0.	0.01519999999998936	0.002519902706584972	0.02389980560001064	0.	0.015199997633810582	0.0025198079733154666	0.02389980796906423	0.	0.01519999999999998	0.0025199029555210946	0.02389980560000242	0.	0.015199999999713892	0.0025198850862998942	0.02389980560047426	0.	0.015199990962422184	0.0025198608869370477	0.023899814957352467	0.	0.015199999976110656	0.0025199732438871913	0.02389980562419009	0.	0.015199999998815964	0.0025198722685052352	0.023899805601410758	0.	0.015199999999996343	0.0025199999998884127	0.023899805955376958	0.	0.01519999888940939	0.002519904341065594	0.0238998076927978	0.	0.015199999998241634	0.002519999925062074	0.023899805832592044	0.	0.015199999945391904	0.002519806983941304	0.023899806050932174	0.	0.015199999974923745	0.002519960639556987	0.02389980584592898	0.	0.015199997677817677	0.0025198079806725733	0.023899807948334767	0.	0.015199999997257834	0.0025198062617536802	0.023899805612949524	0.	0.01519999875045615	0.002519905603190477	0.023899806849578605	0.	0.015199999998838153	0.0025199108792129873	0.023899805601169295	0.	0.015199999983390125	0.0025198508394169436	0.023899807953282493	0.	0.015199999999999984	0.0025199028003166524	0.02389980560000004	0.	0.015199999999998756	0.0025199993655470876	0.02389981784068561	0.	0.0151999999737113	0.0025199994814929572	0.023899805626888832	0.	0.015199999998569864	0.0025198056410514606	0.023899805606842683	0.	0.01519999999999999	0.0025199020964013713	0.023899805600020942	0.	0.015199999988003665	0.002519895639052541	0.023899805613974083	0.	0.015199982218091445	0.0025199996907889193	0.02389982338324547	0.	0.015199999998847268	0.0025199729471334417	0.023899825246175652	0.	0.01519999999951478	0.0025199028901294186	0.023899805600486945	0.	0.01519999999999799	0.002519996863805147	0.023899805600193506	0.	0.015199999999999684	0.0025198056001389155	0.023899805600000316	0.	0.015199999999970524	0.002519920281400691	0.0238998056000895	0.	0.015199999696343617	0.0025198059047852107	0.023899805903972723	0.	0.015199999999991063	0.00251990257817672	0.02389980575283327	0.	0.015199999961209175	0.0025199933354279197	0.02389984676094696	0.	0.015199983160496781	0.0025199091462479307	0.023899823540842496	0.	0.015199999999999938	0.002519944159798211	0.023899805600084797	0.	0.01519999983699092	0.002519999974055859	0.023899902671456377	0.	0.015199999999999748	0.0025198056175132688	0.023899805600000268	0.	0.015199999890207512	0.0025199992600291833	0.02389980572037389	0.	0.015199938659821792	0.0025199997537422125	0.023899875350522543	0.	0.01519982560253498	0.002519979997635341	0.023899979997472114	0.	0.015199997617460699	0.0025199040053826473	0.023899807985332058	0.	0.01519999969398884	0.002519918182168389	0.023899808115188798	0.	0.015199999999618954	0.002519836210654287	0.023899805604002334	0.	0.015199996990022344	0.0025198328214444377	0.02389982622799587	0.	0.015199999999963684	0.0025199972395791286	0.02389980560064744
1.e-6	0.015199805659034166	0.0025199999704674206	0.02389999994096774	1.e-6	0.01519999999973104	0.0025199999998939022	0.023899805601906538	1.e-6	0.015199999999999997	0.002519999999295222	0.023899805600030587	1.e-6	0.015199999999981345	0.002519902993075087	0.02389980560001968	1.e-6	0.015199999921646258	0.0025199999996977484	0.02389990189389887	1.e-6	0.015199984567797968	0.002519840331802356	0.023899827748222566	1.e-6	0.015199999999962747	0.002519996575431275	0.023899805602860782	1.e-6	0.015199999999999988	0.0025199028517925285	0.023899805600000098	1.e-6	0.015199998592767128	0.0025198070160043656	0.023899807007232873	1.e-6	0.015199999997171344	0.0025199192960116616	0.023899806592098435	1.e-6	0.015199999879327937	0.0025198060364895435	0.023899805722199956	1.e-6	0.01519999999777132	0.0025199028378937493	0.02389980560222873	1.e-6	0.015199991807144493	0.002519983393621925	0.023899815803068148	1.e-6	0.015199999998273669	0.002519805813691193	0.02389980560183221	1.e-6	0.015199832075634957	0.0025199737923628216	0.023899973660424727	1.e-6	0.015199999923086849	0.002519903324941938	0.02389980601956301	1.e-6	0.015199999999941639	0.0025199956376845667	0.023899805600175746	1.e-6	0.015199999583392134	0.0025198063723034397	0.0238998062959078	1.e-6	0.015199999999999898	0.002519805637195461	0.02389980560000111	1.e-6	0.015199807239450528	0.002520000000420875	0.023899999162964432	1.e-6	0.015199999999999984	0.0025199999999979544	0.02389980561789721	1.e-6	0.015199982367292864	0.002519823275759457	0.023899823232846947	1.e-6	0.015199999999941571	0.0025199999988320177	0.023899805600100833	1.e-6	0.01519999999997828	0.0025199420435575597	0.0238998066383381	1.e-6	0.015199999872810017	0.0025199026085399707	0.023899805781106453	1.e-6	0.015199999998948052	0.0025199992992213528	0.02389990147142965	1.e-6	0.01519999999884877	0.0025199999120510846	0.023899805601165773	1.e-6	0.015199999647146557	0.0025198073534539013	0.02389980600185157	1.e-6	0.015199999901543162	0.0025199999998587615	0.02389980570072458	1.e-6	0.015199997445544872	0.0025198558313279072	0.023899808154455287	1.e-6	0.01519999488420617	0.002519998762063696	0.023899875178712227	1.e-6	0.015199999989773205	0.0025199032225068315	0.02389980561290065	1.e-6	0.015199999999999997	0.002519998257318068	0.023899805600407484	1.e-6	0.01519999999907297	0.0025199999861179995	0.02389989675250821	1.e-6	0.015199996906691951	0.0025198086949787778	0.023899808693855766	1.e-6	0.0152	0.00251999995267898	0.023899805600015693	1.e-6	0.015199999999875626	0.0025198056467150283	0.023899805623266886	1.e-6	0.015199999950574514	0.002519805651075812	0.023899805649426255	1.e-6	0.01519999999998437	0.002519806929358261	0.02389980560139102	1.e-6	0.015199999997192935	0.0025198056056533135	0.02389980560286781	1.e-6	0.015199999999838145	0.002519999999955676	0.023899805611374825	1.e-6	0.015199871322566923	0.002519959333960722	0.02389994678174085	1.e-6	0.015199999999997047	0.0025199028296747925	0.02389980560004271	1.e-6	0.01519999999760042	0.0025198890004122605	0.023899805602417643	1.e-6	0.015199999971054732	0.0025199011662624263	0.023899805653243036	1.e-6	0.01519999999970111	0.002519806344250618	0.023899805660458726	1.e-6	0.01519999999998936	0.002519902706584972	0.02389980560001064	1.e-6	0.015199997633810563	0.002519807973315486	0.02389980796906425	1.e-6	0.01519999999999998	0.002519902955521096	0.02389980560000242	1.e-6	0.015199999999704448	0.0025198850863095536	0.023899805600483704	1.e-6	0.015199990962419477	0.00251986088694347	0.02389981495735518	1.e-6	0.015199999976110554	0.0025199732438872945	0.023899805624190196	1.e-6	0.015199999998815961	0.0025198722685052396	0.02389980560141076	1.e-6	0.0151999999999961	0.002519999999888656	0.0238998059553772	1.e-6	0.015199998889408694	0.0025199043410662906	0.023899807692798498	1.e-6	0.015199999998240272	0.0025199999250634366	0.023899805832593407	1.e-6	0.015199999945386162	0.002519806983947047	0.023899806050937916	1.e-6	0.01519999997492363	0.0025199606395752555	0.02389980584592915	1.e-6	0.015199997677813836	0.0025198079806764135	0.023899807948338608	1.e-6	0.015199999997255432	0.0025198062617560863	0.02389980561295193	1.e-6	0.01519999875045357	0.0025199056033957945	0.023899806849581186	1.e-6	0.01519999999883802	0.0025199108792131326	0.02389980560116943	1.e-6	0.015199999983369966	0.002519850841305959	0.023899807953302654	1.e-6	0.015199999999999984	0.0025199028003166524	0.02389980560000004	1.e-6	0.015199999999997755	0.0025199993655483214	0.02389981784068785	1.e-6	0.015199999973708194	0.002519999481496063	0.023899805626891937	1.e-6	0.015199999998569757	0.002519805641051568	0.02389980560684279	1.e-6	0.015199999999999981	0.002519902096401381	0.023899805600020953	1.e-6	0.015199999987872	0.0025198956411453177	0.023899805614105752	1.e-6	0.015199982218091438	0.0025199996907889263	0.023899823383245478	1.e-6	0.0151999999986626	0.0025199729473181095	0.02389982524636032	1.e-6	0.015199999999514772	0.0025199028901294277	0.02389980560048695	1.e-6	0.01519999999999799	0.002519996863805147	0.023899805600193506	1.e-6	0.015199999999999684	0.0025198056001389155	0.023899805600000316	1.e-6	0.015199999999970524	0.0025199202814007483	0.0238998056000895	1.e-6	0.015199999696343612	0.002519805904785216	0.023899805903972726	1.e-6	0.015199999999983619	0.0025199025781841647	0.023899805752840717	1.e-6	0.015199999961207696	0.0025199933354295495	0.023899846761521334	1.e-6	0.01519998316049002	0.0025199091464039353	0.023899823540866484	1.e-6	0.015199999999999932	0.0025199441597982225	0.0238998056000848	1.e-6	0.015199999836990394	0.0025199999740563844	0.0238999026714569	1.e-6	0.015199999999999748	0.0025198056175132688	0.023899805600000268	1.e-6	0.015199999890207193	0.0025199992600295025	0.023899805720374208	1.e-6	0.015199938659612779	0.0025199997539512263	0.023899875350731563	1.e-6	0.01519982560253498	0.002519979997635341	0.023899979997472114	1.e-6	0.015199997617460692	0.002519904005382655	0.023899807985332065	1.e-6	0.01519999969397931	0.002519918182177927	0.023899808115198328	1.e-6	0.015199999999315142	0.0025198362109601527	0.023899805604306146	1.e-6	0.015199996990023334	0.002519832821656066	0.023899826227996163	1.e-6	0.015199999999945145	0.002519997239597668	0.023899805600665982
1.2589254117941661e-6	0.015199805659034166	0.0025199999704674206	0.02389999994096774	1.2589254117941661e-6	0.015199999999731036	0.002519999999893906	0.02389980560190654	1.2589254117941661e-6	0.015199999999999997	0.0025199999992952227	0.023899805600030587	1.2589254117941661e-6	0.015199999999981345	0.0025199029930750884	0.02389980560001968	1.2589254117941661e-6	0.01519999992163049	0.0025199999997135153	0.023899901893914634	1.2589254117941661e-6	0.015199984567804503	0.0025198403318221632	0.023899827748222642	1.2589254117941661e-6	0.015199999999962742	0.0025199965754312795	0.023899805602860785	1.2589254117941661e-6	0.015199999999999988	0.0025199028517925285	0.023899805600000098	1.2589254117941661e-6	0.015199998592767128	0.0025198070160043656	0.023899807007232873	1.2589254117941661e-6	0.015199999997147174	0.0025199192960370046	0.023899806592122604	1.2589254117941661e-6	0.01519999987932789	0.002519806036489592	0.023899805722200004	1.2589254117941661e-6	0.015199999997771317	0.0025199028378937506	0.02389980560222873	1.2589254117941661e-6	0.01519999180710178	0.0025199833936646373	0.02389981580311086	1.2589254117941661e-6	0.015199999998273669	0.002519805813691195	0.02389980560183221	1.2589254117941661e-6	0.015199832075634941	0.0025199737923628364	0.02389997366042474	1.2589254117941661e-6	0.015199999923086157	0.0025199033249426296	0.0238998060195637	1.2589254117941661e-6	0.015199999999941632	0.002519995637684574	0.023899805600175753	1.2589254117941661e-6	0.015199999583392021	0.0025198063723035533	0.023899806295907915	1.2589254117941661e-6	0.015199999999999898	0.0025198056371954613	0.02389980560000111	1.2589254117941661e-6	0.015199807239308244	0.0025200000005631586	0.023899999163106717	1.2589254117941661e-6	0.015199999999999984	0.002519999999997955	0.02389980561789721	1.2589254117941661e-6	0.015199982367292798	0.0025198232757595238	0.023899823232847013	1.2589254117941661e-6	0.015199999999941571	0.0025199999988320177	0.023899805600100833	1.2589254117941661e-6	0.015199999999976139	0.0025199420439131278	0.02389980663834809	1.2589254117941661e-6	0.015199999872810016	0.002519902608539974	0.023899805781106457	1.2589254117941661e-6	0.015199999998945541	0.0025199992992238638	0.023899901471432162	1.2589254117941661e-6	0.01519999999884877	0.0025199999120510846	0.023899805601165773	1.2589254117941661e-6	0.015199999647146472	0.0025198073534539885	0.023899806001851653	1.2589254117941661e-6	0.015199999901543092	0.002519999999858831	0.023899805700724648	1.2589254117941661e-6	0.015199997445544872	0.0025198558313279914	0.023899808154455287	1.2589254117941661e-6	0.01519999488409083	0.0025199987621790355	0.023899875178827565	1.2589254117941661e-6	0.015199999989773193	0.0025199032225068463	0.023899805612900664	1.2589254117941661e-6	0.015199999999999997	0.0025199982573180686	0.023899805600407484	1.2589254117941661e-6	0.015199999999063116	0.0025199999861278545	0.023899896752518062	1.2589254117941661e-6	0.015199996906691948	0.002519808694978781	0.02389980869385577	1.2589254117941661e-6	0.0152	0.00251999995267898	0.023899805600015693	1.2589254117941661e-6	0.0151999999998756	0.0025198056467150543	0.02389980562326691	1.2589254117941661e-6	0.015199999950574512	0.0025198056510758148	0.02389980564942626	1.2589254117941661e-6	0.015199999999982484	0.0025198069293601508	0.023899805601392904	1.2589254117941661e-6	0.015199999997192935	0.0025198056056533135	0.02389980560286781	1.2589254117941661e-6	0.015199999999838145	0.002519999999955676	0.023899805611374825	1.2589254117941661e-6	0.015199871322565082	0.002519959333962563	0.023899946781742693	1.2589254117941661e-6	0.015199999999996699	0.002519902829675141	0.023899805600043057	1.2589254117941661e-6	0.015199999997600402	0.0025198890004122787	0.02389980560241766	1.2589254117941661e-6	0.015199999971048055	0.0025199011662691024	0.02389980565324971	1.2589254117941661e-6	0.015199999999700998	0.0025198063442507307	0.023899805660458837	1.2589254117941661e-6	0.01519999999998936	0.002519902706584972	0.02389980560001064	1.2589254117941661e-6	0.015199997633810558	0.0025198079733154913	0.023899807969064255	1.2589254117941661e-6	0.01519999999999998	0.0025199029555210964	0.02389980560000242	1.2589254117941661e-6	0.015199999999702002	0.002519885086312054	0.02389980560048615	1.2589254117941661e-6	0.015199990962418777	0.0025198608869451272	0.02389981495735588	1.2589254117941661e-6	0.015199999976110526	0.002519973243887321	0.02389980562419022	1.2589254117941661e-6	0.015199999998815961	0.002519872268505241	0.02389980560141076	1.2589254117941661e-6	0.015199999999996036	0.002519999999888719	0.023899805955377267	1.2589254117941661e-6	0.015199998889408513	0.0025199043410664705	0.023899807692798678	1.2589254117941661e-6	0.015199999998239918	0.0025199999250637892	0.02389980583259376	1.2589254117941661e-6	0.015199999945384676	0.002519806983948534	0.023899806050939405	1.2589254117941661e-6	0.0151999999749236	0.0025199606395798864	0.023899805845929194	1.2589254117941661e-6	0.015199997677812842	0.002519807980677408	0.0238998079483396	1.2589254117941661e-6	0.015199999997254809	0.0025198062617567104	0.02389980561295255	1.2589254117941661e-6	0.015199998750452902	0.002519905603447628	0.023899806849581855	1.2589254117941661e-6	0.015199999998837985	0.0025199108792131704	0.023899805601169465	1.2589254117941661e-6	0.015199999983364746	0.0025198508417828697	0.023899807953307872	1.2589254117941661e-6	0.015199999999999984	0.0025199028003166524	0.02389980560000004	1.2589254117941661e-6	0.015199999999997497	0.0025199993655486393	0.023899817840688425	1.2589254117941661e-6	0.01519999997370739	0.0025199994814968673	0.023899805626892742	1.2589254117941661e-6	0.01519999999856973	0.002519805641051596	0.02389980560684282	1.2589254117941661e-6	0.015199999999999977	0.0025199020964013835	0.023899805600020953	1.2589254117941661e-6	0.015199999987837907	0.002519895641674332	0.023899805614139843	1.2589254117941661e-6	0.015199982218091436	0.002519999690788928	0.023899823383245478	1.2589254117941661e-6	0.015199999998614785	0.0025199729473659245	0.023899825246408136	1.2589254117941661e-6	0.01519999999951477	0.0025199028901294303	0.023899805600486955	1.2589254117941661e-6	0.01519999999999799	0.002519996863805147	0.023899805600193506	1.2589254117941661e-6	0.015199999999999684	0.0025198056001389155	0.023899805600000316	1.2589254117941661e-6	0.015199999999970524	0.0025199202814007635	0.0238998056000895	1.2589254117941661e-6	0.01519999969634361	0.002519805904785217	0.02389980590397273	1.2589254117941661e-6	0.015199999999981692	0.0025199025781860924	0.023899805752842642	1.2589254117941661e-6	0.015199999961207312	0.002519993335429972	0.0238998467616663	1.2589254117941661e-6	0.015199983160488272	0.0025199091464433647	0.02389982354087258	1.2589254117941661e-6	0.01519999999999993	0.0025199441597982255	0.023899805600084804	1.2589254117941661e-6	0.015199999836990259	0.0025199999740565205	0.02389990267145704	1.2589254117941661e-6	0.015199999999999748	0.002519805617513269	0.023899805600000268	1.2589254117941661e-6	0.01519999989020711	0.002519999260029585	0.02389980572037429	1.2589254117941661e-6	0.015199938659558659	0.002519999754005345	0.02389987535078569	1.2589254117941661e-6	0.01519982560253498	0.002519979997635341	0.023899979997472114	1.2589254117941661e-6	0.01519999761746069	0.0025199040053826573	0.023899807985332068	1.2589254117941661e-6	0.015199999693976842	0.002519918182180399	0.023899808115200795	1.2589254117941661e-6	0.015199999999236477	0.0025198362110393437	0.02389980560438481	1.2589254117941661e-6	0.015199996990023577	0.002519832821709499	0.02389982622799624	1.2589254117941661e-6	0.015199999999940345	0.0025199972396024685	0.02389980560067078
1.584893192461114e-6	0.015199805659034166	0.0025199999704674206	0.02389999994096774	1.584893192461114e-6	0.015199999999731031	0.002519999999893911	0.02389980560190655	1.584893192461114e-6	0.015199999999999995	0.0025199999992952236	0.02389980560003059	1.584893192461114e-6	0.015199999999981345	0.00251990299307509	0.023899805600019683	1.584893192461114e-6	0.01519999992161064	0.0025199999997333653	0.023899901893934487	1.584893192461114e-6	0.015199984567812628	0.0025198403318468254	0.023899827748222736	1.584893192461114e-6	0.015199999999962736	0.0025199965754312847	0.02389980560286079	1.584893192461114e-6	0.015199999999999988	0.002519902851792529	0.023899805600000098	1.584893192461114e-6	0.015199998592767128	0.002519807016004366	0.023899807007232873	1.584893192461114e-6	0.015199999997116747	0.0025199192960689	0.023899806592153034	1.584893192461114e-6	0.015199999879327832	0.002519806036489654	0.023899805722200063	1.584893192461114e-6	0.015199999997771317	0.002519902837893752	0.02389980560222873	1.584893192461114e-6	0.01519999180704801	0.0025199833937184085	0.023899815803164633	1.584893192461114e-6	0.015199999998273669	0.002519805813691198	0.02389980560183221	1.584893192461114e-6	0.015199832075634924	0.0025199737923628546	0.02389997366042476	1.584893192461114e-6	0.015199999923085286	0.0025199033249435005	0.02389980601956457	1.584893192461114e-6	0.015199999999941623	0.002519995637684583	0.023899805600175763	1.584893192461114e-6	0.015199999583391879	0.002519806372303697	0.023899806295908058	1.584893192461114e-6	0.015199999999999898	0.0025198056371954617	0.02389980560000111	1.584893192461114e-6	0.01519980723912912	0.002520000000742284	0.02389999916328584	1.584893192461114e-6	0.015199999999999984	0.002519999999997955	0.02389980561789721	1.584893192461114e-6	0.015199982367292714	0.002519823275759608	0.023899823232847096	1.584893192461114e-6	0.015199999999941571	0.0025199999988320177	0.023899805600100833	1.584893192461114e-6	0.015199999999973447	0.002519942044355438	0.023899806638360544	1.584893192461114e-6	0.015199999872810014	0.0025199026085399793	0.02389980578110646	1.584893192461114e-6	0.015199999998942379	0.002519999299227025	0.023899901471435323	1.584893192461114e-6	0.015199999998848768	0.0025199999120510846	0.023899805601165773	1.584893192461114e-6	0.015199999647146365	0.0025198073534540987	0.02389980600185176	1.584893192461114e-6	0.015199999901543004	0.002519999999858918	0.023899805700724735	1.584893192461114e-6	0.015199997445544872	0.002519855831328097	0.023899808154455287	1.584893192461114e-6	0.015199994883945626	0.002519998762324239	0.023899875178972768	1.584893192461114e-6	0.015199999989773177	0.0025199032225068653	0.02389980561290068	1.584893192461114e-6	0.015199999999999995	0.0025199982573180695	0.023899805600407484	1.584893192461114e-6	0.015199999999050709	0.002519999986140262	0.023899896752530472	1.584893192461114e-6	0.015199996906691944	0.0025198086949787843	0.023899808693855773	1.584893192461114e-6	0.0152	0.00251999995267898	0.023899805600015693	1.584893192461114e-6	0.015199999999875567	0.0025198056467150873	0.023899805623266945	1.584893192461114e-6	0.015199999950574508	0.0025198056510758182	0.023899805649426262	1.584893192461114e-6	0.015199999999980113	0.0025198069293625304	0.023899805601395277	1.584893192461114e-6	0.015199999997192935	0.0025198056056533135	0.02389980560286781	1.584893192461114e-6	0.015199999999838143	0.002519999999955676	0.023899805611374825	1.584893192461114e-6	0.015199871322562765	0.00251995933396488	0.023899946781745007	1.584893192461114e-6	0.01519999999999626	0.00251990282967558	0.023899805600043497	1.584893192461114e-6	0.015199999997600381	0.0025198890004123017	0.023899805602417685	1.584893192461114e-6	0.01519999997103965	0.0025199011662775076	0.023899805653258114	1.584893192461114e-6	0.015199999999700856	0.0025198063442508733	0.02389980566045898	1.584893192461114e-6	0.01519999999998936	0.002519902706584972	0.02389980560001064	1.584893192461114e-6	0.01519999763381055	0.002519807973315498	0.02389980796906426	1.584893192461114e-6	0.01519999999999998	0.0025199029555210977	0.02389980560000242	1.584893192461114e-6	0.015199999999698925	0.0025198850863152027	0.023899805600489227	1.584893192461114e-6	0.015199990962417894	0.0025198608869472098	0.023899814957356765	1.584893192461114e-6	0.015199999976110493	0.0025199732438873548	0.023899805624190255	1.584893192461114e-6	0.01519999999881596	0.002519872268505242	0.02389980560141076	1.584893192461114e-6	0.015199999999995958	0.0025199999998887983	0.023899805955377346	1.584893192461114e-6	0.015199998889408286	0.0025199043410666978	0.023899807692798904	1.584893192461114e-6	0.015199999998239474	0.0025199999250642333	0.023899805832594205	1.584893192461114e-6	0.015199999945382804	0.0025198069839504063	0.023899806050941275	1.584893192461114e-6	0.015199999974923564	0.002519960639585659	0.02389980584592925	1.584893192461114e-6	0.015199997677811591	0.00251980798067866	0.023899807948340852	1.584893192461114e-6	0.015199999997254025	0.002519806261757496	0.023899805612953334	1.584893192461114e-6	0.015199998750452061	0.0025199056035121125	0.023899806849582695	1.584893192461114e-6	0.015199999998837942	0.0025199108792132176	0.023899805601169506	1.584893192461114e-6	0.015199999983358173	0.0025198508423761846	0.023899807953314443	1.584893192461114e-6	0.015199999999999984	0.0025199028003166524	0.02389980560000004	1.584893192461114e-6	0.01519999999999717	0.0025199993655490387	0.023899817840689144	1.584893192461114e-6	0.015199999973706376	0.0025199994814978795	0.023899805626893755	1.584893192461114e-6	0.015199999998569694	0.0025198056410516314	0.023899805606842853	1.584893192461114e-6	0.015199999999999974	0.002519902096401387	0.023899805600020956	1.584893192461114e-6	0.015199999987794989	0.002519895642332861	0.023899805614182763	1.584893192461114e-6	0.015199982218091435	0.00251999969078893	0.02389982338324548	1.584893192461114e-6	0.015199999998554588	0.0025199729474261203	0.02389982524646833	1.584893192461114e-6	0.015199999999514767	0.0025199028901294338	0.02389980560048696	1.584893192461114e-6	0.01519999999999799	0.002519996863805147	0.023899805600193506	1.584893192461114e-6	0.015199999999999684	0.0025198056001389155	0.023899805600000316	1.584893192461114e-6	0.015199999999970524	0.002519920281400782	0.0238998056000895	1.584893192461114e-6	0.015199999696343608	0.0025198059047852185	0.02389980590397273	1.584893192461114e-6	0.015199999999979265	0.0025199025781885193	0.02389980575284507	1.584893192461114e-6	0.01519999996120683	0.002519993335430503	0.023899846761846616	1.584893192461114e-6	0.015199983160486067	0.0025199091464924435	0.023899823540880192	1.584893192461114e-6	0.015199999999999929	0.002519944159798229	0.023899805600084804	1.584893192461114e-6	0.015199999836990087	0.0025199999740566914	0.02389990267145721	1.584893192461114e-6	0.015199999999999748	0.002519805617513269	0.023899805600000268	1.584893192461114e-6	0.015199999890207006	0.002519999260029689	0.023899805720374395	1.584893192461114e-6	0.015199938659490528	0.0025199997540734766	0.023899875350853826	1.584893192461114e-6	0.01519982560253498	0.002519979997635341	0.023899979997472114	1.584893192461114e-6	0.015199997617460687	0.0025199040053826604	0.023899807985332068	1.584893192461114e-6	0.015199999693973735	0.0025199181821835125	0.023899808115203904	1.584893192461114e-6	0.015199999999137445	0.002519836211139036	0.023899805604483845	1.584893192461114e-6	0.015199996990023877	0.0025198328217759763	0.023899826227996333	1.584893192461114e-6	0.0151999999999343	0.002519997239608512	0.023899805600676824
