Priority	3dhq[c]	3dhsk[c]	cl[c]	ac[c]	succ[c]	tartr__D[c]	param_DHQTi_total	param_pH	param_Temp	FileFlag	Target_Data
1	0.00004521395576717252	0	0	0	0	0	1	7.5	20	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.7152527510491989
1	0.00007165929069962952	0	0	0	0	0	1	7.5	20	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.7992399910868982
1	0.00011357232200643484	0	0	0	0	0	1	7.5	20	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.8631931113967901
1	0.00018000000000000017	0	0	0	0	0	1	7.5	20	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.9090909090909092
1	1.7000000000000007e-6	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.09090909090909094
1	2.6943184271838953e-6	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.1368068886032101
1	4.270206933566291e-6	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.20076000891310194
1	6.76782189940945e-6	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.28474724895080133
1	0.000010726274856163285	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.3868631798468569
1	0.000017000000000000007	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.5000000000000001
1	0.00002694318427183895	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.6131368201531432
1	0.000042702069335662915	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.7152527510491988
1	0.0000676782189940945	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.7992399910868981
1	0.00010726274856163285	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.86319311139679
