ssd,ssd_s05,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
0,0,0.00883377824981335,0.022395622457170455,0.055609816758203534,0.1314590000241482,0.28008099405284803,0.5000000000000001,0.7199190059471522,0.8685409999758519,0.9443901832417967,0.9776043775428295,0.9911662217501868
0.00516072105736635,0.00014063699470316605,0.009902030502113815,0.024505755110484476,0.059355966918431716,0.13681566263390105,0.2847573178718973,0.5000025106521926,0.7152420819743345,0.8631752433443101,0.9406318591026869,0.9754833339114447,0.9900897007726625
0.005160898820026769,0.0001406456234272457,0.009902046622742243,0.024505792665848243,0.05935604814780973,0.13681581271181306,0.28475751728455767,0.5000026398572134,0.7152420380403934,0.8631750807883675,0.9406316795575065,0.9754831873701916,0.9900895954085497
0.005161034391919846,0.0001406472263024467,0.009902058341636847,0.024505820914258587,0.05935611291790817,0.1368159456680276,0.28475773552583067,0.5000028862376298,0.7152422110007872,0.8631751555767417,0.9406316958133203,0.9754831813719691,0.9900895845293509
0.005161413132503404,0.0001406580638638496,0.009902091814286106,0.02450590033032828,0.05935629025463323,0.13681629345946256,0.2847582606871372,0.500003385668384,0.7152424304442587,0.8631751106134693,0.9406315455525722,0.975483029521141,0.9900894653915793
0.0051619738656419134,0.00014068268315670934,0.009902142359992344,0.024506018579003568,0.05935654793541786,0.1368167764885037,0.2847589242260143,0.5000038704471055,0.7152423997620063,0.8631747017627748,0.9406310593013153,0.9754826225850188,0.9900891693705239
0.005162056057621771,0.00014066655082101837,0.00990214748597352,0.02450603435146724,0.0593565968911857,0.13681692066029888,0.2847592838864364,0.5000045278782892,0.7152432141546714,0.8631754301646956,0.9406315955954361,0.9754829824097603,0.990089401540165
0.005162259577146135,0.00014069924211895356,0.009902168577677355,0.024506079145115933,0.059356676952375884,0.13681700768027039,0.2847592089592791,0.5000039982372243,0.7152422176510952,0.8631743331854174,0.9406306880364166,0.9754823299708608,0.9900889625253332
0.005163153395438412,0.0001408178633569807,0.009902258311392558,0.024506273881768348,0.05935704270854029,0.13681748274943947,0.28475921223556366,0.5000024149468631,0.7152388786247867,0.8631705142202794,0.9406274719728646,0.9754799960433314,0.9900873835841341
0.005164414739459311,0.00014081609298801859,0.009902365385383012,0.02450653531343839,0.0593576546059225,0.13681878138634215,0.28476146377883926,0.5000052018436659,0.7152411790326874,0.8631718757241369,0.9406281363831781,0.9754802945869507,0.9900875151660778
0.005164748871131123,0.000140834208113613,0.009902395894006266,0.02450660602817584,0.05935780616350639,0.1368190563597048,0.2847618133724156,0.5000053885490391,0.7152410182063047,0.8631714949483037,0.9406277409671449,0.9754799791601595,0.9900872908613829
0.005165436312499896,0.000140925412310963,0.009902464889167633,0.024506755766240264,0.05935808743415731,0.13681942182613943,0.2847618164961989,0.5000041724801838,0.7152384526788679,0.8631685603298359,0.9406252695081755,0.975478185547596,0.9900860774318742
0.005165808797194519,0.00014097524467343678,0.009902502316916228,0.024506836926671903,0.05935823960530411,0.1368196183734367,0.2847618129518278,0.5000035019106615,0.7152370463337712,0.8631669546206865,0.9406239183446998,0.9754772053943852,0.9900854144940794
0.005165953432314966,0.00014098851340375618,0.009902516147497412,0.024506867960697863,0.059358302133525095,0.13681971726373487,0.28476189230171006,0.500003421925516,0.7152367521817639,0.8631665736555848,0.9406235806090016,0.9754769538543859,0.9900852418534875
0.005165990236187727,0.00014081174414827378,0.009902498850069694,0.024506861628367727,0.05935842002170298,0.13682041137227802,0.2847643048816576,0.5000087476495512,0.715244143221823,0.8631736639655365,0.9406290339057005,0.9754807142190951,0.9900877102351902
0.005166447830564198,0.00014089468395674543,0.009902547348752974,0.024506963055970225,0.05935859462731123,0.13682057189923208,0.28476401107897037,0.5000072770380284,0.7152415122342008,0.8631708217777062,0.9406267038237923,0.9754790474037258,0.990086591862004
0.005166598310666696,0.00014089297431068573,0.00990255994511515,0.02450699411695323,0.05935866845760447,0.13682073237017942,0.28476429959567046,0.5000076540785151,0.7152418489643998,0.8631710442042912,0.9406268293446425,0.9754791149626817,0.990086628546159
0.0051671419205575764,0.0001410240989989422,0.009902621312350802,0.02450711716678447,0.05935885745463572,0.1368208022973757,0.28476351874749206,0.5000049422047926,0.7152373761164719,0.8631663707827164,0.9406230616982485,0.9754764447154998,0.9900848465982918
0.00516795213857294,0.0001409597826687206,0.009902682764085905,0.02450728004129158,0.05935928611379114,0.136821870734183,0.28476580341572544,0.5000086064157262,0.7152414713444417,0.8631697654556192,0.9406254308551069,0.9754779775776135,0.9900858121327146
0.00516826215068565,0.00014103234823245164,0.009902717503795365,0.024507350035465437,0.059359395134106596,0.13682191878646047,0.2847653873918204,0.500007125364371,0.7152390120501712,0.8631671883880376,0.9406233501437649,0.975476501673099,0.9900848267238094
0.005170080732783471,0.00014109810771787036,0.009902879682099021,0.02450773214950352,0.05936023826119123,0.13682353678482623,0.28476772583866505,0.5000091167180948,0.7152394997219561,0.8631664287190646,0.9406222100683027,0.9754754837563292,0.9900840650410498
0.005171244467876954,0.0001411381629440347,0.00990298321176684,0.02450797647244449,0.059360778860436135,0.13682457956091415,0.2847692490282154,0.500010451189787,0.7152398960708813,0.86316602386869,0.940621543217801,0.9754748756919565,0.9900836060943592
0.005172585493555723,0.00014121239763062964,0.009903105742811908,0.024508260202565958,0.05936138586898842,0.13682567689387568,0.28477063152287263,0.5000111563145244,0.7152391902283033,0.8631644382847169,0.9406199123693973,0.9754735795941811,0.9900826861073908
0.005180671058632266,0.00014178861067399862,0.009903859003021036,0.024509980292598276,0.05936497171471662,0.13683181499888689,0.28477726402654885,0.500011609071369,0.7152296349240707,0.863149779449105,0.9406061510165838,0.9754630532273879,0.9900753579652573
0.0052318883319923005,0.0001449448810156989,0.00990855893109806,0.024520805957088193,0.05938790852172806,0.13687246317651636,0.28482587287284544,0.5000294926528245,0.7151902893316917,0.863077433012663,0.940534838938173,0.9754073441263446,0.9900361523883298
0.005235652821416888,0.0001451294942387057,0.00990889800706354,0.024521595846756145,0.05938961686420685,0.13687561918101382,0.2848300663966098,0.5000322126241001,0.7151893742497967,0.8630740264495242,0.9405310737980803,0.9754042702179913,0.9900339418765848
0.005394708462017025,0.00015494496415253972,0.009923334415477044,0.02455487007712806,0.05946020364467485,0.13700104721636325,0.28498122465175046,0.5000912831507806,0.7150744818669799,0.8628576871135865,0.9403166143559109,0.9752363287464492,0.9899156038173352
0.005462097371187673,0.0001593628029151578,0.009929410504611665,0.024568839293215804,0.05948969941354504,0.1370529563676238,0.2850421811167398,0.5001107377732307,0.7150190397144364,0.8627600785083412,0.9402214131697008,0.9751622770710877,0.9898635998525165
0.0054725597250993106,0.00015997910475152376,0.009930342718960134,0.02457099515939892,0.0594943011835795,0.1370612392368494,0.2850525132404026,0.5001157650460003,0.715013285078245,0.8627476994622525,0.9402087847291505,0.9751522714250732,0.9898565077819044
0.005512933821531243,0.00017738151907437113,0.009935255308248712,0.024579894031943543,0.059503701188061905,0.13704304510788134,0.28491739134190525,0.4997486801354294,0.7144546851979386,0.8621851268368084,0.9397638368244411,0.9748402734688082,0.9896495965248051
0.005522381017768118,0.00016814804546631628,0.009935312658171838,0.024581603516949147,0.05951349475371817,0.13708315815938518,0.28503942129844584,0.5000010304111383,0.7147926610967883,0.8625029179936042,0.9400054527857219,0.9750057506754224,0.989757773147035
0.005576343931498336,0.0001666176193466209,0.009939595661008464,0.024592309500913297,0.059539469297950204,0.1371413418143648,0.2851486231610813,0.5001523742267403,0.7149384544794724,0.8626082417663794,0.9400708562487059,0.9750443502006607,0.9897804892060649
0.005581416592606255,0.00017078986363841607,0.00994036951106345,0.02459343986145404,0.059539313014933204,0.137131659911667,0.28510645406295526,0.5000512204496224,0.7147923473381945,0.8624649430191723,0.9399591767917155,0.9749667117430136,0.989729266798975
0.005586225163687351,0.00016736888512047945,0.009940484457704513,0.02459433728972272,0.059543689940760425,0.13714854516639968,0.2851563531431649,0.5001527820606315,0.7149271073213812,0.8625909394035846,0.9400546388640972,0.9750319510247378,0.9897718583708871
0.005590962550389873,0.0001678677927223823,0.009940924802653099,0.024595318828046105,0.059545641638197415,0.13715153362210392,0.28515840420845057,0.5001492925468317,0.7149165323978605,0.8625777054553166,0.9400430579234883,0.975023378428402,0.9897659936992882
0.0055916249863657685,0.00016779826998274594,0.009940971623904503,0.024595445671760172,0.05954598473967452,0.13715241599067554,0.28516035292162917,0.5001525140872294,0.7149202291835072,0.8625808364302238,0.9400452789752746,0.9750248322886521,0.9897669167792282
