ssd,ssd_s05,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
0,0,0.00883377824981335,0.022395622457170455,0.055609816758203534,0.1314590000241482,0.28008099405284803,0.5000000000000001,0.7199190059471522,0.8685409999758519,0.9443901832417967,0.9776043775428295,0.9911662217501868
0.005159114093696588,0.0001407766975495773,0.009901909882724717,0.024505432716874158,0.05935510923934838,0.13681349750404925,0.2847526246228017,0.4999948838445722,0.7152334596082357,0.8631680301207146,0.9406267904909601,0.9754800386516217,0.9900876183181753
0.005160711132268021,0.0001406369856906752,0.009902029656679622,0.024505753050935244,0.05935596211515566,0.13681565249748343,0.284757300454648,0.5000024893975713,0.7152420648193633,0.8631752335443186,0.9406318545795904,0.975483332049455,0.9900897000574908
0.005160726615249568,0.00014063714463103473,0.009902030992287106,0.024505756275228354,0.05935596952606814,0.13681566777165838,0.28475732569965573,0.5000025182514839,0.7152420855717109,0.8631752430473169,0.9406318571771931,0.9754833318760364,0.9900896991510931
0.005160740170980197,0.00014063762364764117,0.009902032200931502,0.024505759125011548,0.05935597582192283,0.13681567988155,0.28475734328539154,0.5000025334202346,0.715242089644971,0.8631752377975705,0.9406318489931695,0.975483324503682,0.9900896936142224
0.0051607423828169815,0.0001406372417802624,0.00990203234495793,0.024505759553664477,0.05935597710984366,0.1368156835670379,0.2847573522687162,0.500002549557701,0.7152421093896293,0.8631752553089801,0.9406318618140442,0.9754833330743939,0.990089699131277
0.005160772585644541,0.00014063761366315934,0.009902034957485154,0.024505765848202892,0.05935599153134949,0.1368157131327828,0.2847574006928245,0.500002604007421,0.7152421473075914,0.8631752713784284,0.9406318649790242,0.9754833314228155,0.9900896965004345
0.005160773787462001,0.00014063725523102633,0.009902035018297185,0.02450576606920473,0.05935599231670744,0.13681571569633974,0.284757407580244,0.5000026172590031,0.7152421642968106,0.8631752869205057,0.9406318765904321,0.9754833392867939,0.9900897016049153
0.00516078016332379,0.00014063927780698788,0.009902035794547483,0.02450576755151438,0.059355994259523905,0.1368157147129122,0.28475739196480465,0.5000025710153664,0.7152420916684828,0.8631752126891732,0.9406318174340055,0.9754832976345705,0.9900896739164451
0.005160783623154583,0.00014063823457777382,0.009902035968289433,0.024505768186812164,0.059355996526791625,0.13681572213497856,0.2847574119430924,0.5000026095011822,0.7152421410480557,0.8631752578852175,0.9406318512104882,0.9754833205147488,0.9900896887697824
0.005160876933525925,0.00014064371214927155,0.00990204453982872,0.024505787974975095,0.059356038627803545,0.1368157973888054,0.28475750401470257,0.5000026491603763,0.7152420786573582,0.8631751346961474,0.9406317277851699,0.975483223447337,0.9900896202285069
0.0051610531364875405,0.00014065482815073214,0.009902060815035118,0.024505825402644253,0.059356117691114305,0.13681593662375022,0.28475766761469307,0.5000027011186104,0.715241928818632,0.8631748712451895,0.9406314709572264,0.9754830237476761,0.9900894800236124
0.005161177970090016,0.0001406505130961956,0.00990207093608743,0.024505850955882553,0.059356180611505625,0.13681608056841135,0.2847579455327136,0.5000030999709895,0.7152423282664586,0.8631751713343524,0.9406316641309937,0.9754831412600191,0.9900895508305607
0.005161301066352652,0.00014067046711263088,0.009902083714604522,0.024505878064654058,0.05935622893772636,0.13681613254213537,0.2847578978399638,0.5000027743019284,0.715241718097013,0.8631745006634399,0.9406311096707373,0.9754827428180813,0.9900892827864111
0.005161516911146395,0.00014065911329609737,0.009902100763854409,0.02450592193886024,0.05935633993355572,0.13681639589237,0.2847584301071792,0.500003579551621,0.7152425702276265,0.8631751749761423,0.9406315634802854,0.9754830287167029,0.9900894595518643
0.0051615255423669345,0.00014064949965681838,0.009902100386471211,0.024505922969656164,0.059356349562727,0.13681644046834435,0.28475857314742875,0.5000038838323275,0.7152429842708355,0.8631755677282413,0.9406318635400724,0.9754832347852274,0.9900895944804793
0.005161540058472838,0.00014067136379734965,0.009902104149229353,0.024505927707565833,0.05935634420513525,0.13681637408144082,0.2847583081860325,0.500003265905298,0.7152421029979786,0.8631747095254872,0.9406311976919494,0.9754827732319378,0.9900892905344013
0.005161585948499595,0.00014066150432644789,0.0099021069131227,0.024505936447273197,0.05935637202232067,0.13681645774246354,0.28475852031029925,0.5000036582485298,0.7152425929979874,0.8631751501948554,0.9406315233090351,0.975482992212949,0.9900894320386311
0.0051615951691298565,0.0001406885442946345,0.009902110823231957,0.024505940494962464,0.05935636116785047,0.1368163667060319,0.2847581772462963,0.5000028752196018,0.7152414878416785,0.8631740800474224,0.9406306957316511,0.9754824196725441,0.9900890554540256
0.005161601315021849,0.00014068895228520792,0.00990211139322477,0.024505941801981766,0.059356363914007976,0.1368163714872138,0.28475818268376024,0.5000028764315274,0.7152414817772726,0.863174070051728,0.9406306861520033,0.9754824122779756,0.9900890502818458
0.005161618745191978,0.00014064212077246558,0.009902107461455045,0.024505941718188064,0.05935639889460859,0.13681656339584894,0.2847588359328176,0.5000043051796901,0.7152434550645367,0.8631759579032664,0.9406321358002059,0.9754834109184891,0.9900897054158673
0.005161623060832221,0.00014063943666795908,0.009902107518109809,0.024505942401152846,0.05935640250642838,0.13681657779590303,0.28475887924403664,0.500004394284098,0.7152435740550667,0.8631760695338002,0.9406322205167479,0.9754834688596625,0.9900897432576748
0.005161623510584034,0.00014064493616097404,0.009902108192451827,0.02450594292912492,0.05935639960754659,0.13681655781288013,0.2847588069239789,0.5000042318734207,0.7152433466754728,0.8631758503355277,0.9406320514430769,0.9754833520720059,0.9900896665145955
0.005161634009054754,0.00014068062665866418,0.009902113212149536,0.024505947925996776,0.05935638446874955,0.13681643592081752,0.2847583510822129,0.5000031945492215,0.715241884773404,0.8631744358908432,0.9406309581251787,0.9754825958987454,0.9900891692326166
0.005161691528360038,0.00014069695289506678,0.009902119992210023,0.024505961145479645,0.059356403082805126,0.13681643419099707,0.2847582357625198,0.5000028344817486,0.7152413093365335,0.8631738430205136,0.9406304836432592,0.9754822610047722,0.9900889462906199
0.005161697116630169,0.000140643640659083,0.009902114303858267,0.024505958093529154,0.059356435998352726,0.13681663804791042,0.28475895421153175,0.500004430004441,0.7152435304746634,0.8631759774837766,0.9406321269699787,0.975483394867526,0.9900896908608349
0.005161749971559105,0.00014063708571906083,0.009902118041630192,0.024505968537980732,0.05935646531752207,0.13681671657380484,0.28475913476180187,0.5000047394005263,0.7152438958498213,0.8631762934695416,0.9406323543681516,0.9754835451526445,0.9900897868810832
