ssd,Km_3pg,Km_2pg,kcat_f,kcat_r,Keq
0,0.0002,0.00019,626.7176791692085,417.8117861128057,0.189
0.8918930840683814,65.98299345406502,59.80038384102886,18.179012186766702,22.21691629179123,22.217599084302165
0.8918930841594099,65.9817082279443,59.801554312704596,18.17811167349383,22.216508527088934,22.21673975413739
0.8918930843553838,65.9757045555439,59.80066876367959,18.17930830411958,22.21990268803054,22.21867299097019
0.8918930848701142,65.98148077702078,59.799119537877026,18.179527798600994,22.219170487532793,22.21953298199597
0.8918930852237762,65.97214715304185,59.80175567793762,18.179376443119626,22.21883829595756,22.21895117949266
0.8918930857868653,65.97741157792477,59.80330782944996,18.176975165275877,22.21689388478696,22.215885008596615
0.8918930874374644,65.98119046259784,59.80327813498638,18.17679926262542,22.215297358257654,22.21505112718074
0.8918930875267808,65.98731109414172,59.7984677204618,18.18024704203755,22.216966357765262,22.21835009980025
0.8918930882452331,65.98277036430103,59.79763720521349,18.180509252523887,22.22026741152764,22.22052699270929
0.8918930886740033,65.9884468544294,59.80083646626822,18.177081723079137,22.21505274687941,22.216953229691995
0.8918930887387484,65.97886382539855,59.79802109256336,18.180510567230126,22.22121943344943,22.22128339578637
0.8918930889079639,65.98678747937103,59.801906999572,18.177429852191356,22.214437879006045,22.21501531769256
0.891893089889765,65.98716609207996,59.80199608470853,18.177605471863465,22.21353838587054,22.215102771657428
0.8918930908990965,65.98451812190316,59.797234764225784,18.182397746655248,22.218367407735034,22.219542176015896
0.8918930912918532,65.98297823396622,59.80387404323661,18.176284039773556,22.213276539014263,22.214712753970424
0.8918930915437877,65.98544468947193,59.803142627550024,18.17696397939537,22.212725716124602,22.214655326690814
0.8918930916417056,65.98639244458946,59.802935038997816,18.17597325655022,22.214189607981776,22.214604340902046
0.891893091806985,65.99082110736344,59.80075828354953,18.178163279648267,22.213668778754965,22.215210723653243
0.891893091809736,65.9907969963475,59.80075902423895,18.178181894121735,22.213618406769438,22.215248798556775
