ssd,Km_g3p,kcat_f,Keq
0,0.00103,27025.299764582207,9.35
5.417716690800836e-7,0.05064232253682941,7.572981722736317e-8,1.0419622859118783e-7
5.4177166922469e-7,0.05064101988149801,7.162884762000088e-8,9.728848030218533e-8
5.417716692331778e-7,0.0506410066567157,1.4880468648953633e-7,1.4103758446331595e-7
5.417716695706068e-7,0.050639808782787475,9.23685833093376e-8,1.1340638232414836e-7
5.417716696034661e-7,0.05063972233602197,8.45567684030453e-8,1.272220498883732e-7
5.417716697585385e-7,0.05064503636383503,1.0219429902176002e-6,2.745873023906659e-7
5.417716708255952e-7,0.050638091167600735,1.3887730234428322e-6,3.367573219687215e-7
5.417716710699375e-7,0.05063711333924021,1.1371865805337635e-8,2.2393044994053277e-7
5.417716714859836e-7,0.05063728359089684,1.4112803058806836e-6,8.133922768838651e-7
5.417716719244136e-7,0.050648504422018736,1.021611436381753e-6,7.880640501427216e-7
5.417716719599532e-7,0.050644233554273346,3.5889809029312905e-6,1.669767829648687e-8
5.417716720285528e-7,0.05064387597180749,3.683910554528547e-6,1.2491932147044436e-7
5.417716723337785e-7,0.050643853908651164,3.867835313289032e-6,3.4366503226078624e-7
5.417716724762995e-7,0.05063546227657226,1.8128490100438944e-7,4.663120988573702e-8
5.417716727581794e-7,0.05063520867246313,1.6441381839382993e-7,4.0353234241938183e-7
5.417716730293124e-7,0.05063491329370746,2.0238816131155209e-7,6.328067006823033e-9
5.41771673889468e-7,0.050634716219962767,1.7787596892453228e-6,1.364322986136781e-7
5.417716741193791e-7,0.05063928630906579,4.544151333273864e-6,5.278720016061156e-7
5.417716743684762e-7,0.05063880873350343,4.55021642618942e-6,5.785286260746224e-7
5.417716748582618e-7,0.05063413966928933,2.1502895485738705e-6,3.7820367871345446e-7
5.417716752461172e-7,0.05063612373722304,3.954369545229719e-6,8.295102548997035e-7
5.417716762539346e-7,0.0506460015626297,5.520354688203248e-6,4.432908941881204e-8
5.417716768196648e-7,0.050646664995981076,5.612680598932007e-6,5.798142714615641e-10
5.41771677365914e-7,0.05063377515715054,3.7561679813757048e-6,8.2490523502863e-7
5.417716784161256e-7,0.05064765062004995,6.011000479345372e-6,2.1303059138469073e-8
5.417716785576672e-7,0.05064773942681832,6.0420219108280255e-6,2.360535059161389e-8
5.417716789383917e-7,0.05063052126036934,1.5026962137325815e-7,6.965724016607998e-8
5.417716792908825e-7,0.05064824450332668,6.179752389588483e-6,2.5908022014136123e-8
5.417716814001038e-7,0.05064935475965632,6.60936979442698e-6,8.347231877776983e-8
5.417716814209874e-7,0.05062909794304133,3.31298338818979e-8,8.117014131543825e-8
5.417716823009907e-7,0.05062865213677103,4.673202586063454e-7,2.244595003031721e-8
5.417716845343515e-7,0.050627506282989364,1.2782548627783317e-7,3.165648373265517e-8
5.417716851575216e-7,0.0506272069625588,3.712946620642391e-8,1.0419601960803023e-7
5.417716852061327e-7,0.050628518790051105,1.5970734236786264e-7,3.6006633444289194e-6
5.417716854949818e-7,0.050651203786251583,7.334863607786098e-6,1.9860180523307417e-7
5.41771686208642e-7,0.050626939497945944,1.5293934993575878e-6,1.7840797169961454e-8
5.417716871739732e-7,0.05062634614455986,8.637557474764275e-7,3.626169358841754e-8
5.417716872442619e-7,0.05062662127479787,1.932522054608197e-6,5.255691401989047e-7
5.41771687364076e-7,0.050626391079329425,1.4887118571605216e-7,1.4569564046008875e-6
5.417716880446299e-7,0.05062594024396103,1.4528792739463572e-7,7.178267297266159e-7
5.417716888026448e-7,0.05062557677530894,1.443545690202021e-7,3.609259961608173e-7
