ssd,Km_g3p,kcat_f,Keq
0,0.00103,27025.299764582207,9.35
1.4687465599841214e-6,0.06535599077241834,9.247969355542296e-11,3.5978299127815594e-7
1.4752783307742032e-6,0.0657641319272078,8.765109587298771e-10,3.051349784846268e-8
1.476776086313603e-6,0.06585751870841602,2.0399378109736238e-10,9.498558089803663e-8
1.4768451498911532e-6,0.0658618230989347,1.72827989755366e-9,1.3235758300418927e-8
1.4768522049087247e-6,0.06586226279428366,5.752048479800907e-10,4.025528573582896e-9
1.4768659606277837e-6,0.06586312009698336,4.72386813136376e-10,2.596124812452397e-7
1.4768963239010386e-6,0.06586501241777136,4.3263535242761843e-10,2.9300821780759085e-7
1.4769067496288654e-6,0.06586566217103867,1.9416697232073085e-10,1.1915476804879192e-7
1.476935319315671e-6,0.06586744267096194,3.91160834837479e-10,4.127423631630603e-7
1.4769368560192658e-6,0.06586753844188717,1.1761747808895962e-9,4.025813550615956e-9
1.4769391211204563e-6,0.06586767960395741,5.402994847502201e-10,2.550074993711038e-7
1.4769430039906432e-6,0.06586792158790344,1.3598687981031773e-9,5.0077703125082045e-8
1.4769448362013613e-6,0.06586803577146576,1.2402778814297598e-9,2.7342763585080503e-7
1.4769449341767022e-6,0.06586804187809238,4.227008525959005e-10,1.3643201363664503e-7
1.4769513166187775e-6,0.06586843962420667,4.5694660811336713e-10,9.170081972434006e-7
1.4769607949754165e-6,0.06586903032771844,9.382313946762546e-10,1.813245406467522e-7
1.4770073749722848e-6,0.06587193315945725,9.344756691301174e-10,4.025167602674356e-9
1.4771096935497692e-6,0.06587830932466543,1.264764135080024e-9,2.130298314459359e-8
1.4771578660583685e-6,0.0658813111600835,5.223958468421105e-10,3.281607427864056e-8
1.4772392035170344e-6,0.06588637947031614,5.842239738435746e-11,5.8144529001410437e-8
1.4773068039147835e-6,0.06589059162760863,1.589250745437152e-10,2.1303135132344556e-8
1.4773319215867421e-6,0.06589215666222364,8.809801375159616e-10,3.511855571647408e-8
1.4774442582370234e-6,0.06589915588966268,6.493501394070587e-10,4.432912741574978e-8
1.4775133309263727e-6,0.06590345931199934,2.823524850545847e-10,2.5908117006480477e-8
1.477571970902806e-6,0.06590711262248199,1.2432932309721782e-10,2.82109214182848e-8
1.4776074836026063e-6,0.06590932503225631,4.5562739268855915e-10,2.360563556864695e-8
1.4776088976990178e-6,0.06590941312835648,1.7526719215307234e-10,2.360552157783373e-8
1.4777260399606374e-6,0.06591671068482319,4.1848744006564613e-10,5.8144396012128335e-8
1.4778634070477068e-6,0.06592526759655493,8.031195046885137e-10,1.9000140735851525e-8
1.4783125426800434e-6,0.06595324091019814,6.780363442056913e-10,1.6697773288831226e-8
1.4785244299271082e-6,0.06596643546217558,9.60254215441418e-10,2.882048729199771e-9
1.4792215821824427e-6,0.06600983770944337,4.3009115125120285e-11,1.6697545307204777e-8
1.4793965175239421e-6,0.06602072603761143,1.7367874909054834e-10,9.790119992173074e-9
1.479398690445554e-6,0.06602086127823255,1.125411909798257e-9,3.972397455539402e-8
1.4796955852724765e-6,0.06603933826658226,6.434809769048513e-10,2.882466695514924e-9
1.4797645115519865e-6,0.0660436274150289,9.806751317621716e-10,2.3605445583958243e-8
1.479837511837072e-6,0.0660481699092498,7.001264718802836e-11,5.184853141004096e-9
1.4798646345272465e-6,0.0660498575927935,1.7870926750127056e-9,1.7227241617785723e-9
1.4798723623602172e-6,0.06605033844536218,8.021637465746221e-10,6.328067006823033e-9
1.479931757553751e-6,0.06605403415358131,7.714314117293484e-10,2.3198145009229195e-7
1.4799964959113764e-6,0.06605806219431348,2.643546174732746e-10,3.1656502731124036e-8
1.4799992789435396e-6,0.06605823535230561,3.5367088628553534e-10,2.9353736316257454e-8
1.4800089591030951e-6,0.06605883764151757,8.354133598325399e-11,1.7441700134090728e-7
1.4800138044256384e-6,0.0660591391117842,5.618780799131521e-10,1.3235796297356666e-8
1.4800197536144614e-6,0.06605950926049008,3.6586689827406707e-10,3.0682394236722234e-7
1.4800202170548854e-6,0.06605953809572054,1.506328633020645e-10,1.9629943778605388e-7
1.4800268536840292e-6,0.06605995101611792,4.4150640309035845e-10,1.018936141640722e-7
1.480106359789689e-6,0.06606489763960394,8.212654474705677e-10,1.8939167049858252e-7
1.4804618197284313e-6,0.0660870106971586,2.3762031304808243e-10,2.130296414612472e-8
1.4807341729324886e-6,0.06610395087865474,1.040551358390195e-9,5.795862898351169e-10
1.4825410426147003e-6,0.06621627481828807,7.667468508330912e-10,3.2984936469656144e-7
1.4825432336114864e-6,0.06621641095134442,7.424221337654566e-10,6.87893008152677e-7
1.4828707180290103e-6,0.06623675744183688,6.13650554645926e-10,7.656540642139765e-8
1.4829454890950015e-6,0.06624140244429955,2.1138407975266475e-10,8.630871418627358e-9
0.00019964384929281392,1.6594422332126626,1.1627483985967026e-8,0.0019554313641348543
0.0014370415330505401,4.592099154066492,0.00001416723784488069,0.0011877765738998955
0.04877678305660053,29.33323583226631,0.000057173060692910404,0.016606226425555187
0.10876166808159966,46.0560784858942,0.00006822549218681753,0.019185118034822254
0.850144304066754,0.5571166710663118,35.597424607417786,37.18038434335335
0.9966668594676364,58.56110337658563,41.06364204438164,0.3004600742961637
1.0774662025250124,34.15368807851514,48.258887685028036,16.71224816990542
1.4711585686694741,255.5581845994859,0.00030301399091923434,0.0018034127118565333
2.452075518474089,390.1844926897373,0.00027048171884450284,0.005755071202606832
4.347734427749419,666.8988741000202,0.00017473666380082327,0.07811905552833781
8.20006150246501,1338.7576765560104,2.5838140521978096e-6,0.00007324007367545549
8.212742674213363,1341.2491720084886,0.00013162872795782613,0.0038337358751445653
11.109648905679617,1963.6308682402466,0.00007805213735381363,0.00039159162333683473
14.166057483471402,2743.475701188659,0.000021493737896101144,0.00023086377584917726
14.813874190612449,2926.1643344096433,0.000013332604747126398,0.0006238057771060131
16.85229502508437,3542.872512035405,3.5632072565629966e-6,0.000059841322039036726
16.880440664436815,3551.842755471304,0.00007483582786231758,0.03862218146889016
18.024830721689028,3927.3491181480663,0.000019605588809985208,0.0604415008222864
20.666007820043706,4876.620396543135,6.109351475762723e-6,0.003623457829748992
23.659439418227496,6098.369458982248,0.00003701615276288806,0.015308174145892866
23.936088701950382,6219.381435237246,0.000026931511327538613,0.008173187400085557
24.355651393977745,6405.571520978706,0.00007257464544205304,0.0055238049356833175
26.16081352977759,7243.700560645603,0.000028539849854802843,0.004205814796648002
27.226300304754986,7766.991850194307,0.000030907322000299445,0.003870701450491566
27.572667824107953,7941.725984685413,0.000024141402432546646,0.00012181416492500616
29.73480006351987,9084.259890413396,0.00001119955535187025,0.0008844909823310104
30.865161303082942,9717.392065787735,0.000022105669176513998,0.007116685558399236
32.44992812373145,10646.733933646516,0.00001174114058704991,0.00007842780166476907
33.48280994834911,11278.684123798464,0.00001416850923201566,0.007259394129102005
34.020027429160805,11615.554564551845,8.528482333853786e-6,0.000045660831531714795
34.66279597026571,12025.958270750243,8.848082529893278e-6,0.0016021256331107013
35.05476104634521,12280.14610249061,0.000010352496887102854,0.019533847573758038
35.720920776747754,12718.943593344698,0.000017541077475222554,0.0013626279052411693
35.97428305457595,12888.072816127486,5.236827401428726e-6,0.00033320250816117514
37.09587450107834,13651.53630233671,6.142776652363195e-6,0.005447645058628395
38.14094456049849,14384.426608886472,0.00001640735796782315,0.00012419963973021723
41.37691891521929,16782.563622345002,1.7543549981079047e-6,8.575406091703015e-6
43.328239411592385,18319.579529860435,1.3991201415521136e-6,0.011653405295648558
43.65093688801253,18580.102437846464,2.9767837333034286e-6,0.00002282149770408409
44.029938921415095,18888.328545029068,0.00007410036981293415,0.012358030262327001
48.40388822119825,22612.267554249393,1.7786093121482763e-8,0.0028260526935744387
48.70035058760439,22875.13464538779,2.1298559381699984e-6,0.00002491109157100658
50.7865705932342,24759.029952895562,3.4852832879337763e-7,2.034905501381081e-6
52.39015444836006,11995.922942036716,0.0037677512123475538,94.64385404808586
53.51076454686789,27301.098942617846,2.6537607386145974e-6,0.0003828023161819003
68.6781763731032,29069.809665991113,1.0646871584244443e-6,92.06511190228268
