ssd,Km_g3p,kcat_f,Keq,Km_dhap,kcat_r
0,0.00103,27025.299764582207,9.35,1,1
1.275713359082527e-6,0.0010306792722188894,27025.299764531905,9.349999997792862,0.04380548382444238,128342.28008100172
1.2757133694910382e-6,0.0010306790864410662,27025.29976459454,9.349999999515216,0.00020353945483706016,570.32788771298
1.275713399514979e-6,0.0010306799763346115,27025.299764583644,9.349999998654047,0.10483909169986048,328102.3659839857
1.2757134093484018e-6,0.001030679248174983,27025.29976466459,9.349999998008164,0.00007577190988889474,212.28957647365425
1.2757134823000474e-6,0.0010306800542121154,27025.29976451141,9.34999999886932,0.13296773074015547,429633.54562605213
1.275713607699596e-6,0.0010306789960369289,27025.2997644428,9.349999998223467,0.04547043877664298,133452.70974562905
1.2757136137008233e-6,0.001030678593351124,27025.29976463882,9.349999984014211,0.002969396461177199,8343.485246897952
1.2757136241804407e-6,0.0010306785139089487,27025.29976458137,9.349999998438756,0.0058090047804571455,16368.909449534573
1.275713640822606e-6,0.0010306795801601656,27025.29976441163,9.349999998654086,0.0484165432988649,142539.18929919382
1.275713650121264e-6,0.0010306784852376972,27025.299764608095,9.350000002529303,0.0018321263743800197,5142.0901737493405
1.275713678747113e-6,0.001030680063734937,27025.299764732335,9.349999998869302,0.061877437227244425,184782.1095318947
1.2757136815754717e-6,0.0010306791284206574,27025.299764410607,9.349999996716422,0.02041075097408765,58371.72831524571
1.2757136820944935e-6,0.0010306784404011525,27025.299764553103,9.349999998438758,0.004961200731719201,13968.013699570944
1.2757136940651367e-6,0.001030678429946537,27025.299764556585,9.349999974971979,0.00010136012362035681,283.9873715051288
1.2757137136124374e-6,0.0010306784324020267,27025.2997646389,9.350000000376367,0.0022841427814303365,6413.635069158476
1.2757137274739796e-6,0.0010306784608063151,27025.29976450326,9.349999998869322,0.003707757682760189,10425.873586030617
1.2757137365542456e-6,0.001030680409648066,27025.299764472587,9.350000000806967,0.03418071611047814,99145.34371568786
1.2757137434303354e-6,0.00103067849555346,27025.299764680796,9.349999992841187,0.00003267460653326724,91.54031504915574
1.2757137581000651e-6,0.001030678388110184,27025.299764648666,9.35000000123753,0.0018949388255517095,5318.716314947997
1.2757137824584311e-6,0.0010306804069086007,27025.299764708645,9.35000001889147,0.05944806732434219,177068.78128498438
1.275713785103912e-6,0.0010306783861405015,27025.2997645001,9.350000001668151,0.00006636882008677717,185.94341921241926
1.2757137914704583e-6,0.0010306782884170404,27025.29976460689,9.350000004251635,0.0035499891901689747,9980.664266667018
1.2757138011999761e-6,0.001030678782813089,27025.299764753923,9.349999997362298,0.022779579282395834,65304.16628140851
1.2757138065880546e-6,0.0010306787440421284,27025.299764750464,9.349999996931698,0.019326602787968196,55210.142383499304
1.275713812871184e-6,0.0010306804577520346,27025.299764709453,9.350000000161035,0.00004355869553113809,122.03398705617168
1.2757138358149416e-6,0.001030680327366199,27025.299764422707,9.35000000231399,0.0003408929096703387,955.3293356171148
1.2757138383615591e-6,0.0010306784366564306,27025.29976470133,9.35000002513493,0.00013475740324610366,377.571348409851
1.2757138746613655e-6,0.0010306789463875624,27025.2997643768,9.349999998008157,0.1388361608141518,451652.5491567078
1.2757138751148964e-6,0.0010306784234840648,27025.299764712276,9.350000020398523,0.0003729604732685273,1045.231975047211
1.2757138897353567e-6,0.001030680111650035,27025.2997643823,9.349999998869357,0.1497763846024059,493511.57499134366
1.275713902645194e-6,0.0010306784398870217,27025.29976443794,9.349999992625907,0.00003935457275200693,110.25547454488758
1.2757140501315174e-6,0.0010306803284759172,27025.29976437038,9.349999999084636,0.00003326908601888887,93.2056825044643
1.2757140591613638e-6,0.001030678433090983,27025.299764396008,9.350000001022265,0.000028009745811522697,78.4710030269079
1.2757140866824188e-6,0.0010306783954471964,27025.299764395746,9.350000000591676,0.000044946039528738416,125.92119518267756
1.27571413166674e-6,0.0010306808795916263,27025.29976470461,9.350000000161073,0.07671582368707903,232775.03444132238
1.2757141899603999e-6,0.0010306790445388004,27025.299764853688,9.349999998869322,0.039041434253906895,113817.41435303097
1.2757141900803882e-6,0.0010306807237805149,27025.299764762993,9.34999999757761,0.000032475525652664364,90.98236025254434
1.2757141958434037e-6,0.0010306809372581409,27025.299764708136,9.35000000102227,0.00004324392051005647,121.15201917933241
1.275714196676206e-6,0.0010306784286066286,27025.299764366035,9.350000012648009,0.000505870576770536,1417.9047106726189
1.2757142145599244e-6,0.0010306784785505845,27025.299764355168,9.349999993487028,0.00002715229210639169,76.06872590160991
1.2757142241577576e-6,0.0010306805269008536,27025.299764360036,9.349999997792892,0.0005560824033785688,1558.7185783065377
1.2757142297907323e-6,0.00103068039174238,27025.299764341893,9.349999990042381,0.028329830572991068,81679.32746827464
1.2757142305758745e-6,0.0010306804413542845,27025.299764816988,9.350000000591693,0.0001214242578515958,340.20854639518126
1.2757142884528923e-6,0.0010306802840699281,27025.299764320007,9.350000000161112,0.19588371563092824,682443.2884697706
1.2757145396473981e-6,0.0010306786436868362,27025.29976488254,9.35000000597396,0.00008693664777831777,243.5725990719001
1.275715108374506e-6,0.0010306802269057277,27025.29976420016,9.349999999730487,0.027338696605857134,78741.42721572272
1.2757153609423252e-6,0.0010306817026081332,27025.299764389714,9.349999999730509,0.011883238752589256,33690.93386693809
1.2757154797829518e-6,0.0010306820333041812,27025.299764566047,9.34999999004237,0.0000430235897511057,120.5345865529847
1.2757156520799889e-6,0.001030682034808922,27025.299764707,9.350000014800912,0.000027142939534305605,76.04226059595155
1.2757158374223735e-6,0.0010306784371893023,27025.299764138825,9.34999999994579,0.00008787376450707447,246.19842291541212
1.275716599838856e-6,0.0010306823687883644,27025.29976479963,9.35000000339049,0.030216548595468747,87288.35301549711
1.2757165999207016e-6,0.0010306822176681517,27025.299764852127,9.349999998654042,0.0021322153228192876,5986.105041233739
1.2757166586450607e-6,0.001030682561150416,27025.299764447664,9.349999999945759,0.0029865275227546517,8391.732371495622
1.2757190412894407e-6,0.0010306753311419437,27025.299764520496,9.34999999391761,0.04732559337305921,139168.43711766833
1.2757190798097476e-6,0.0010306790796037206,27025.299763861716,9.349999998223467,0.10413362486822582,325638.20263952686
1.2757193862320463e-6,0.0010306835474356256,27025.29976481481,9.349999999515205,0.0009867939620614398,2767.202674034805
1.2757894027684766e-6,0.0010306946493105448,27025.299764623152,9.349999998438758,0.05330559186829473,157740.7820613645
1.277372787362607e-6,0.001030608631452375,27025.299764829266,9.349999996931718,0.00023758573955094195,665.795536683564
0.0006544157534302479,0.001075811473609911,27025.29959286669,9.350855061656052,0.00003836016450752421,102.94675702874073
0.007539061258322797,0.0011301197610912774,27025.279413122287,9.350621925814814,0.00004593927110759025,117.35948520804713
0.015082459985371308,0.0012437058014977342,27025.28424808019,9.352204620401324,0.013319587444353166,31326.538265096056
0.04041386882340707,0.0013508557864395302,27025.26311386157,9.349935292525085,0.00287797155661092,6167.419064787985
0.04375726627188055,0.0007239471327220819,27025.299729771992,9.346633342305527,0.00018103908383920484,722.6781351782923
0.8461962272076426,0.00518299497573965,27025.27718864479,9.350402057239563,0.1268583156155527,80600.2710895098
1.0235840026566434,0.006190289821508077,27025.29443702789,9.380008066969364,0.00006298745691051706,29.13673645539917
1.3897904154046898,0.008900905908778858,27025.29100930363,9.350196416507632,0.4414042454969319,254314.6562647488
2.2957461009269973,0.02156733477555117,27025.29660366182,9.355981126701879,0.20525790816017683,33844.59169603531
2.3505042823845406,0.02267601533807366,27025.27132655947,9.35319905566655,0.266569096528393,45261.849419485596
2.514173245980869,0.027524299580987135,27025.286224185093,9.34839469954963,0.03946138486915071,4196.171574261707
2.601174309693515,0.030600989814657125,27025.287780538994,9.350232431760785,0.05515908045931377,5345.3154757348375
2.6870647551844473,0.034200384168491256,27025.294013546667,9.350010791448813,0.49727161424727656,80737.37415368432
2.7446728414903476,0.036755847170829935,27025.280494566374,9.352327758773546,0.3277848190723973,36926.73890947719
2.854509098943055,0.043256509337672576,27025.300176747525,9.34999725476166,0.3817493227256906,39474.51141373904
3.015537250432584,0.05608349868243011,27025.290011838453,9.348081143654957,0.3654800382400586,28026.233866702412
3.076614087732664,0.0625007401704447,27025.282904034495,9.349971649515728,0.2834809572900586,17153.07085212889
3.089495859961616,0.06445652102832816,27025.29861058871,9.349943041469054,0.4988143865498558,41754.09023397581
3.0956488763232404,0.0650560933496805,27025.28921871038,9.354327086441387,0.47363483725096145,37360.430749173844
3.160955457644677,0.07394035343271754,27025.279838132723,9.349966066159213,0.47791708519538145,33138.33456117519
3.233888862679265,0.088079994477518,27025.289715808554,9.349975497198237,0.4978805683924037,29672.729553083107
3.242216478046441,0.08975119488358184,27025.286808759385,9.349965014678387,0.4883906854618671,27983.957583954267
3.3196395361188484,0.11122822085642432,27025.29608519794,9.34840923958829,0.48386147566949456,21655.228973235804
3.3229536791423437,0.11236795877003701,27025.30215076397,9.350141932080357,0.4991636834604658,22755.689639007185
3.332645214665104,0.11568856307126343,27025.299259256102,9.353240869161416,0.45698956326434165,18587.51418361969
3.3412509814377036,0.11884903680195932,27025.2999321053,9.350953826806284,0.4411408611031947,16913.91692829765
3.3516596483170122,0.12265041079751628,27025.293191404005,9.349116827241522,0.4988650289793069,20584.098307926874
3.3535671409866397,0.12359870562428792,27025.299939049466,9.349999303692446,0.4962491763522016,20189.802074790725
3.366225792778657,0.1286872731217163,27025.29418450068,9.351918465646644,0.4899721641142775,18796.877294043657
3.3748493151783467,0.13266863386663091,27025.300601028477,9.349997865974649,0.4956139241607661,18567.619485449337
3.3833627042847265,0.13661570734856968,27025.297347278563,9.35114443775808,0.4954688837410523,17936.498001948105
3.4103878535291727,0.1506658878653978,27025.29385825594,9.348956167723346,0.48313098291429574,15231.943597548046
3.508178768200889,0.23763611071417987,27025.2989291162,9.350001872768562,0.499514599709103,9254.766433654588
3.5092977881980563,0.23914874395674293,27025.301038327132,9.350673999875378,0.49843521974790195,9137.785753799042
962.5417358236041,0.010714903645340276,27025.345205609377,0.0034737228712740545,0.00010078376548863065,72400.84433894353
965.054630369222,0.17199588112983435,27025.29914590489,0.00017295745973276114,0.010061377475051389,7.645305364746684e6
8697.47279209172,0.004795359441382171,26997.300149433806,6.774915792483213,0.005427079231482123,4512.707570049378
