ssd,Km_g3p,kcat_f,Keq
0,0.00103,27025.299764582207,9.35
1.275713332849397e-6,0.06594864937582876,3.350537951374785e-11,7.886758388372923e-8
1.2757133370445354e-6,0.06594894692267299,8.682591316338838e-11,2.360561657017808e-8
1.2757133933001695e-6,0.06597858852087252,3.0061958027361075e-10,5.184644157846519e-9
1.2757134826373338e-6,0.06592030691867193,2.8190825945235336e-10,4.495842129953791e-7
1.2757134950129597e-6,0.06603939179092774,5.535320231439581e-11,2.5908496975857886e-8
1.2757135126489723e-6,0.06603067473122995,2.7481411119853855e-10,1.9000748686855386e-8
1.275713515500103e-6,0.0659128603982372,2.8841010690319317e-10,4.795173836137208e-7
1.2757135866706257e-6,0.0658919530353084,1.453156174571748e-10,6.913552701211847e-7
1.2757135955178736e-6,0.06602870494407041,4.3464109832860216e-10,4.893416628529231e-8
1.2757136159649345e-6,0.06605868893186338,1.3406190220064881e-10,5.8144510002941565e-8
1.275713629952612e-6,0.06605101312898477,3.049272224770657e-10,6.619530117154318e-8
1.2757136600703276e-6,0.065899656463911,4.670291831458289e-10,6.965731615995547e-8
1.2757136647786115e-6,0.06603929309351979,4.632196120721484e-10,6.389310471074271e-8
1.275713689085474e-6,0.0658793221376827,1.2590430477785604e-10,9.066386999445501e-7
1.275713691675071e-6,0.06586941818654049,1.807325131987058e-10,1.6520637264622497e-7
1.2757136958124907e-6,0.06586769007130834,1.6117312531864324e-10,1.7228951479984074e-9
1.275713720668191e-6,0.06587950004968031,3.6680919500607283e-10,4.127426291416245e-7
1.2757137297748675e-6,0.06589348187277073,5.146420908758916e-10,1.2031357965755362e-7
1.2757137376697522e-6,0.06591767566789321,6.363733672691506e-10,1.9860203321470063e-7
1.2757137603665921e-6,0.06606090051307567,4.24518139150483e-10,5.123657172925036e-8
1.2757137690315592e-6,0.06605942789200124,4.2352199689093415e-10,4.449786041717704e-7
1.275713820669045e-6,0.06602240635984341,7.07382156716728e-10,5.123655273078149e-8
1.2757138256799216e-6,0.06598645019381373,7.86023549693552e-10,1.0189340518091463e-7
1.275713848831894e-6,0.06599583770421935,7.933600028213112e-10,2.5907699040165326e-8
1.2757138654401178e-6,0.06586746347374901,2.0812642533630194e-10,1.265842218923684e-6
1.2757138711231069e-6,0.066044144232331,6.64023045662577e-10,2.130326812162665e-8
1.2757138907752076e-6,0.06605861110818934,5.605184803426866e-10,6.257235205317498e-7
