ssd,Km_g3p,kcat_f,Keq
0,0.00103,27025.299764582207,9.35
1.4012754903555532e-6,0.06105289266138731,3.950242514387026e-10,0.000030277266649867193
1.4639968680669801e-6,0.06505806183332262,1.833924822593392e-9,0.00013548229205184725
1.4764047645292513e-6,0.0658343733070472,1.626942614717383e-10,1.5778505964655953e-6
1.4768759608818477e-6,0.06586374334403385,1.770710173257691e-10,3.281588429395185e-8
1.476880830731512e-6,0.06586404684624272,4.1572785677905785e-10,1.7327399645824592e-7
1.4769007929744715e-6,0.06586529093998324,1.3178692866194918e-9,2.7689010680247023e-7
1.4769138809899178e-6,0.06586610660993003,3.179766860771569e-9,1.7225721740276075e-9
1.4769286634805249e-6,0.0658670278744948,3.3022115904047754e-10,1.6520646763856933e-7
1.4769296190108096e-6,0.06586708742454123,8.847493244439847e-10,3.051347884999381e-8
1.4769339690493817e-6,0.06586735852333661,1.3612687818193001e-9,9.790347973799521e-9
1.476935769954677e-6,0.0658674707496719,8.686764344723433e-10,7.707860826130513e-7
1.4769381201525898e-6,0.06586761721403812,1.0763182500607567e-9,8.617466668946335e-7
1.4769381931173631e-6,0.06586762177088723,1.3634764484485709e-9,2.705104589526635e-8
1.4769385721897959e-6,0.06586764539485257,2.55507797297929e-9,9.728876527921838e-8
1.476940726431304e-6,0.06586777964849183,1.663988337667095e-9,1.8478632765353806e-7
1.4769452512401882e-6,0.06586806161135086,5.086248531729406e-10,1.4339309442746108e-6
1.4769454578384932e-6,0.06586807451320935,4.3538147433232096e-10,1.7840797169961454e-8
1.4769465102973367e-6,0.06586813966136001,1.9898614703584603e-10,5.844540338326614e-6
1.4769659846049385e-6,0.06586935374175283,6.995341710773086e-10,5.508977849063633e-7
1.4769704670790537e-6,0.06586963309225305,6.052775751129605e-10,1.3412964618962475e-7
1.4770157014467778e-6,0.0658724520314593,3.263846652030255e-10,1.2485808750542755e-6
1.477023861449974e-6,0.06587287219879032,1.3223155810563704e-8,0.0000826725606000832
1.477043271735833e-6,0.0658741701695894,9.965595623874116e-10,2.1702272064999912e-7
1.4770729953311708e-6,0.06587602244704382,5.470301756931184e-10,4.449784141870817e-7
1.477192813994657e-6,0.06588348886740943,9.748732761693933e-11,1.7840987154650164e-8
1.4772835067740377e-6,0.06588914000066717,1.0430417140390674e-9,7.558276571462606e-7
1.4773200927421494e-6,0.06589141962794463,4.1574131816094365e-10,5.578049822397686e-7
1.4773405511812105e-6,0.06589269434833338,5.702645208280034e-10,4.657019250326535e-7
1.4776962629970347e-6,0.06591485572656836,3.5434395537982513e-10,1.669758330414252e-8
1.477957705730242e-6,0.0659311413145187,2.81073653775434e-10,2.331405656765556e-7
1.4780093504738047e-6,0.06593435806059667,3.3366727280324146e-10,1.525499156586081e-7
1.478047081627851e-6,0.06593670811267888,4.07045265462719e-10,1.1035178190127835e-6
1.478282573263808e-6,0.06595137454681013,2.353857236550402e-10,1.686686156162637e-7
1.478840646452491e-6,0.06598612398975873,6.109852010325382e-10,3.051330786377397e-8
1.478860270247861e-6,0.06598734571291372,1.020493899380358e-9,1.66979822719888e-8
1.4794224091498273e-6,0.06602233749835294,6.919284903118334e-10,1.6697773288831226e-8
1.4795512940198095e-6,0.06603035879242217,9.693002640686734e-10,3.051370683162025e-8
1.4797679771375586e-6,0.06604384306755676,1.5885776763428622e-10,2.1303382112439873e-8
1.4798310727309908e-6,0.06604776923844226,1.5790200952039469e-10,1.0933029882490083e-8
1.47988490326849e-6,0.06605111877985494,8.660918491502704e-10,9.728867028687403e-8
1.479888721924559e-6,0.0660513563876452,1.0742182744865725e-10,4.202645599322755e-8
1.4799126029140093e-6,0.06605284231926971,1.0645933864382278e-9,2.676793641169747e-7
1.4799359914500492e-6,0.06605429759285676,5.185593530046584e-10,8.630681433938652e-9
1.4799687858561432e-6,0.06605633808332416,8.718937047430488e-10,1.5538201741314707e-8
1.4799761922824625e-6,0.06605679882726884,3.158524800155782e-9,2.552987231007273e-6
1.4799972671904352e-6,0.06605811018261741,1.0104920926392112e-9,9.038031404686765e-8
1.4800075959300495e-6,0.06605875282688686,2.984374902699231e-9,1.899993175269395e-8
1.4800096338633425e-6,0.06605887962468883,3.9511444269733744e-9,1.7231231296248546e-9
1.480011493772574e-6,0.06605899534586035,5.077498633503637e-10,8.231339317819493e-8
1.4800192970123936e-6,0.06605948085262475,3.3153095149796553e-9,1.093291589167686e-8
1.4800426969158704e-6,0.06606093674959647,1.3589399627530574e-9,1.3412972218350023e-7
1.480052318428314e-6,0.06606153537662612,2.5808430579087045e-9,4.025509575114026e-9
1.4800608711566129e-6,0.06606206750058924,7.824966676394733e-10,4.933329181886634e-7
1.4800999519337653e-6,0.06606449897040202,7.595988570517332e-10,1.8939146151542493e-7
1.48010094911613e-6,0.06606456100487142,1.8909203134978548e-10,7.097757485733256e-7
1.4815905193558215e-6,0.06615719904883816,1.03598794993091e-9,6.328086005291904e-9
1.481904979057965e-6,0.06617674625991016,6.118063453275718e-10,8.882182784878157e-7
1.4825470455161083e-6,0.06621664780966678,3.6025350202768986e-10,1.6176063934563476e-7
1.4828487052023443e-6,0.06623538988458451,6.951188378187672e-10,1.2313034394817337e-6
