ssd,Km_g3p,kcat_f,Keq,Km_dhap,kcat_r
0,0.00103,27025.299764582207,9.35,1,1
5.452163012844298e-7,0.0010295124716691456,27025.299902105555,9.349663372234033,0.0005308585664401083,1489.7213210032096
1.459579475971896e-6,0.00103066724172274,27025.29976462181,9.349999919211404,0.035798363277871406,104013.06700893851
1.4753146900305154e-6,0.0010306773939185046,27025.299764293486,9.349999997147005,0.010770885112561383,30503.018183379783
1.4767463576977566e-6,0.0010306783133578478,27025.29976474771,9.349999910384424,0.005325270293001751,14998.523149327313
1.4767658447535448e-6,0.0010306783258680092,27025.299764791096,9.349999991118858,0.0008266545161186435,2317.774176932401
1.4768676313618565e-6,0.0010306783912094844,27025.299764471863,9.34999996808264,0.0000776332682075559,217.50511635477167
1.4768976274349935e-6,0.0010306784104646683,27025.29976489138,9.349999976479005,0.002386429695205877,6701.533279741013
1.4769325083347768e-6,0.0010306784328551486,27025.299763816176,9.34999999391763,0.00012633672524837492,353.9748107628388
1.4769328038693072e-6,0.0010306784330437358,27025.299764228508,9.350000270998066,0.00003609136054911352,101.11295151549568
1.4769347164471876e-6,0.0010306784342725462,27025.299764299078,9.350000013939724,0.00002724299607018855,76.32284837090697
1.4769367602042892e-6,0.0010306784355844226,27025.299765405765,9.350000039774729,0.000027129019721979997,76.00352799233734
1.4769392462061279e-6,0.001030678437179399,27025.29976437845,9.350000232460847,0.00006946250601018068,194.61148864314134
1.47694317567492e-6,0.0010306784397025239,27025.299763973173,9.350000049032301,0.000028779486351538,80.62753900250328
1.4769436016509394e-6,0.0010306784399757003,27025.29976492249,9.350000139239528,0.00002789290779805839,78.14366343378026
1.4769454546475539e-6,0.0010306784411654374,27025.299763693794,9.349999994994063,0.00004638172245067767,129.94359717296237
1.4769457701057588e-6,0.001030678441367891,27025.299764760992,9.349999948491094,0.0007292507285007276,2044.47388408104
1.4769896900984279e-6,0.0010306784695598844,27025.299764494415,9.3499999562416,0.004709947087039797,13257.27370806815
1.4769937368298265e-6,0.0010306784721574418,27025.299765036238,9.349999972819022,0.00710793081635534,20055.292791494954
1.477070542752155e-6,0.0010306785214570225,27025.299764386433,9.349999999084634,0.000039851895589542436,111.64881706507924
