"Priority"	"Fitting Equation"	"Log10 residual"	"Log10 residual^2"	"Euclidean residual"	"Relative error"	"True value"	"Predicted Value"
""	""
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"haldaneRatio_1"	0.002036392714055646	4.14689528585892e-6	0.0732745098278702	0.4677991460868473	15.663669	15.59039449017213
1	"relRateFor_g6p"	0.2151519964958637	0.046290381596156144	0.05828764138908299	64.11640552799135	0.09090909090909083	0.14919673229817382
1	"relRateFor_g6p"	0.20131915808289003	0.04052940341120367	0.08067701721288928	58.97145826251643	0.13680688860320991	0.2174839058160992
1	"relRateFor_g6p"	0.18275111918609854	0.0333979715637716	0.10503354441822502	52.31796162336714	0.20076000891310172	0.30579355333132674
1	"relRateFor_g6p"	0.1595132696875644	0.025444483206417654	0.12637672875103773	44.38207189593367	0.284747248950801	0.4111239777018387
1	"relRateFor_g6p"	0.1328383403312094	0.017646024661950213	0.1384227130628094	35.780792867805445	0.3868631798468566	0.525285892909666
1	"relRateFor_g6p"	0.1050801265066256	0.01104183298664844	0.13686903079557594	27.373806159115205	0.4999999999999997	0.6368690307955757
1	"relRateFor_g6p"	0.0789900128857198	0.00623942213568618	0.12230345584401014	19.94717195640974	0.6131368201531429	0.735440275997153
1	"relRateFor_g6p"	0.05671586604600126	0.003216689461347959	0.09978064234639439	13.950403154692795	0.7152527510491985	0.8150333933955929
1	"relRateFor_g6p"	0.03921531380136899	0.0015378408365398408	0.07552726852044012	9.449886062098754	0.7992399910868981	0.8747672596073383
1	"relRateFor_g6p"	0.026346778029159905	0.0006941527125178231	0.05398724326749338	6.254364470093264	0.8631931113967897	0.917180354664283
1	"relRateFor_g6p"	0.017340816238486094	0.000300703907816943	0.037033247457542995	4.073657220329729	0.909090909090909	0.9461241565484519
1	"relRateFor_nadp"	0.4036821497671662	0.1629592780406408	0.13938853694836423	153.32739064320063	0.09090909090909093	0.23029762785745514
1	"relRateFor_nadp"	0.37130088806573436	0.137864349478403	0.18486184844932027	135.126125838215	0.13680688860321008	0.32166873705253035
1	"relRateFor_nadp"	0.3298636974090226	0.10881005886835123	0.22832259124586862	113.72911989892222	0.20076000891310192	0.42908260015897054
1	"relRateFor_nadp"	0.2808357795258931	0.07886873506191605	0.2588726135994972	90.91312191894971	0.2847472489508013	0.5436198625502985
1	"relRateFor_nadp"	0.22783636084151943	0.05190940732150705	0.2668598095973924	68.98041051697686	0.3868631798468569	0.6537229894442493
1	"relRateFor_nadp"	0.17580378604009897	0.030906971186032896	0.24950371596079746	49.90074319215949	0.5	0.7495037159607975
1	"relRateFor_nadp"	0.12934353534597598	0.016729750135795737	0.21271272238119154	34.69253768319807	0.6131368201531432	0.8258495425343347
1	"relRateFor_nadp"	0.09129106280613968	0.008334058148274539	0.16732017270277	23.393153323399222	0.7152527510491988	0.8825729237519688
1	"relRateFor_nadp"	0.06231452167670538	0.0038830996117965844	0.12331386396414767	15.428890613500378	0.799239991086898	0.9225538550510457
1	"relRateFor_nadp"	0.04147790074954044	0.0017204162505887275	0.08650563909152587	10.02158589420916	0.86319311139679	0.9496987504883159
1	"relRateFor_nadp"	0.027117038219259468	0.0007353337617847787	0.058572575690851725	6.44298332599369	0.909090909090909	0.9676634847817607
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
1	"absRateFor"	1.5376695298436287	2.364427583009526	5190.658709367909	3348.8120705599413	155.	5345.658709367909
