Priority	3psme[c]	pep[c]	pi[c]	skm5p[c]	param_PSCVT_total	param_pH	param_Temp	FileFlag	Target_Data
1	0.00005	0	0.0015773933612004821	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.3868631798468568
1	0.00005	0	0.002499999999999999	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.4999999999999999
1	0.00005	0	0.0039622329811527844	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.6131368201531431
1	0.00005	0	0.006279716078773954	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7152527510491987
1	0.00005	0	0.00995267926383743	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7992399910868982
1	0.00005	0	0.01577393361200483	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.8631931113967901
1	0.00005	0	0.024999999999999994	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.9090909090909092
1	0	1.6000000000000008e-6	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909095
1	0	2.535829107937784e-6	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.1368068886032101
1	0	4.019018290415333e-6	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310197
1	0	6.369714728855954e-6	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.2847472489508014
1	0	0.000010095317511683093	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.386863179846857
1	0	0.00001600000000000001	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5000000000000002
1	0	0.00002535829107937784	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.00004019018290415334	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491989
1	0	0.00006369714728855955	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868984
1	0	0.00010095317511683093	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.8631931113967901
1	0	0.0001600000000000001	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909091
1	0	0.0002	0	2.4999999999999994e-7	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909088
1	0	0.0002	0	3.962232981152784e-7	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.13680688860321
1	0	0.0002	0	6.279716078773954e-7	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.2007600089131018
1	0	0.0002	0	9.95267926383742e-7	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.28474724895080117
1	0	0.0002	0	1.577393361200482e-6	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.3868631798468568
1	0	0.0002	0	2.4999999999999994e-6	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.49999999999999994
1	0	0.0002	0	3.9622329811527845e-6	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531431
1	0	0.0002	0	6.279716078773954e-6	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491987
1	0	0.0002	0	9.95267926383742e-6	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.799239991086898
1	0	0.0002	0	0.00001577393361200482	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.86319311139679
1	0	0.0002	0	0.000024999999999999994	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909092
1	3.000000000000001e-7	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.09090909090909094
1	4.7546795773833444e-7	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.1368068886032101
1	7.535659294528749e-7	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.20076000891310192
1	1.1943215116604912e-6	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.28474724895080133
1	1.8928720334405797e-6	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.386863179846857
1	3.0000000000000013e-6	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.5000000000000001
1	4.7546795773833446e-6	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.6131368201531433
1	7.535659294528749e-6	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.7152527510491988
1	0.000011943215116604912	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.7992399910868982
1	0.000018928720334405797	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.8631931113967901
1	0.00003000000000000001	0	0.00005	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.9090909090909092
1	0.00005	0	0.00024999999999999995	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.0909090909090909
1	0.00005	0	0.0003962232981152784	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.13680688860321003
1	0.00005	0	0.0006279716078773948	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.20076000891310167
1	0.00005	0	0.0009952679263837431	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.2847472489508014
1	0.00005	0	0.0015773933612004821	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.3868631798468568
1	0.00005	0	0.002499999999999999	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.4999999999999999
1	0.00005	0	0.0039622329811527844	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.6131368201531431
1	0.00005	0	0.006279716078773954	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7152527510491987
1	0.00005	0	0.00995267926383743	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7992399910868982
1	0.00005	0	0.01577393361200483	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.8631931113967901
1	0.00005	0	0.024999999999999994	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.9090909090909092
1	0	1	0	3.599999999999996e-7	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909083
1	0	1	0	5.705615492860005e-7	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.13680688860320994
1	0	1	0	9.042791153434487e-7	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.20076000891310172
1	0	1	0	1.4331858139925905e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.2847472489508015
1	0	1	0	2.2714464401286926e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.3868631798468567
1	0	1	0	3.5999999999999964e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.4999999999999998
1	0	1	0	5.705615492860005e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531429
1	0	1	0	9.042791153434487e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491985
1	0	1	0	0.000014331858139925903	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7992399910868982
1	0	1	0	0.000022714464401286923	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.8631931113967898
1	0	1	0	0.00003599999999999996	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909091
1	0	1	0	3.200000000000002e-7	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909097
1	0	1	0	5.071658215875569e-7	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.13680688860321014
1	0	1	0	8.038036580830668e-7	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.20076000891310197
1	0	1	0	1.273942945771191e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.28474724895080133
1	0	1	0	2.0190635023366188e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.386863179846857
1	0	1	0	3.200000000000002e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.5000000000000002
1	0	1	0	5.0716582158755684e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531433
1	0	1	0	8.038036580830668e-6	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491988
1	0	1	0	0.00001273942945771191	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7992399910868982
1	0	1	0	0.00002019063502336619	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.86319311139679
1	0	1	0	0.00003200000000000002	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909093
1	0	2.300000000000001e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909094
1	0	3.645254342660564e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.1368068886032101
1	0	5.777338792472041e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310192
1	0	9.156464922730433e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.28474724895080133
1	0	0.000014512018923044446	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.3868631798468569
1	0	0.00002300000000000001	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5000000000000001
1	0	0.00003645254342660564	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.00005777338792472041	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491988
1	0	0.00009156464922730433	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868981
1	0	0.00014512018923044446	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.8631931113967901
1	0	0.0002300000000000001	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909092
1	0	2.100000000000001e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909097
1	0	3.328275704168342e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.13680688860321016
1	0	5.274961506170126e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310197
1	0	8.36025058162344e-6	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.2847472489508014
1	0	0.00001325010423408406	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.38686317984685703
1	0	0.000021000000000000012	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5000000000000001
1	0	0.000033282757041683415	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.000052749615061701256	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491988
1	0	0.0000836025058162344	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868982
1	0	0.00013250104234084062	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.86319311139679
1	0	0.00021000000000000012	0	1	1	7	30	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909092
1	0	1	0	1.8000000000000016e-6	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909097
1	0	1	0	2.852807746430008e-6	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.13680688860321016
1	0	1	0	4.521395576717252e-6	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.20076000891310203
1	0	1	0	7.165929069962951e-6	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.28474724895080145
1	0	1	0	0.000011357232200643484	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.3868631798468571
1	0	1	0	0.000018000000000000017	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.5000000000000002
1	0	1	0	0.00002852807746430008	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531433
1	0	1	0	0.00004521395576717252	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491989
1	0	1	0	0.00007165929069962952	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7992399910868982
1	0	1	0	0.00011357232200643484	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.8631931113967901
1	0	1	0	0.00018000000000000017	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909092
1	0	4.000000000000001e-6	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909091
1	0	6.339572769844458e-6	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.13680688860321005
1	0	0.00001004754572603833	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310186
1	0	0.00001592428682213988	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.2847472489508013
1	0	0.000025238293779207725	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.38686317984685686
1	0	0.00004000000000000001	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5
1	0	0.00006339572769844458	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.00010047545726038331	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491988
1	0	0.00015924286822139897	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868982
1	0	0.0002523829377920773	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.86319311139679
1	0	0.00040000000000000013	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909092
1	0	1	0	0.000011000000000000008	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909097
1	0	1	0	0.00001743382511707227	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.13680688860321014
1	0	1	0	0.000027630750746605424	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.200760008913102
1	0	1	0	0.00004379178876088469	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.2847472489508014
1	0	1	0	0.00006940530789282128	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.38686317984685703
1	0	1	0	0.00011000000000000009	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.5000000000000001
1	0	1	0	0.00017433825117072269	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531433
1	0	1	0	0.00027630750746605425	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491988
1	0	1	0	0.0004379178876088474	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7992399910868984
1	0	1	0	0.0006940530789282128	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.8631931113967901
1	0	1	0	0.0011000000000000007	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909091
1	0	0.000015000000000000004	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909094
1	0	0.000023773397886916717	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.13680688860321008
1	0	0.000037678296472643745	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310194
1	0	0.000059716075583024555	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.2847472489508013
1	0	0.00009464360167202897	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.386863179846857
1	0	0.00015000000000000004	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5000000000000001
1	0	0.00023773397886916718	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.0003767829647264374	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491989
1	0	0.0005971607558302462	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868985
1	0	0.0009464360167202897	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.8631931113967899
1	0	0.0015000000000000005	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909092
1	0	1	0	0.000014000000000000005	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909094
1	0	1	0	0.000022188504694455605	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.1368068886032101
1	0	1	0	0.00003516641004113416	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.20076000891310194
1	0	1	0	0.00005573500387748959	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.28474724895080133
1	0	1	0	0.00008833402822722705	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.3868631798468569
1	0	1	0	0.00014000000000000004	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.5000000000000001
1	0	1	0	0.00022188504694455605	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531433
1	0	1	0	0.00035166410041134164	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491988
1	0	1	0	0.0005573500387748965	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7992399910868984
1	0	1	0	0.0008833402822722705	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.8631931113967901
1	0	1	0	0.0014000000000000004	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909092
1	0	0.00001600000000000001	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909095
1	0	0.00002535829107937784	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.13680688860321008
1	0	0.00004019018290415334	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310194
1	0	0.00006369714728855955	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.28474724895080133
1	0	0.00010095317511683093	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.386863179846857
1	0	0.0001600000000000001	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5000000000000001
1	0	0.0002535829107937784	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531433
1	0	0.00040190182904153337	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491988
