"Priority"	"Fitting Equation"	"Log10 residual"	"Log10 residual^2"	"Euclidean residual"	"Relative error"	"True value"	"Predicted Value"
""	""
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"haldaneRatio_1"	2.4703683199067683e-7	6.102719635998989e-14	4.8122439757491975e-6	0.00005688231649821746	8.46	8.459995187756025
1	"relRateFor_3dhq"	0.02895103240922814	0.0008381622775601781	0.005862622818551169	6.448885100406283	0.09090909090909095	0.08504646809053978
1	"relRateFor_3dhq"	0.027534357964464018	0.0007581408685152432	0.008404350654891785	6.143221836780068	0.1368068886032101	0.12840253794831832
1	"relRateFor_3dhq"	0.02555265318586286	0.0006529380848369874	0.01147136796249662	5.713970638177222	0.20076000891310197	0.18928864095060535
1	"relRateFor_3dhq"	0.02293634285998125	0.000526075823790613	0.014648113527134632	5.1442511143156056	0.2847472489508014	0.27009913542366676
1	"relRateFor_3dhq"	0.01973392141867608	0.0003894276545584826	0.017185290630358396	4.442214076087918	0.386863179846857	0.3696778892164986
1	"relRateFor_3dhq"	0.016158083386255906	0.0002610836587171991	0.01826087336444382	3.6521746728887625	0.5000000000000002	0.4817391266355564
1	"relRateFor_3dhq"	0.012552558477592873	0.00015756672433338872	0.01746803996787938	2.8489628079286424	0.6131368201531432	0.5956687801852638
1	"relRateFor_3dhq"	0.009272352519494848	0.00008597652124578245	0.01510905257453754	2.1124074744730703	0.7152527510491989	0.7001436984746614
1	"relRateFor_3dhq"	0.006555790462408048	0.00004297838858700033	0.011974136021400072	1.4981903001520565	0.7992399910868984	0.7872658550654983
1	"relRateFor_3dhq"	0.0044757746268580395	0.000020032558510426222	0.008850257344380719	1.0252928606044516	0.8631931113967901	0.8543428540524094
1	"relRateFor_3dhq"	0.0029768270959306953	8.861499559067177e-6	0.006209963538976626	0.683095989287429	0.9090909090909091	0.9028809455519324
1	"relRateFor_3dhq"	0.05466518821838595	0.002988282802951562	0.010751966890094056	11.827163579103459	0.09090909090909093	0.08015712401899687
1	"relRateFor_3dhq"	0.05206379969213637	0.0027106392383828993	0.015455663207279077	11.297430535172934	0.13680688860321008	0.121351225395931
1	"relRateFor_3dhq"	0.04841289387564951	0.002343808293414902	0.021177385168341972	10.54860740592441	0.20076000891310192	0.17958262374475994
1	"relRateFor_3dhq"	0.043571197722580335	0.0018984492709801899	0.02718136415997846	9.54578639833492	0.2847472489508013	0.2575658847908228
1	"relRateFor_3dhq"	0.03761076725432799	0.0014145698134592308	0.03209339062467742	8.2957986948724	0.3868631798468569	0.3547697892221795
1	"relRateFor_3dhq"	0.03091010480192924	0.000955434578866249	0.034349686657155654	6.869937331431131	0.5	0.46565031334284435
1	"relRateFor_3dhq"	0.024104436631302073	0.0005810238653124573	0.033103475767067625	5.399035693012102	0.6131368201531432	0.5800333443860756
1	"relRateFor_3dhq"	0.01786878743919096	0.0003192935645469886	0.028831454171695192	4.030946281493158	0.7152527510491988	0.6864212968775036
1	"relRateFor_3dhq"	0.012672193953624886	0.0001605844995982871	0.022983915479250494	2.8757214022779736	0.799239991086898	0.7762560756076475
1	"relRateFor_3dhq"	0.008673058683260612	0.0000752219469232823	0.017067370919467417	1.9772366917814688	0.86319311139679	0.8461257404773226
1	"relRateFor_3dhq"	0.005780094986375557	0.00003340949805152385	0.012019077534068834	1.3220985287475717	0.909090909090909	0.8970718315568401
1	"relRateFor_3dhq"	0.017609035347347923	0.0003100781258641486	0.003761775167818504	4.137952684600352	0.09090909090909097	0.09467086607690947
1	"relRateFor_3dhq"	0.016703066791101007	0.0002789924402279813	0.005364116138499492	3.9209400880809318	0.13680688860321016	0.14217100474170966
1	"relRateFor_3dhq"	0.015443850451800967	0.00023851251677759294	0.007267638060807602	3.620062631075775	0.20076000891310203	0.20802764697390963
1	"relRateFor_3dhq"	0.013795695168018485	0.00019032120516888857	0.009190410756570677	3.2275678836000252	0.28474724895080145	0.2939376597073721
1	"relRateFor_3dhq"	0.01180017391148297	0.00013924410434124328	0.010655527150480237	2.754339959336092	0.3868631798468571	0.3975187069973373
1	"relRateFor_3dhq"	0.009599939940755975	0.00009215884686612183	0.011175398560387517	2.2350797120775026	0.5000000000000002	0.5111753985603877
