"Priority"	"Fitting Equation"	"Log10 residual"	"Log10 residual^2"	"Euclidean residual"	"Relative error"	"True value"	"Predicted Value"
""	""
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"haldaneRatio_1"	6.339260227861132e-10	4.018622023654197e-19	1.2115249248267901e-8	1.4596685841286627e-7	8.3	8.30000001211525
1	"relRateFor_atp"	0.000025805640537557295	6.659310835536204e-10	5.4016289002256634e-6	0.005941791790248227	0.09090909090909095	0.09090368928019073
1	"relRateFor_atp"	0.000020994475133928603	4.4076798614914644e-10	6.613299313423804e-6	0.004834039704392946	0.13680688860321008	0.13680027530389666
1	"relRateFor_atp"	0.00001429059968782731	2.0422123943773001e-10	6.605964013806087e-6	0.0032904780436951706	0.20076000891310194	0.20075340294908814
1	"relRateFor_atp"	5.4864937070187025e-6	3.010161319715582e-11	3.5972230513214853e-6	0.0012633038825049419	0.28474724895080133	0.28474365172775
1	"relRateFor_atp"	5.218223705916181e-6	2.72298586449856e-11	4.648345369728801e-6	0.0012015476302420114	0.386863179846857	0.3868678281922267
1	"relRateFor_atp"	0.00001707855873506192	2.916771684669599e-10	0.000019662803992348543	0.003932560798469708	0.5000000000000001	0.5000196628039925
1	"relRateFor_atp"	0.000028939217671830608	8.37478319457593e-10	0.0000408577401495025	0.006663723137569434	0.6131368201531433	0.6131776778932928
1	"relRateFor_atp"	0.00003964478367191049	1.5717088723925805e-9	0.0000652951765555132	0.009128965454481958	0.7152527510491988	0.7153180462257543
1	"relRateFor_atp"	0.000048449983120618656	2.3474008643882325e-9	0.00008916835408601109	0.011156643196088037	0.7992399910868984	0.7993291594409844
1	"relRateFor_atp"	0.00005515493062251131	3.042066371974036e-9	0.00010963155520804513	0.012700698576086068	0.86319311139679	0.863302742951998
1	"relRateFor_atp"	0.0000599669930051866	3.5960402500840982e-9	0.0001255351250215586	0.013808863752371446	0.9090909090909092	0.9092164442159307
1	"relRateFor_skm"	0.000032254325669001105	1.0403415243619836e-9	6.751415604147604e-6	0.007426557164562364	0.09090909090909091	0.09090233949348676
1	"relRateFor_skm"	0.00002624048619925823	6.885631159734616e-10	8.265752783342961e-6	0.006041912704642134	0.13680688860321008	0.13679862285042674
1	"relRateFor_skm"	0.000017860777545952722	3.190073745460089e-10	8.256278346718826e-6	0.004112511446586218	0.2007600089131019	0.20075175263475517
1	"relRateFor_skm"	6.8557741050856436e-6	4.7001638579962857e-11	4.4949855198539446e-6	0.0015785878657007114	0.2847472489508013	0.2847427539652814
1	"relRateFor_skm"	6.525040901372847e-6	4.257615876458858e-11	5.812454774656306e-6	0.0015024574778497184	0.38686317984685686	0.3868689923016315
1	"relRateFor_skm"	0.00002135046538720431	4.5584237225020926e-10	0.000024581235881893093	0.004916247176378619	0.5	0.5000245812358819
1	"relRateFor_skm"	0.000036176395982884246	1.3087316263104435e-9	0.000051075952334111996	0.00833026995856402	0.6131368201531432	0.6131878961054773
1	"relRateFor_skm"	0.00004955853691665513	2.456048581319469e-9	0.00008162411426371197	0.011411925944217366	0.7152527510491988	0.7153343751634625
1	"relRateFor_skm"	0.000060565248914401515	3.6681493760634137e-9	0.00011146709538678579	0.013946636383297092	0.7992399910868982	0.799351458182285
1	"relRateFor_skm"	0.00006894663266726608	4.753638156154922e-9	0.0001370475223841927	0.015876809091122962	0.8631931113967899	0.8633301589191741
1	"relRateFor_skm"	0.00007496187367760088	5.619282505256591e-9	0.00015692817287427108	0.01726209901616982	0.9090909090909091	0.9092478372637833
