t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1
0.	1.057405229332813e-11	9.195879633727116e-11	1.5865731508575975e-9	1.1884685200758272e-7	9.886074407289754e-7	1.0856418291592891e-8	1.131068356468642e-13	6.986552514397552e-14	0.	1.345784497650047e-14	5.180579185087763e-14	6.373499360903535e-11	5.999602675959522e-7	4.848837845322502e-13	4.2639937940173894e-14	5.199395886463439e-7	3.582479653967117e-11	0.	7.268822689388709e-16	1.1054763593330948e-6	3.111496529058773e-9	2.951493162860359e-15	1.0801577875191317e-8	2.0866743049184193e-11	5.699389801580529e-10	1.9756858882604005e-11	0.	2.696524603863905e-10	1.4030436307588807e-10	5.666588629838801e-7	4.777862229601228e-7	5.972670173728191e-8	2.8263996442558533e-10	1.5088707861174e-8	4.690766696726993e-11	0.	3.4264802888069377e-9	4.712203409929027e-9	4.005419656674349e-12	6.251182568828379e-7	2.779303784281016e-9	2.418264823696757e-7	8.436488595057116e-11	2.420489028666146e-7	0.	1.021635771211943e-9	5.020351855622935e-9	6.051067288745564e-7	1.0138366511936822e-8	6.575591868682406e-11	6.750645085350393e-11	4.781900728363059e-7	2.038956870993154e-8	0.	1.2323995517551402e-9	1.3783912347812923e-9	9.173954445903736e-13	1.7516676431219918e-7	7.868371913676586e-12	1.8912126256340332e-7	7.614667475203311e-7	4.739333387995488e-10	0.	7.176413884220928e-7	3.2010114243373087e-7	1.3944761703539254e-9	1.737960018389942e-11	1.4052073693210684e-9	3.499240702834485e-10	1.6562981556292663e-11	7.906478498624654e-8	0.	2.5472583979474506e-9	3.6804287674721054e-9	3.1222105401754283e-10	3.6920735962614414e-11	1.5677563546822384e-11	5.526594224043504e-7	5.607480636997162e-7	7.70651177265143e-15	0.	3.270692055199195e-17	5.134804616593716e-9	2.1050344122155253e-11	4.7104226824672604e-17	2.516907511402734e-11	1.1148189657174276e-6	4.2173343513684417e-19	1.0166510480457305e-14	0.	9.691074168184325e-11	4.154805780909288e-10	1.0968982151941455e-6	7.31857070164113e-13	1.6178295838418728e-9	1.8596172880456995e-8	2.37406274017355e-9	1.3358351738888552e-15	0.	1.4692975438957112e-9	6.603657135424705e-10	2.479879140730939e-12	1.1166034542311096e-6	2.4094669725256076e-12	6.292553289929176e-10	1.31818194818981e-11	6.196933737909538e-10	0.	1.0902873032054902e-9	4.916494828017675e-10	3.0262568068791444e-12	1.0716971271613211e-6	3.861921171122648e-8	9.706961894602648e-10	1.0108747746995796e-15	7.12800088431435e-9	0.	3.156662994564304e-14	4.913270190576363e-12	1.6970672831377884e-8	3.726235548793089e-11	1.0303670389790928e-6	2.4912932264329685e-11	7.077938763342155e-8	1.8157803624314377e-9	0.	1.2391499541931805e-14	2.6628452973203136e-9	1.0304971616118957e-15	3.862785478924674e-12	1.535633478697424e-7	9.637294350609706e-7	3.280605023376628e-11	7.68949907132845e-12	0.	4.0794074531071016e-11	3.8487219706270225e-11	9.641826137471525e-7	9.33273212801224e-8	4.23467998047834e-12	4.280677414034026e-9	5.8125870899481974e-8	6.849963773238881e-16	0.	3.310001642225982e-12	4.858288633305852e-12	1.8151532017100942e-13	1.0615824362170118e-9	2.557863607636308e-9	1.1261030629110114e-9	6.572819694638479e-8	1.0495179041412555e-6	0.	1.6963514139010714e-12	2.107126296272229e-12	9.828413063367222e-12	5.490037958521229e-13	4.301382393092446e-11	1.0764975088809302e-6	1.2540582639898387e-9	4.219123813658178e-8	0.	1.6046454795411577e-9	7.149366063715709e-10	2.486418242534361e-12	5.870590513656335e-11	4.708933129764988e-10	3.428721992332954e-12	1.117001103938205e-6	1.4379961753462026e-10	0.	7.239704419374963e-12	8.324150958681372e-12	6.501594256888427e-14	3.858941396697502e-9	1.4495490614610675e-10	1.082265923573615e-6	1.6325458006417292e-9	3.2081874574252077e-8	0.	6.590805373021924e-15	2.622126207853589e-13	3.5717355501066673e-12	9.968184642960083e-13	9.062548702216716e-11	3.1248544832948013e-10	1.1192967345732984e-6	2.9531713391027e-10	0.	6.679427328432165e-12	3.668352617038933e-12	1.0175849992870856e-6	3.8606907650764905e-9	9.853543301136586e-8	6.702256970827133e-14	8.164305878954058e-12	2.9783667367963013e-13	0.	1.1668917865980787e-13	1.0492875741261831e-13	1.3766013527265732e-11	4.96249682556368e-15	6.201208426397298e-10	2.116348653369768e-11	1.2761365233129018e-10	1.119217109424535e-6	0.	1.9541448964339025e-13	1.2927049502027817e-13	4.728694971725552e-11	1.0942219793554151e-10	2.234851105553359e-9	1.113907345302041e-6	3.399650322461975e-13	3.7004297947359977e-9	0.	5.83704117963266e-13	3.0911160929688167e-13	6.443915733770597e-12	6.594787790083313e-10	1.0599836121356878e-10	2.814150067986153e-16	1.1192232639809277e-6	3.921857973874922e-12	0.	1.2962753356385118e-14	1.0832519279135997e-7	1.9579994627267036e-10	9.43053727438614e-11	2.1980754298795722e-7	1.7009500483692634e-7	8.969798905968458e-10	6.205851612113189e-7	0.	1.495732296426175e-13	8.621334102425996e-14	1.1073827940347165e-6	1.4505077737362742e-14	2.540639234376146e-11	3.446325298202353e-17	1.36219077778615e-19	1.2591549485496379e-8	0.	1.91837869141855e-19	5.6424888808997465e-11	1.2474714636905975e-13	1.6632230530203444e-13	1.4119423117302692e-7	4.028250417337261e-7	8.5711382823558e-16	5.759240102776806e-7	0.	1.501072013073844e-13	4.472683803517443e-12	3.798170886632452e-16	2.854985265094617e-10	1.0376537555093566e-6	1.6151957085054662e-8	1.6556968362738727e-12	6.590251001142129e-8	0.	1.6093426519798888e-19	8.145380517610556e-11	2.25719621157881e-16	2.5743507167031778e-17	1.27426599333457e-7	8.033482017288069e-7	2.4942821786662177e-21	1.891437448809336e-7	0.	6.257660926466925e-16	3.261563366727109e-16	4.505133881152377e-9	9.100985458562595e-14	1.7242260883179243e-11	1.9130991376723034e-16	1.1153968314683033e-6	1.7899956318041765e-15	0.	2.959790067460046e-12	2.100972664142389e-7	1.889657501964359e-12	2.6303658734422136e-9	2.4190651363223407e-8	8.830647637534212e-7	1.3107860276518516e-12	1.0792362077024248e-11	0.	3.479891977289288e-12	2.772550967133705e-12	6.153409844769722e-14	4.859627849617108e-11	6.609490312386926e-11	9.534870720748311e-7	5.962738174530862e-13	1.6639132649268875e-7	0.	1.1084543904406315e-11	7.0179134187646934e-12	1.0387286752738367e-6	2.7655326715980074e-11	6.995890171670818e-8	3.81563682054355e-9	6.227969455635072e-9	1.2230589492419127e-9	0.	9.77959652840444e-16	2.3983815188681022e-12	4.208527960637314e-12	1.8693069262205374e-14	1.1163902360814117e-6	1.0793779409664195e-11	8.035950286960583e-13	3.5915399636419857e-9	0.	2.7530729934016836e-14	2.6641286882880225e-14	2.856524070117819e-15	3.304739989293655e-11	8.645531395451339e-11	1.864123817092346e-9	3.240455486283428e-18	1.118016316437288e-6	0.	2.1950127441947328e-10	9.793064493221523e-11	9.012285348669004e-7	7.343089503610502e-8	5.106018495900078e-8	1.0092644331119082e-13	9.395550875890547e-8	7.359564442634125e-12	0.	7.240988580249905e-10	3.6192876852936325e-10	2.961532823576663e-9	5.184633420701945e-7	6.896765215946235e-8	3.460365804068868e-7	3.1596292690700555e-14	1.8248483331703685e-7	0.	7.413370349637392e-10	4.753554036538597e-10	3.247435171304697e-13	4.1371919740655686e-8	3.48879749429438e-7	8.719618574455494e-9	5.354262451466713e-7	1.844063561638022e-7	0.	7.504459759256934e-11	9.782955498110065e-11	1.0814036778522081e-6	3.826002268207281e-13	6.857057564556359e-13	1.4019291250890575e-8	2.440308552828879e-8	2.905893697691422e-15	0.	1.754298931754538e-15	2.8016294982797644e-15	4.129843301006376e-13	1.2042212033394984e-12	5.486522019237715e-11	4.0763664300474647e-10	5.492252476668951e-21	1.119535876375335e-6	0.	1.4428313757569307e-11	1.128176671965599e-11	5.532169789865869e-11	6.679406439346113e-13	2.282069467195064e-9	4.9016362120073725e-14	1.1176088819160636e-6	2.7299881406288005e-11	0.	3.1626913047588294e-23	4.586101709827299e-12	7.130659297034718e-18	1.6470665781669557e-20	9.626098781097074e-7	1.1970856786572605e-17	3.0320169078889145e-19	1.5738553576915924e-7	0.	7.0523822667762e-12	7.781187268212268e-12	1.3550050540542533e-10	3.7859262706765016e-11	4.6643135536381294e-11	3.98788536735704e-15	4.355443485133659e-9	1.1154097160534779e-6	0.	1.317370850981818e-10	5.932880732094885e-11	4.034391723254081e-7	1.6221773631255995e-12	2.3256124744437327e-7	2.0438386921755734e-11	4.837897270318101e-7	6.108678761648761e-14	0.	4.361513318119583e-11	2.3859148874159914e-11	7.776266484238252e-7	2.6972341486817304e-7	1.0758917990861405e-11	1.894708571066015e-10	1.0552035355481466e-12	7.238117744778502e-8	0.	6.469612842449407e-13	9.488557908108525e-13	1.528826312185579e-11	1.0727127315362039e-6	2.7276889262330624e-8	5.091163194695425e-11	1.8682350874836004e-8	1.2602301898574668e-9	0.	1.1308226465555903e-14	2.5887327384261306e-14	2.6756862134534717e-10	1.1161945220126143e-6	3.5119498658095585e-9	1.6707364642034802e-11	9.214637727153829e-12	3.0230783471713506e-16	0.	5.3966861980261337e-14	6.356816597203563e-14	8.679271087618479e-8	1.83083818143635e-11	1.9566392297871798e-10	6.372695342801777e-12	1.0329868021987648e-6	3.403729032797901e-15
1.e-6	1.0574072139710253e-11	9.196332565981501e-11	1.5865731507135374e-9	1.1884685200756764e-7	9.886074361845732e-7	1.085641828698551e-8	1.1310683564673559e-13	6.986552498769438e-14	1.e-6	1.345785277257549e-14	5.1805799206237543e-14	6.373723550659785e-11	5.999602675874937e-7	4.848842610646269e-13	4.2639934584310195e-14	5.199395864128969e-7	3.582479605913929e-11	1.e-6	7.268822697459881e-16	1.1054763593300487e-6	3.111496529015629e-9	2.951493163111033e-15	1.0801577878237701e-8	2.086674304879647e-11	5.69938980201836e-10	1.9756858882191823e-11	1.e-6	2.696530029909938e-10	1.4030540937376589e-10	5.666588625053931e-7	4.777862229570849e-7	5.972670106561872e-8	2.8263962519166525e-10	1.5088707800094404e-8	4.6907631566418864e-11	1.e-6	3.426491848036023e-9	4.712256446212106e-9	4.006369936260939e-12	6.251182453229891e-7	2.7793098294578433e-9	2.418264293243407e-7	8.436393635065074e-11	2.4204889683042966e-7	1.e-6	1.021635969574963e-9	5.020351869807366e-9	6.051067289837716e-7	1.0138366486899038e-8	6.577332989661323e-11	6.75063956753644e-11	4.781900725537656e-7	2.038955133971546e-8	1.e-6	1.2328499707403006e-9	1.378093742137709e-9	9.053615891414799e-13	1.7516632629776132e-7	7.874292549117573e-12	1.8912155996363702e-7	7.614667471496393e-7	4.739275105739848e-10	1.e-6	7.17641388792609e-7	3.201308193162908e-7	1.3945422703618671e-9	1.7379188784286495e-11	1.3781995659618988e-9	3.4730853557523634e-10	1.6496922431848872e-11	7.90647314417539e-8	1.e-6	2.548574186131184e-9	3.684194211377249e-9	3.1222610146342764e-10	3.560495598570312e-11	1.391274736830264e-11	5.526574293145742e-7	5.60748058651472e-7	1.611528251170395e-16	1.e-6	3.270765396714288e-17	5.1395124865894685e-9	2.1050344122169222e-11	4.7104226095044355e-17	2.5168988417418795e-11	1.1148142579341279e-6	4.217334351983665e-19	1.0166510320978602e-14	1.e-6	9.69107440938373e-11	4.154805782417282e-10	1.0968982151958093e-6	7.318570779537139e-13	1.6178295838258288e-9	1.8596172880322327e-8	2.3740627360900047e-9	1.33583517289139e-15	1.e-6	1.4706239073575065e-9	6.603771749425061e-10	2.479518828757321e-12	1.1166021282283193e-6	2.409468405391525e-12	6.292438706890232e-10	1.3181819122413242e-11	6.196933692619237e-10	1.e-6	1.0902874063539992e-9	4.921719426972994e-10	3.0262775573449774e-12	1.071697127058206e-6	3.86192067788552e-8	9.701793450848006e-10	9.90138247744998e-16	7.128000201118172e-9	1.e-6	3.1570037482098545e-14	4.915510199008999e-12	1.697079711456381e-8	3.7262355487998e-11	1.030367037616496e-6	2.4912932064169018e-11	7.077926334683028e-8	1.8157794852175086e-9	1.e-6	1.2400958765701762e-14	2.6632465425929876e-9	1.0304971648768943e-15	3.862776019717933e-12	1.5356294695336838e-7	9.637294347325865e-7	3.2806050233762794e-11	7.689498556808533e-12	1.e-6	4.079407744963622e-11	3.8487220016116695e-11	9.641826137318184e-7	9.33273212831671e-8	4.234680173542296e-12	4.280677440826515e-9	5.8125870881557354e-8	6.849963689728757e-16	1.e-6	3.310003880826767e-12	4.86361343081119e-12	1.8164603172667168e-13	1.0615824362147815e-9	2.560656186754924e-9	1.1261030638686994e-9	6.572819681568525e-8	1.0495151062341333e-6	1.e-6	1.6963514351491149e-12	2.107126370096821e-12	9.828413079934839e-12	5.490037960751258e-13	4.301382531852248e-11	1.076497508879005e-6	1.254058264499388e-9	4.219123813649789e-8	1.e-6	1.6046454812970407e-9	7.157098079068618e-10	2.488925627663591e-12	5.870590512586403e-11	4.706313475833896e-10	3.428719413862928e-12	1.1170011014310897e-6	1.4328838195581316e-10	1.e-6	7.23970452718915e-12	8.324151211058079e-12	6.501594389001583e-14	3.8589413966206995e-9	1.4495490950044102e-10	1.0822659235703305e-6	1.6325458006093968e-9	3.2081874573929847e-8	1.e-6	6.590811638986055e-15	2.622126786310576e-13	3.5717399029860075e-12	9.968184756140763e-13	9.062550401514622e-11	3.124854395645908e-10	1.1192967345689254e-6	2.953171256269309e-10	1.e-6	6.679427803155201e-12	3.6683528933759525e-12	1.0175849992853384e-6	3.860690766351362e-9	9.85354330110596e-8	6.702257475137076e-14	8.164305879047024e-12	2.978366960886209e-13	1.e-6	1.166891829798274e-13	1.0493622266916088e-13	1.3766013782930843e-11	4.962496816372121e-15	6.202311448637881e-10	2.1163484487716914e-11	1.2761365207212118e-10	1.119216999116891e-6	1.e-6	1.954145120629729e-13	1.292704951769031e-13	4.728694974303907e-11	1.0942219810591939e-10	2.2348511093502254e-9	1.113907345298627e-6	3.399650326924142e-13	3.700429794134013e-9	1.e-6	5.837041194799172e-13	3.0911162312024035e-13	6.443921123581296e-12	6.594787790404247e-10	1.0599836445811867e-10	2.81414776031784e-16	1.1192232639755044e-6	3.921854715731882e-12	1.e-6	1.2965747213570685e-14	1.0832519336444234e-7	1.9586177936620936e-10	9.430537274370178e-11	2.1990538643024134e-7	1.700949872085316e-7	8.969180545484026e-10	6.204873348243101e-7	1.e-6	1.4957324103484552e-13	8.621334487637467e-14	1.1073827940347023e-6	1.4505078842047292e-14	2.5406392581295997e-11	3.446325305659631e-17	1.3621908659586717e-19	1.2591549485256715e-8	1.e-6	1.9185561305912439e-19	5.642661291677454e-11	1.2474714799570338e-13	1.663223053012566e-13	1.41196484293173e-7	4.0282504172228667e-7	8.571121846606854e-16	5.759217554448661e-7	1.e-6	1.5010724134602018e-13	4.472684266576166e-12	3.7981715058246343e-16	2.8549852659120076e-10	1.0376537557337943e-6	1.6151957040759987e-8	1.6556968367622818e-12	6.590250983069202e-8	1.e-6	1.609343232519116e-19	8.146567778336869e-11	2.2571962123117203e-16	2.5743507162174358e-17	1.274298952604125e-7	8.033482017009608e-7	2.494202898676752e-21	1.8914043710921686e-7	1.e-6	6.264532028828241e-16	3.265485006872021e-16	4.510061748816843e-9	9.100985460315402e-14	1.7242260655414816e-11	1.9130984074114799e-16	1.1153919035999516e-6	1.7898313052442304e-15	1.e-6	2.9598595242773652e-12	2.1009728499853056e-7	1.889657502020706e-12	2.630365873249177e-9	2.419065143236431e-8	8.830647450308974e-7	1.3107860275547112e-12	1.0792361904542379e-11	1.e-6	3.479891991784932e-12	2.772551340316437e-12	6.153410404207317e-14	4.859627854729865e-11	6.609491129891778e-11	9.534870720679884e-7	5.962738180803688e-13	1.6639132649091135e-7	1.e-6	1.1084545040609738e-11	7.017914076672705e-12	1.0387286753091434e-6	2.7655329159764193e-11	6.995890167361928e-8	3.815636820292118e-9	6.227969459523404e-9	1.2230589491494114e-9	1.e-6	9.779598428975784e-16	2.398381701576644e-12	4.208527961856374e-12	1.8693069439676665e-14	1.1163902360815159e-6	1.0793779418721409e-11	8.035950289542784e-13	3.5915399633442325e-9	1.e-6	2.7530729937531504e-14	2.6642371482976056e-14	2.8566006729878274e-15	3.304739983758007e-11	8.65501144443159e-11	1.8641238170897226e-9	3.2192055988505682e-18	1.1180162216357162e-6	1.e-6	2.1950127639235291e-10	9.793065679271142e-11	9.012285344100731e-7	7.343089551854357e-8	5.106018494789804e-8	1.0092643308394041e-13	9.39555087313224e-8	7.359563694079853e-12	1.e-6	7.244438040345704e-10	3.61985104643926e-10	2.9615332535437456e-9	5.184630236671389e-7	6.896827832308066e-8	3.460365803085006e-7	3.116857671291267e-14	1.8248412437048502e-7	1.e-6	7.413385909542256e-10	4.753598791918452e-10	3.235454603641169e-13	4.1371919616760204e-8	3.4887977110923014e-7	8.719618586482665e-9	5.35426244912633e-7	1.8440632999644492e-7	1.e-6	7.504460092561694e-11	9.782955505950763e-11	1.08140367781136e-6	3.8260024372244676e-13	6.857057058158078e-13	1.4019291254785662e-8	2.44030855618643e-8	2.9058935640245925e-15	1.e-6	1.7543156319781435e-15	2.8025388430265925e-15	4.12984330608364e-13	1.204221203931929e-12	5.491776945745184e-11	4.0763664299181655e-10	5.4821184551666354e-21	1.1195358238251559e-6	1.e-6	1.4428313764709297e-11	1.1281776468943197e-11	5.53260184202154e-11	6.679406439581234e-13	2.2845692462628996e-9	4.901632344618403e-14	1.117608877595535e-6	2.4800092627844818e-11	1.e-6	3.164445898496834e-23	4.5881803276171035e-12	7.130660707036084e-18	1.6470665898476847e-20	9.626117363868674e-7	1.197084976241989e-17	3.032002774932021e-19	1.5738367541338142e-7	1.e-6	7.052388748705425e-12	7.785314054547244e-12	1.3550051859988518e-10	3.7859262705625064e-11	4.669023653646683e-11	3.9878879931505225e-15	4.35544347199921e-9	1.115409664819148e-6	1.e-6	1.3173709255527534e-10	5.93288122084999e-11	4.034391726375393e-7	1.6221773997674602e-12	2.3256124744211383e-7	2.0438384301986268e-11	4.837897267121852e-7	6.108677927132706e-14	1.e-6	4.3615135163348625e-11	2.3859150867986288e-11	7.776266484564546e-7	2.6972341483377657e-7	1.0758918523358331e-11	1.8947085713401193e-10	1.0552035347453533e-12	7.238117744501703e-8	1.e-6	6.469612935215736e-13	9.488557939109497e-13	1.5288263297852137e-11	1.072712731536138e-6	2.7276889262929603e-8	5.0911631912943597e-11	1.8682350874716668e-8	1.2602301892894044e-9	1.e-6	1.1308226469702666e-14	2.5887327391133603e-14	2.675686213460614e-10	1.1161945220126136e-6	3.51194986581077e-9	1.670736464081494e-11	9.214637727149709e-12	3.023078347023863e-16	1.e-6	5.3990060727557244e-14	6.356954845996185e-14	8.6880641294729e-8	1.830838512401059e-11	1.956639221422727e-10	6.372695339611527e-12	1.0328988717536498e-6	3.4032486559670193e-15
