t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	t	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1	FBA1
0.	2.2755318457100453e-8	1.3065493578413575e-8	1.4138914198836914e-10	4.8226348072944065e-8	1.7099791335199798e-10	5.968082305139689e-7	3.354887945848263e-7	1.0334342773740673e-7	0.	5.312387823387619e-10	2.418149962384422e-10	1.0355849297064623e-12	4.103494201104955e-7	7.081563844384154e-7	7.158019228168171e-10	9.5197311130454e-16	4.303644354454816e-12	0.	1.513643259810905e-13	7.133211056288932e-14	1.119998931736026e-6	1.0981118624572311e-19	1.9576853697302222e-16	8.453698518256281e-13	8.876693901625484e-20	1.7238923885429537e-18	0.	1.3008647897216854e-9	5.829823101525371e-10	2.0542890926997294e-11	1.2319921838054507e-8	4.436611167096975e-10	2.2028354427511065e-13	1.1052671194660111e-6	6.679544135907546e-11	0.	1.787510950895776e-10	8.357010081744208e-11	9.904237081140336e-7	2.607756155360462e-12	7.1526216406003004e-12	1.0478979234980252e-12	1.292053942501322e-7	9.776816420052355e-11	0.	9.5608372450295e-12	8.121060104045071e-12	3.341248159459177e-8	1.0693566832121406e-6	1.642577900896725e-8	1.4957745060386403e-13	5.022512690762324e-13	7.867224580858374e-10	0.	3.853315141702525e-12	2.5905332218090968e-12	1.3374606604985119e-9	1.0247186998572786e-9	1.0381332912698556e-11	2.712591213497079e-10	1.117349736062419e-6	2.690874563810396e-16	0.	4.7945217883798056e-17	1.8642297783330803e-11	1.6173947111794154e-10	7.677016238435903e-10	8.710676279239992e-14	6.140738815377837e-16	1.1143005586955976e-6	4.751270142935577e-9	0.	7.981084964319671e-10	5.247530925554444e-10	9.082407881480377e-9	5.898065194957306e-14	2.94008161727548e-9	2.2788547608254135e-8	5.914505122678573e-7	4.924155300554927e-7	0.	1.2487251801285213e-12	8.743500266980842e-13	1.749093782053758e-10	5.988760174650665e-12	1.5508588331176278e-10	1.1196557186858779e-6	6.121855116600228e-12	5.23621072143094e-14	0.	3.16332532381046e-12	6.708461501542592e-11	5.3698310609010043e-14	1.2815210996802109e-12	1.1005775935641847e-6	2.2719118549004828e-11	5.509914930272234e-9	1.3818189230634941e-8	0.	4.427409454282558e-12	3.8823496574876e-12	2.8011720919428254e-8	9.637730059907437e-7	1.927067826252239e-12	2.101787157132595e-10	1.2799100067755383e-7	3.856869635900909e-12	0.	1.0540145009692911e-14	4.696130031845087e-15	7.525382467389615e-10	1.8731780253416147e-12	1.0424010674525184e-17	1.53461096209753e-17	1.1192455733057849e-6	7.405552375263258e-18	0.	2.2013844423343344e-18	5.921569965493704e-13	2.325114669258212e-13	8.265547531498233e-16	5.593199324302285e-9	9.773158747614533e-7	6.959254968993414e-16	1.3709009972109983e-7	0.	3.889254973803223e-9	1.7330487365412916e-9	2.1117806377210733e-8	1.0931929289708805e-6	1.0095865312146031e-11	5.251076423419488e-11	4.357279666157431e-12	4.644758941129566e-15	0.	4.4845690175527946e-20	4.4374388065316864e-13	2.269926758596478e-22	3.4050359549913706e-17	2.2194911887550792e-7	7.82914163507381e-7	1.162463282603387e-22	1.1513627383913477e-7	0.	2.0373668784650282e-11	6.361260551444292e-10	1.3833699802994952e-7	3.419425101851232e-13	5.086777989685583e-11	2.662533871870895e-10	4.472329448570897e-13	9.806885648440156e-7	0.	1.4916423810501826e-13	6.923689595312336e-13	1.728019345155236e-12	5.1668894945515186e-11	1.1389899573194013e-11	5.102107883844855e-10	1.1194174854743675e-6	6.552489456245791e-12	0.	8.177828296886155e-14	3.711677742573918e-14	4.506600992767703e-10	6.747340079688845e-15	1.3837433782730405e-11	7.818775316628987e-17	1.1195353396345452e-6	3.711150073532973e-14	0.	2.5713078105642034e-16	5.0030587516468184e-12	8.446055994508466e-15	7.889991005666708e-15	5.255680219548335e-7	4.7676522726223166e-11	5.450126639230204e-9	5.889291552312809e-7	0.	5.914299442650713e-12	6.263731106641735e-12	1.972472316258918e-7	2.541398529042528e-9	9.056596048469314e-7	6.388440491081844e-10	2.106702335009884e-9	1.1794040583479757e-8	0.	2.0594773310239742e-14	1.6654546645154818e-13	6.110668476905725e-11	3.8193813136391595e-20	6.767367252585739e-8	9.953091907830014e-7	3.891932839232542e-8	1.8036514473768714e-8	0.	4.749385294866475e-14	2.6241694787170767e-13	3.255208957742544e-7	1.2998280562780127e-7	1.1889820155936183e-9	6.622718075498871e-10	6.626438298565846e-7	9.050074154908706e-13	0.	8.940178079750561e-15	7.653277454696014e-9	2.205894554691013e-11	3.5260367359633775e-11	3.707161594698441e-11	4.0886096385903304e-7	7.23119980027325e-8	6.310793608145071e-7	0.	4.4364874095545425e-14	4.481057223476239e-13	2.2822941730111754e-12	3.4328158257686333e-7	8.382737339717041e-12	1.445786731494055e-16	7.766227347634066e-7	8.452501301683376e-11	0.	7.985340556159481e-11	2.420543684739181e-9	1.6675278678386024e-10	1.1070728991909207e-7	1.4535249239675739e-11	1.545812132091295e-7	2.8713515645587003e-7	5.648946552895843e-7	0.	5.271605965111256e-10	2.371307891997538e-10	5.228619608355942e-7	3.0547584311356024e-7	1.3814358996406942e-8	1.1371192849023846e-13	1.2674004797698069e-7	1.5180307319706576e-7	0.	1.1125378401001714e-21	9.097606785164384e-11	2.402369398610916e-16	1.3652958512130246e-15	1.8388630125229934e-7	1.3728515030772789e-8	1.1960677444919097e-10	9.221745992690937e-7	0.	1.5398556408462471e-10	5.074721269621294e-9	5.313114847129565e-12	4.323816368607118e-7	2.189433604388066e-8	1.1068613593591709e-9	5.35428049880189e-9	6.54028865288542e-7	0.	8.925862724968255e-14	1.407938245740232e-11	9.252027541679727e-12	7.298725899167104e-10	1.2517583871646106e-8	1.5994564297832027e-10	2.0773639765068155e-12	1.1065670998628571e-6	0.	9.28261511275276e-18	2.4401665586748224e-11	3.8048882040478466e-17	3.2120430096764457e-18	1.1199616788993417e-6	2.8408619434010827e-14	2.0651469217955488e-16	1.3890769394922893e-11	0.	5.932110430265917e-10	2.665190844074025e-10	3.4766829479271377e-13	1.0712775334670888e-11	6.663278457441571e-7	8.465941410838332e-12	4.508116912045907e-7	1.9812056895843617e-9	0.	6.369837804204216e-9	2.842769823286849e-9	3.0367748606068495e-7	3.215484789773311e-13	8.070958389034527e-7	6.300114766661128e-12	1.0680429482809182e-13	7.374333303327643e-12	0.	1.0838364288425337e-19	1.7947842166030533e-15	5.259402706521539e-16	2.304052838604083e-20	6.156570202858712e-11	5.821099640199345e-11	1.1579082466021279e-12	1.119879063072467e-6	0.	1.9453899109053492e-14	1.1824860097543108e-14	6.8733724948887166e-12	2.2126724919700897e-13	5.058103376552705e-10	1.9903318320792354e-7	6.482867147920219e-12	9.204473976665147e-7	0.	1.6118027762630647e-9	7.359229310136059e-10	2.2412831390482343e-9	5.375588093760088e-12	2.400263802044919e-10	9.02081223785844e-11	1.1150705271462907e-6	4.853918646859028e-12	0.	8.602862611875439e-11	7.759012248111728e-11	3.075302266375111e-9	5.984656715687602e-8	6.890700958602609e-7	8.5902068643184e-9	3.5929646246374887e-7	7.795410330329134e-14	0.	1.3180895108595614e-13	9.114874807415825e-14	7.104031719453025e-7	3.873070053742477e-13	1.321987243391418e-13	1.0253287649874652e-16	4.078564388035324e-7	1.7396466859643984e-9	0.	7.197787198077221e-10	5.120193164499982e-10	6.793873876422388e-12	1.0103180070515537e-10	4.2206426381351205e-10	2.6871482405064596e-7	8.494926141630476e-7	3.0873811664783185e-11	0.	5.447975918225893e-11	3.434793664407859e-11	3.05723279753155e-8	4.137147452109777e-8	1.0183886193395096e-6	1.6097099206280406e-8	3.559260834764686e-11	1.180752386032839e-8	0.	5.670429200837338e-25	1.250273734223219e-13	3.716369012885774e-18	8.7118896883198e-24	4.853900250874697e-10	1.6559948519165614e-9	1.5303474501434386e-22	1.1178584900919068e-6	0.	2.785610867388306e-17	2.531949071059665e-10	1.3653668494348787e-11	3.262515375284077e-14	2.9305700311272593e-10	3.2490276238645267e-9	2.981812529719599e-19	1.1161910341441128e-6	0.	2.0779980805043285e-9	9.280392531453903e-10	1.0625616860373628e-6	4.358501906705125e-11	2.0758305574302993e-7	2.781102864039853e-10	5.939377347638191e-7	4.6430753283174595e-10	0.	4.278968630399023e-10	3.735736130662466e-10	1.6009397212414488e-8	3.5596525310632035e-12	2.5551365937100213e-8	2.187097700931802e-11	2.6746626903593857e-7	8.101460667089921e-7	0.	6.000415129205773e-15	3.07788001826284e-15	1.491359070326979e-11	3.8667752681788216e-11	1.4699867424091919e-15	7.749803381789719e-16	1.1199462750600016e-6	1.322733577970858e-13	0.	1.8626418518630353e-10	8.449641910134318e-11	2.853983475025497e-7	1.4045162240254987e-7	5.905417888668621e-7	4.3281769706179904e-14	1.685766127294909e-9	1.0165167121487386e-7	0.	3.150806294630835e-10	1.4805152854934933e-10	6.052694582324807e-13	4.870062637755666e-10	9.438539027825564e-7	5.123843069376776e-10	1.743510423207888e-7	3.3193976340438466e-10	0.	1.1922096158980308e-11	1.0623329308719874e-11	1.241591386106775e-12	1.3117765585811594e-9	1.0663832376503192e-6	1.0425424308563311e-9	5.857480652908866e-9	4.5381172938280044e-8	0.	2.183200700127669e-12	1.7227505175770823e-12	2.5743325688739705e-14	1.3041865607241655e-14	9.676815182511012e-11	8.43978885011628e-7	1.2517175215511421e-9	2.746686845787364e-7	0.	1.1923991181260998e-11	7.948685786066716e-12	5.861893610162873e-14	9.825982025692551e-9	1.1095034640541428e-6	9.976110915880246e-13	6.483843990577334e-10	1.2406140853049636e-12	0.	9.59351774943881e-15	1.3984345210472464e-14	3.349724365834052e-10	1.0360903630909413e-6	2.157158232805752e-9	1.0203444893337377e-14	8.138722899848194e-8	3.024345678791878e-11	0.	8.239871327824139e-11	3.6736513050314376e-11	1.1194137998301308e-6	8.710991749611884e-13	7.512183335693332e-11	4.243808158714025e-12	1.6905378648804284e-11	3.642571965883971e-10	0.	7.600909244459001e-13	7.812143981010893e-13	1.9442818300043066e-9	1.6812610724064724e-13	5.382407200496495e-10	1.0025856282061268e-6	7.44996476501513e-10	1.1418514333588809e-7	0.	8.178314582983594e-10	4.2120505054557743e-10	2.8528473614769946e-7	5.191703717889429e-7	8.941980051764472e-10	1.704943843155338e-8	2.7234500633132267e-7	2.4017212709866338e-8	0.	4.099520063478613e-16	9.362116143229084e-16	7.471277892469495e-19	2.9002500659892454e-13	1.3957887489678642e-10	7.89928598261703e-11	3.8737343613862957e-22	1.1197811368933432e-6	0.	2.1962779076281746e-13	4.382581114914423e-13	2.262386430875692e-10	2.088578757082906e-8	3.3375841286224786e-11	3.978440723136007e-14	7.689895224931671e-9	1.0911640048684215e-6	0.	2.684018089361021e-15	3.050216609057376e-15	1.3732868126792565e-17	3.4025585046947505e-17	1.487182313409214e-10	1.636287847897501e-10	3.02682373374794e-17	1.1196876471716076e-6
1.e-6	2.2770933595556655e-8	1.3061847239616292e-8	1.414497159715339e-10	4.822634771170939e-8	1.673548609730009e-10	5.967999738015823e-7	3.354887340695687e-7	1.0334335900502261e-7	1.e-6	5.312422911131393e-10	2.4205066511584067e-10	1.0321741195035965e-12	4.103494200125458e-7	7.081562179898597e-7	7.157327024216002e-10	9.519694640866068e-16	4.303644417139901e-12	1.e-6	1.5136433751591142e-13	7.133211056474183e-14	1.1199989317360144e-6	1.098111931288341e-19	1.9576852202682688e-16	8.453698518447672e-13	8.876694266068995e-20	1.7238923854471505e-18	1.e-6	1.3018876515760876e-9	5.829823862393806e-10	1.9520813200896956e-11	1.2319921838306091e-8	4.436659972834053e-10	2.2029341831789286e-13	1.1052671186816313e-6	6.679047482448147e-11	1.e-6	1.7875109962318823e-10	8.357010292777677e-11	9.90423705099958e-7	2.6077562187317796e-12	7.152624957180193e-12	1.0478979499529788e-12	1.292053972539808e-7	9.776816437733348e-11	1.e-6	9.560837280030744e-12	8.12106013103012e-12	3.341248159575966e-8	1.0693566832119115e-6	1.64257790084838e-8	1.4957744880083353e-13	5.02251269075431e-13	7.86722457570261e-10	1.e-6	3.853316619762421e-12	2.590535645924423e-12	1.3385730299928436e-9	1.024718699983369e-9	1.0381346215075661e-11	2.7125910709697936e-10	1.1173486236926974e-6	2.6623674310685177e-16	1.e-6	4.795829834282844e-17	1.864230037852056e-11	1.6174408918928302e-10	7.677016238435796e-10	8.71976823752494e-14	6.140738815580409e-16	1.1143005540774963e-6	4.751270049437781e-9	1.e-6	7.983377201225022e-10	5.245341297803791e-10	9.082408660407304e-9	5.895237316517171e-14	2.940294054095146e-9	2.2788537404822143e-8	5.914505115412311e-7	4.924153175371676e-7	1.e-6	1.2487253168427279e-12	8.743500223602986e-13	1.7490937837556547e-10	5.988760732381714e-12	1.5508588323350452e-10	1.1196557186845258e-6	6.121855686720731e-12	5.236210720204685e-14	1.e-6	3.163325409451935e-12	6.715824129924606e-11	5.369848459047429e-14	1.2815210370649997e-12	1.1005775198899373e-6	2.271911862450723e-11	5.509914930098246e-9	1.3818189278500123e-8	1.e-6	4.427409895360032e-12	3.8823500805907675e-12	2.8011721146251028e-8	9.637730059868165e-7	1.927069017383639e-12	2.101787142874459e-10	1.279910004542376e-7	3.85686942721473e-12	1.e-6	1.0540146983910569e-14	4.6961309008485294e-15	7.52547050265118e-10	1.8731782377445006e-12	1.0423911352947787e-17	1.534611149075321e-17	1.1192455645020435e-6	7.405552313200526e-18	1.e-6	2.2013915882811616e-18	5.922047106592404e-13	2.325114669208517e-13	8.265547530922346e-16	5.593631496168986e-9	9.773158747591407e-7	6.959254954220293e-16	1.3708966750383156e-7	1.e-6	3.889255062793477e-9	1.7349173075605776e-9	2.1117806440638214e-8	1.0931929288827012e-6	1.0060503029023989e-11	5.067755554063468e-11	4.357215427653935e-12	4.644716335646245e-15	1.e-6	4.49293191391814e-20	4.438903020369109e-13	2.2699851520218575e-22	3.4050326010521054e-17	2.2194928066250947e-7	7.829141614622062e-7	1.1624050947769894e-22	1.1513611395088662e-7	1.e-6	2.0373693292209738e-11	6.361260554209412e-10	1.3833700554652505e-7	3.419371895565858e-13	5.090916069022047e-11	2.662533869904639e-10	4.3969721297890687e-13	9.806885234631118e-7	1.e-6	1.491643726822183e-13	6.923689667421927e-13	1.7280207852471116e-12	5.166889494544255e-11	1.1389900361007932e-11	5.102107876564188e-10	1.1194174854727929e-6	6.552489389293958e-12	1.e-6	8.177841667876938e-14	3.7117026270994455e-14	4.50664347825864e-10	6.747340524592209e-15	1.3837433386369303e-11	7.81882290273672e-17	1.119535335385862e-6	3.711164777408202e-14	1.e-6	2.57504731459256e-16	5.004363571861198e-12	8.450605457879193e-15	7.88999100624468e-15	5.255681100699254e-7	4.767652570774101e-11	5.450126634394372e-9	5.889290658082997e-7	1.e-6	5.91621903751355e-12	6.270460020072408e-12	1.972472298363707e-7	2.541398529155826e-9	9.056596004684083e-7	6.388440491946428e-10	2.1067023349725016e-9	1.1794038102853222e-8	1.e-6	2.0612575029640376e-14	1.66545213307951e-13	6.11067996558619e-11	3.756325827389046e-20	6.767692719094247e-8	9.953091884566188e-7	3.8919328277438096e-8	1.803326211751886e-8	1.e-6	4.753641071406158e-14	2.624194618501099e-13	3.2571614530971275e-7	1.299827886016461e-7	1.189043667557998e-9	6.622716422092003e-10	6.62448597304563e-7	8.435184384376799e-13	1.e-6	8.940220947675893e-15	7.654551312169502e-9	2.2063232208870188e-11	3.526036735820348e-11	3.709708696770765e-11	4.088596900188115e-7	7.23119937160698e-8	6.31079335326202e-7	1.e-6	4.436487437449943e-14	4.4810572481382706e-13	2.282295483041051e-12	3.4328158257681563e-7	8.382737446540953e-12	1.4457867321304328e-16	7.766227347620297e-7	8.452501302184032e-11	1.e-6	7.985342485104442e-11	2.420544164109855e-9	1.6675327069678195e-10	1.1070728991858165e-7	1.4547236685079405e-11	1.5458121292902203e-7	2.871351559685032e-7	5.648946430875505e-7	1.e-6	5.275007502677639e-10	2.3697927226123515e-10	5.228616207662312e-7	3.054758431002688e-7	1.3814637632878744e-8	1.2756615670144935e-13	1.267400479058784e-7	1.5180293222330427e-7	1.e-6	1.1143205530613812e-21	9.097645087608795e-11	2.4040799687553915e-16	1.3652958512129705e-15	1.838904879030898e-7	1.3728514347949545e-8	1.1960677427813297e-10	9.22170412918102e-7	1.e-6	1.5398556745084087e-10	5.074721692419858e-9	5.313759612801557e-12	4.3238163685691493e-7	2.190849539497311e-8	1.1068609412162815e-9	5.354279856160119e-9	6.540147059311011e-7	1.e-6	8.925862923383977e-14	1.4079409742662795e-11	9.252029526523862e-12	7.298725880838554e-10	1.251795450987073e-8	1.5994558946260286e-10	2.0773638229748714e-12	1.1065667292508626e-6	1.e-6	9.282615115620817e-18	2.4401667381460292e-11	3.8048882043329945e-17	3.2120430103721617e-18	1.1199616788975432e-6	2.8408621414064956e-14	2.0651469221239272e-16	1.3890769396638776e-11	1.e-6	5.932566555894499e-10	2.667434746107267e-10	3.0223066081243835e-13	1.0712764184166082e-11	6.666233259092595e-7	8.465938607315555e-12	4.5081169110329074e-7	1.6855010746036866e-9	1.e-6	6.369837820382974e-9	2.844128431216739e-9	3.0367748604486497e-7	3.215484780248143e-13	8.070944797000888e-7	6.3007097194851016e-12	1.0680393700127247e-13	7.3743337844386e-12	1.e-6	1.083837442148749e-19	1.7961089144861318e-15	5.259486718980378e-16	2.3040528220863112e-20	6.159504041614287e-11	5.821099640058185e-11	1.1579082382007818e-12	1.1198790337327563e-6	1.e-6	1.9453899832135937e-14	1.1831730897189632e-14	6.8733725241547455e-12	2.212672483440111e-13	5.060052837436213e-10	1.9903318317708802e-7	6.4828671187842415e-12	9.20447202744391e-7	1.e-6	1.6118028045507228e-9	7.359228910934049e-10	2.2412851867771365e-9	5.375561022691326e-12	2.4028824301787724e-10	9.020811509077122e-11	1.1150705250973442e-6	4.592103042419887e-12	1.e-6	8.610933663357123e-11	7.764667165137054e-11	3.075221761505025e-9	5.98465671561919e-8	6.890700452406627e-7	8.590206955500467e-9	3.5929646225900857e-7	7.193312886727383e-14	1.e-6	1.319139915153764e-13	9.124883509740368e-14	7.106710211021219e-7	3.873069326578617e-13	1.3215073149608254e-13	1.0253287759697699e-16	4.075885895417453e-7	1.7396466338702029e-9	1.e-6	7.197804891368631e-10	5.124443246418118e-10	6.794590452221835e-12	1.0103179297901074e-10	4.2166926653468767e-10	2.687148238191147e-7	8.494926133988296e-7	3.084231832227562e-11	1.e-6	5.4536549946263115e-11	3.6726085274014435e-11	3.057227114737081e-8	4.1371474558526596e-8	1.018387190244172e-6	1.6097097941331166e-8	3.559260809951208e-11	1.1806576071985287e-8	1.e-6	5.676538275104504e-25	1.2513645877742364e-13	3.716370989205583e-18	8.711893191843423e-24	4.858026166373276e-10	1.6559948519287187e-9	1.510581641224917e-22	1.1178580773912593e-6	1.e-6	2.7858365187730884e-17	2.531949078636988e-10	1.3653668492436998e-11	3.2625153576264744e-14	2.931086257431275e-10	3.249027478204576e-9	2.980132515354031e-19	1.1161909826663846e-6	1.e-6	2.077998190742444e-9	-8.579375648423793e-11	1.063014474428506e-6	4.3584994547952e-11	2.0859626856853615e-7	2.787368484128651e-10	5.934849462869568e-7	4.6430115494638176e-10	1.e-6	4.2789686987971083e-10	3.735736968034241e-10	1.6009397775296617e-8	3.5596525319629143e-12	2.5560393731757614e-8	2.1870975253958224e-11	2.6746626846997487e-7	8.101370388285938e-7	1.e-6	6.000416155772194e-15	3.077880021535049e-15	1.491360192173098e-11	3.866775268140093e-11	1.4699877050103162e-15	7.749803327790466e-16	1.1199462750487824e-6	1.322733568366197e-13	1.e-6	1.862975270874816e-10	8.456274356338217e-11	2.853983291585164e-7	1.4045162240085485e-7	5.906014757971474e-7	4.3280408609008295e-14	1.685766115681764e-9	1.015919029769278e-7	1.e-6	3.150806426506634e-10	1.4811534676262867e-10	6.053319044244875e-13	4.870062505922442e-10	9.43853839248844e-7	5.123843050580368e-10	1.7435104225833874e-7	3.319394807828275e-10	1.e-6	1.1922096159609379e-11	1.0623330804826434e-11	1.2415914391027705e-12	1.311776558571353e-9	1.066383237919358e-6	1.0425424338133598e-9	5.857480652865076e-9	4.538117266478813e-8	1.e-6	2.1832008033869826e-12	1.7227524844717085e-12	2.5744408024852597e-14	1.304186520657289e-14	9.679433484786671e-11	8.439788850111079e-7	1.2517175203659524e-9	2.746686583942668e-7	1.e-6	1.192399121112228e-11	7.948686385662193e-12	5.861893181307977e-14	9.825982025997053e-9	1.109503464053156e-6	9.976111666529702e-13	6.483843989465419e-10	1.2406141786513031e-12	1.e-6	9.593522481301094e-15	1.3984432140003564e-14	3.3497348991789205e-10	1.0360903630906785e-6	2.1571586263148077e-9	1.0203431675875645e-14	8.138722794540556e-8	3.0243063205151094e-11	1.e-6	8.239871587601195e-11	3.673651573268929e-11	1.1194137998274064e-6	8.71099202420031e-13	7.51218327701731e-11	4.243808461761491e-12	1.6905378748049766e-11	3.6425719418973493e-10	1.e-6	7.609149315568714e-13	7.804803972930719e-13	1.9442818300201004e-9	1.681260827188733e-13	5.382487380398682e-10	1.0025856282048718e-6	7.449964764120369e-10	1.1418513522924476e-7	1.e-6	8.178315294854519e-10	4.2120559843781185e-10	2.852847366359954e-7	5.191703717719387e-7	8.942000016012609e-10	1.7049438403037996e-8	2.723450057888438e-7	2.401721019406467e-8	1.e-6	4.0995200661047065e-16	9.372724205068474e-16	7.476502994347663e-19	2.9002500607805177e-13	1.3973216983804141e-10	7.899285982625147e-11	3.8547379694528674e-22	1.1197809835973412e-6	1.e-6	2.1962785240317426e-13	4.383553648722691e-13	2.2623873435773674e-10	2.0885787570823528e-8	3.341171249784738e-11	3.978441214381171e-14	7.689895133605395e-9	1.0911639688999515e-6	1.e-6	2.6860025868058625e-15	3.0506196165041155e-15	1.373633417931794e-17	3.405056754190591e-17	1.488771448519934e-10	1.6362878478957533e-10	3.029036674304892e-17	1.1196874882556587e-6
