t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1
0.00005011872336272725	0.021650196378132484	0.00005011872336272725	0.021649494776306906	0.00005011872336272725	0.021649375665729328	0.00005011872336272725	0.02164906873079857	0.00005011872336272725	0.02151965250691461	0.00005011872336272725	0.02152279325061508	0.00005011872336272725	0.021547117833359296	0.00005011872336272725	0.02164834194966125	0.00005011872336272725	0.021637740558124674	0.00005011872336272725	0.021642795886635532	0.00005011872336272725	0.021423247805706	0.00005011872336272725	0.021643075185277395	0.00005011872336272725	0.021640450948426603	0.00005011872336272725	0.021547001884377935	0.00005011872336272725	0.02162440817960142	0.00005011872336272725	0.021413206744598186	0.00005011872336272725	0.02149175273646708	0.00005011872336272725	0.0215197226925514	0.00005011872336272725	0.021646605918722337	0.00005011872336272725	0.021518382896621963	0.00005011872336272725	0.021649351754135467	0.00005011872336272725	0.02164813540364361	0.00005011872336272725	0.021603937981960853	0.00005011872336272725	0.02159389618877577	0.00005011872336272725	0.021609122452821004	0.00005011872336272725	0.02157979850178262	0.00005011872336272725	0.021649369317663817	0.00005011872336272725	0.021593165015566834	0.00005011872336272725	0.021649228434782203	0.00005011872336272725	0.02159664821463045	0.00005011872336272725	0.02162476069406092	0.00005011872336272725	0.021587281111449842	0.00005011872336272725	0.02159450500572664	0.00005011872336272725	0.02159170065992045	0.00005011872336272725	0.021594023873387894	0.00005011872336272725	0.021622029363223043	0.00005011872336272725	0.02159922242783179	0.00005011872336272725	0.021596664491475764	0.00005011872336272725	0.021617286240193663	0.00005011872336272725	0.021649294611327734	0.00005011872336272725	0.02164835959004248	0.00005011872336272725	0.021598885309950487	0.00005011872336272725	0.021641777989942795	0.00005011872336272725	0.02164687635494059	0.00005011872336272725	0.02159725274083292	0.00005011872336272725	0.02160299558939418	0.00005011872336272725	0.02163451461408334	0.00005011872336272725	0.02159999238546484	0.00005011872336272725	0.021609238012441755	0.00005011872336272725	0.021638043572859197	0.00005011872336272725	0.02164825634804222	0.00005011872336272725	0.021648328743107265	0.00005011872336272725	0.021648433371446982	0.00005011872336272725	0.021634893186119303	0.00005011872336272725	0.0216303763110924	0.00005011872336272725	0.021595596458922953	0.00005011872336272725	0.02164798675763874	0.00005011872336272725	0.021585568413229922	0.00005011872336272725	0.021648295588987322	0.00005011872336272725	0.021590310164981225	0.00005011872336272725	0.021640574343116534	0.00005011872336272725	0.021646016908213994	0.00005011872336272725	0.021646859518657607	0.00005011872336272725	0.021649035441443216	0.00005011872336272725	0.021488652491110607	0.00005011872336272725	0.02039814671751554
0.00006309573444801929	0.021632424241127268	0.00006309573444801929	0.02163172362307352	0.00006309573444801929	0.021631604696532993	0.00006309573444801929	0.021631297887488035	0.00006309573444801929	0.021501932843033505	0.00006309573444801929	0.021505072338062033	0.00006309573444801929	0.021529387260009192	0.00006309573444801929	0.021630571392734083	0.00006309573444801929	0.02161997417222077	0.00006309573444801929	0.02162502751132709	0.00006309573444801929	0.021405566642812592	0.00006309573444801929	0.021625306700127033	0.00006309573444801929	0.02162268349587264	0.00006309573444801929	0.02152927135730174	0.00006309573444801929	0.02160664704480842	0.00006309573444801929	0.02139552961031077	0.00006309573444801929	0.02147404418237368	0.00006309573444801929	0.0215020030014791	0.00006309573444801929	0.021628836044965547	0.00006309573444801929	0.021500663738672585	0.00006309573444801929	0.02163158080107149	0.00006309573444801929	0.021630364928979445	0.00006309573444801929	0.021586184922456775	0.00006309573444801929	0.021576147095714118	0.00006309573444801929	0.021591367348660545	0.00006309573444801929	0.021562054984937355	0.00006309573444801929	0.021631598361045456	0.00006309573444801929	0.021575416214368537	0.00006309573444801929	0.021631457537704544	0.00006309573444801929	0.02157889804401024	0.00006309573444801929	0.02160699943211087	0.00006309573444801929	0.021569534643694665	0.00006309573444801929	0.021576755685407876	0.00006309573444801929	0.021573952453903054	0.00006309573444801929	0.021576274749524216	0.00006309573444801929	0.02160426919327588	0.00006309573444801929	0.021581471257927087	0.00006309573444801929	0.021578914334320118	0.00006309573444801929	0.021599527944691287	0.00006309573444801929	0.021631523712309884	0.00006309573444801929	0.02163058905875423	0.00006309573444801929	0.02158113427716145	0.00006309573444801929	0.021624010048174925	0.00006309573444801929	0.02162910640786167	0.00006309573444801929	0.021579502353588617	0.00006309573444801929	0.021585242934425423	0.00006309573444801929	0.02161674953202469	0.00006309573444801929	0.02158224091650949	0.00006309573444801929	0.021591482893670678	0.00006309573444801929	0.021620277101677552	0.00006309573444801929	0.02163048585904816	0.00006309573444801929	0.021630558225749354	0.00006309573444801929	0.02163066281303697	0.00006309573444801929	0.021617127956022584	0.00006309573444801929	0.021612612859742582	0.00006309573444801929	0.02157784674370946	0.00006309573444801929	0.021630216395131307	0.00006309573444801929	0.021567822672064415	0.00006309573444801929	0.021630525115391444	0.00006309573444801929	0.021572562608655046	0.00006309573444801929	0.021622806990956523	0.00006309573444801929	0.02162824745148446	0.00006309573444801929	0.021629089730929574	0.00006309573444801929	0.021631264834002354	0.00006309573444801929	0.021470945451580264	0.00006309573444801929	0.02038208644729662
0.00007943282347242822	0.021610042651305585	0.00007943282347242822	0.021609343272801555	0.00007943282347242822	0.02160922457814385	0.00007943282347242822	0.02160891792777422	0.00007943282347242822	0.021479617394564287	0.00007943282347242822	0.021482755315661226	0.00007943282347242822	0.02150705806030926	0.00007943282347242822	0.021608191794005853	0.00007943282347242822	0.021597599831061152	0.00007943282347242822	0.02160265066252662	0.00007943282347242822	0.021383299724015092	0.00007943282347242822	0.021602929712870946	0.00007943282347242822	0.021600307810202626	0.00007943282347242822	0.021506942215929296	0.00007943282347242822	0.021584279322658863	0.00007943282347242822	0.021373267769460347	0.00007943282347242822	0.021451742737597836	0.00007943282347242822	0.02147968751873533	0.00007943282347242822	0.021606457307372623	0.00007943282347242822	0.021478348927921605	0.00007943282347242822	0.021609200703012477	0.00007943282347242822	0.02160798543394294	0.00007943282347242822	0.021563827379168923	0.00007943282347242822	0.021553794552100408	0.00007943282347242822	0.021569007228093916	0.00007943282347242822	0.021539709470098034	0.00007943282347242822	0.021609218258503798	0.00007943282347242822	0.02155306403864444	0.00007943282347242822	0.021609077510211	0.00007943282347242822	0.021556544142134825	0.00007943282347242822	0.021584631549672127	0.00007943282347242822	0.02154718540925241	0.00007943282347242822	0.021554402855328975	0.00007943282347242822	0.02155160102838864	0.00007943282347242822	0.021553922167071145	0.00007943282347242822	0.02158190268729181	0.00007943282347242822	0.02155911609644814	0.00007943282347242822	0.02155656044940288	0.00007943282347242822	0.021577163801433857	0.00007943282347242822	0.02160914368235393	0.00007943282347242822	0.02160820949232111	0.00007943282347242822	0.021558779288513134	0.00007943282347242822	0.02160163374582862	0.00007943282347242822	0.02160672757782323	0.00007943282347242822	0.02155714817864463	0.00007943282347242822	0.021562885901029307	0.00007943282347242822	0.02159437683433542	0.00007943282347242822	0.021559885378075665	0.00007943282347242822	0.021569122754665895	0.00007943282347242822	0.021597902653001808	0.00007943282347242822	0.021608106345925637	0.00007943282347242822	0.021608178676874156	0.00007943282347242822	0.02160828321241557	0.00007943282347242822	0.021594755071730976	0.00007943282347242822	0.021590242217556625	0.00007943282347242822	0.021555493415843337	0.00007943282347242822	0.021607837041430794	0.00007943282347242822	0.021545474353448293	0.00007943282347242822	0.02160814562165682	0.00007943282347242822	0.021550212002002016	0.00007943282347242822	0.021600431431729062	0.00007943282347242822	0.02160586923942463	0.00007943282347242822	0.021606711101646206	0.00007943282347242822	0.021608885171446608	0.00007943282347242822	0.021448645915690623	0.00007943282347242822	0.02036186168523142
0.0001	0.02158182047062277	0.0001	0.021581122656889093	0.0001	0.02158100425496667	0.0001	0.021580697804664487	0.0001	0.021451478605409992	0.0001	0.021454614542134487	0.0001	0.021478901933960588	0.0001	0.021579972126017116	0.0001	0.021569386791652215	0.0001	0.021574434461561535	0.0001	0.021355222119951184	0.0001	0.021574713337345428	0.0001	0.021572093075676622	0.0001	0.021478786163119143	0.0001	0.021556074628296968	0.0001	0.021345196567567185	0.0001	0.02142362160395686	0.0001	0.021451548686370545	0.0001	0.02157823872507761	0.0001	0.021450210942789098	0.0001	0.02158098040548576	0.0001	0.02157976589668839	0.0001	0.021535635518017585	0.0001	0.0215256089943946	0.0001	0.021540812117589524	0.0001	0.02151153277407813	0.0001	0.021580997955334906	0.0001	0.021524878944771543	0.0001	0.021580857301672036	0.0001	0.02152835687199895	0.0001	0.02155642665325541	0.0001	0.021519004023685565	0.0001	0.02152621693649333	0.0001	0.021523416880404836	0.0001	0.02152573656045282	0.0001	0.021553699526311344	0.0001	0.021530927238289563	0.0001	0.0215283732007031	0.0001	0.021548963619321144	0.0001	0.021580923470777957	0.0001	0.021579989865140366	0.0001	0.021530590648265537	0.0001	0.02157341823390864	0.0001	0.02157850887906843	0.0001	0.021528960564293893	0.0001	0.02153469468282559	0.0001	0.02156616586705848	0.0001	0.021531696044677393	0.0001	0.021540927621002053	0.0001	0.02156968947813514	0.0001	0.021579886785961986	0.0001	0.02157995907183494	0.0001	0.021580063542136624	0.0001	0.02156654386919436	0.0001	0.021562033841798518	0.0001	0.02152730686951363	0.0001	0.02157961768251881	0.0001	0.021517294122667435	0.0001	0.021579926086223243	0.0001	0.021522028886695698	0.0001	0.02157221685703547	0.0001	0.021577651320225013	0.0001	0.021578492656425315	0.0001	0.021580665423609084	0.0001	0.02142052718950625	0.0001	0.02033636192847843
0.00012589254117941674	0.021546328203456196	0.00012589254117941674	0.021545632357826274	0.00012589254117941674	0.021545514324054108	0.00012589254117941674	0.021545208126106222	0.00012589254117941674	0.021416091532518666	0.00012589254117941674	0.02141922496594056	0.00012589254117941674	0.021443492989971915	0.00012589254117941674	0.02154448302161828	0.00012589254117941674	0.021533906049614904	0.00012589254117941674	0.021538949731029954	0.00012589254117941674	0.02131991223116595	0.00012589254117941674	0.021539228386594736	0.00012589254117941674	0.021536610195146924	0.00012589254117941674	0.02144337731189844	0.00012589254117941674	0.021520604414004826	0.00012589254117941674	0.0213098947548782	0.00012589254117941674	0.021388256803501815	0.00012589254117941674	0.021416161558962882	0.00012589254117941674	0.02154275099034694	0.00012589254117941674	0.021414824884168314	0.00012589254117941674	0.021545490506876288	0.00012589254117941674	0.021544276957210364	0.00012589254117941674	0.02150018149343625	0.00012589254117941674	0.021490162921871357	0.00012589254117941674	0.021505353993788254	0.00012589254117941674	0.021476097880876323	0.00012589254117941674	0.021545508049579273	0.00012589254117941674	0.021489433457367174	0.00012589254117941674	0.021545367515263307	0.00012589254117941674	0.021492908639094536	0.00012589254117941674	0.021520956183961517	0.00012589254117941674	0.021483563214385288	0.00012589254117941674	0.021490770408278844	0.00012589254117941674	0.021487972586138174	0.00012589254117941674	0.02149029042605966	0.00012589254117941674	0.02151823124623141	0.00012589254117941674	0.02149547700188166	0.00012589254117941674	0.021492924994674294	0.00012589254117941674	0.02151349909719752	0.00012589254117941674	0.021545433680335256	0.00012589254117941674	0.021544500811949405	0.00012589254117941674	0.021495140686728177	0.00012589254117941674	0.021537934372371892	0.00012589254117941674	0.021543020997138444	0.00012589254117941674	0.021493511896962202	0.00012589254117941674	0.021499241469078393	0.00012589254117941674	0.02153068773885222	0.00012589254117941674	0.021496245208692307	0.00012589254117941674	0.0215054694677239	0.00012589254117941674	0.021534208564924065	0.00012589254117941674	0.021544397817555423	0.00012589254117941674	0.021544470046561785	0.00012589254117941674	0.02154457443455858	0.00012589254117941674	0.021531065444185864	0.00012589254117941674	0.02152655898293196	0.00012589254117941674	0.021491859549385373	0.00012589254117941674	0.021544128967579613	0.00012589254117941674	0.02148185476975744	0.00012589254117941674	0.02154443714850362	0.00012589254117941674	0.02148658589435161	0.00012589254117941674	0.021536734176891573	0.00012589254117941674	0.021542164420472	0.00012589254117941674	0.021543005093059783	0.00012589254117941674	0.02154517621660678	0.00012589254117941674	0.021385165423719325	0.00012589254117941674	0.020304293688800365
0.00015848931924611142	0.02150179508487282	0.00015848931924611142	0.02150110170696853	0.00015848931924611142	0.021500984134690756	0.00015848931924611142	0.021500678255204148	0.00015848931924611142	0.02137169119048534	0.00015848931924611142	0.021374821463884666	0.00015848931924611142	0.02139906503894975	0.00015848931924611142	0.021499953875551037	0.00015848931924611142	0.021489387460585006	0.00015848931924611142	0.021494426106746425	0.00015848931924611142	0.021275609318285205	0.00015848931924611142	0.021494704484295173	0.00015848931924611142	0.02149208890638913	0.00015848931924611142	0.021398949477976575	0.00015848931924611142	0.02147609911557967	0.00015848931924611142	0.021265602036042337	0.00015848931924611142	0.02134388457652082	0.00015848931924611142	0.021371761148094373	0.00015848931924611142	0.021498223573408637	0.00015848931924611142	0.021370425822463245	0.00015848931924611142	0.021500960358133273	0.00015848931924611142	0.021499748019322886	0.00015848931924611142	0.021455696633220136	0.00015848931924611142	0.021445688100387668	0.00015848931924611142	0.02146086395861804	0.00015848931924611142	0.02143163717208085	0.00015848931924611142	0.02150097789173449	0.00015848931924611142	0.0214449593744692	0.00015848931924611142	0.021500837507989354	0.00015848931924611142	0.021448431090103873	0.00015848931924611142	0.021476450563333725	0.00015848931924611142	0.02143909503694139	0.00015848931924611142	0.02144629501121191	0.00015848931924611142	0.021443500009066762	0.00015848931924611142	0.021445815526002898	0.00015848931924611142	0.021473728388961017	0.00015848931924611142	0.021450996923236834	0.00015848931924611142	0.021448447479137406	0.00015848931924611142	0.021469000983962372	0.00015848931924611142	0.021500903667393264	0.00015848931924611142	0.021499971729751384	0.00015848931924611142	0.021450660954987506	0.00015848931924611142	0.02149341184435869	0.00015848931924611142	0.021498493393578982	0.00015848931924611142	0.021449033799019277	0.00015848931924611142	0.02145475763169465	0.00015848931924611142	0.02148617244882072	0.00015848931924611142	0.021451764373016224	0.00015848931924611142	0.02146097939460254	0.00015848931924611142	0.021489689758985433	0.00015848931924611142	0.021499868842353158	0.00015848931924611142	0.021499940999565658	0.00015848931924611142	0.021500045283654293	0.00015848931924611142	0.02148654977943524	0.00015848931924611142	0.021482047820213023	0.00015848931924611142	0.02144738315173718	0.00015848931924611142	0.021499600311878656	0.00015848931924611142	0.02143738842967896	0.00015848931924611142	0.021499908211305596	0.00015848931924611142	0.021442114958442626	0.00015848931924611142	0.021492213137552577	0.00015848931924611142	0.021497638053223432	0.00015848931924611142	0.021498477888023712	0.00015848931924611142	0.021500646935699304	0.00015848931924611142	0.02134079702083186	0.00015848931924611142	0.02026405389953678
0.0001995262314968881	0.021445705507232706	0.0001995262314968881	0.021445015240795194	0.0001995262314968881	0.02144489825036512	0.0001995262314968881	0.021444592773022346	0.0001995262314968881	0.02131576928555773	0.0001995262314968881	0.021318895568349483	0.0001995262314968881	0.02134310826813836	0.0001995262314968881	0.02144386930874905	0.0001995262314968881	0.021433316226098446	0.0001995262314968881	0.021438348513322325	0.0001995262314968881	0.021219810449172035	0.0001995262314968881	0.021438626539768708	0.0001995262314968881	0.021436014262462028	0.0001995262314968881	0.021342992855043437	0.0001995262314968881	0.021420044665530137	0.0001995262314968881	0.021209816040017294	0.0001995262314968881	0.021287998176274817	0.0001995262314968881	0.02131583915623386	0.0001995262314968881	0.021442141190296072	0.0001995262314968881	0.021314505534378747	0.0001995262314968881	0.02144487452505909	0.0001995262314968881	0.021443663715420905	0.0001995262314968881	0.02139966799404358	0.0001995262314968881	0.02138967213880764	0.0001995262314968881	0.02140482878412946	0.0001995262314968881	0.021375639032893322	0.0001995262314968881	0.021444892047142155	0.0001995262314968881	0.021388944345603726	0.0001995262314968881	0.02144475185352168	0.0001995262314968881	0.021392411683976452	0.0001995262314968881	0.021420395706298924	0.0001995262314968881	0.021383087465814996	0.0001995262314968881	0.0213902783226535	0.0001995262314968881	0.02138748688174294	0.0001995262314968881	0.021389799465057566	0.0001995262314968881	0.021417677021597886	0.0001995262314968881	0.021394974322366762	0.0001995262314968881	0.021392428115117944	0.0001995262314968881	0.021412955607695194	0.0001995262314968881	0.02144481800559772	0.0001995262314968881	0.021443887243379298	0.0001995262314968881	0.021394638792183878	0.0001995262314968881	0.021437335635163986	0.0001995262314968881	0.021442410774552344	0.0001995262314968881	0.021393013699481937	0.0001995262314968881	0.021398730283994315	0.0001995262314968881	0.02143010538034043	0.0001995262314968881	0.021395740816079686	0.0001995262314968881	0.021404944171968688	0.0001995262314968881	0.021433618250329196	0.0001995262314968881	0.021443784491092577	0.0001995262314968881	0.021443856557636858	0.0001995262314968881	0.02144396071050066	0.0001995262314968881	0.021430482237722058	0.0001995262314968881	0.02142598596402764	0.0001995262314968881	0.02139136519932249	0.0001995262314968881	0.021443516363967515	0.0001995262314968881	0.021381383178548583	0.0001995262314968881	0.021443823907822707	0.0001995262314968881	0.021386103902983587	0.0001995262314968881	0.021436138807562843	0.0001995262314968881	0.021441556994442137	0.0001995262314968881	0.021442395771209904	0.0001995262314968881	0.021444562197042983	0.0001995262314968881	0.02128491544782528	0.0001995262314968881	0.02021337695070505
0.0002511886431509582	0.02137503651601495	0.0002511886431509582	0.021374350175478653	0.0002511886431509582	0.02137423391915234	0.0002511886431509582	0.021373928950002775	0.0002511886431509582	0.02124531219169889	0.0002511886431509582	0.021248433431255306	0.0002511886431509582	0.0212726071114438	0.0002511886431509582	0.021373206642606498	0.0002511886431509582	0.021362670409673604	0.0002511886431509582	0.021367694660317987	0.0002511886431509582	0.02114950884252299	0.0002511886431509582	0.021367972243031896	0.0002511886431509582	0.02136536413710453	0.0002511886431509582	0.021272491885232916	0.0002511886431509582	0.021349420061618708	0.0002511886431509582	0.021139530701531066	0.0002511886431509582	0.02121758595214513	0.0002511886431509582	0.02124538195250489	0.0002511886431509582	0.021371481283955704	0.0002511886431509582	0.02124405048383683	0.0002511886431509582	0.021374210258557902	0.0002511886431509582	0.021373001381529106	0.0002511886431509582	0.021329076010252763	0.0002511886431509582	0.021319096177053302	0.0002511886431509582	0.021334228540928174	0.0002511886431509582	0.021305085595100845	0.0002511886431509582	0.021374227766053445	0.0002511886431509582	0.021318369562592115	0.0002511886431509582	0.021374087812680024	0.0002511886431509582	0.0213218313688946	0.0002511886431509582	0.02134977058792521	0.0002511886431509582	0.02131252210785181	0.0002511886431509582	0.021319701442019157	0.0002511886431509582	0.021316914501758853	0.0002511886431509582	0.02131922337754638	0.0002511886431509582	0.021347056313390123	0.0002511886431509582	0.021324389969587885	0.0002511886431509582	0.021321847853071698	0.0002511886431509582	0.021342342471088117	0.0002511886431509582	0.021374153955275203	0.0002511886431509582	0.021373224678589094	0.0002511886431509582	0.02132405499300056	0.0002511886431509582	0.021366683531282175	0.0002511886431509582	0.021371750569756053	0.0002511886431509582	0.021322432507862622	0.0002511886431509582	0.02132813993208784	0.0002511886431509582	0.02135946482869943	0.0002511886431509582	0.021325155254971025	0.0002511886431509582	0.021334343867639043	0.0002511886431509582	0.021362972087092515	0.0002511886431509582	0.021373122097044565	0.0002511886431509582	0.0213731940489989	0.0002511886431509582	0.021373298036016283	0.0002511886431509582	0.021359841087989707	0.0002511886431509582	0.021355351999784982	0.0002511886431509582	0.021320786721089332	0.0002511886431509582	0.021372854479496873	0.0002511886431509582	0.02131082075215317	0.0002511886431509582	0.021373161573876226	0.0002511886431509582	0.021315534140521643	0.0002511886431509582	0.021365489077609136	0.0002511886431509582	0.021370898760136373	0.0002511886431509582	0.02137173619973065	0.0002511886431509582	0.021373899311679247	0.0002511886431509582	0.02121450932167573	0.0002511886431509582	0.020149536244903416
0.00031622776601683794	0.021286305760230245	0.00031622776601683794	0.02128562435030837	0.00031622776601683794	0.02128550901570345	0.00031622776601683794	0.021285204689337006	0.00031622776601683794	0.021156849506394685	0.00031622776601683794	0.021159964365057026	0.00031622776601683794	0.02118408867565505	0.00031622776601683794	0.021284483845793737	0.00031622776601683794	0.021273968933969795	0.00031622776601683794	0.02127898301539806	0.00031622776601683794	0.021061242876806018	0.00031622776601683794	0.02127926003662428	0.00031622776601683794	0.021276657209024875	0.00031622776601683794	0.02118397368588766	0.00031622776601683794	0.02126074542728569	0.00031622776601683794	0.02105128531706246	0.00031622776601683794	0.02112918003684243	0.00031622776601683794	0.02115691912815162	0.00031622776601683794	0.021282761979302792	0.00031622776601683794	0.02115559038375442	0.00031622776601683794	0.021285485436640536	0.00031622776601683794	0.021284279005083652	0.00031622776601683794	0.02124044265131564	0.00031622776601683794	0.02123048309111179	0.00031622776601683794	0.021245584731033964	0.00031622776601683794	0.021216501008774032	0.00031622776601683794	0.02128550292550158	0.00031622776601683794	0.021229757967977197	0.00031622776601683794	0.021285363275913727	0.00031622776601683794	0.021233212774106582	0.00031622776601683794	0.02126109530200197	0.00031622776601683794	0.021223922438448978	0.00031622776601683794	0.021231087192708928	0.00031622776601683794	0.021228305946864697	0.00031622776601683794	0.021230610131455083	0.00031622776601683794	0.021258386607044866	0.00031622776601683794	0.021235766264906777	0.00031622776601683794	0.021233229324349935	0.00031622776601683794	0.021253682345181758	0.00031622776601683794	0.02128542940524901	0.00031622776601683794	0.0212845020083166	0.00031622776601683794	0.021235431988587745	0.00031622776601683794	0.021277974097914237	0.00031622776601683794	0.02128303088571224	0.00031622776601683794	0.021233812802815336	0.00031622776601683794	0.021239508636316365	0.00031622776601683794	0.02127077001307483	0.00031622776601683794	0.02123653002110112	0.00031622776601683794	0.021245699978775116	0.00031622776601683794	0.021274270170763873	0.00031622776601683794	0.0212843996427361	0.00031622776601683794	0.021284471449685642	0.00031622776601683794	0.021284575226840255	0.00031622776601683794	0.02127114551551112	0.00031622776601683794	0.021266665519519164	0.00031622776601683794	0.021232170448410925	0.00031622776601683794	0.02128413266892129	0.00031622776601683794	0.021222224789500425	0.00031622776601683794	0.021284439194001848	0.00031622776601683794	0.02122692889237367	0.00031622776601683794	0.021276782642051347	0.00031622776601683794	0.021282181561510228	0.00031622776601683794	0.021283017309059977	0.00031622776601683794	0.021285176225816233	0.00031622776601683794	0.021126111107062546	0.00031622776601683794	0.02006938052392321
0.00039810717055349735	0.021174802239428497	0.00039810717055349735	0.021174127031614955	0.00039810717055349735	0.02117401285611612	0.00039810717055349735	0.021173709343769515	0.00039810717055349735	0.021045685533309984	0.00039810717055349735	0.021048792308877344	0.00039810717055349735	0.021072854079133257	0.00039810717055349735	0.0211729903547542	0.00039810717055349735	0.02116250245463834	0.00039810717055349735	0.021167503652717523	0.00039810717055349735	0.02095032808989005	0.00039810717055349735	0.02116777996259226	0.00039810717055349735	0.02116518382209783	0.00039810717055349735	0.02107273938887365	0.00039810717055349735	0.021149312952911805	0.00039810717055349735	0.02094039659935118	0.00039810717055349735	0.02101808797687442	0.00039810717055349735	0.021045754978879883	0.00039810717055349735	0.021171272912471492	0.00039810717055349735	0.021044429685465462	0.00039810717055349735	0.021173989379922806	0.00039810717055349735	0.02117278604654461	0.00039810717055349735	0.021129062467319226	0.00039810717055349735	0.021119128589941784	0.00039810717055349735	0.02113419130704861	0.00039810717055349735	0.021105182611812875	0.00039810717055349735	0.02117400684496484	0.00039810717055349735	0.0211184053559009	0.00039810717055349735	0.021173867579984493	0.00039810717055349735	0.021121851293466106	0.00039810717055349735	0.021149662001403405	0.00039810717055349735	0.0211125849332255	0.00039810717055349735	0.021119731216897204	0.00039810717055349735	0.021116957184602804	0.00039810717055349735	0.021119255426167927	0.00039810717055349735	0.02114696037411292	0.00039810717055349735	0.021124398309704705	0.00039810717055349735	0.021121867926157563	0.00039810717055349735	0.02114226824917135	0.00039810717055349735	0.021173933691006095	0.00039810717055349735	0.0211730086755429	0.00039810717055349735	0.02112406492027177	0.00039810717055349735	0.021166497534969762	0.00039810717055349735	0.02117154133615111	0.00039810717055349735	0.021122449914254066	0.00039810717055349735	0.021128131064014597	0.00039810717055349735	0.02115931196921618	0.00039810717055349735	0.02112516012832913	0.00039810717055349735	0.02113430645280111	0.00039810717055349735	0.02116280313107071	0.00039810717055349735	0.02117290658346196	0.00039810717055349735	0.021172978206697425	0.00039810717055349735	0.021173081717969788	0.00039810717055349735	0.021159686512737582	0.00039810717055349735	0.02115521803556068	0.00039810717055349735	0.021120811907025312	0.00039810717055349735	0.02117264042390874	0.00039810717055349735	0.021110891977024746	0.00039810717055349735	0.021172946227089758	0.00039810717055349735	0.02111558431295639	0.00039810717055349735	0.021165309869734833	0.00039810717055349735	0.021170695151155612	0.00039810717055349735	0.02117152875502195	0.00039810717055349735	0.021173682354602704	0.00039810717055349735	0.021015028784410122	0.00039810717055349735	0.019968661649361986
0.0005011872336272725	0.02103473222989817	0.0005011872336272725	0.02103406482423127	0.0005011872336272725	0.02103395210641295	0.0005011872336272725	0.02103364962652136	0.0005011872336272725	0.02090604629413268	0.0005011872336272725	0.020909142813758042	0.0005011872336272725	0.020933125230863138	0.0005011872336272725	0.021032932990821738	0.0005011872336272725	0.021022479368003708	0.0005011872336272725	0.021027464217423592	0.0005011872336272725	0.020811005004170154	0.0005011872336272725	0.021027739624602648	0.0005011872336272725	0.02102515196989516	0.0005011872336272725	0.020933010920601042	0.0005011872336272725	0.021009333017295514	0.0005011872336272725	0.020801106586892132	0.0005011872336272725	0.020878539980339894	0.0005011872336272725	0.020906115516070547	0.0005011872336272725	0.021031221162780545	0.0005011872336272725	0.020904794601292007	0.0005011872336272725	0.021033928760111443	0.0005011872336272725	0.021032729358261143	0.0005011872336272725	0.020989148884938205	0.0005011872336272725	0.020979247596972	0.0005011872336272725	0.020994260923899864	0.0005011872336272725	0.020965347431322195	0.0005011872336272725	0.021033946194574278	0.0005011872336272725	0.020978526759740233	0.0005011872336272725	0.02103380741728142	0.0005011872336272725	0.020981961443216086	0.0005011872336272725	0.02100968101625172	0.0005011872336272725	0.02097272550550316	0.0005011872336272725	0.020979848351457702	0.0005011872336272725	0.020977083471922543	0.0005011872336272725	0.020979374172301956	0.0005011872336272725	0.021006988355996403	0.0005011872336272725	0.02098450024208521	0.0005011872336272725	0.02098197817861404	0.0005011872336272725	0.02100231163173143	0.0005011872336272725	0.021033873502754357	0.0005011872336272725	0.021032951509304388	0.0005011872336272725	0.020984167977658227	0.0005011872336272725	0.021026461649302195	0.0005011872336272725	0.021031488970671263	0.0005011872336272725	0.020982558275337918	0.0005011872336272725	0.020988220792575767	0.0005011872336272725	0.021019299583717538	0.0005011872336272725	0.020985259601605168	0.0005011872336272725	0.020994375937273095	0.0005011872336272725	0.021022779330084552	0.0005011872336272725	0.021032849764127195	0.0005011872336272725	0.021032921154221673	0.0005011872336272725	0.02103302432808388	0.0005011872336272725	0.0210196729103088	0.0005011872336272725	0.021015219050104537	0.0005011872336272725	0.02098092578260166	0.0005011872336272725	0.021032584635887197	0.0005011872336272725	0.020971038499152116	0.0005011872336272725	0.021032889522010267	0.0005011872336272725	0.020975715898293987	0.0005011872336272725	0.02102527878310447	0.0005011872336272725	0.02103064675459375	0.0005011872336272725	0.021031477638117045	0.0005011872336272725	0.02103362448681038	0.0005011872336272725	0.0208754931156604	0.0005011872336272725	0.01984215559573957
