t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap	t	g3p	dhap
0.	0.00027099992715795475	0.003056174044174468	0.	0.00027099965798782326	0.0030569230873422047	0.	0.0002709998721265699	0.003058468870746947	0.	0.00027099510708172365	0.0030564605182307834	0.	0.000268955757975741	0.0030594039436740803	0.	0.00026900517812784836	0.00305999979465212	0.	0.0002693880326455816	0.0030583010715632265	0.	0.00027098364549952815	0.003056419793474558	0.	0.00027081635181022657	0.0030563609886598356	0.	0.0002708961221405168	0.0030563472812839684	0.	0.00026744074041030216	0.00305999925610332	0.	0.0002709005302703117	0.0030562735401722645	0.	0.00027085912013809747	0.0030563291074170757	0.	0.0002693862112795785	0.0030578214702417805	0.	0.0002706060245338698	0.0030565716139368242	0.	0.0002672831458736101	0.0030599997000626167	0.	0.00026851695460235984	0.003059639679393117	0.	0.00026895687320105177	0.003058224893051005	0.	0.0002709562536412362	0.0030583907144980794	0.	0.00026893579780201254	0.003059999744770786	0.	0.00027099959744964305	0.0030585088196571583	0.	0.00027098040152847804	0.0030574401016327793	0.	0.00027028323923817616	0.0030578291265902047	0.	0.00027012494950224577	0.0030599995858595977	0.	0.00027036500519484293	0.0030575877228854703	0.	0.0002699028191921176	0.003059999933782821	0.	0.0002709999258116045	0.00305617409850366	0.	0.00027011346990653474	0.0030599996652549708	0.	0.00027099776551068737	0.0030580975321229434	0.	0.0002701684757227906	0.003059995321364609	0.	0.000270611764202523	0.0030595589602462996	0.	0.0002700208561565096	0.00305999107931739	0.	0.000270134748157547	0.003059991758830909	0.	0.00027009064117298944	0.0030599487284193494	0.	0.00027012726134741555	0.0030599943379632237	0.	0.00027056892012374255	0.0030595881433211195	0.	0.00027020932048009075	0.003059805922037354	0.	0.0002701690353591285	0.0030599995887829862	0.	0.0002704941824403896	0.003059420564712204	0.	0.00027099917751493327	0.003059156182339386	0.	0.00027098442108789024	0.0030562700763642377	0.	0.0002702040667350682	0.0030599100074073455	0.	0.0002708805636791604	0.0030568548689517217	0.	0.000270961025899	0.0030563548602545922	0.	0.0002701783426889816	0.0030599946413920583	0.	0.00027026887694535997	0.003059573626548867	0.	0.0002707659702527869	0.0030594103070121217	0.	0.0002702215346924156	0.0030597973689470604	0.	0.0002703672995876963	0.0030591261974609037	0.	0.00027082165152924215	0.0030570031759158444	0.	0.0002709828175259778	0.003056253746570624	0.	0.00027098396171239405	0.003056249688038955	0.	0.00027098561443101004	0.0030562407367628677	0.	0.00027077195856327243	0.0030594011570535483	0.	0.00027070069852982027	0.003059476426486401	0.	0.0002701525052383006	0.0030599996934705847	0.	0.0002709788751184362	0.00305625013851574	0.	0.00026999461829483294	0.003057195686223177	0.	0.0002709839073763245	0.0030579738514977316	0.	0.00027007025101848906	0.0030599662047735934	0.	0.00027086333995449667	0.003056655014395784	0.	0.0002709497867787556	0.003056453651584248	0.	0.00027096309105914437	0.003056211273461812	0.	0.0002709979818950041	0.003056662810628256	0.	0.00026847243689248553	0.003059994939123882	0.	0.0002702253276290716	0.003059987855600267
1.e-6	0.00027097821088619014	0.0030561957604462327	1.e-6	0.00027097794242131887	0.003056944802908709	1.e-6	0.00027097815667986066	0.0030584905861936566	1.e-6	0.00027097339194241487	0.003056482233370092	1.e-6	0.00026893417244188946	0.003059425529207932	1.e-6	0.00026898358944863604	0.0030600213833313324	1.e-6	0.00026936641960606517	0.003058322684602743	1.e-6	0.0002709619310880594	0.0030564415078860267	1.e-6	0.00027079464801557093	0.003056382692454491	1.e-6	0.00027087441328317715	0.003056368990141308	1.e-6	0.00026741925142351734	0.0030600207450901047	1.e-6	0.0002708788211332673	0.003056295249309309	1.e-6	0.00027083741362910775	0.003056350813926065	1.e-6	0.0002693645983561821	0.0030578430831651768	1.e-6	0.0002705843340910078	0.003056593304379686	1.e-6	0.00026726166694278347	0.0030600211789934433	1.e-6	0.00026849539700935865	0.003059661236986118	1.e-6	0.00026893528759691404	0.003058246478655143	1.e-6	0.0002709345409683243	0.0030584124271709912	1.e-6	0.00026891421353964206	0.0030600213290331566	1.e-6	0.0002709778820269052	0.003058530535079896	1.e-6	0.00027095868732385947	0.0030574618158373977	1.e-6	0.00027026156929536925	0.0030578507965330114	1.e-6	0.00027010328961589767	0.0030600212457459457	1.e-6	0.0002703433300600053	0.003057609398020308	1.e-6	0.0002698811734240743	0.0030600215795508643	1.e-6	0.00027097821037129006	0.0030561958139439746	1.e-6	0.00027009181075243906	0.0030600213244090665	1.e-6	0.0002709760502114761	0.0030581192474221546	1.e-6	0.0002701468130804327	0.0030600169840069667	1.e-6	0.00027059007340667676	0.0030595806510421457	1.e-6	0.00026999920289494606	0.0030600127325789536	1.e-6	0.00027011308766154203	0.003060013419326914	1.e-6	0.0002700689834854505	0.003059970386106888	1.e-6	0.0002701056013332695	0.0030600159979773697	1.e-6	0.00027054723206326514	0.003059609831381597	1.e-6	0.0002701876552598254	0.0030598275872576195	1.e-6	0.00027014737270054413	0.0030600212514415707	1.e-6	0.0002704724991299659	0.0030594422480226275	1.e-6	0.000270977462149539	0.0030591778977047805	1.e-6	0.0002709627066588769	0.0030562917907932512	1.e-6	0.00027018240185242785	0.003059931672289986	1.e-6	0.0002708588558413214	0.0030568765767895606	1.e-6	0.00027093931295538176	0.0030563765731982107	1.e-6	0.00027015667944129724	0.0030600163046397427	1.e-6	0.00027024720794644234	0.0030595952955477846	1.e-6	0.00027074426968889704	0.0030594320075760114	1.e-6	0.0002701998687010871	0.003059819034938389	1.e-6	0.000270345624337246	0.003059147872711354	1.e-6	0.0002707999474312575	0.003057024880013829	1.e-6	0.00027096110320036287	0.003056275460896239	1.e-6	0.00027096224731427916	0.0030562714024370695	1.e-6	0.00027096389992811503	0.0030562624512657627	1.e-6	0.0002707502576202632	0.0030594228579965575	1.e-6	0.0002706790021102627	0.0030594981229059588	1.e-6	0.0002701308436493834	0.0030600213550595018	1.e-6	0.00027095716106287994	0.0030562718525712963	1.e-6	0.00026997296674865557	0.0030572173377693547	1.e-6	0.00027096219301152644	0.0030579955658625296	1.e-6	0.00027004859472385025	0.003059987861068232	1.e-6	0.0002708416333224879	0.003056676721027793	1.e-6	0.00027092807469640155	0.003056475363666602	1.e-6	0.0002709413781329561	0.0030562329863880002	1.e-6	0.0002709762667898634	0.0030566845257333965	1.e-6	0.0002684508824053383	0.0030600164936110293	1.e-6	0.00027020486977314567	0.0030600083134561928
1.2589254117941661e-6	0.00027097258887581266	0.00305620138245661	1.2589254117941661e-6	0.0002709723205935023	0.0030569504247365256	1.2589254117941661e-6	0.00027097253488305285	0.0030584962079904642	1.2589254117941661e-6	0.0002709677702251947	0.0030564878550873122	1.2589254117941661e-6	0.00026892858428027535	0.003059431117369546	1.2589254117941661e-6	0.0002689780004726701	0.0030600269723072985	1.2589254117941661e-6	0.00026936082432307693	0.0030583282798857313	1.2589254117941661e-6	0.00027095630955928124	0.003056447129414805	1.2589254117941661e-6	0.00027078902923554846	0.0030563883112345136	1.2589254117941661e-6	0.00027086879319239594	0.0030563746102320894	1.2589254117941661e-6	0.0002674136882584812	0.003060026308255141	1.2589254117941661e-6	0.00027087320097006885	0.0030563008694725075	1.2589254117941661e-6	0.0002708317941463282	0.003056356433408845	1.2589254117941661e-6	0.00026935900310325804	0.003057848678418101	1.2589254117941661e-6	0.00027057871876784336	0.0030565989197028505	1.2589254117941661e-6	0.00026725610638129055	0.0030600267395549364	1.2589254117941661e-6	0.0002684898160817893	0.0030596668179136877	1.2589254117941661e-6	0.00026892969941710247	0.0030582520668349543	1.2589254117941661e-6	0.00027092891988966876	0.0030584180482496467	1.2589254117941661e-6	0.0002689086257072216	0.003060026916865577	1.2589254117941661e-6	0.00027097226023630345	0.0030585361568704976	1.2589254117941661e-6	0.00027095306584863605	0.0030574674373126214	1.2589254117941661e-6	0.00027025595927978924	0.0030578564065485915	1.2589254117941661e-6	0.0002700976822039935	0.00306002685315785	1.2589254117941661e-6	0.0002703377187001781	0.003057615009380135	1.2589254117941661e-6	0.00026987556966748125	0.003060027183307457	1.2589254117941661e-6	0.00027097258857613745	0.003056201435739127	1.2589254117941661e-6	0.0002700862035301192	0.003060026931631386	1.2589254117941661e-6	0.00027097042845285576	0.0030581248691807753	1.2589254117941661e-6	0.00027014120495498105	0.003060022592132418	1.2589254117941661e-6	0.0002705844579921221	0.0030595862664567004	1.2589254117941661e-6	0.0002699935971982366	0.003060018338275663	1.2589254117941661e-6	0.00027010748009179353	0.003060019026896662	1.2589254117941661e-6	0.0002700633766428299	0.003059975992949509	1.2589254117941661e-6	0.00027009999388827674	0.0030600216054223624	1.2589254117941661e-6	0.0002705416173569127	0.0030596154460879495	1.2589254117941661e-6	0.0002701820464669376	0.003059833196050507	1.2589254117941661e-6	0.0002701417645708904	0.0030600268595712245	1.2589254117941661e-6	0.00027046688565343	0.0030594478614991635	1.2589254117941661e-6	0.0002709718403737823	0.003059183519480537	1.2589254117941661e-6	0.0002709570851255547	0.0030562974123265734	1.2589254117941661e-6	0.00027017679314695296	0.003059937280995461	1.2589254117941661e-6	0.00027085323601449326	0.003056882196616389	1.2589254117941661e-6	0.00027093369180663715	0.003056382194346955	1.2589254117941661e-6	0.00027015107115912194	0.003060021912921918	1.2589254117941661e-6	0.0002702415981752391	0.0030596009053189877	1.2589254117941661e-6	0.0002707386517453372	0.0030594376255195714	1.2589254117941661e-6	0.00027019425970856625	0.0030598246439309095	1.2589254117941661e-6	0.0002703400129474844	0.0030591534841011158	1.2589254117941661e-6	0.0002707943285726997	0.003057030498872387	1.2589254117941661e-6	0.00027095548169381106	0.003056281082402791	1.2589254117941661e-6	0.0002709566257889567	0.003056277023962392	1.2589254117941661e-6	0.0002709582783756644	0.0030562680728182133	1.2589254117941661e-6	0.00027074463957854714	0.003059428476038274	1.2589254117941661e-6	0.0002706733852396949	0.0030595037397765264	1.2589254117941661e-6	0.00027012523579667176	0.0030600269629122135	1.2589254117941661e-6	0.0002709515396262469	0.0030562774740079293	1.2589254117941661e-6	0.00026996736149606716	0.003057222943021943	1.2589254117941661e-6	0.0002709565714948284	0.0030580011873792274	1.2589254117941661e-6	0.00027004298824185463	0.0030599934675502277	1.2589254117941661e-6	0.0002708360138078506	0.0030566823405424304	1.2589254117941661e-6	0.00027092245377063575	0.003056480984592368	1.2589254117941661e-6	0.00027093575698871664	0.0030562386075322395	1.2589254117941661e-6	0.00027097064508147846	0.0030566901474417814	1.2589254117941661e-6	0.0002684453022818782	0.0030600220737344893	1.2589254117941661e-6	0.00027019957351339253	0.003060013609715946
1.584893192461114e-6	0.00027096551169711916	0.0030562084596353037	1.584893192461114e-6	0.0002709652436446108	0.003056957501685417	1.584893192461114e-6	0.0002709654579731939	0.003058503284900323	1.584893192461114e-6	0.00027096069341552687	0.00305649493189698	1.584893192461114e-6	0.000268921549713139	0.0030594381519366822	1.584893192461114e-6	0.00026897096488036137	0.003060034007899607	1.584893192461114e-6	0.0002693537807909758	0.003058335323417832	1.584893192461114e-6	0.0002709492329868397	0.0030564542059872465	1.584893192461114e-6	0.00027078195612346517	0.003056395384346597	1.584893192461114e-6	0.0002708617184302224	0.0030563816849942626	1.584893192461114e-6	0.0002674066851590632	0.0030600333113545587	1.584893192461114e-6	0.0002708661261167306	0.0030563079443258457	1.584893192461114e-6	0.0002708247201495568	0.003056363507405616	1.584893192461114e-6	0.00026935195960900416	0.003057855721912355	1.584893192461114e-6	0.0002705716500075353	0.0030566059884631585	1.584893192461114e-6	0.0002672491065594231	0.0030600337393768035	1.584893192461114e-6	0.0002684827906214557	0.0030596738433740214	1.584893192461114e-6	0.0002689226648270575	0.0030582591014249993	1.584893192461114e-6	0.0002709218438838784	0.003058425124255437	1.584893192461114e-6	0.00026890159155450085	0.0030600339510182977	1.584893192461114e-6	0.0002709651833342569	0.0030585432337725442	1.584893192461114e-6	0.00027094598934361346	0.003057474513817644	1.584893192461114e-6	0.0002702488972011015	0.0030578634686272794	1.584893192461114e-6	0.0002700906234030252	0.003060033911958818	1.584893192461114e-6	0.00027033065492924224	0.003057622073151071	1.584893192461114e-6	0.0002698685154681164	0.003060034237506822	1.584893192461114e-6	0.0002709655116683619	0.0030562085126469027	1.584893192461114e-6	0.00027007914496781493	0.0030600339901936907	1.584893192461114e-6	0.0002709633515910698	0.003058131946042561	1.584893192461114e-6	0.00027013414525574076	0.0030600296518316587	1.584893192461114e-6	0.00027057738911676413	0.0030595933353320583	1.584893192461114e-6	0.000269986540556495	0.003060025394917405	1.584893192461114e-6	0.0002701004210921175	0.003060026085896338	1.584893192461114e-6	0.00027005631855852165	0.0030599830510338174	1.584893192461114e-6	0.00027009293504565325	0.003060028664264986	1.584893192461114e-6	0.0002705345493730972	0.003059622514071765	1.584893192461114e-6	0.00027017498592747376	0.003059840256589971	1.584893192461114e-6	0.00027013470486635956	0.003060033919275755	1.584893192461114e-6	0.0002704598192178078	0.0030594549279347855	1.584893192461114e-6	0.00027096476349042296	0.0030591905963638965	1.584893192461114e-6	0.0002709500085473918	0.0030563044889047363	1.584893192461114e-6	0.00027016973271753146	0.003059944341424882	1.584893192461114e-6	0.00027084616158460446	0.0030568892710462776	1.584893192461114e-6	0.0002709266157126119	0.0030563892704409804	1.584893192461114e-6	0.00027014401126258445	0.0030600289728184554	1.584893192461114e-6	0.00027023453640419195	0.003059607967090035	1.584893192461114e-6	0.00027073157968626044	0.003059444697578648	1.584893192461114e-6	0.0002701871989177879	0.003059831704721688	1.584893192461114e-6	0.0002703329491388639	0.0030591605479097362	1.584893192461114e-6	0.00027078725536174865	0.003057037572083338	1.584893192461114e-6	0.0002709484051493489	0.003056288158947253	1.584893192461114e-6	0.00027094954922086446	0.0030562841005304844	1.584893192461114e-6	0.00027095120177342096	0.0030562751494204567	1.584893192461114e-6	0.00027073756739590316	0.0030594355482209176	1.584893192461114e-6	0.0002706663145313881	0.0030595108104848334	1.584893192461114e-6	0.0002701181764407776	0.0030600340222681076	1.584893192461114e-6	0.00027094446316980363	0.0030562845504643727	1.584893192461114e-6	0.00026996030541341984	0.00305722999910459	1.584893192461114e-6	0.00027094949493759236	0.0030580082639364635	1.584893192461114e-6	0.0002700359306115275	0.003060000525180555	1.584893192461114e-6	0.00027082893977096973	0.003056689414579311	1.584893192461114e-6	0.0002709153779573101	0.0030564880604056935	1.584893192461114e-6	0.0002709286809003584	0.003056245683620598	1.584893192461114e-6	0.0002709635682829267	0.003056697224240333	1.584893192461114e-6	0.00026843827783381457	0.003060029098182553	1.584893192461114e-6	0.0002701929063809958	0.003060020276848343
1.9952623149688787e-6	0.0002709566028659998	0.0030562173684664227	1.9952623149688787e-6	0.0002709563351027503	0.003056966410227278	1.9952623149688787e-6	0.000270956549480464	0.003058512193393053	1.9952623149688787e-6	0.0002709517850489245	0.0030565038402635826	1.9952623149688787e-6	0.00026891269452440864	0.0030594470071254125	1.9952623149688787e-6	0.00026896210840107233	0.003060042864378896	1.9952623149688787e-6	0.0002693449143165191	0.003058344189892289	1.9952623149688787e-6	0.0002709403249188744	0.0030564631140552116	1.9952623149688787e-6	0.00027077305241164347	0.0030564042880584187	1.9952623149688787e-6	0.0002708528126411504	0.0030563905907833346	1.9952623149688787e-6	0.00026739786958409484	0.003060042126929527	1.9952623149688787e-6	0.00027085722021289403	0.003056316850229682	1.9952623149688787e-6	0.00027081581532402725	0.003056372412231146	1.9952623149688787e-6	0.00026934309318219206	0.003057864588339167	1.9952623149688787e-6	0.0002705627517740355	0.0030566148866966584	1.9952623149688787e-6	0.0002672402951104636	0.0030600425508257633	1.9952623149688787e-6	0.00026847394689700636	0.0030596826870984708	1.9952623149688787e-6	0.00026891380960948825	0.0030582679566425685	1.9952623149688787e-6	0.0002709129365292536	0.003058434031610062	1.9952623149688787e-6	0.000268892736887466	0.003060042805685333	1.9952623149688787e-6	0.00027095627485136155	0.0030585521422554396	1.9952623149688787e-6	0.00027093708136051995	0.0030574834218007373	1.9952623149688787e-6	0.0002702400073788966	0.003057872358449484	1.9952623149688787e-6	0.00027008173770704457	0.0030600427976547988	1.9952623149688787e-6	0.0002703217629767161	0.0030576309651035973	1.9952623149688787e-6	0.0002698596355649581	0.0030600431174099803	1.9952623149688787e-6	0.0002709566031782542	0.00305621742113701	1.9952623149688787e-6	0.0002700702595722813	0.003060042875589224	1.9952623149688787e-6	0.00027095444315885695	0.003058140854474774	1.9952623149688787e-6	0.00027012525842895154	0.003060038538658448	1.9952623149688787e-6	0.00027056849073843085	0.0030596022337103916	1.9952623149688787e-6	0.00026997765757870044	0.003060034277895199	1.9952623149688787e-6	0.0002700915351459889	0.003060034971842467	1.9952623149688787e-6	0.00027004743376472215	0.0030599919358276165	1.9952623149688787e-6	0.0002700840492972332	0.003060037550013406	1.9952623149688787e-6	0.00027052565211709977	0.0030596314113277624	1.9952623149688787e-6	0.00027016609804295116	0.003059849144474494	1.9952623149688787e-6	0.00027012581803290933	0.0030600428061092052	1.9952623149688787e-6	0.0002704509239107852	0.003059463823241808	1.9952623149688787e-6	0.0002709558550310509	0.0030591995048232686	1.9952623149688787e-6	0.00027094110047222263	0.0030563133969799053	1.9952623149688787e-6	0.0002701608449715377	0.003059953229170876	1.9952623149688787e-6	0.00027083725621383455	0.0030568981764170474	1.9952623149688787e-6	0.00027091770824690933	0.003056398177906683	1.9952623149688787e-6	0.0002701351241874227	0.003060037859893617	1.9952623149688787e-6	0.0002702256469692652	0.003059616856524962	1.9952623149688787e-6	0.0002707226773000362	0.0030594535999648722	1.9952623149688787e-6	0.00027017831071689274	0.0030598405929225833	1.9952623149688787e-6	0.00027032405713889616	0.0030591694399097038	1.9952623149688787e-6	0.0002707783515254637	0.0030570464759196226	1.9952623149688787e-6	0.00027093949711660443	0.0030562970669799974	1.9952623149688787e-6	0.00027094064115837287	0.003056293008592976	1.9952623149688787e-6	0.0002709422936679374	0.0030562840575259404	1.9952623149688787e-6	0.00027072866485412377	0.003059444450762697	1.9952623149688787e-6	0.0002706574138456084	0.003059519711170613	1.9952623149688787e-6	0.0002701092900462149	0.0030600429086626705	1.9952623149688787e-6	0.00027093555524786264	0.0030562934583863136	1.9952623149688787e-6	0.0002699514231394503	0.00305723888137856	1.9952623149688787e-6	0.0002709405868887659	0.0030580171719852903	1.9952623149688787e-6	0.00027002704638922704	0.0030600094094028556	1.9952623149688787e-6	0.00027082003489494074	0.0030566983194553403	1.9952623149688787e-6	0.0002709064708449651	0.0030564969675180385	1.9952623149688787e-6	0.00027091977344178295	0.0030562545910791735	1.9952623149688787e-6	0.00027095465993030784	0.003056706132592952	1.9952623149688787e-6	0.0002684294353836688	0.0030600379406326987	1.9952623149688787e-6	0.0002701845136896165	0.003060028669539722
2.5118864315095823e-6	0.0002709453885860322	0.0030562285827463904	2.5118864315095823e-6	0.00027094512118686743	0.0030569776241431606	2.5118864315095823e-6	0.00027094533562641975	0.003058523407247097	2.5118864315095823e-6	0.00027094057135365634	0.0030565150539588505	2.5118864315095823e-6	0.0002689015477724553	0.003059458153877366	2.5118864315095823e-6	0.00026895096002449106	0.003060054012755477	2.5118864315095823e-6	0.0002693337533574581	0.00305835535085135	2.5118864315095823e-6	0.0002709291115995477	0.0030564743273745385	2.5118864315095823e-6	0.0002707618445760783	0.0030564154958939837	2.5118864315095823e-6	0.0002708416021906244	0.0030564018012338608	2.5118864315095823e-6	0.00026738677270015987	0.003060053223813462	2.5118864315095823e-6	0.0002708460096178958	0.0030563280608246804	2.5118864315095823e-6	0.0002708046060864632	0.00305638362146871	2.5118864315095823e-6	0.0002693319322831088	0.0030578757492382503	2.5118864315095823e-6	0.0002705515508348936	0.0030566260876358003	2.5118864315095823e-6	0.00026722920342057787	0.003060053642515649	2.5118864315095823e-6	0.00026846281457693316	0.003059693819418544	2.5118864315095823e-6	0.00026890266282123085	0.003058279103430826	2.5118864315095823e-6	0.00027090172410792053	0.0030584452440313953	2.5118864315095823e-6	0.0002688815907922521	0.0030600539517805464	2.5118864315095823e-6	0.0002709450610096971	0.0030585633560971043	2.5118864315095823e-6	0.0002709258681480345	0.0030574946350132226	2.5118864315095823e-6	0.0002702288170283701	0.0030578835488000106	2.5118864315095823e-6	0.00027007055255084294	0.0030600539828110006	2.5118864315095823e-6	0.0002703105699444202	0.003057642158135893	2.5118864315095823e-6	0.00026984845770108894	0.0030600542952738496	2.5118864315095823e-6	0.00027094538932751026	0.0030562286349877545	2.5118864315095823e-6	0.0002700590747942992	0.0030600540603672064	2.5118864315095823e-6	0.00027094322938099396	0.003058152068252637	2.5118864315095823e-6	0.0002701140718492234	0.003060049725238176	2.5118864315095823e-6	0.0002705572896169635	0.003059613434831859	2.5118864315095823e-6	0.00026996647584430467	0.003060045459629595	2.5118864315095823e-6	0.000270080349674886	0.00306004615731357	2.5118864315095823e-6	0.0002700362497442359	0.0030600031198481027	2.5118864315095823e-6	0.00027007286407501656	0.003060048735235623	2.5118864315095823e-6	0.0002705144524084914	0.003059642611036371	2.5118864315095823e-6	0.00027015491013168696	0.003059860332385758	2.5118864315095823e-6	0.0002701146314447945	0.0030600539926973203	2.5118864315095823e-6	0.00027043972665565674	0.003059475020496937	2.5118864315095823e-6	0.00027094464121899675	0.003059210718635323	2.5118864315095823e-6	0.0002709298871438249	0.003056324610308303	2.5118864315095823e-6	0.00027014965723466124	0.0030599644169077523	2.5118864315095823e-6	0.0002708260462898886	0.0030569093863409935	2.5118864315095823e-6	0.00027090649568574284	0.0030564093904678494	2.5118864315095823e-6	0.00027012393729502744	0.0030600490467860126	2.5118864315095823e-6	0.00027021445710626404	0.003059628046387963	2.5118864315095823e-6	0.0002707114711332061	0.0030594648061317026	2.5118864315095823e-6	0.00027016712240736043	0.0030598517812321156	2.5118864315095823e-6	0.0002703128640468759	0.003059180633001724	2.5118864315095823e-6	0.0002707671435332147	0.0030570576839118718	2.5118864315095823e-6	0.0002709282838416133	0.0030563082802549887	2.5118864315095823e-6	0.0002709294278459342	0.0030563042219054148	2.5118864315095823e-6	0.00027093108030137804	0.0030562952708925	2.5118864315095823e-6	0.0002707174584914719	0.003059455657125349	2.5118864315095823e-6	0.00027064620981939454	0.0030595309151968267	2.5118864315095823e-6	0.0002700981040105951	0.00306005409469829	2.5118864315095823e-6	0.00027092434211235567	0.0030563046715218205	2.5118864315095823e-6	0.0002699402422910657	0.0030572500622269446	2.5118864315095823e-6	0.00027092937359352753	0.0030580283852805284	2.5118864315095823e-6	0.0002700158630881689	0.0030600205927039134	2.5118864315095823e-6	0.00027080882559379443	0.0030567095287564864	2.5118864315095823e-6	0.00027089525872861427	0.0030565081796343893	2.5118864315095823e-6	0.0002709085608895775	0.0030562658036313787	2.5118864315095823e-6	0.000270943446252627	0.003056717346270633	2.5118864315095823e-6	0.00026841830466774034	0.003060049071348627	2.5118864315095823e-6	0.0002701739490683141	0.0030600392341610244
