ssd,Km,Km_cit,kcat,kcat_cit,Keq,Keq_cit
8.002937346578499,87.08344961685782,46.54758582376958,272.17531954599707,74.52301440332563,0.027535684075841213,0.0006993492734585722
8.002938759845978,87.0825036312941,46.547856105343655,272.16490117144076,74.52372758542502,0.0031155792706243734,0.00004559673871587228
8.002939588047612,87.08696344631589,46.54658187248115,272.167646890827,74.52353962923992,0.0004747032524925447,0.00006489955071292164
8.002939910560942,87.08676291375063,46.54663916749978,272.16589077729407,74.52365984268997,0.002697558545134126,0.00022641668952178912
8.002940946677123,87.08754857149646,46.54641469385806,272.16849136333667,74.5234818215003,0.0006225767584673829,0.000024198117400358973
8.002942712337804,87.0899366497781,46.54573238577531,272.1745785219782,74.52306512956804,0.0014279740837018265,0.0036612887836975747
8.00294383891871,87.0907493379504,46.54550018915691,272.16662217607757,74.52360977532844,0.004069101061043259,0.00029197007536826096
8.002950538144841,87.0989758767165,46.543149749509546,272.16767787000936,74.52353750858296,0.00963419822856977,0.00007189380150641977
8.00295192351627,87.09929481969044,46.543058622945566,272.15572113102013,74.52435599828662,0.0006397076534399477,0.0002190027556377919
8.002955980418252,87.08195686257866,46.54801232497751,272.1643912493181,74.52376249176592,0.001789555406802017,0.7487967591968547
8.002974601162117,87.07727360714146,46.54935039801069,272.1781541591606,74.5228203619998,1.3831564876587787,0.0023737314194022976
8.002979598190702,87.08690414696657,46.54659881515217,272.1659141881778,74.52365824011528,2.0232280464394394,0.004119243555078603
8.002988556443315,87.07798725067964,46.5491464998058,272.18222240251293,74.52254187339264,3.173345005764166,4.490456138524679
8.00300619717602,87.0866358664262,46.54667546676539,272.16453987872364,74.52375231746447,5.652751643852285,0.7040887938871349
8.003128396971027,87.09021161595989,46.54565382400803,272.16751821460866,74.52354843767506,7.168083155768576,0.00018597408169522672
8.003136464659075,87.07514318434815,46.54995909018622,272.1792734577165,74.52274374122257,9.558303306306396,0.061519232788985405
8.003304716242134,87.08312165141089,46.54767952816828,272.16638297579084,74.52362614960674,10.290037536142794,0.001519952133024262
8.004324250803881,87.08707855043964,46.54654898558863,272.166147101674,74.52364229619455,10.760219333699332,0.00021041599069544905
8.00453549086609,87.08420065847339,46.547371240435716,272.17270123648234,74.52319363775499,13.013692121320434,0.0001827826129147602
8.005505041385792,87.0831561533004,46.547669670485185,272.1641165735413,74.52378129449258,13.560515083045525,0.001913667785670978
8.005590600336495,87.07958485943642,46.54869000377995,272.1657810255964,74.52366735566177,13.565304431731876,0.0006220174643741394
8.008923172849665,0.0055977087992579,0.01072386127168368,272.15872847304615,74.52542412883524,3.240076601431604,69.51539106300572
8.011938660883974,0.004687691594301674,0.012085746710922884,272.1536551900623,74.52577109655732,69.66845577893486,5.32493754709974
8.017655963594326,87.15697662279779,46.52657810777204,272.1620224317248,74.5239246474182,15.120701335702567,0.002413145206611565
8.02932747876556,87.07402540028853,46.55028163204975,272.1725589034614,74.52320489510701,18.28922094534647,1.7842010074641848
8.03915147416888,87.1133567157065,46.5390409383693,272.16556093721545,74.52368242164802,22.05146270817913,0.0003578316576593077
8.040595825345328,0.00507911163441613,0.010866459932176081,272.15680513389435,74.52555550100841,21.44412602083684,67.55874224545185
8.043073580002895,73.85687715398333,49.63897963793507,272.48196770168624,74.50226622401827,0.8185135247748658,27.778767402559417
8.049911204283339,77.52120907607159,48.721919105547364,250.99599043333149,75.97283905852436,25.04604996762533,0.0003868472650538306
8.053254568881544,0.010079153855495857,0.05995778458966425,272.15625739724743,74.52559209193471,0.1513676593606408,74.76459045842755
8.054416925204903,0.006532360161063662,0.07616575408176947,272.1582744424094,74.525453752546,0.000391446466322683,74.78027540204873
8.061758334951513,85.60157621881515,46.394529825171595,272.08872429865016,74.52895698836467,23.400708745813784,10.567552878835475
8.068058940600736,0.012086642724932185,0.021146344136099397,272.1554925657802,74.52564512735086,75.08113203783421,3.5920634780508878
8.068951176539432,82.30292624300023,47.34055288557456,262.3413950241192,75.19619841872507,27.978400579146168,0.27086615535788533
8.076577040602114,87.08105835420484,46.54826904165562,272.16589542482313,74.52365952454682,30.656203847219487,0.00009091659237321657
8.090317347205028,0.005591833696963183,0.011611178123641586,272.1587220614331,74.52542426900483,0.0024729506297748215,79.4418620892506
8.095216287786132,0.0055009620057048575,0.011168330510212933,272.1583874763034,74.52544717982582,0.5453306166761996,79.53025316616232
8.09788878758609,87.09516927402451,33.631639911689284,272.20777151770005,74.52102422359688,45.89656610628023,0.005692347864654709
8.114193279012525,64.65688407421014,52.44208817032979,232.1305026893348,77.26625004332881,29.44968962408735,0.8054661426630061
8.119267469236279,56.99477915154637,6.836951933944215,262.59722265486533,75.17956406102209,40.516423065933296,47.42613153707243
8.167134691023856,87.06973353906048,46.551503827351254,272.1488880216916,74.52482375373577,15.717029463222975,29.337762531913864
8.168065112865866,87.08777746619455,46.54634929537288,272.16715174818256,74.52357352386258,0.19921922501443626,34.698424536100646
8.169564931815685,0.008085854007602658,0.05683241663179426,272.10525486343437,74.52908340647868,3.653140195167991,80.76170891889458
8.192084674715133,0.004781559087273256,0.011396709504724795,272.1557980762499,74.52562455831529,0.0031982099149963196,80.98761535069033
8.193811717998345,0.007931954899230544,0.029457429284682146,272.15785755879887,74.5254831145331,83.20301745882837,0.0019046168420995618
8.197585823995052,74.5061659284988,0.07440125302681305,447.4114309261624,62.52867406902758,8.526294755995592,0.5932133224554329
8.199313369862477,0.005558443555081569,0.01040187634236215,272.15927269052247,74.52538659955015,3.6971076513320265,47.393245471662325
8.239338478583578,87.01902710493425,46.118779406776774,272.1662553712661,74.52364286092788,0.003674486642607103,48.653063352041386
8.293445532012008,87.08216594894037,46.547952586017026,272.17025276798273,74.52336124585102,48.92551636351934,0.00012394023273778942
8.308179189843363,0.0014698302125721737,0.01686993291195589,272.1390473714756,74.52677094502378,3.4351596775171904,90.86885575483734
8.311440138882917,113.10993720297849,37.24291371029573,391.41947916504114,66.36033046057157,10.094773767898026,5.636997855137726
8.323577540090076,0.007777330799383832,0.01059935713326647,272.096082707268,74.52971199191514,0.010007603093286762,94.71652397171545
8.329141251115843,0.004677087389850018,0.013957092265141387,272.1583651282296,74.52544866402782,0.003086435238313614,95.9521119371675
8.336863060276203,0.00575286930248821,0.010571000892803427,272.1585212707413,74.52543803114922,96.49018596323769,0.09701064605937441
8.348537694647817,0.008246636112751476,0.012471641599499667,272.1728149420311,74.52445957049719,96.66205432462571,3.9175868239959035
8.36285508366658,87.12834299223522,39.7997064447664,272.16490286150673,74.52384761229564,62.454535630710794,0.005131483599264083
8.394324594788301,0.006671142351166313,0.011799235365171728,272.15820133268187,74.52545990430094,62.0195357480132,38.01244026828155
8.416258119401075,0.00431119229296842,0.11051621290421455,272.151738910499,74.5259005138464,3.5442695258991255,100.52813169865706
8.435821280357741,0.001708824887977834,0.015108044809597754,272.15411620042147,74.5257396228049,0.004930994046088899,102.68054607577521
8.442722996100999,93.53326987826355,44.22973753084775,290.5691702180722,73.26390821135604,65.95857552277874,8.352826357759024
8.46107601032069,0.005649321205691018,0.01049871977322168,272.1584215268692,74.52544486022335,104.65519735651094,15.55887250849938
8.493965233174395,0.0036593028498667253,0.060081212389414364,272.14320817469246,74.52648535279894,86.77298470533508,49.76721540436929
8.516157690718897,0.005463504147708942,0.0066822523314349,272.15872346014993,74.52542426165778,0.00014156212804427809,110.6571737781326
8.54950277767229,86.55220563508891,18.29543593060289,271.11281680370996,74.59629865995666,89.11267468304023,2.7314411957125806
8.55465638578676,0.07172392560332118,0.02367889404059581,272.09870863160137,74.52953168645021,115.45495693727,0.023547693031978845
8.568843575219708,87.11332609492257,45.87123518050483,272.1620387138893,74.52393544347423,80.56078618913628,0.11074780140471288
8.577182196959491,87.23192189327133,44.09849108672622,265.4755296813199,74.98323081221862,87.15927690471375,12.04896053230647
8.584010780362078,87.091602991301,46.5452562881983,272.16581647649275,74.52366492889624,83.13858626447723,0.7237122824956868
8.616396781161756,0.006292123974661075,0.009832678115050423,272.15871758643743,74.5254246033605,1.5021486616218411,123.4164865605855
8.642008981663333,0.008014278337441075,0.01119667170475713,272.15635622121783,74.52558620769715,1.8300490561741762,123.76047722828041
8.643672214219709,87.06593388362678,46.55259033521015,272.173303660637,74.52315240704735,88.48140366181593,0.00667941507374761
8.680941859304989,0.005601801586361593,0.010607439600757206,272.15871216756574,74.52542496392763,2.7163422336093364e-6,55.93286737356243
