ssd,Km_g3p,kcat_f,Keq,Km_dhap,kcat_r
0,0.00103,27025.299764582207,9.35,1,1
1.2757133427823597e-6,0.0010306793197318496,27025.299764570722,9.349999962054437,0.03266815029301659,94609.8942512445
1.275713356014053e-6,0.0010306797581036639,27025.299764548756,9.349999993702319,0.10784293151688536,338639.5490958298
1.275713381286622e-6,0.0010306791014953647,27025.299764543382,9.349999991980006,0.08905618344521411,273879.8473328791
1.275713390650273e-6,0.0010306798946311234,27025.29976462017,9.34999999779288,0.13812475752156578,448966.9561111844
1.2757134282395432e-6,0.0010306790192349295,27025.299764528914,9.349999969374414,0.031601368416050275,91419.60653434557
1.2757134306975148e-6,0.0010306795913783875,27025.299764681637,9.349999993917649,0.029591111280328188,85426.75164878584
1.2757134998155617e-6,0.0010306802078953053,27025.299764606065,9.349999998438708,0.00029583813732484115,829.0291138326762
1.2757135137568459e-6,0.0010306788422647579,27025.299764644038,9.349999956241579,0.003911159034059214,11000.06120790148
1.2757135500166422e-6,0.0010306802906892064,27025.299764552467,9.349999979708416,0.2077614096578829,734676.2136383835
1.2757135528314344e-6,0.0010306787114474961,27025.299764591684,9.349999939233552,0.026654805326791035,76717.84286015133
1.2757135734244066e-6,0.0010306792652719848,27025.299764730284,9.349999997362298,0.001869669926548761,5247.654219541734
1.275713639790217e-6,0.001030679421527154,27025.29976475148,9.349999976048379,0.09017397810699763,277658.08966549725
1.2757136413915843e-6,0.0010306801763072203,27025.299764460637,9.349999995639966,0.15842671446704912,527379.9457684471
1.2757136440437252e-6,0.0010306793134785364,27025.299764750882,9.34999997884721,0.07435261404102882,225028.8309744636
1.2757136597315726e-6,0.0010306785471242098,27025.299764511456,9.350000010925658,0.000027157629853395047,76.08367510776225
1.2757136645378684e-6,0.0010306784875951827,27025.29976454697,9.349999970235524,0.004879066711286544,13735.635077447243
1.2757136745760889e-6,0.0010306804107046603,27025.299764503976,9.349999985736556,0.000717337288185346,2011.046405586952
1.2757136846312204e-6,0.001030679004044623,27025.29976474536,9.34999999348705,0.08959854315427282,275711.9788625826
1.2757136940269524e-6,0.0010306784273024898,27025.299764612802,9.350000013293846,0.00003236527835033381,90.67368714130272
1.2757137522724063e-6,0.0010306784336949156,27025.299764500054,9.349999992195315,0.0010302153046586225,2889.1062685327493
1.275713757118776e-6,0.0010306784344654679,27025.299764599873,9.34999991641261,0.0008261324191788716,2316.308885220814
1.2757137585207716e-6,0.001030678554910454,27025.299764461688,9.35000000382106,0.0018454807285743946,5179.639773539032
1.275713763877784e-6,0.0010306799082529057,27025.29976476933,9.34999999628586,0.11985936790548182,381511.0855825376
1.2757137640620006e-6,0.001030678365947919,27025.29976461083,9.349999948275784,0.0006647013156367665,1863.3876502032508
1.2757138142706828e-6,0.0010306795416059659,27025.299764794392,9.349999993917631,0.1369178934376539,444421.9494766335
1.2757138182581e-6,0.001030678435901957,27025.299764469535,9.350000015877397,0.0006042667446665034,1693.8660851952193
1.275713834976098e-6,0.0010306784341118742,27025.299764462718,9.35000000877276,0.0006289044688681843,1762.9734306876342
1.2757139139585079e-6,0.0010306783349703524,27025.29976469313,9.349999947845186,0.00002731782893457931,76.53251067208433
1.2757139415306083e-6,0.0010306802900791672,27025.29976477424,9.350000006404533,0.20607140339068594,727148.9338269169
1.27571400304406e-6,0.0010306782706171274,27025.299764468513,9.349999924808987,0.005962943393765281,16805.291713786974
1.275714025469893e-6,0.001030680401771432,27025.299764385687,9.35000001006451,0.0921688971261661,284424.0877026485
1.275714032048263e-6,0.0010306788897675822,27025.299764813084,9.3499999639921,0.00003326824720190032,93.20346300816442
1.2757140567170258e-6,0.0010306785954102091,27025.29976437282,9.350000001022268,0.00026104217299894705,731.4958441303966
1.2757140614127198e-6,0.001030678429870334,27025.299764747277,9.349999913829118,0.00039303602168316956,1101.5163786621902
1.2757141570661072e-6,0.0010306784370508952,27025.299764373915,9.350000020829135,0.0003555215261651108,996.3414517634088
1.2757141855759117e-6,0.001030678480947486,27025.299764360676,9.3500000046822,0.0006298142280359845,1765.525236372106
1.2757142273578036e-6,0.001030680403490313,27025.29976434406,9.350000016307959,0.0027911058030743625,7841.10367437598
1.2757142333353613e-6,0.0010306802864685943,27025.29976483444,9.349999999084606,0.0001395109443579388,390.89126125639706
