ssd,Km_g3p,kcat_f,Keq
0,0.00103,27025.299764582207,9.35
5.452163012844298e-7,0.04733284765577797,5.0886890802653e-7,0.003600296962205488
1.459579475971896e-6,0.0647807497805728,1.4654060320878228e-10,8.64049148332467e-7
1.4753146900305154e-6,0.06576639985480699,1.0683356506024794e-9,3.051330786377397e-8
1.4767463576977566e-6,0.06585566581046111,6.123986461305469e-10,9.584553519238262e-7
1.4767658447535448e-6,0.06585688038922904,7.729390865005577e-10,9.498546690722341e-8
1.4768676313618565e-6,0.06586322422178108,4.082971739780981e-10,3.4136213285663755e-7
1.4768976274349935e-6,0.0658650936571033,1.1440155395644281e-9,2.515614430965428e-7
1.4769325083347768e-6,0.0658672674901433,2.834495876782771e-9,6.505208730572422e-8
1.4769328038693072e-6,0.06586728579958116,1.3087693924646932e-9,2.8983750444252446e-6
1.4769347164471876e-6,0.0658674051015672,1.0476455066440098e-9,1.490879576656024e-7
1.4769367602042892e-6,0.06586753246820688,3.047360708542873e-9,4.2539817420273557e-7
1.4769392462061279e-6,0.0658676873202769,7.539450766596987e-10,2.486212267552019e-6
1.47694317567492e-6,0.06586793228386313,2.253569941501217e-9,5.244096446452636e-7
1.4769436016509394e-6,0.06586795880584825,1.2591238160698752e-9,1.4891928165958174e-6
1.4769454546475539e-6,0.06586807431430562,3.28733676342097e-9,5.353943313646129e-8
1.4769457701057588e-6,0.06586809396998575,6.615461513955904e-10,5.50897385938517e-7
1.4769896900984279e-6,0.06587083105672795,3.248500676680447e-10,4.680042734812049e-7
1.4769937368298265e-6,0.06587108324676376,1.680020843493079e-9,2.90705641377413e-7
1.477070542752155e-6,0.06587586961382141,7.244108048022608e-10,9.79000600135985e-9
1.477146803744409e-6,0.06588062182301593,6.277311600984693e-10,5.370820223497941e-7
1.4772221919058506e-6,0.06588531945195732,9.70121408363707e-10,7.304996393882747e-7
1.4772456637822673e-6,0.06588678200155146,6.245542739734212e-10,9.745732539457892e-7
1.4773057565209978e-6,0.06589052635722734,4.668003396537704e-10,8.260482399112913e-7
1.4776935932426737e-6,0.06591468940921827,1.0275342021066296e-9,5.094510101953152e-7
1.477871215773435e-6,0.06592575399251248,6.145524672322744e-10,8.179974297442209e-7
1.4779048209048165e-6,0.06592784723421553,1.0353148808366202e-9,5.324770974710648e-7
1.4779089436755033e-6,0.06592810403937369,3.3732876867617815e-10,1.4395215857122218e-8
1.4779761413951483e-6,0.06593228959261853,5.082883186257956e-10,1.1472671321570715e-6
1.4780241475030388e-6,0.0659352796922323,8.427228901965275e-10,1.8708886608677816e-7
1.478060400663706e-6,0.06593753768683434,1.2902330696079514e-9,1.4103758446331595e-7
1.4785463825443762e-6,0.06596780240040115,7.54914296155476e-10,2.0090470463722288e-7
1.4787884332068334e-6,0.06598287327520565,4.7895596749664465e-11,1.456427563221406e-7
1.4788198221477931e-6,0.06598482751202184,5.356283852358486e-10,1.3873502703160693e-7
1.4790142625882881e-6,0.06599693240576357,1.004421009408717e-9,6.044680145608638e-8
1.4792798572636365e-6,0.06601346498061086,6.785478767173516e-10,7.6564912461207e-8
1.4793862536745872e-6,0.06602008722287037,5.559281491196299e-10,9.038052303002524e-8
1.479459629956469e-6,0.06602465403343025,2.1888206946305348e-11,3.742082817115003e-8
1.4795595117123113e-6,0.06603087021092377,6.618961473246211e-10,9.959086674767449e-8
1.4795750170774193e-6,0.06603183516344666,1.2986195105228024e-10,1.900055870216668e-8
1.479646515820904e-6,0.06603628467402613,9.810655118368597e-10,9.79002499982872e-9
1.4796536458700912e-6,0.06603672838193364,2.2008013245088938e-10,7.656502645202023e-8
1.4798192838710906e-6,0.06604703567758911,1.6894034266674792e-10,1.1340655331036821e-7
1.4799027409017799e-6,0.0660522286843978,5.584454275322739e-10,1.7229901403427608e-9
1.479990026990037e-6,0.06605765970191997,8.169712666489986e-11,1.790221731997319e-7
1.4799951574071322e-6,0.06605797891346042,1.1539096552504885e-9,1.018934241793835e-7
1.4800083721270485e-6,0.06605880111965161,8.98426088439954e-10,3.1717708198437535e-7
