ssd,Km_g3p,kcat_f,Keq,Km_dhap,kcat_r
0,0.00103,27025.299764582207,9.35,1,1
1.4744018353754747e-6,0.0010306768073010987,27025.299764868974,9.349999979277792,0.0027060061527831194,7601.409592430377
1.4767940339809894e-6,0.0010306783439643225,27025.29976484361,9.350000006619814,0.00015615287422547232,437.527860685411
1.4767998950996417e-6,0.0010306783477268837,27025.299764393774,9.349999998438776,0.0056136215810964245,15815.243187274033
1.4768439394874427e-6,0.0010306783760009172,27025.299764300307,9.350000000806965,0.0022990557444023635,6455.605962072496
1.4768676496594247e-6,0.0010306783912212457,27025.299764545252,9.350000002959874,0.0013243021789272377,3714.928855954903
1.4768746766186507e-6,0.001030678395732042,27025.299764290823,9.34999999994578,0.0030675880461941986,8620.23704007818
1.476877135897144e-6,0.0010306783973107155,27025.299764547624,9.349999998008153,0.0067765946403441964,19114.03819935379
1.47687849542725e-6,0.0010306783981834317,27025.299764664363,9.349999999730487,0.000031446796864482776,88.10041598800112
1.4769097445079908e-6,0.0010306784182428183,27025.299764240655,9.350000010064504,0.000052738646423965865,147.75417497544524
1.4769144298635568e-6,0.0010306784212503516,27025.299764647298,9.34999993751122,0.0002813605028416401,788.4483007300144
1.476932881369124e-6,0.0010306784330945994,27025.299764560645,9.350000013293904,0.00006376407618230361,178.64531706607528
1.4769352244661672e-6,0.001030678434598649,27025.299764617324,9.350000000806968,0.00008527128794987089,238.90636917730404
1.4769359377225096e-6,0.0010306784350564684,27025.29976485396,9.350000039559477,0.00017705691865098184,496.109647432545
1.4769368152003864e-6,0.0010306784356197381,27025.29976454073,9.350000027072577,0.0001749984922578406,490.34097217741487
1.4769390912177262e-6,0.001030678437080726,27025.299764363288,9.35000002384315,0.00007293506050438516,204.3411780744345
1.4769398574218896e-6,0.0010306784375725638,27025.29976464075,9.349999999515205,0.0002445459218714921,685.2586281484502
1.4769407519744018e-6,0.0010306784381467545,27025.2997642991,9.349999958825098,0.0005836271358767059,1635.975847602445
1.4769416632747259e-6,0.0010306784387317397,27025.29976436362,9.350000021690246,0.000030050055050575974,84.18722432820235
1.4769634308489963e-6,0.0010306784527043368,27025.29976465467,9.350000003175127,0.00017063809350861212,478.1211626872192
1.4769657870480787e-6,0.0010306784542167687,27025.29976474786,9.350000007696295,0.0000379881510340979,106.42717067226361
1.4770343572459597e-6,0.0010306784982308064,27025.299764283285,9.349999981000149,0.0050857220533428865,14320.388589077276
