ssd,Km_g3p,kcat_f,Keq,Km_dhap,kcat_r
0,0.00103,27025.299764582207,9.35,1,1
5.417716690800836e-7,0.0010294783840778708,27025.299785048417,9.349999990257652,0.16483701937540157,553576.7833672339
5.4177166922469e-7,0.0010294783974952207,27025.299783940118,9.349999990903527,0.13377282809259664,433142.1528360951
5.417716692331778e-7,0.001029478397631436,27025.29980479712,9.349999986812985,0.11055519826450018,348621.77658625005
5.417716695706068e-7,0.0010294784099695374,27025.299789545094,9.349999989396503,0.15239844253954685,504293.21187546063
5.417716696034661e-7,0.001029478410859939,27025.299787433927,9.349999988104738,0.12660480749255654,406568.51123529114
5.417716697585385e-7,0.0010294783561254526,27025.300040765364,9.349999974326087,0.004456519216862591,12555.381630044116
5.417716708255952e-7,0.0010294784276609738,27025.30013990228,9.34999996851319,0.03758931110038172,109546.43971933243
5.417716710699375e-7,0.001029478437732606,27025.299761508926,9.349999979062503,0.05084761744583032,150255.021110328
5.417716714859836e-7,0.0010294784359790139,27025.30014598494,9.349999923947822,0.1987389302795351,695669.9480013842
5.417716719244136e-7,0.0010294783204044533,27025.30004067576,9.349999926316011,0.02723088861568644,78513.87755470235
5.417716719599532e-7,0.001029478364394391,27025.300734515055,9.349999998438767,0.0017569063433601883,4936.358247708795
5.417716720285528e-7,0.0010294783680774905,27025.300760170077,9.349999988320043,0.001823394786512766,5123.511258487826
5.417716723337785e-7,0.001029478368304741,27025.300809876295,9.34999996786732,0.002769047089385287,7788.054210738271
5.417716724762995e-7,0.0010294784547385514,27025.29971558942,9.349999995639982,0.1893650183547398,655192.2210373062
5.417716727581794e-7,0.0010294784573506737,27025.299809015534,9.349999962269726,0.10329784470050749,323100.3048001197
5.417716730293124e-7,0.001029478460393075,27025.2997098862,9.350000000591674,0.07246925535821934,219139.0635501516
5.41771673889468e-7,0.0010294784624229345,27025.300245297345,9.34999998724358,0.00006897563789519285,193.47284024761302
5.417716741193791e-7,0.0010294784153510167,27025.300992652727,9.349999950643967,0.00003794024579649294,106.4169913400791
5.417716743684762e-7,0.001029478420270045,27025.300994291836,9.349999945907573,0.00003257123389881092,91.35718596581069
5.417716748582618e-7,0.0010294784683614064,27025.300345704403,9.349999964637956,0.014243748370743107,40527.43126742367
5.417716752461172e-7,0.0010294784479255067,27025.30083326243,9.34999992244079,0.00038729204083481135,1086.678680838715
5.417716762539346e-7,0.001029478346183905,27025.30125647461,9.34999999585523,0.00005877960109120978,164.8718657831223
5.417716768196648e-7,0.0010294783393505415,27025.301281425964,9.349999999945787,0.00008822887769685336,247.4819144059162
5.41771677365914e-7,0.0010294784721158814,27025.300779697864,9.34999992287136,0.00004627227735541159,129.78822802527378
5.417716784161256e-7,0.0010294783291986136,27025.301389073105,9.349999998008164,0.000027266152971419497,76.47687045918607
5.417716785576672e-7,0.0010294783282839039,27025.30139745674,9.3499999977929,0.000035576761681304745,99.78752825676372
5.417716789383917e-7,0.0010294785056310183,27025.29972397139,9.349999993487048,0.14085235866594184,459822.92510483187
5.417716792908825e-7,0.0010294783230816158,27025.301434678815,9.3499999975776,0.00005678558446676973,159.27850287187323
5.417716814001038e-7,0.0010294783116459756,27025.301550784206,9.349999992195338,0.000027164529251948568,76.1918274616341
5.417716814209874e-7,0.0010294785202911868,27025.29975562877,9.349999992410591,0.19480585998632471,678571.6380349853
5.417716823009907e-7,0.0010294785248829914,27025.299890876908,9.350000002098696,0.19445958421127363,677074.2699940556
5.417716845343515e-7,0.0010294785366852853,27025.299730036986,9.35000000295988,0.205397872533737,725004.1658690872
5.417716851575216e-7,0.0010294785397682857,27025.299754547857,9.349999990257672,0.16018923914457997,534990.6447971705
5.417716852061327e-7,0.0010294785262564626,27025.29972142082,9.350000336662022,0.20684369793810292,731438.4517943779
5.417716854949818e-7,0.0010294782926010017,27025.301746851084,9.34999998143073,0.000027165034624164655,76.19324703369216
5.41771686208642e-7,0.0010294785425231713,27025.300177905385,9.350000001668114,0.2085167885781822,738913.5145082042
5.417716871739732e-7,0.0010294785486347111,27025.299998014787,9.350000003390468,0.19186965854689905,665915.5766385469
5.417716872442619e-7,0.0010294785458008697,27025.300286852085,9.349999950859285,0.00019232600213398436,539.5302883640397
5.41771687364076e-7,0.001029478548171883,27025.299724349323,9.350000136225423,0.2015398833783126,707949.123688142
5.417716880446299e-7,0.0010294785528154873,27025.29972531771,9.350000067116799,0.14608135388125096,479813.61046055396
5.417716888026448e-7,0.0010294785565592144,27025.299725569952,9.35000003374658,0.09888540168964713,307784.27766797453
5.41771688831916e-7,0.0010294785568043965,27025.29972234542,9.350000001237547,0.18903826686886058,653798.0807665447
5.41771689008794e-7,0.0010294785575674324,27025.29972852457,9.35000001480093,0.20776621071666726,735556.1532159717
5.41771690699346e-7,0.001029478564786049,27025.29968037237,9.3500000098492,0.019480590538239716,55723.73197282416
5.417716907217396e-7,0.0010294785639581785,27025.29972276285,9.350000099625866,0.20459426519070026,721437.9879913513
5.417716949512616e-7,0.0010294785819581745,27025.29982298534,9.350000012432702,0.0791987033326522,241238.3867665106
5.417716978262767e-7,0.001029478235309729,27025.30203359245,9.349999953873379,0.0009043083025518444,2538.656159049144
5.417716982302925e-7,0.0010294782262138366,27025.301908572674,9.349999901988065,0.0023584034991007245,6630.373860346288
5.417716995158515e-7,0.0010294781920390827,27025.3012540231,9.349999845151087,0.007352260694849333,20774.003567362164
5.417716995673658e-7,0.001029478252970329,27025.30237076772,9.349999887994139,0.000027922142784361088,78.3168700297799
5.417717004355219e-7,0.001029478224582115,27025.3020622859,9.349999917704382,0.0015438259526266713,4336.7440208400485
5.417717028639026e-7,0.0010294781986636015,27025.30170787429,9.349999784438804,0.006881162714172222,19433.68133599895
5.417717036906602e-7,0.0010294781906449667,27025.301641813032,9.349999829650029,0.006439408490280615,18177.99953530996
5.417717037191399e-7,0.0010294781874819448,27025.301630806218,9.349999959470955,0.00032196168661987495,903.313513125717
5.417717044911801e-7,0.0010294782216915379,27025.302324179404,9.349999986813023,0.00010451432282319272,293.16739187422223
5.4177170549546e-7,0.001029478212115433,27025.302250737503,9.350000001668162,0.0005135205658798052,1441.0378229097116
5.417717078585803e-7,0.0010294782083087274,27025.302340219318,9.349999902849241,0.0004848454840472434,1360.5309992236344
5.41771708158919e-7,0.0010294781827844476,27025.301916094544,9.349999972603731,0.0025205505950423304,7087.383499368377
5.41771709783e-7,0.0010294781764259376,27025.301910351103,9.3499999614086,0.00007123971531964548,199.82397278277355
5.417717106904512e-7,0.0010294781714920139,27025.301859153566,9.349999903279834,0.003985726841669452,11223.710263694114
5.41771713314997e-7,0.0010294781744170296,27025.30214496954,9.349999979277797,0.00003926293944116473,110.12713464970115
5.417717135244742e-7,0.001029478206996467,27025.302686550196,9.349999912106783,0.000027757463677013298,77.8549644599314
5.417717136399396e-7,0.0010294781735353889,27025.302151085896,9.349999976479026,0.000030283294161556897,84.93970440599281
5.417717140337842e-7,0.001029478173918096,27025.30218741463,9.349999975187242,0.0006685199077441208,1876.2869359948586
5.417717140721683e-7,0.00102947817281151,27025.30216816634,9.349999973895509,0.00044851029862488567,1258.5246542380064
5.417717147500425e-7,0.0010294781723674763,27025.302208507648,9.34999997281904,0.00006283913350860066,176.25926675271128
5.417717149370351e-7,0.0010294781798898766,27025.302363597053,9.349999995639974,0.00003380246880100424,94.81074932871036
5.417717150297624e-7,0.0010294781722123055,27025.302225460717,9.349999971957853,0.000028638676677935686,80.32668866468565
5.417717161219574e-7,0.0010294781741657904,27025.302339327354,9.349999976263714,0.00047315947988738717,1327.7232665572872
5.417717171210294e-7,0.0010294781782900417,27025.30248013379,9.349999990903543,0.000029654759831985333,83.17671627194801
5.41771717550993e-7,0.0010294781683535903,27025.30232309623,9.349999940740565,0.002463319870842918,6926.06273346533
5.417717191028207e-7,0.0010294781704211552,27025.30246950668,9.349999971957914,0.00005555321187163849,155.82164507232162
5.417717196414503e-7,0.0010294781727921856,27025.302545445513,9.349999968297906,0.00003648402552664543,102.33238147155936
5.417717201502029e-7,0.0010294781687594193,27025.302506409775,9.349999961408582,0.0000341731860608938,95.85059190988586
5.41771720263017e-7,0.0010294781794320698,27025.30269413964,9.350000024704336,0.00003987573182840829,111.84600257738754
5.41771720463886e-7,0.0010294781803876476,27025.302672981434,9.349999814364374,0.00005074063252582248,142.3221201698542
5.417717206783848e-7,0.0010294781864379305,27025.302813890783,9.349999905217425,0.0002375498147303734,666.4266584831505
5.417717207949467e-7,0.0010294781800291011,27025.30268461694,9.349999809412624,0.000029292025418055678,82.15927826907107
5.417717209967944e-7,0.0010294781663824871,27025.30251463705,9.349999938587642,0.0011934381987442053,3351.2979137032394
5.417717210015404e-7,0.0010294781701291674,27025.302584950237,9.349999967436778,0.00006211882659199154,174.238734858513
5.417717212378937e-7,0.0010294781711714669,27025.302617266952,9.349999965929719,0.00007360978026862711,206.47238663977217
5.417717212749338e-7,0.0010294781782860178,27025.30272208256,9.349999896175165,0.000027702574616387377,77.70100811942105
5.417717212888352e-7,0.0010294781670124413,27025.302547265706,9.349999956241549,0.00006252283539992195,175.37202117125665
5.417717213139616e-7,0.0010294781886395776,27025.302863326924,9.350000151295875,0.00044571546098855626,1250.6788023718898
5.417717217070288e-7,0.0010294781766675594,27025.302737314934,9.349999998654022,0.0000776752771607365,217.8768220180226
5.417717219984749e-7,0.0010294781634412257,27025.30252418273,9.349999931913617,0.0012537952459542145,3520.999530612521
5.417717223600517e-7,0.0010294781687084696,27025.30264416724,9.34999996377682,0.000031998914498140125,89.75189599560161
5.417717226131019e-7,0.0010294781794601413,27025.302683385748,9.350000327835104,0.00004401817097881266,123.4654882175916
5.417717229017074e-7,0.0010294781668381766,27025.302644766776,9.349999958394484,0.00002844427251807219,79.7814038357125
5.417717230558974e-7,0.001029478164685837,27025.30261548094,9.34999994741459,0.000030046920606478616,84.27669762327601
5.417717231222833e-7,0.0010294781683000051,27025.302684019076,9.349999968513204,0.0005129923498777548,1439.554875585955
