ssd,Km_g3p,kcat_f,Keq
0,0.00103,27025.299764582207,9.35
1.4768784907578909e-6,0.06586390101225059,9.479774351615714e-10,2.4695632823312475e-7
1.4768978758025813e-6,0.06586510913658404,1.7503027183188234e-9,9.038061802236958e-8
1.4769207537620999e-6,0.06586653493130348,1.109204406007758e-9,6.965725916454885e-8
1.4769263438482723e-6,0.06586688330952448,1.9497734751025582e-9,4.956355136173101e-7
1.476926355787046e-6,0.06586688405669766,9.586926951426657e-10,1.3235549317261349e-8
1.47693293145344e-6,0.06586729385928748,2.0641279142224005e-9,6.965722116761111e-8
1.4769356534141011e-6,0.06586746347374901,2.0812642533630194e-10,1.265842218923684e-6
1.476936315303608e-6,0.06586750446419108,1.1538558097229455e-9,4.651801567831322e-6
1.4769383113515432e-6,0.06586762902005243,2.1334944150799108e-10,3.0376896387482177e-6
1.4769392890664295e-6,0.06586769007130834,1.6117312531864324e-10,1.7228951479984074e-9
1.4769433457412836e-6,0.0658679424957213,7.842601086665126e-10,5.494547733019195e-6
1.4769449948667264e-6,0.0658680456481265,1.1550538727107812e-9,9.803216586689017e-7
1.476948574676706e-6,0.06586826875381799,1.063395323450392e-9,4.219524599006142e-7
1.4769670186450321e-6,0.06586941818654049,1.807325131987058e-10,1.6520637264622497e-7
1.4769781896713094e-6,0.06587011333394224,4.5904658368755147e-10,8.913886479805954e-6
1.4769993559401916e-6,0.06587143342008671,9.27623825750247e-10,5.762259166551624e-7
1.4770337635853997e-6,0.0658735776408496,1.0088767268129153e-9,6.568166046700475e-7
1.477041385353903e-6,0.06587405261575831,1.1293695560726814e-9,9.612860477916687e-8
1.4771259468858352e-6,0.0658793221376827,1.2590430477785604e-10,9.066386999445501e-7
1.4771288018160923e-6,0.06587950004968031,3.6680919500607283e-10,4.127426291416245e-7
1.4772173067671939e-6,0.06588501505861848,1.0893892518718653e-9,1.456423573542943e-7
1.477328653601753e-6,0.0658919530353084,1.453156174571748e-10,6.913552701211847e-7
1.4773531905214376e-6,0.06589348187277073,5.146420908758916e-10,1.2031357965755362e-7
1.477452292644679e-6,0.065899656463911,4.670291831458289e-10,6.965731615995547e-8
1.4776642333005112e-6,0.0659128603982372,2.8841010690319317e-10,4.795173836137208e-7
1.4777415306740677e-6,0.06591767566789321,6.363733672691506e-10,1.9860203321470063e-7
1.4777837703712377e-6,0.06592030691867193,2.8190825945235336e-10,4.495842129953791e-7
1.4780379551953595e-6,0.06593613966314302,7.808947631950635e-10,1.621599700626726e-6
1.4782388142608742e-6,0.06594864937582876,3.350537951374785e-11,7.886758388372923e-8
1.4782435920212074e-6,0.06594894692267299,8.682591316338838e-11,2.360561657017808e-8
1.4787196133390751e-6,0.06597858852087252,3.0061958027361075e-10,5.184644157846519e-9
1.4787659023445469e-6,0.06598146420349418,6.349360955252042e-8,0.00002209848642519197
1.4788458860521107e-6,0.06598645019381373,7.86023549693552e-10,1.0189340518091463e-7
1.478996677609864e-6,0.06599583770421935,7.933600028213112e-10,2.5907699040165326e-8
1.4794235155679697e-6,0.06602240635984341,7.07382156716728e-10,5.123655273078149e-8
1.4794640665548092e-6,0.06602493015376588,1.1095813247005602e-9,3.0513459851524936e-8
1.4795247195250522e-6,0.06602870494407041,4.3464109832860216e-10,4.893416628529231e-8
1.479556370655059e-6,0.06603067473122995,2.7481411119853855e-10,1.9000748686855386e-8
1.47969485935873e-6,0.06603929309351979,4.632196120721484e-10,6.389310471074271e-8
1.4796964453886307e-6,0.06603939179092774,5.535320231439581e-11,2.5908496975857886e-8
1.4797258968382781e-6,0.06604122451583809,8.519170140245267e-10,1.3235416327979255e-8
1.4797728169362595e-6,0.066044144232331,6.64023045662577e-10,2.130326812162665e-8
1.479820183370857e-6,0.06604709164919996,7.144493822067712e-10,1.2092810413164174e-8
1.4798832053274201e-6,0.06605101312898477,3.049272224770657e-10,6.619530117154318e-8
1.4800053182675168e-6,0.06605861110818934,5.605184803426866e-10,6.257235205317498e-7
1.4800065689915282e-6,0.06605868893186338,1.3406190220064881e-10,5.8144510002941565e-8
1.4800170895675145e-6,0.06605934350867247,5.974161280916552e-10,3.1656502731124036e-8
1.4800184458496133e-6,0.06605942789200124,4.2352199689093415e-10,4.449786041717704e-7
1.4800221364164165e-6,0.06605965751368463,3.1794168648425385e-9,4.127426671385622e-7
1.480034345779118e-6,0.06606041714218955,1.0852431462510399e-9,1.1795031451841553e-6
1.4800421144983695e-6,0.06606090051307567,4.24518139150483e-10,5.123657172925036e-8
1.4801107130460805e-6,0.06606516842427543,2.593133299570437e-9,2.0809572389677967e-6
1.480253476008989e-6,0.06607405020375667,1.3658860358061284e-9,5.928755288254066e-8
1.4803478413254377e-6,0.06607992056850417,4.6239846777711484e-10,1.299237689507471e-6
1.4813499232258284e-6,0.06614224107244798,8.43745955219848e-10,5.428299521111848e-7
1.4824259468545367e-6,0.06620912308621357,4.547120187203249e-10,1.4822849353175328e-6
1.4824380616542926e-6,0.06620987588915003,8.659572353314126e-10,1.3441299505390138e-6
1.4825584373996038e-6,0.06621735564139186,2.6347558923613204e-9,6.389287672911626e-8
1.4826238016300875e-6,0.06622141694572037,5.1705167823344915e-11,2.3888908439048124e-7
1.508292554293075e-6,0.06769657268744757,4.768081636326202e-7,0.0029265203837939343
0.14115069237022118,1.6531730506736284,0.00023573746980602093,29.77718108377322
0.3936512396420753,7.278600279421225,54.28265174225696,0.45243842435686904
0.42847297907179366,8.226549840059201,24.78204732390325,29.609098191039894
0.4459200143128555,7.1514810782559985,0.00014135481319640572,36.97838631171264
0.48623237250522333,2.667657160223134,37.392325028960485,11.46874591341436
0.5141410004439154,8.996281355977262,26.119426844923225,32.426088853077296
0.5178060552639667,120.22598828310697,0.0007694590303075942,1.6777128853454406
0.7499085100545881,6.8235940866588765,42.88581011641264,19.324565317680324
0.7880539333945196,0.7600123034879884,45.729185578786016,8.24180578624138
0.9475690442306702,0.7615372072866361,48.39881734472996,14.760053526342624
1.0548480641076359,0.9816777770758661,50.81433437997909,7.254576641638597
2.8836418547359637,450.27918352209593,0.00010037472334572641,4.138641898049202
5.365688712432093,828.8281869520661,0.0015397450426673205,0.06996172791219352
5.4540388874797285,843.378902520203,0.005085575909929913,0.028130771420786675
6.919158080016102,1096.9172504896715,0.001346221856816095,1.2955869047880606
8.021611600899233,1303.9040044048847,0.004276783541725175,0.005631194283274851
10.543329395082745,1833.3825054380268,0.003853633878311145,5.567071500165408e-6
13.937544834887836,2680.5248804268977,0.0007643715974838707,0.05873775451324691
18.963495293626426,4251.305174108727,0.0004985131301968201,0.2759763170737322
22.046715946830105,5420.414480704659,0.0006484232071194186,0.033815187176961116
