ssd,Km_g3p,kcat_f,Keq,Km_dhap,kcat_r
0,0.00103,27025.299764582207,9.35,1,1
5.454282941837351e-7,0.0010294811337411452,27025.299800807374,9.349607743886613,0.17678831590687136,602356.2794212461
5.477584737230474e-7,0.0010293824108159571,27025.300000401017,9.350002930496975,0.13001309099900868,419188.26285084954
5.5558172920965e-7,0.0010295974515823075,27025.29990629712,9.349559914657242,0.00016628240341800507,466.4262992219885
6.034474185063371e-7,0.001029749904385813,27025.299768044802,9.349238309539976,0.05439443598646873,161309.3508459084
6.160322703787172e-7,0.0010298159412237382,27025.299800904362,9.349903232637477,0.11760748914843057,373705.4959127834
6.479839368505615e-7,0.0010298826006231226,27025.299765150496,9.349953945503302,0.000027198643992494747,76.25790839206077
6.821391189878353e-7,0.0010299430419195713,27025.299766461325,9.349938406267981,0.006742860032441346,19031.95849956342
6.846649298380392e-7,0.001029043206272265,27025.299891514365,9.349087272681777,0.055733497588005554,165631.24835846355
6.988427357607298e-7,0.0010299700594460991,27025.299765382653,9.349979818307753,0.0016227922694307135,4556.758136263509
7.043743704438674e-7,0.0010299737489283002,27025.299876153957,9.34963419872016,0.056446749900981474,167716.09032659448
7.526399142090282e-7,0.001030048101031019,27025.29989421113,9.350010341919225,0.001971240834162954,5536.687106431215
7.631849319949281e-7,0.0010300621017939149,27025.299766129454,9.34995037146398,0.000027157302908512703,76.1287423515761
7.771503939644064e-7,0.0010300794768856153,27025.299835520935,9.34983412841504,0.0000281452524358299,78.89793990615682
8.122027766067034e-7,0.0010301235701044586,27025.299765834734,9.349975406560654,0.00007727086249792043,216.606975804576
8.355475066837945e-7,0.0010301441431858477,27025.29978414799,9.349503827732574,0.015116003545094231,43021.76728016647
8.547766893876881e-7,0.0010301725145777736,27025.299774336738,9.349974819892333,0.004024077697350158,11324.525378256323
8.807446217828314e-7,0.0010302007533702989,27025.299765427593,9.349984538569412,0.0007023658785487825,1969.965719191154
9.159173613156529e-7,0.001030237293392987,27025.29976468987,9.349965221572962,0.00005098815737306262,142.91146215830463
9.583094235709421e-7,0.0010302791433046928,27025.29976312062,9.34996183569351,0.010607331657586075,30046.615435961725
9.605558863922891e-7,0.001030281316352936,27025.299764448468,9.34997240949317,0.04502918711010298,132148.03169310984
1.008259966645618e-6,0.001030325830308339,27025.299765925356,9.349972446523232,0.01052500306159584,29809.542579097022
1.0592873851347232e-6,0.0010303710032834937,27025.299764683994,9.349983114417247,0.00010928203602607888,306.2771454762086
1.0763671372359574e-6,0.001030385611880848,27025.29976486262,9.349975291379902,0.000037410053142202576,104.83761246953999
1.0848768104430934e-6,0.0010303928187641127,27025.29978145823,9.34999943480508,0.1843985189078627,633560.0878210574
1.0858794374048071e-6,0.0010303936627313126,27025.299768744928,9.34999995107456,0.026406840144346567,76005.83416448715
1.0941742745416938e-6,0.0010304006003572447,27025.29976503994,9.349972529840903,0.00012822707808185252,359.36997700360433
1.0988716951942144e-6,0.001030404515943306,27025.299764984924,9.349973810176976,0.00008374632165507773,234.69657685856126
1.1219567885708142e-6,0.001030423506774883,27025.299775365005,9.349965327065496,0.03242303619762087,93899.91198773179
1.136404610323628e-6,0.0010304352095980944,27025.299765706663,9.349967496121652,0.00008964037971474535,251.208659099721
1.1374506053517306e-6,0.001030436060653,27025.299764845306,9.34997640701863,0.009362312459240575,26482.531521176617
1.1395669773145868e-6,0.0010304377550015872,27025.29976911471,9.349970455296368,0.0011247066215015183,3155.1408765272345
1.196587709682434e-6,0.0010304825013760404,27025.29979253601,9.350003323404446,0.02915122361184301,84134.78151367296
1.215072911160197e-6,0.0010304965765991648,27025.299764873507,9.349984225105185,0.021947731903165294,62877.1575553404
1.2340531263712253e-6,0.0010305108072134444,27025.299764706688,9.349958269186338,0.16971733471125966,572744.2697333643
1.2389055073909397e-6,0.0010305144460419405,27025.299764735926,9.349982485981885,0.018630300732301614,53191.848322706224
1.2434179160433882e-6,0.0010305177944620898,27025.299764840398,9.349981567118691,0.010054399351461936,28457.797971866094
1.2574979528269752e-6,0.0010305281770534842,27025.29976507069,9.349983754478343,0.0001125320960829409,315.3387141349014
1.2693600971525998e-6,0.001030536825279145,27025.299764771666,9.349963190734114,0.05956486250708292,177464.1414368095
1.2795308565692946e-6,0.0010305442218854802,27025.299764806874,9.349989301891762,0.01020689065485126,28893.09190652405
1.281088785159399e-6,0.0010305453489443395,27025.299764490992,9.349997412570456,0.0012044847252852674,3378.84946806968
