"Priority"	"Fitting Equation"	"Log10 residual"	"Log10 residual^2"	"Euclidean residual"	"Relative error"	"True value"	"Predicted Value"
""	""
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"haldaneRatio_1"	9.839547510104296e-10	9.681669520359965e-19	8.246928140387411e-10	2.2656395990075305e-7	0.364	0.3639999991753072
1	"relRateFor_g6p"	0.00016407197671153284	2.6919613542029775e-8	0.000034338030383232465	0.03777183342155571	0.09090909090909091	0.09087475287870768
1	"relRateFor_g6p"	0.00013346459749841166	1.781279878541303e-8	0.00004203615696282692	0.030726637665700537	0.13680688860321005	0.13676485244624723
1	"relRateFor_g6p"	0.00009081325898729897	8.247048007894238e-9	0.00004197558432614268	0.020908339541024657	0.20076000891310172	0.20071803332877558
1	"relRateFor_g6p"	0.00003479448870880031	1.2106564445068322e-9	0.000022812258676008224	0.008011406171635996	0.2847472489508015	0.2847244366921255
1	"relRateFor_g6p"	0.00003332569824965326	1.1106021638269422e-9	0.000029687184156079738	0.00767382002283899	0.3868631798468572	0.3868928670310133
1	"relRateFor_g6p"	0.00010881025356695995	1.183967128130612e-8	0.00012528812840750803	0.025057625681501605	0.5	0.5001252881284075
1	"relRateFor_g6p"	0.0001843079311063256	3.396941346869406e-8	0.0002602611037297864	0.04244747586106165	0.6131368201531431	0.6133970812568729
1	"relRateFor_g6p"	0.00025246249620083927	6.373731198795878e-8	0.0004159090158833978	0.05814853774044269	0.7152527510491985	0.7156686600650819
1	"relRateFor_g6p"	0.00030852556529072095	9.518802443795891e-8	0.0005679869056552933	0.07106587658143576	0.7992399910868984	0.7998079779925537
1	"relRateFor_g6p"	0.0003512203351508508	1.23355723823476e-7	0.0006983593137579458	0.0809041805984624	0.8631931113967901	0.8638914707105481
1	"relRateFor_g6p"	0.00038186405298871323	1.458201549649668e-7	0.0007996919555336435	0.0879661151087008	0.9090909090909091	0.9098906010464427
1	"relRateRev_f6p"	0.00003918924257884093	1.5357967339032392e-9	8.202954051933498e-6	0.00902324945712684	0.09090909090909098	0.09090088795503905
1	"relRateRev_f6p"	0.000035500452336023613	1.2602821160622845e-9	0.000011182522770714076	0.008173947149070444	0.13680688860321016	0.13679570608043945
1	"relRateRev_f6p"	0.000030360509768900812	9.217605534275216e-10	0.000014034171330751244	0.006990521372623502	0.200760008913102	0.20074597474177125
1	"relRateRev_f6p"	0.00002361032310849165	5.574473572873747e-10	0.000015479800202222727	0.005436330029266524	0.28474724895080145	0.2847317691505992
1	"relRateRev_f6p"	0.000015402963699395755	2.372512907249034e-10	0.000013720491729318773	0.0035466005668335094	0.3868631798468571	0.38684945935512777
1	"relRateRev_f6p"	6.30964170222903e-6	3.9811578410507646e-11	7.2641906938564205e-6	0.0014528381387712834	0.5000000000000002	0.49999273580930637
1	"relRateRev_f6p"	2.783870696160262e-6	7.749936052939823e-12	3.930280416120091e-6	0.0006410119710537728	0.6131368201531434	0.6131407504335595
1	"relRateRev_f6p"	0.000010991728926434963	1.208181047922271e-10	0.000018102840748324134	0.0025309711457619996	0.7152527510491989	0.7152708538899473
1	"relRateRev_f6p"	0.00001774255835536309	3.147983769934647e-10	0.00003265261807650077	0.004085458490646344	0.7992399910868984	0.7992726437049749
1	"relRateRev_f6p"	0.000022883131104059484	5.236376891255747e-10	0.00004548315107189005	0.005269174472244195	0.86319311139679	0.8632385945478619
1	"relRateRev_f6p"	0.00002657244861417607	7.060950253530277e-10	0.00005562472356679393	0.0061187195923473325	0.9090909090909093	0.9091465338144761
1	"relRateRev_f6p"	0.00002672825083527286	7.143993927132643e-10	3.84638613360605e-6	0.006154217813769675	0.06250000000000006	0.06249615361386645
1	"relRateRev_f6p"	0.000017496707901187847	3.0613478737948923e-10	7.014439457997401e-6	0.004028684725294053	0.17411239489546845	0.17410538045601046
1	"relRateRev_f6p"	1.1872218418362834e-6	1.4094957017331372e-12	1.093473220636909e-6	0.00027336830515922717	0.4000000000000002	0.4000010934732208
1	"relRateRev_f6p"	0.00002420488619869765	5.85876515891904e-10	0.00003780356020821607	0.005573536329640684	0.6782688399674107	0.6783066435276189
