ssd,Km_3pg,Km_2pg,kcat_f,kcat_r,Keq
0,0.0002,0.00019,626.7176791692085,417.8117861128057,1.425
3.88150798528911e-8,0.009999802822488295,0.009168701604223211,0.000056275550498367044,0.00005622973668904614,0.00005625087798284568
3.8815079862927576e-8,0.00999951638429742,0.009168473602141335,0.00005645604075819291,0.00005612151985869915,0.0000562370626012584
3.8815079863923673e-8,0.009999648031947016,0.009168351822869954,0.00005632223973241358,0.000056091620723695814,0.000056147262028822186
3.8815079867149916e-8,0.009999307429427954,0.009168338411688525,0.00005642751574482501,0.00005617778220861784,0.00005628311423160375
3.881507988548544e-8,0.009999049132666697,0.009168366598990592,0.00005643034950931448,0.000056426978727080695,0.00005631765321536258
3.881507989467171e-8,0.009999834004752638,0.00916894245539902,0.00005662672743293835,0.0000560790769132422,0.000056260088517714575
3.8815079899226094e-8,0.009999527929464912,0.00916795556413769,0.00005616114527500243,0.00005603404774681671,0.00005608969761165159
3.8815079904044534e-8,0.009999838682949489,0.009169024797187286,0.000056669802191453674,0.00005610447706889868,0.00005626929906816557
3.881507990470975e-8,0.009999433846547456,0.009167882965774766,0.00005611582837126237,0.00005607552861257692,0.00005611502588913863
3.88150799095538e-8,0.009998902886438135,0.009168449675953526,0.00005648461734369455,0.0000564547360222105,0.00005646501848544679
3.881507991231556e-8,0.009998928324734896,0.009168486898069221,0.00005659813940107148,0.00005641056522433802,0.00005640745408385826
3.8815079913283705e-8,0.009999077796397155,0.00916783719786342,0.00005627582927450184,0.00005614991856296849,0.00005619101120464421
3.881507992026468e-8,0.009998947528191537,0.009168350880113368,0.00005668866288082827,0.00005631214224694,0.00005626008831514757
3.881507992893969e-8,0.009998840305773743,0.009167951007221694,0.000056162433580643606,0.00005642360306064114,0.000056382125385655116
3.881507992905467e-8,0.009999752731223065,0.009168836898873557,0.000056750248643167,0.00005591054445441258,0.0000562808116524238
3.8815079933311044e-8,0.00999967852413023,0.009168811030865393,0.00005682571258823211,0.00005601007651385653,0.00005615416976636206
3.881507993583486e-8,0.010000264874705529,0.009168534754139685,0.00005629957424220803,0.00005581839638895299,0.00005600910704429365
3.8815079940970584e-8,0.009999946403747916,0.009169142971443646,0.000056753036350094894,0.000055999461474901556,0.00005630153502086418
3.8815079949485436e-8,0.010000136775080437,0.009169050905945397,0.00005669171951384925,0.00005589799306595726,0.00005618180045162621
