ssd,ssd_s05,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
0,0,0.00883377824981335,0.022395622457170455,0.055609816758203534,0.1314590000241482,0.28008099405284803,0.5000000000000001,0.7199190059471522,0.8685409999758519,0.9443901832417967,0.9776043775428295,0.9911662217501868
0.005086745638020217,0.0001494345416551998,0.009896605105958252,0.024490892435831607,0.05931520644622,0.13670917491421558,0.28451825731928476,0.4996012467816129,0.7147759257043611,0.862776954969173,0.9403476642566493,0.9752965961128538,0.9899708465757096
0.005160718445638129,0.0001406370262737716,0.00990203028356958,0.024505754571213866,0.059355965635261944,0.13681565984045854,0.2847573128376027,0.5000025040511756,0.7152420760523754,0.8631752394102837,0.9406318568679838,0.97548333270035,0.9900897001107481
0.005160736894410451,0.00014063739380411954,0.009902031895626084,0.024505758427236103,0.059355974364905716,0.1368156773786109,0.28475734055110896,0.5000025331418607,0.715242093391633,0.8631752436209535,0.9406318544813818,0.975483328709002,0.9900896965444698
0.005160793087134056,0.0001406395726212433,0.009902036928096145,0.02450577025557121,0.05935600035338921,0.13681572685939594,0.28475741088137707,0.500002590283681,0.7152421022651213,0.8631752141471911,0.9406318146127054,0.9754832940450373,0.9900896708969494
0.005160849936092837,0.00014064265389473845,0.009902042120716738,0.024505782291291932,0.05935602614843898,0.1368157736588993,0.2847574703774869,0.500002622047153,0.7152420748687882,0.8631751493133011,0.9406317472916642,0.9754832403442865,0.9900896327102208
0.005160888380959686,0.0001406448027873593,0.009902045639807736,0.024505790435712344,0.05935604355569684,0.13681580506549815,0.2847575097467512,0.5000026415932979,0.7152420536405824,0.8631751028684046,0.9406316997610707,0.9754832026449896,0.9900896059771332
0.005160890854097389,0.00014064398388245966,0.009902045755519144,0.02450579088399915,0.059356045217709964,0.13681581064257603,0.2847575249996054,0.5000026712762234,0.7152420919723863,0.863175138096686,0.9406317261566691,0.9754832205546932,0.9900896176157882
0.005161004585289563,0.0001406492915499636,0.00990205604461482,0.02450581489449382,0.05935609730763448,0.13681590745150776,0.2847576554113055,0.5000027602652579,0.7152420726985211,0.8631750426008782,0.9406316178413539,0.9754831313255045,0.9900895531784545
0.005161042920757491,0.00014065027500520023,0.009902059419643202,0.024505822924127455,0.059356115322156455,0.13681594307697315,0.2847577100764883,0.5000028141873883,0.7152420996158719,0.8631750425789869,0.940631606122506,0.9754831183650011,0.990089542702366
0.005161121162011603,0.00014064638407322192,0.009902065625972453,0.024505838846260532,0.05935615543075809,0.13681603770613993,0.2847579000363273,0.5000030994157035,0.7152423991918201,0.8631752780436797,0.9406317637123347,0.9754832172282032,0.9900896036429921
0.00516113633727709,0.00014064691374677504,0.009902066978219097,0.02450584203591511,0.05935616248237385,0.1368160512870942,0.28475791981054943,0.5000031165928677,0.7152424040262095,0.8631752724312862,0.9406317547545816,0.975483209115984,0.9900895975372205
0.005161144657833652,0.00014066142253371032,0.009902069363221076,0.024505844907354978,0.05935615829166223,0.1368160058932225,0.28475774168411533,0.5000027037387339,0.7152418169635987,0.8631747016501644,0.9406313123138103,0.9754829025928845,0.9900893957505823
0.0051611686437290725,0.00014064984606383644,0.00990207006555263,0.024505848968638725,0.0593561764712963,0.13681607349113664,0.28475793791903564,0.500003099557378,0.7152423394603414,0.8631751884198821,0.9406316801456861,0.9754831535014492,0.9900895593495268
