ssd,ssd_s05,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
0,0,0.00883377824981335,0.022395622457170455,0.055609816758203534,0.1314590000241482,0.28008099405284803,0.5000000000000001,0.7199190059471522,0.8685409999758519,0.9443901832417967,0.9776043775428295,0.9911662217501868
0.001206319481664237,0.0009963479732541117,0.00925389015679786,0.022923859860810396,0.055652781834946735,0.1289423217258878,0.27104383170730434,0.48292234922911903,0.7011198891611026,0.8549016420029791,0.9366987589007255,0.9737949948815677,0.9893964231129313
0.0012063786939029131,0.000996401001163518,0.009253908713066182,0.02292390127959966,0.05565286446213201,0.12894244900137447,0.2710439181422102,0.48292218315963176,0.7011193836940564,0.8549009994043552,0.936698191698378,0.9737945735254225,0.9893961345106139
0.0012067032216199133,0.0009967506866706416,0.009253988741036332,0.02292407534126143,0.05565319311735708,0.12894288121766218,0.27104392533306887,0.4829206838510441,0.7011161196517051,0.8548971858637863,0.9366949440844892,0.9737922047140087,0.9893945285162875
0.0012069544710976536,0.0010008315420293704,0.00925261423706105,0.022920705230434928,0.055645240281716676,0.1289257320987886,0.2710133305990242,0.4828811612672466,0.7010818152666644,0.8548758124348792,0.9366839198359395,0.9737869097932432,0.9893919933865671
0.001213553576314472,0.0010065950283486525,0.009254778170571574,0.022925552018141306,0.055654977521142304,0.1289410035423381,0.27102475804719145,0.4828646884942891,0.7010268801519329,0.8548047302960655,0.9366207376524482,0.9737398107628552,0.989359671897559
0.0012240808357979853,0.0010216192046129699,0.009256037325214907,0.022927936699730103,0.05565800206849952,0.1289387625515533,0.2709965572403745,0.4827804735665136,0.7008916136955546,0.8546640600076959,0.9365075990053547,0.9736598315662223,0.9893064244721255
0.0012293054681468969,0.001029113644728366,0.009256651922404872,0.02292909634913256,0.05565945231518844,0.12893756001494577,0.2709824560349795,0.48273865626868323,0.7008246105080105,0.8545944565615514,0.9364516487647643,0.9736202912010696,0.989280104231239
0.0012293615266473009,0.0010293590791221174,0.009256598923594508,0.022928963223497252,0.055659126387341704,0.1289368175471696,0.2709810218269224,0.4827365867222641,0.7008225315357126,0.8545929045706971,0.9364506634952787,0.9736197012538145,0.9892797536963812
0.0012298502716209722,0.0010301604475591673,0.00925662030306983,0.022928983536836024,0.05565905540232458,0.1289362642029654,0.2709789293655842,0.48273170165645773,0.7008154521077786,0.8545859176303937,0.9364452055230833,0.9736159082858674,0.9892772543421462
0.0012340969410500483,0.0010339134390981348,0.009257941373645226,0.022931935988588455,0.05566496095910605,0.12894542570257056,0.2709854114813332,0.48272061618883194,0.7007805214345306,0.8545411960930825,0.9364056141478979,0.9735864515007662,0.9892570603934522
0.0012341809254587544,0.001035883125195758,0.00925730738945681,0.022930379543984927,0.05566128064740231,0.12893746457720295,0.2709711375835168,0.4827020311222345,0.7007641928074888,0.8545308402180547,0.9364001411919182,0.9735837399791015,0.9892557139225221
0.0012344849222632216,0.0010359725797572247,0.009257463146935551,0.02293074072883327,0.0556620562637934,0.12893887894798475,0.27097294858653337,0.4827029658534374,0.7007631778267559,0.8545285514157861,0.9363977683883946,0.973581846947036,0.9892543680940201
0.0012444802138507375,0.001051260310130059,0.009258313814239968,0.022932168586860605,0.05566298939905601,0.12893269262750678,0.2709392808369536,0.4826148073100666,0.7006285384877668,0.8543919245856546,0.9362893320612518,0.9735057756362402,0.9892039527782183
0.0012450916968557424,0.001054212651929479,0.009257615356711126,0.022930425895710607,0.05565876526486304,0.12892320766499632,0.2709213179688062,0.4825895381624415,0.7006039075349129,0.8543741250139899,0.9362783848728383,0.9734994019663947,0.9892002504913817
0.001245142696618763,0.0010522248728365485,0.009258387663131274,0.022932306042945133,0.0556631522713431,0.12893250045584928,0.27093743831880246,0.48260946774143987,0.7006200532398223,0.8543831434275045,0.9362822871168008,0.9735008022716791,0.9892006442917342
0.0012456206135206798,0.0010529179518936754,0.00925844194462204,0.022932407672068753,0.05566327559138771,0.12893237438491453,0.27093613156689267,0.4826056448621451,0.7006139573636755,0.854376824619121,0.9362772131653353,0.9734972184918453,0.9891982594847302
0.0012466318212909552,0.0010543765931310513,0.009258559655594193,0.022932629711768234,0.05566355304545488,0.12893214326026867,0.27093343024311134,0.48259763847499915,0.7006011310061439,0.8543634997200941,0.9362665005868722,0.9734896468878965,0.9891932189311119
0.0012466335492150255,0.0010543500404702718,0.00925857024651416,0.022932655468618526,0.05566361304662543,0.1289322700242268,0.2709336492064756,0.4825979072864484,0.7006013462177478,0.854363617443904,0.9362665495303941,0.9734896629476086,0.9891932222731523
0.0012474385626546195,0.0010556244098547957,0.009258623510809008,0.022932733472939035,0.05566360237283455,0.1289315917643244,0.2709306307291112,0.48259043898291204,0.7005902194392278,0.8543524696562683,0.9362577648521122,0.9734835259879514,0.9891891653406227
0.0012491727085234315,0.0010580908520768835,0.009258838261974031,0.02293314584161065,0.05566415271505472,0.1289313561573635,0.27092628536801655,0.48257708097180385,0.7005685482522205,0.8543298224165942,0.9362394996118549,0.9734705926241712,0.9891805460011801
0.0012492387329296254,0.0010582342692988288,0.009258828705049762,0.02293311823573438,0.055664072116256604,0.1289311303569708,0.2709257389604179,0.48257609158850384,0.7005673202800997,0.8543287221224695,0.9362386907471637,0.9734700516258438,0.9891801980233647
0.0012495602788846684,0.0010587013451275624,0.00925886506344349,0.022933186255985498,0.05566415440615478,0.12893104463285385,0.2709248597995738,0.48257352291813765,0.7005632262046273,0.8543244791240495,0.9362352839280805,0.9734676454443959,0.9891785968711669
0.0012513376015506152,0.0010721480089952587,0.009254820971184307,0.022923232837925075,0.055640525961781644,0.12887961875846482,0.2708317849489791,0.48245060538262485,0.700452977252026,0.8542525315701562,0.9361958296255257,0.9734472170388145,0.9891679547832645
0.0012516984560266187,0.0010618098625609198,0.009259106118585032,0.02293363690094878,0.05566469801079044,0.1289304680297137,0.27091900540104247,0.4825564384466346,0.7005360078533147,0.8542962762517409,0.9362126413285211,0.9734516542075096,0.9891679561077923
0.001252034757868557,0.0010623036698566,0.009259142318108732,0.022933703605946532,0.05566477377223624,0.12893035672113104,0.2709180488881547,0.4825537073326356,0.7005316913844113,0.854291820728427,0.9362090715930245,0.9734491360825075,0.9891662816994923
0.0012524898185295465,0.0010629708049882261,0.009259191698968881,0.022933794843882454,0.0556648785984525,0.1289302111090193,0.27091676359349637,0.4825500235479899,0.7005258610563804,0.8542857984847618,0.9362042448231381,0.9734457305024065,0.9891640168931851
