ssd,ssd_s05,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
0,0,0.00883377824981335,0.022395622457170455,0.055609816758203534,0.1314590000241482,0.28008099405284803,0.5000000000000001,0.7199190059471522,0.8685409999758519,0.9443901832417967,0.9776043775428295,0.9911662217501868
0.001206375376380198,0.0009963233171297484,0.009253934215004908,0.022923963885450344,0.055653012490204795,0.12894276917719213,0.2710444920396354,0.48292292983652557,0.7011200387003875,0.854901413785222,0.9366984099534905,0.9737946812098073,0.9893961877349019
0.0012063884873786696,0.0009963628266494882,0.009253913213961894,0.022923913252581373,0.05565289618925507,0.12894252911228482,0.2710440933780754,0.48292247334756555,0.7011197185952479,0.8549012833608927,0.9366983923372432,0.9737947041162307,0.9893962169969867
0.0012064121502372875,0.0009963694882522635,0.00925393741159984,0.022923969622271508,0.05565301824384879,0.12894275536946767,0.27104439497670674,0.4829226614116264,0.7011196196221073,0.854900983916753,0.9366980668067256,0.9737944396914417,0.9893960273609103
0.001206528343965727,0.0009965277389368389,0.00925395020362341,0.022923993581024107,0.05565304734183139,0.12894272570533433,0.27104408673273084,0.4829217589938921,0.7011181803502217,0.8548994922743121,0.9366968693958106,0.9737935941810424,0.9893954648343775
0.0012065284726640577,0.000996447769937226,0.009253899896336206,0.02292387888339705,0.05565280872607124,0.12894231909885775,0.27104365954759,0.4829217960939805,0.7011189787638619,0.8549006845633706,0.9366979843006684,0.9737944454817408,0.9893960566227107
0.0012066014367872638,0.0009966099062451881,0.009253922843981063,0.022923926459321994,0.05565288880172442,0.1289423833486427,0.2710434746084979,0.4829209655898922,0.701117488238026,0.8548990579037021,0.9366966430812885,0.9737934840478054,0.9893954112670391
0.0012066431642893075,0.0009966477047652265,0.009253914465875044,0.022923905428256595,0.05565283736050277,0.12894226632203443,0.2710432489721119,0.48292064082272623,0.7011171630400821,0.8548988160092303,0.9366964900511195,0.9737933926931835,0.989395357114035
0.0012066786334949656,0.000996737022913564,0.009253929381696474,0.02292393695920133,0.05565289309009865,0.12894232359461574,0.2710431773593855,0.48292020510251044,0.7011163383294174,0.8548978972423114,0.9366957248107796,0.9737928411004655,0.9893949856728849
0.0012068419251924493,0.0009968458942607758,0.00925392117639362,0.022923913650129423,0.05565282626268561,0.1289421396781082,0.27104273924570266,0.4829194219107217,0.701115375917513,0.8548970413021115,0.9366950989069721,0.9737924239802632,0.9893947180131917
0.0012068746244876466,0.0009968824121523632,0.00925392344646221,0.022923917583741762,0.0556528294971134,0.1289421262845422,0.2710426590754489,0.48291920720968395,0.7011150449736637,0.8548967039831868,0.936694830576203,0.9737922355024531,0.989394593011619
