t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1
0.00006309573444801929	-0.000049526593259589966	0.00006309573444801929	-0.0011445736720711393	0.00006309573444801929	-0.003529663487377115	0.00006309573444801929	-0.0004605487703762333	0.00006309573444801929	-0.0018623224479031378	0.00006309573444801929	-0.0028766645552741467	0.00006309573444801929	-0.0008273996422581046	0.00006309573444801929	-0.00038441929707542393	0.00006309573444801929	-0.00005463216786998614	0.00006309573444801929	-0.00015107748023633998	0.00006309573444801929	-0.00046830190691575806	0.00006309573444801929	-0.00004976544341761877	0.00006309573444801929	-0.00007050379530914692	0.00006309573444801929	-0.0001017989115576472	0.00006309573444801929	-0.000055294553648111775	0.00006309573444801929	-0.00022349282803791544	0.00006309573444801929	-0.0015622064576433497	0.00006309573444801929	-0.00006332768391176836	0.00006309573444801929	-0.003321840217894808	0.00006309573444801929	-0.00276831200683476	0.00006309573444801929	-0.0036011131481581585	0.00006309573444801929	-0.001881025267329022	0.00006309573444801929	-0.001443868646496284	0.00006309573444801929	-0.006679488455803862	0.00006309573444801929	-0.0012035306721127773	0.00006309573444801929	-0.004614645088028546	0.00006309573444801929	-0.00004960134471413555	0.00006309573444801929	-0.006366315479143361	0.00006309573444801929	-0.002909428609539071	0.00006309573444801929	-0.009014101389125347	0.00006309573444801929	-0.009924540299061323	0.00006309573444801929	-0.0051252689568137815	0.00006309573444801929	-0.006741671303623793	0.00006309573444801929	-0.005324862753678167	0.00006309573444801929	-0.006590559944002001	0.00006309573444801929	-0.008310462252757098	0.00006309573444801929	-0.005131217907333112	0.00006309573444801929	-0.009640255037653724	0.00006309573444801929	-0.004609466415087405	0.00006309573444801929	-0.008129833304326012	0.00006309573444801929	-0.00016700168750100912	0.00006309573444801929	-0.0063811276266767785	0.00006309573444801929	-0.0008718079832365489	0.00006309573444801929	-0.0002567031442647345	0.00006309573444801929	-0.010364880912923527	0.00006309573444801929	-0.00439102322534127	0.00006309573444801929	-0.010999659741969963	0.00006309573444801929	-0.005155493250993839	0.00006309573444801929	-0.0036180748426862543	0.00006309573444801929	-0.0010043256017244358	0.00006309573444801929	-0.0001408424393289747	0.00006309573444801929	-0.0001365876372438417	0.00006309573444801929	-0.00012593624497765694	0.00006309573444801929	-0.010332384427296023	0.00006309573444801929	-0.011210211408427286	0.00006309573444801929	-0.007972350979813726	0.00006309573444801929	-0.00012983710823778454	0.00006309573444801929	-0.00007478365103171682	0.00006309573444801929	-0.0026948282920380906	0.00006309573444801929	-0.005302191724200105	0.00006309573444801929	-0.0005536338244776855	0.00006309573444801929	-0.0003846702240163341	0.00006309573444801929	-0.000050133020932570573	0.00006309573444801929	-0.0007604269775894337	0.00006309573444801929	-0.0020478933718473705	0.00006309573444801929	-0.009189569865416828
0.00007943282347242822	-0.000049525807218815057	0.00007943282347242822	-0.0011441507621127388	0.00007943282347242822	-0.0035256953191805484	0.00007943282347242822	-0.00046048059657804606	0.00007943282347242822	-0.0018612432125729465	0.00007943282347242822	-0.002874089772970044	0.00007943282347242822	-0.0008271859624832314	0.00007943282347242822	-0.0003843718358862684	0.00007943282347242822	-0.000054631214916592395	0.00007943282347242822	-0.0001510701755656146	0.00007943282347242822	-0.0004682361349002927	0.00007943282347242822	-0.00004976465136835546	0.00007943282347242822	-0.00007050220665616791	0.00007943282347242822	-0.00010179569445081242	0.00007943282347242822	-0.000055293581567481476	0.00007943282347242822	-0.00022347792167870257	0.00007943282347242822	-0.0015614541939526438	0.00007943282347242822	-0.0000633264497118577	0.00007943282347242822	-0.0033183079704648157	0.00007943282347242822	-0.0027659289950526626	0.00007943282347242822	-0.0035969928417205763	0.00007943282347242822	-0.001879880385914288	0.00007943282347242822	-0.0014432041517116422	0.00007943282347242822	-0.006669526487743081	0.00007943282347242822	-0.0012030687774394395	0.00007943282347242822	-0.00460841942675184	0.00007943282347242822	-0.00004960055629674865	0.00007943282347242822	-0.006356890382279924	0.00007943282347242822	-0.002906698400198473	0.00007943282347242822	-0.009000118417733752	0.00007943282347242822	-0.009908956290224563	0.00007943282347242822	-0.005118041210661964	0.00007943282347242822	-0.006731602899169982	0.00007943282347242822	-0.005317265103319793	0.00007943282347242822	-0.006580750202815105	0.00007943282347242822	-0.008297702364117126	0.00007943282347242822	-0.005123973536311791	0.00007943282347242822	-0.009625172497286224	0.00007943282347242822	-0.004603222643181352	0.00007943282347242822	-0.008117385320876497	0.00007943282347242822	-0.00016699274475115105	0.00007943282347242822	-0.006371676400396949	0.00007943282347242822	-0.0008715635868232631	0.00007943282347242822	-0.00025668201023594885	0.00007943282347242822	-0.01034851124622948	0.00007943282347242822	-0.004385243068593596	0.00007943282347242822	-0.01098215192817527	0.00007943282347242822	-0.00514820340816425	0.00007943282347242822	-0.0036139596477894912	0.00007943282347242822	-0.0010040013863730636	0.00007943282347242822	-0.00014083608023988074	0.00007943282347242822	-0.00013658165662117615	0.00007943282347242822	-0.00012593116099780826	0.00007943282347242822	-0.010316075324857387	0.00007943282347242822	-0.011192322030665289	0.00007943282347242822	-0.007960174132179868	0.00007943282347242822	-0.00012983170500162014	0.00007943282347242822	-0.00007478189426533534	0.00007943282347242822	-0.0026924820875917003	0.00007943282347242822	-0.005294635923222808	0.00007943282347242822	-0.0005535355041236246	0.00007943282347242822	-0.0003846227332058606	0.00007943282347242822	-0.000050132216119481476	0.00007943282347242822	-0.0007602407168198823	0.00007943282347242822	-0.0020465995198184358	0.00007943282347242822	-0.00917603297930446
0.0001	-0.000049524817636450064	0.0001	-0.00114361815954809	0.0001	-0.003520694584805867	0.0001	-0.0004603947583228203	0.0001	-0.0018598837868445228	0.0001	-0.002870845627776349	0.0001	-0.0008269168876671918	0.0001	-0.00038431207849972635	0.0001	-0.000054630015198484083	0.0001	-0.00015106097908786298	0.0001	-0.000468153321342897	0.0001	-0.000049763654221586814	0.0001	-0.00007050020661564978	0.0001	-0.00010179164422567458	0.0001	-0.00005529235776901992	0.0001	-0.0002234591544387048	0.0001	-0.0015605067126638146	0.0001	-0.00006332489591599973	0.0001	-0.003313856811960742	0.0001	-0.002762926562884013	0.0001	-0.003591800296588457	0.0001	-0.0018784382327337267	0.0001	-0.00144236723236026	0.0001	-0.006656969242151063	0.0001	-0.0012024870706647587	0.0001	-0.004600572414457981	0.0001	-0.00004959956372233548	0.0001	-0.006345009888534522	0.0001	-0.002903258290163556	0.0001	-0.00898249278281295	0.0001	-0.009889312677762158	0.0001	-0.005108930775071048	0.0001	-0.006718911486792628	0.0001	-0.005307688322133047	0.0001	-0.006568384845178531	0.0001	-0.00828161835904335	0.0001	-0.005114842134317532	0.0001	-0.009606160938891842	0.0001	-0.004595352766204181	0.0001	-0.008101694460032425	0.0001	-0.00016698148589689696	0.0001	-0.006359762967938617	0.0001	-0.0008712558258378386	0.0001	-0.0002566554018981038	0.0001	-0.010327877388523522	0.0001	-0.00437795775198696	0.0001	-0.01096008357098006	0.0001	-0.005139014678208821	0.0001	-0.003608773576744658	0.0001	-0.0010035930953564503	0.0001	-0.000140828074261512	0.0001	-0.00013657412713538806	0.0001	-0.0001259247603892909	0.0001	-0.010295517805307079	0.0001	-0.011169772760139593	0.0001	-0.007944825029375447	0.0001	-0.00012982490244866442	0.0001	-0.00007477968257569002	0.0001	-0.0026895260017419094	0.0001	-0.005285111902047662	0.0001	-0.000553411704506489	0.0001	-0.0003845629385238143	0.0001	-0.00005013120290361491	0.0001	-0.0007600061722182449	0.0001	-0.0020449696822390103	0.0001	-0.009158970792603723
0.00012589254117941674	-0.000049523571859947024	0.00012589254117941674	-0.0011429480861714434	0.00012589254117941674	-0.0035144119354987955	0.00012589254117941674	-0.00046028672199452045	0.00012589254117941674	-0.00185817412782172	0.00012589254117941674	-0.00286676807999226	0.00012589254117941674	-0.000826578294597584	0.00012589254117941674	-0.0003842368644279707	0.00012589254117941674	-0.00005462850488801687	0.00012589254117941674	-0.00015104940236945866	0.00012589254117941674	-0.0004680490905009625	0.00012589254117941674	-0.00004976239892241704	0.00012589254117941674	-0.00007049768881107396	0.00012589254117941674	-0.00010178654557050112	0.00012589254117941674	-0.00005529081714444712	0.00012589254117941674	-0.00022343553058753614	0.00012589254117941674	-0.001559314916005202	0.00012589254117941674	-0.00006332293986818324	0.00012589254117941674	-0.0033082639620135297	0.00012589254117941674	-0.002759152578744544	0.00012589254117941674	-0.003585276919494591	0.00012589254117941674	-0.0018766246290715057	0.00012589254117941674	-0.0014413144662075786	0.00012589254117941674	-0.0066412053468568565	0.00012589254117941674	-0.0012017552374171767	0.00012589254117941674	-0.004590718285955242	0.00012589254117941674	-0.00004959831417922093	0.00012589254117941674	-0.006330095104090579	0.00012589254117941674	-0.002898934783344171	0.00012589254117941674	-0.008960370374357226	0.00012589254117941674	-0.009864659054380264	0.00012589254117941674	-0.005097491558625645	0.00012589254117941674	-0.006702979256352166	0.00012589254117941674	-0.005295664006058292	0.00012589254117941674	-0.006552861707532665	0.00012589254117941674	-0.00826142983268581	0.00012589254117941674	-0.005103376629172946	0.00012589254117941674	-0.009582300098552233	0.00012589254117941674	-0.004585470025092481	0.00012589254117941674	-0.00808199913303788	0.00012589254117941674	-0.0001669673131428249	0.00012589254117941674	-0.006344806857919109	0.00012589254117941674	-0.0008708685667985117	0.00012589254117941674	-0.00025662190873050074	0.00012589254117941674	-0.010301981773179987	0.00012589254117941674	-0.004368808367714975	0.00012589254117941674	-0.010932388855206396	0.00012589254117941674	-0.005127477247339513	0.00012589254117941674	-0.0036022582531069014	0.00012589254117941674	-0.0010030793769987563	0.00012589254117941674	-0.00014081799611311585	0.00012589254117941674	-0.00013656464878685217	0.00012589254117941674	-0.0001259167030588464	0.00012589254117941674	-0.010269717922578189	0.00012589254117941674	-0.011141474933608833	0.00012589254117941674	-0.007925558447095235	0.00012589254117941674	-0.00012981633915356858	0.00012589254117941674	-0.00007477689833547254	0.00012589254117941674	-0.002685810337144786	0.00012589254117941674	-0.0052731537808872455	0.00012589254117941674	-0.0005532558979168527	0.00012589254117941674	-0.00038448767750912983	0.00012589254117941674	-0.00005012992737550401	0.00012589254117941674	-0.000759711023712728	0.00012589254117941674	-0.0020429201413564232	0.00012589254117941674	-0.009137552442114285
0.00015848931924611142	-0.000049522003621853344	0.00015848931924611142	-0.001142105801752892	0.00015848931924611142	-0.003506540193472205	0.00015848931924611142	-0.00046015079488192373	0.00015848931924611142	-0.0018560269854708906	0.00015848931924611142	-0.002861654072061762	0.00015848931924611142	-0.0008261524842798257	0.00015848931924611142	-0.0003841422234233175	0.00015848931924611142	-0.00005462660365516944	0.00015848931924611142	-0.0001510348310241274	0.00015848931924611142	-0.0004679179471534179	0.00015848931924611142	-0.000049760818697057465	0.00015848931924611142	-0.00007049451937451099	0.00015848931924611142	-0.0001017801275720614	0.00015848931924611142	-0.000055288877752196146	0.00015848931924611142	-0.00022340579802525575	0.00015848931924611142	-0.0015578175297630236	0.00015848931924611142	-0.00006332047754569367	0.00015848931924611142	-0.0033012546157931088	0.00015848931924611142	-0.0027544185935372847	0.00015848931924611142	-0.0035771042809874293	0.00015848931924611142	-0.001874347225040675	0.00015848931924611142	-0.0014399916402533925	0.00015848931924611142	-0.006621487974847554	0.00015848931924611142	-0.0012008353757216232	0.00015848931924611142	-0.004578384169779074	0.00015848931924611142	-0.00004959674119970562	0.00015848931924611142	-0.006311438669015752	0.00015848931924611142	-0.0028935133069071584	0.00015848931924611142	-0.008932709618525278	0.00015848931924611142	-0.009833837071908469	0.00015848931924611142	-0.005083177519339314	0.00015848931924611142	-0.0066830515579393845	0.00015848931924611142	-0.005280619029497673	0.00015848931924611142	-0.006533445152823479	0.00015848931924611142	-0.008236184651573133	0.00015848931924611142	-0.005089029798439875	0.00015848931924611142	-0.009552468173203692	0.00015848931924611142	-0.004573100386758023	0.00015848931924611142	-0.008057370048440655	0.00015848931924611142	-0.0001669494746078165	0.00015848931924611142	-0.006326098794812333	0.00015848931924611142	-0.0008703815996010084	0.00015848931924611142	-0.00025657975753409806	0.00015848931924611142	-0.0102696089070402	0.00015848931924611142	-0.0043573546369663416	0.00015848931924611142	-0.010897769618397458	0.00015848931924611142	-0.005113040565861548	0.00015848931924611142	-0.003594095469181464	0.00015848931924611142	-0.001002433505254389	0.00015848931924611142	-0.0001408053108167519	0.00015848931924611142	-0.00013655271838783537	0.00015848931924611142	-0.00012590656115375423	0.00015848931924611142	-0.010237464563969723	0.00015848931924611142	-0.011106102727249231	0.00015848931924611142	-0.007901464963157868	0.00015848931924611142	-0.0001298055604367315	0.00015848931924611142	-0.00007477339352081435	0.00015848931924611142	-0.0026811496960523966	0.00015848931924611142	-0.005258191498132161	0.00015848931924611142	-0.0005530598920420438	0.00015848931924611142	-0.00038439297743502094	0.00015848931924611142	-0.00005012832168597719	0.00015848931924611142	-0.0007593398282608222	0.00015848931924611142	-0.002040346718750001	0.00015848931924611142	-0.009110762909809271
0.0001995262314968881	-0.00004952002934752595	0.0001995262314968881	-0.0011410457090251793	0.0001995262314968881	-0.0034966396646754876	0.0001995262314968881	-0.00045997968993166584	0.0001995262314968881	-0.001853325073101045	0.0001995262314968881	-0.0028552205738715027	0.0001995262314968881	-0.000825616517145343	0.0001995262314968881	-0.0003840230873494329	0.0001995262314968881	-0.00005462421017208693	0.0001995262314968881	-0.0001510164873714909	0.0001995262314968881	-0.0004677528630431041	0.0001995262314968881	-0.000049758829331866446	0.0001995262314968881	-0.00007049052934907984	0.0001995262314968881	-0.0001017720479576274	0.0001995262314968881	-0.00005528643623002419	0.0001995262314968881	-0.00022336836858868428	0.0001995262314968881	-0.0015559331000786038	0.0001995262314968881	-0.00006331737770465213	0.0001995262314968881	-0.0032924381958121755	0.0001995262314968881	-0.0027484629747371527	0.0001995262314968881	-0.003566825520573634	0.0001995262314968881	-0.0018714814644099247	0.0001995262314968881	-0.0014383268618997124	0.0001995262314968881	-0.006596701163963525	0.0001995262314968881	-0.0011996776577374345	0.0001995262314968881	-0.004562875153279032	0.0001995262314968881	-0.00004959476095637498	0.0001995262314968881	-0.0062879849436389785	0.0001995262314968881	-0.002886693276698417	0.0001995262314968881	-0.008897943302510716	0.0001995262314968881	-0.009795099979561586	0.0001995262314968881	-0.005065180435661792	0.0001995262314968881	-0.00665800047347987	0.0001995262314968881	-0.005261703428094414	0.0001995262314968881	-0.006509036319831365	0.0001995262314968881	-0.008204452799463852	0.0001995262314968881	-0.005070991519884087	0.0001995262314968881	-0.009514974635994194	0.0001995262314968881	-0.004557546783461015	0.0001995262314968881	-0.00802641218268173	0.0001995262314968881	-0.0001669270180162589	0.0001995262314968881	-0.006302580198744491	0.0001995262314968881	-0.0008697686645805625	0.0001995262314968881	-0.0002565266952270908	0.0001995262314968881	-0.010228923939677514	0.0001995262314968881	-0.004342952025599223	0.0001995262314968881	-0.010854263424016224	0.0001995262314968881	-0.005094889377885738	0.0001995262314968881	-0.003583829044634367	0.0001995262314968881	-0.0010016205866879339	0.0001995262314968881	-0.00014078934144945768	0.0001995262314968881	-0.00013653769933809595	0.0001995262314968881	-0.00012589379359056652	0.0001995262314968881	-0.010196929681994937	0.0001995262314968881	-0.011061650928555869	0.0001995262314968881	-0.007871179975464201	0.0001995262314968881	-0.00012979199120757127	0.0001995262314968881	-0.00007476898128825577	0.0001995262314968881	-0.0026752863893353585	0.0001995262314968881	-0.005239379811201496	0.0001995262314968881	-0.0005528131651544367	0.0001995262314968881	-0.00038427376700245653	0.0001995262314968881	-0.00005012630026381762	0.0001995262314968881	-0.0007588726003282881	0.0001995262314968881	-0.0020371085325651744	0.0001995262314968881	-0.00907708910615929
0.0002511886431509582	-0.000049517543911151	0.0002511886431509582	-0.0011397114708395384	0.0002511886431509582	-0.0034841873074248375	0.0002511886431509582	-0.0004597643048727669	0.0002511886431509582	-0.0018499250070504358	0.0002511886431509582	-0.0028471270247929707	0.0002511886431509582	-0.0008249418903939759	0.0002511886431509582	-0.0003838731173611562	0.0002511886431509582	-0.00005462119699238059	0.0002511886431509582	-0.00015099339487387872	0.0002511886431509582	-0.0004675450556259106	0.0002511886431509582	-0.00004975632489750372	0.0002511886431509582	-0.00007048550628441359	0.0002511886431509582	-0.00010176187655196476	0.0002511886431509582	-0.00005528336257370666	0.0002511886431509582	-0.00022332124994570003	0.0002511886431509582	-0.0015535615558187952	0.0002511886431509582	-0.00006331347528926667	0.0002511886431509582	-0.003281348670825841	0.0002511886431509582	-0.0027409703676526715	0.0002511886431509582	-0.0035538977176001523	0.0002511886431509582	-0.0018678752994209203	0.0002511886431509582	-0.001436231711442784	0.0002511886431509582	-0.006565542027517787	0.0002511886431509582	-0.0011982205637500207	0.0002511886431509582	-0.004543373871205328	0.0002511886431509582	-0.00004959226800559636	0.0002511886431509582	-0.006258500719308482	0.0002511886431509582	-0.0028781137905667608	0.0002511886431509582	-0.008854248010920288	0.0002511886431509582	-0.00974641777949609	0.0002511886431509582	-0.005042552617855209	0.0002511886431509582	-0.006626509307115591	0.0002511886431509582	-0.005237921421052671	0.0002511886431509582	-0.006478352074806315	0.0002511886431509582	-0.008164568932263494	0.0002511886431509582	-0.005048311951241321	0.0002511886431509582	-0.009467854155709086	0.0002511886431509582	-0.0045379895339001585	0.0002511886431509582	-0.007987500538466738	0.0002511886431509582	-0.00016689874791932406	0.0002511886431509582	-0.0062730144702891864	0.0002511886431509582	-0.0008689971701724313	0.0002511886431509582	-0.00025645989768542296	0.0002511886431509582	-0.010177795647701422	0.0002511886431509582	-0.004324841168400343	0.0002511886431509582	-0.010799592552956276	0.0002511886431509582	-0.005072067929009147	0.0002511886431509582	-0.003570916686841061	0.0002511886431509582	-0.0010005974072067308	0.0002511886431509582	-0.0001407692378512135	0.0002511886431509582	-0.00013651879206190236	0.0002511886431509582	-0.0001258777206405688	0.0002511886431509582	-0.010145989845602414	0.0002511886431509582	-0.011005792752013648	0.0002511886431509582	-0.007833113574430952	0.0002511886431509582	-0.00012977490906403592	0.0002511886431509582	-0.00007476342670832279	0.0002511886431509582	-0.0026679099651825003	0.0002511886431509582	-0.005215728379160286	0.0002511886431509582	-0.0005525025950621523	0.0002511886431509582	-0.00038412370340931327	0.0002511886431509582	-0.000050123755472826754	0.0002511886431509582	-0.0007582844908156119	0.0002511886431509582	-0.002033033807129812	0.0002511886431509582	-0.00903476385732356
0.00031622776601683794	-0.000049514415152267246	0.00031622776601683794	-0.0011380344765175145	0.00031622776601683794	-0.0034685910368721803	0.00031622776601683794	-0.00045949333054560873	0.00031622776601683794	-0.0018456555534969452	0.00031622776601683794	-0.002836978937399254	0.00031622776601683794	-0.0008240935373595728	0.00031622776601683794	-0.0003836844203561594	0.00031622776601683794	-0.00005461740391718124	0.00031622776601683794	-0.00015096432938506234	0.00031622776601683794	-0.00046728360552990273	0.00031622776601683794	-0.00004975317222386492	0.00031622776601683794	-0.00007047918325249619	0.00031622776601683794	-0.0001017490733050467	0.00031622776601683794	-0.00005527949337117083	0.00031622776601683794	-0.00022326194865342333	0.00031622776601683794	-0.0015505822831296543	0.00031622776601683794	-0.00006330856286344166	0.00031622776601683794	-0.003267455215210043	0.00031622776601683794	-0.002731574246808559	0.00031622776601683794	-0.003537707536980474	0.00031622776601683794	-0.0018633476493881854	0.00031622776601683794	-0.0014335994061979004	0.00031622776601683794	-0.006526592392568225	0.00031622776601683794	-0.0011963892699191107	0.00031622776601683794	-0.004518976507155058	0.00031622776601683794	-0.000049589129787638586	0.00031622776601683794	-0.006221641944557927	0.00031622776601683794	-0.0028673585838957178	0.00031622776601683794	-0.008799653351367136	0.00031622776601683794	-0.00968560207662052	0.00031622776601683794	-0.005014253020404585	0.00031622776601683794	-0.0065871451977879405	0.00031622776601683794	-0.005208181126158995	0.00031622776601683794	-0.006439995257515937	0.00031622776601683794	-0.008114729935298284	0.00031622776601683794	-0.005019947861367209	0.00031622776601683794	-0.009408986520133769	0.00031622776601683794	-0.004513522775647326	0.00031622776601683794	-0.007938874765034756	0.00031622776601683794	-0.0001668631664438219	0.00031622776601683794	-0.006236053964197115	0.00031622776601683794	-0.0008680270996491286	0.00031622776601683794	-0.0002563758353798812	0.00031622776601683794	-0.010113929145250894	0.00031622776601683794	-0.004302179451271785	0.00031622776601683794	-0.01073130822320468	0.00031622776601683794	-0.005043526743962885	0.00031622776601683794	-0.0035547453506658217	0.00031622776601683794	-0.0009993111125108204	0.00031622776601683794	-0.00014074393399514078	0.00031622776601683794	-0.0001364949938394583	0.00031622776601683794	-0.00012585748962186684	0.00031622776601683794	-0.010082358308909953	0.00031622776601683794	-0.010936027984312927	0.00031622776601683794	-0.007785542624901132	0.00031622776601683794	-0.00012975340789290774	0.00031622776601683794	-0.00007475643463463292	0.00031622776601683794	-0.002658659939731098	0.00031622776601683794	-0.005186151070369669	0.00031622776601683794	-0.0005521119213715074	0.00031622776601683794	-0.00038393488862339075	0.00031622776601683794	-0.00005012055199875515	0.00031622776601683794	-0.000757544891336326	0.00031622776601683794	-0.002027918417948835	0.00031622776601683794	-0.008981861506848307
0.00039810717055349735	-0.0000495104765274423	0.00039810717055349735	-0.001135926393207848	0.00039810717055349735	-0.003449050712631862	0.00039810717055349735	-0.00045915239793486876	0.00039810717055349735	-0.0018402933532719683	0.00039810717055349735	-0.002824251229179729	0.00039810717055349735	-0.0008230266184267099	0.00039810717055349735	-0.0003834469830304999	0.00039810717055349735	-0.00005461262905052028	0.00039810717055349735	-0.00015092774517777303	0.00039810717055349735	-0.00046695464552522995	0.00039810717055349735	-0.00004974920349474039	0.00039810717055349735	-0.00007047122374244827	0.00039810717055349735	-0.00010173295700382133	0.00039810717055349735	-0.00005527462267514946	0.00039810717055349735	-0.00022318731265222368	0.00039810717055349735	-0.0015468389149660966	0.00039810717055349735	-0.00006330237896574247	0.00039810717055349735	-0.003250043385587547	0.00039810717055349735	-0.002719787834611558	0.00039810717055349735	-0.0035174250111364965	0.00039810717055349735	-0.0018576618753508084	0.00039810717055349735	-0.001430291693853252	0.00039810717055349735	-0.006477887695022486	0.00039810717055349735	-0.001194087359221693	0.00039810717055349735	-0.004488442910625842	0.00039810717055349735	-0.000049585179255677034	0.00039810717055349735	-0.006175548046088054	0.00039810717055349735	-0.002853872006928941	0.00039810717055349735	-0.008731419602335377	0.00039810717055349735	-0.009609606511315068	0.00039810717055349735	-0.004978847238110485	0.00039810717055349735	-0.006537922976697129	0.00039810717055349735	-0.005170976402823072	0.00039810717055349735	-0.0063920307806897446	0.00039810717055349735	-0.008052431107908412	0.00039810717055349735	-0.004984461673340089	0.00039810717055349735	-0.009335421302794437	0.00039810717055349735	-0.004482903077150301	0.00039810717055349735	-0.00787809020482842	0.00039810717055349735	-0.00016681838161796477	0.00039810717055349735	-0.006189833051629728	0.00039810717055349735	-0.0008668072147777623	0.00039810717055349735	-0.00025627004216385776	0.00039810717055349735	-0.010034128065986978	0.00039810717055349735	-0.0042738132761596815	0.00039810717055349735	-0.010645997179937217	0.00039810717055349735	-0.005007819428528836	0.00039810717055349735	-0.003534485844618389	0.00039810717055349735	-0.0009976938504581397	0.00039810717055349735	-0.00014071208407813966	0.00039810717055349735	-0.0001364650388966202	0.00039810717055349735	-0.0001258320243872167	0.00039810717055349735	-0.010002850223257453	0.00039810717055349735	-0.010848870807887951	0.00039810717055349735	-0.007726074707951903	0.00039810717055349735	-0.00012972634402435846	0.00039810717055349735	-0.00007474763295983196	0.00039810717055349735	-0.002647057247438957	0.00039810717055349735	-0.005149149857833647	0.00039810717055349735	-0.0005516204458830729	0.00039810717055349735	-0.0003836973030885709	0.00039810717055349735	-0.00005011651932196508	0.00039810717055349735	-0.0007566146948840914	0.00039810717055349735	-0.0020214952225725896	0.00039810717055349735	-0.008915719535071066
0.0005011872336272725	-0.000049505518516008295	0.0005011872336272725	-0.001133278064580387	0.0005011872336272725	-0.0034245999080121533	0.0005011872336272725	-0.00045872353491372325	0.0005011872336272725	-0.0018335654089613191	0.0005011872336272725	-0.0028083042255779866	0.0005011872336272725	-0.000821685407050724	0.0005011872336272725	-0.0003831482675434453	0.0005011872336272725	-0.000054606618413747123	0.0005011872336272725	-0.00015088170040452163	0.0005011872336272725	-0.0004665408251924121	0.0005011872336272725	-0.00004974420758864633	0.0005011872336272725	-0.00007046120452849188	0.0005011872336272725	-0.00010171267123386396	0.0005011872336272725	-0.00005526849141212685	0.0005011872336272725	-0.00022309338528856787	0.0005011872336272725	-0.00154213934438454	0.0005011872336272725	-0.00006329459471532433	0.0005011872336272725	-0.0032282482800515917	0.0005011872336272725	-0.0027050251609225845	0.0005011872336272725	-0.0034920484240309043	0.0005011872336272725	-0.0018505291949976297	0.0005011872336272725	-0.0014261385329586642	0.0005011872336272725	-0.006417085390529404	0.0005011872336272725	-0.001191195773223947	0.0005011872336272725	-0.004450287283810917	0.0005011872336272725	-0.00004958020625596938	0.0005011872336272725	-0.00611799973809216	0.0005011872336272725	-0.0028369782307317674	0.0005011872336272725	-0.008646285440333691	0.0005011872336272725	-0.009514806585043896	0.0005011872336272725	-0.0049346203800304635	0.0005011872336272725	-0.0064764756745987985	0.0005011872336272725	-0.005124507610520567	0.0005011872336272725	-0.0063321510413549996	0.0005011872336272725	-0.00797468960561586	0.0005011872336272725	-0.004940134800482331	0.0005011872336272725	-0.009243647614318326	0.0005011872336272725	-0.0044446409984820355	0.0005011872336272725	-0.007802235176742239	0.0005011872336272725	-0.0001667620171603022	0.0005011872336272725	-0.006132126462539864	0.0005011872336272725	-0.0008652739084400989	0.0005011872336272725	-0.00025613691573050864	0.0005011872336272725	-0.009934590361906684	0.0005011872336272725	-0.004238358945166172	0.0005011872336272725	-0.010539600708624237	0.0005011872336272725	-0.004963216983117156	0.0005011872336272725	-0.0035091371446075957	0.0005011872336272725	-0.000995661572101341	0.0005011872336272725	-0.00014067199717394163	0.0005011872336272725	-0.00013642733676393827	0.0005011872336272725	-0.00012579997253461212	0.0005011872336272725	-0.009903677142506033	0.0005011872336272725	-0.010740176680620574	0.0005011872336272725	-0.007651860064841845	0.0005011872336272725	-0.00012969228027869624	0.0005011872336272725	-0.00007473655370836602	0.0005011872336272725	-0.002632525502410206	0.0005011872336272725	-0.0051029346875766275	0.0005011872336272725	-0.0005510023142195347	0.0005011872336272725	-0.00038339840113325304	0.0005011872336272725	-0.00005011144292121441	0.0005011872336272725	-0.000755445266627737	0.0005011872336272725	-0.0020134386186533575	0.0005011872336272725	-0.008833160178059312
