ssd,Km_3pg,Km_2pg,kcat_f,kcat_r,Keq
0,0.0002,0.00019,626.7176791692085,417.8117861128057,0.189
0.8918930840683814,0.00033196598690813007,0.00007637927070204517,512.7865958964167,510.63668089072553,0.2309912622693311
0.8918930841594099,0.0003319634164558886,0.00007637704680586126,512.792239572301,510.63497720173973,0.23098963813531967
0.8918930843553838,0.0003319514091110878,0.00007637872934900878,512.7847400766151,510.6491584061934,0.23099329195293367
0.8918930848701142,0.00033196296155404157,0.00007638167287803365,512.7833644658953,510.64609918621585,0.23099491733597238
0.8918930852237762,0.0003319442943060837,0.00007637666421191851,512.7843130374554,510.64471125066206,0.23099381772924113
0.8918930857868653,0.00033195482315584955,0.00007637371512404507,512.7993622702281,510.6365872716208,0.2309880226662476
0.8918930874374644,0.0003319623809251957,0.00007637377154352588,512.8004646832367,510.6299167956129,0.2309864466303716
0.8918930875267808,0.00033197462218828344,0.00007638291133112257,512.7788568401221,510.6368900722659,0.23099268168862247
0.8918930882452331,0.00033196554072860207,0.00007638448931009436,512.7772135206476,510.650682263951,0.23099679601622056
0.8918930886740033,0.0003319768937088588,0.00007637841071409038,512.7986944536366,510.62889478044445,0.23099004160411787
0.8918930887387484,0.0003319577276507971,0.00007638375992412961,512.7772052811512,510.65465992374664,0.23099822561803623
0.8918930889079639,0.0003319735749587421,0.0000763763767008132,512.796512666944,510.6263257900005,0.23098637895043894
0.891893089889765,0.0003319743321841599,0.0000763762074390538,512.7954120274107,510.6225676016651,0.23098654423843254
0.8918930908990965,0.00033196903624380634,0.000076385253947971,512.7653779940563,510.6427438241689,0.23099493471267005
0.8918930912918532,0.00033196595646793245,0.00007637263931785044,512.8036936759364,510.621473574638,0.2309858071050041
0.8918930915437877,0.00033197088937894387,0.00007637402900765496,512.7994323741189,510.6191721716844,0.23098569856744564
0.8918930916417056,0.0003319727848891789,0.00007637442342590415,512.805641409341,510.6252884843996,0.23098560220430486
0.891893091806985,0.0003319816422147269,0.0000763785592612559,512.7919161474076,510.6231123985045,0.23098674826770463
0.891893091809736,0.000331981593992695,0.000076378557853946,512.7917994872115,510.62290193841204,0.2309868202292723
0.8918930922598332,0.000331967755712862,0.00007637267187127714,512.8064216962553,510.6272893839167,0.23098325119653682
0.891893092701677,0.00033197188414830754,0.00007637359456186137,512.8029366475596,510.62195778473745,0.2309840104950648
0.8918930927097568,0.00033195867624240976,0.00007637054806422359,512.8091315396325,510.6283275000085,0.2309838980066296
0.8918930930898638,0.0003319584288077379,0.00007637036681341287,512.8097294706618,510.6283474528354,0.23098378229518032
0.891893093612708,0.00033196447212704164,0.00007637136475411056,512.80962987845,510.62751986143195,0.23098292387503647
0.891893093676221,0.00033198325941620753,0.0000763781346906429,512.7928951591646,510.62044209480536,0.2309859875188232
0.8918930940658258,0.00033198518130041416,0.00007637911978211569,512.7912154602448,510.62096790778793,0.23098663476739117
0.8918930943963521,0.00033196739006267694,0.00007637163565081335,512.808394124743,510.62342872832346,0.2309830062917404
0.8918930946399934,0.0003319666449746949,0.0000763716546635733,512.8144096548084,510.62662136400075,0.23098484775644681
0.8918930971351874,0.0003319910976542912,0.00007638542391168906,512.7773057889722,510.629286068311,0.23099155423809598
0.8918930992329495,0.0003319612473094412,0.0000763686549333475,512.8129984714323,510.62257477603725,0.23098072616912949
0.891893099252479,0.00033197088481064734,0.00007637082080529725,512.8137510600068,510.6208999596666,0.2309816659868079
0.891893099958597,0.00033198953157948495,0.00007637774837264015,512.7957647439924,510.6153618275609,0.23098404441712084
0.8918931002921582,0.00033197524927601577,0.00007637168063832166,512.8079537819508,510.613998889,0.2309817395051287
0.891893100614635,0.00033196165364477055,0.00007636843122822793,512.8164848074939,510.6243301891593,0.23098054292996445
0.891893100717297,0.0003319673419894797,0.00007636955560383947,512.8085089926545,510.61073837022894,0.23098254052286166
0.891893101441692,0.00033196824496023003,0.00007636999177939388,512.7988646452991,510.6077967138946,0.23098021796308518
0.8918931029172412,0.00033196880365922974,0.00007636910537344861,512.8138225201888,510.61586581241795,0.23098023520039593
0.891893103506096,0.0003319727349635026,0.00007636991943952036,512.812300142975,510.6141337583602,0.23098005908842772
0.8918931052745221,0.00033196400867350264,0.00007636744578132769,512.8184157313442,510.61769690528956,0.23097979326401183
