ssd,Km_3pg,Km_2pg,kcat_f,kcat_r,Keq
0,0.0002,0.00019,626.7176791692085,417.8117861128057,0.189
0.8918930835284102,65.97704739805779,59.80103863358127,18.178780925379986,22.21865721975429,22.218592457351868
0.8918930839059114,65.97822311918944,59.800197664997,18.179247240974714,22.2193874008558,22.218856692919818
0.8918930840201054,65.97802368745377,59.80015280140097,18.179299070337464,22.219510410903677,22.218939573751456
0.8918930841458654,65.97809049057638,59.80000469118885,18.179503091508458,22.219185242585098,22.219361109945808
0.891893084156363,65.97534744181654,59.80087894271044,18.179353676647374,22.219061657736063,22.219070234085024
0.8918930845635077,65.9803567353198,59.80217186762091,18.177356586567736,22.21705142717429,22.216442459839275
0.8918930846615539,65.98434524946632,59.79990876301217,18.17922466752045,22.21706206759763,22.217584698295212
0.8918930848909216,65.98460307366204,59.79958163843073,18.17936495398338,22.217256688496953,22.217985230454268
0.8918930856357339,65.98155735917518,59.79871708130271,18.180116369399606,22.219806541725966,22.219184980251896
0.8918930857419212,65.9860463375707,59.799696426527525,18.179356716470075,22.216426068849096,22.217416101853292
0.8918930857900245,65.98110050713532,59.80263590644235,18.177009192761055,22.216373677506528,22.21568029244845
0.8918930861155544,65.98623460142129,59.80048310915705,18.178754049205427,22.21566309595913,22.21654874704791
0.891893086226808,65.98153707444737,59.798469673024854,18.17994204197185,22.21979338475059,22.220225707070348
0.8918930862357037,65.98026507539053,59.798591299571704,18.180233284454708,22.21998586635528,22.220165327894424
0.8918930867046906,65.98666833442655,59.79889631316891,18.18003727228606,22.216781464332385,22.218018679721418
0.891893087926946,65.97968235958888,59.79815953154182,18.18047962919194,22.221563305914483,22.219961893489504
0.8918930883315292,65.98886991593203,59.798174958993926,18.179524367598326,22.217376181219556,22.21876171112339
0.891893088972798,65.98323602111698,59.79742416533525,18.181085874144806,22.21965592057849,22.220581856168053
0.8918930891635325,65.98773591363019,59.801520930853684,18.177746566032013,22.214330056503425,22.215125377378723
0.8918930892352315,65.98151154383872,59.80368872144462,18.176469104034222,22.213832540073767,22.215524137027405
0.8918930895035682,65.97932849922114,59.79770892591645,18.181189310806577,22.221102395532775,22.2209933568082
0.8918930895918953,65.97607291030205,59.80430431890051,18.17561415286468,22.217984685223538,22.214783106434286
0.8918930896304166,65.98017721182218,59.79757164766594,18.180952541686292,22.221776660278508,22.220464992388038
0.8918930896664718,65.97372234016197,59.79895569092112,18.18110444916893,22.221263834730905,22.221297590859688
0.8918930908758618,65.9856929161383,59.80297519834167,18.17676280122742,22.213795364079452,22.214212416855343
0.8918930918342651,65.9852906856676,59.80336738420152,18.176472016293115,22.213617706897743,22.213928169149224
0.89189309307746,65.99070815805156,59.80150277378617,18.177156742864067,22.213508917008213,22.214693587151483
0.8918930933859242,65.98649061191834,59.80335816106268,18.17583955990834,22.213677358444357,22.213957424324843
0.8918930934432573,65.98046821389318,59.804869421970466,18.17523615022506,22.215093675386193,22.213282871424372
0.8918930935664148,65.99107061658816,59.80132950604213,18.177717877451826,22.213016005562334,22.214608227167616
0.8918930939574784,65.96701817673186,59.803364905227696,18.17679117170644,22.223061757602196,22.217474490059068
0.8918930941526607,65.99417285830401,59.79846349523171,18.179386189677103,22.21457192244751,22.216989363374847
0.8918930942125236,65.9853600983354,59.80390805448506,18.175904220375045,22.213336713521837,22.213362121143827
0.8918930963065401,65.99418974950463,59.79997807072396,18.178793372740845,22.212751127081074,22.215078370540102
0.8918930963394072,65.98145839521061,59.80532570169956,18.175345727924768,22.21283117232385,22.213264943018917
0.8918930966735311,65.98619921283245,59.804089362729414,18.176175500219582,22.21162386011602,22.213500466367524
0.89189309709324,65.98426837010594,59.8047884946037,18.175330330989738,22.212920187127935,22.212762762998793
0.8918930975828661,65.98855503368522,59.80358694478969,18.175713114024035,22.212695265552483,22.21291223432084
0.8918930979679184,65.9814521643724,59.805573055346514,18.17470919107116,22.2136670366646,22.21263225011058
0.8918930984120398,65.98209667994135,59.80551951764717,18.174688686399936,22.21333946856214,22.21267852154139
0.8918930989831955,65.99030459655549,59.79527148070345,18.182701992201203,22.21798926535285,22.221172593222462
0.8918931002105323,65.98061026012215,59.806099133126494,18.174314741175372,22.213637883137796,22.21227095759827
0.891893100365146,65.99490311143799,59.79565437111664,18.182020879161936,22.21629757699298,22.219330710909947
0.8918931010972309,65.991580781144,59.80293785971467,18.176218898625997,22.21040963307233,22.2141875684762
0.8918931011915592,65.99197526680794,59.80293395370683,18.17640015033448,22.211275812290495,22.212771984650583
0.8918931014716497,65.99200065658826,59.794343067389015,18.181300328610423,22.22130658236248,22.2215223539071
0.8918931021509672,65.99395291924588,59.802218216575724,18.176825897730875,22.211196106554574,22.21293548405656
0.8918931023695449,65.9811831543645,59.80627695550588,18.17377925876179,22.213510031591643,22.21223589746032
0.8918931052162216,65.98081583703267,59.80685069705008,18.173905994707678,22.21218583824246,22.21189669064767
0.891893105390224,65.98266109409329,59.80647192098909,18.17383271027529,22.212351746767354,22.21163292318511
0.8918931058469817,65.986765357985,59.805524018868354,18.17392725363609,22.2118944858078,22.21180843416474
0.8918931063071558,65.99452018020054,59.80250955073077,18.177604762328517,22.210294055901176,22.211370630838626
0.8918931077659953,65.99817879492747,59.79979367733437,18.18004706596249,22.21025365987429,22.21332599697603
0.8918931110409589,65.9849836545637,59.80665320753685,18.173125898347628,22.212150230141678,22.210628201543614
0.89189311162493,65.98130653860902,59.80759667326927,18.173335868086397,22.21159609272608,22.210708110832485
0.8918931117534542,65.98461475982032,59.80684514526872,18.173338927513385,22.212110573990255,22.21003774620016
0.8918931133598409,65.97922129462646,59.80816588634375,18.172933608580784,22.212152572032377,22.210557373090236
0.8918931142254328,65.98791613809331,59.80635454458089,18.173324066199264,22.210879389688486,22.210351422080183
0.8918931145071705,65.9658367287588,59.80989528487592,18.17460013042674,22.21334817504173,22.211472447781862
0.8918931152746495,65.98753887387544,59.80623647996978,18.171446157301887,22.21242675990825,22.212245622785144
0.8918931157053084,65.98863308622465,59.80635302046538,18.17346515783722,22.210269164242128,22.210227521840352
0.8918931157310394,65.9849589151566,59.80717085196234,18.17224015546726,22.212018864699367,22.21052659635376
0.8918931182638423,65.98487531518282,59.80759465594417,18.172880475929247,22.21088343286797,22.209478542922312
0.8918931183619383,65.9873749448792,59.80700735109579,18.173079011673142,22.21012994541726,22.209880402044394
0.8918931186478212,65.98544443327533,59.80751180239362,18.172859733209272,22.210572569863,22.2096531644048
0.8918931192788716,65.98492307621825,59.80770830357259,18.172819992069435,22.21051416695529,22.209557376519854
0.8918931196597031,65.9855577152647,59.80759465011655,18.172686698477932,22.210455493065602,22.209693308667593
0.8918931203134093,65.98541026328013,59.80771951649496,18.172877928476883,22.210082681074145,22.209509415070507
0.8918931227122461,65.98655296281935,59.80768523432199,18.17246633854613,22.209270344272912,22.210199103313574
0.8918931249167882,65.9753175040803,59.80978951577183,18.171208895301387,22.213678158433904,22.20954562534435
0.8918931285314114,66.00213195659498,59.79066417114014,18.182833537394682,22.22116178024619,22.223098650561564
0.8918931370380729,65.97091252595479,59.811497829286246,18.170368697845234,22.213446052004446,22.209081981010154
0.891893138801906,65.97320949114554,59.81147840792454,18.170305226528153,22.21230572698237,22.208684255404982
0.8918931419909896,65.97595484651531,59.811218489113905,18.169301432343463,22.21207367556658,22.209183748208936
0.8918931456724031,65.97054436206463,59.8124789981684,18.170288628268924,22.21184536877748,22.20808948441998
0.8918931465847661,65.97347377686404,59.81185034754529,18.168727272557696,22.21236179134721,22.209658992159362
0.8918931537081294,65.97105620649816,59.81300992986921,18.16938373189615,22.211523805995288,22.2077707661408
0.8918931543503594,65.97363737627057,59.81247382358219,18.168285729786916,22.21198731950717,22.208676260948096
0.8918931601463094,65.96771066370563,59.81400195724938,18.1693615984098,22.210383056446766,22.208391772862583
0.8918931691702487,66.02003701356789,59.79885981221126,18.172826082988273,22.211153595493755,22.209953712042456
0.8918934695806591,65.92306193625907,59.830069202176816,18.15905999994482,22.215641086346157,22.202534646371607
0.891894760565902,66.06136263338014,59.82333977039684,18.170698046243256,22.12138662812365,22.198058310757627
0.8925489373490972,62.536865411696226,60.7662377975177,18.50025750026476,21.56645437760943,21.98173232868124
0.8956964392714416,56.71681807492835,61.5037342222024,18.304792382721747,23.537900117283275,22.446971357953842
0.8988322387968715,68.97949203352422,56.71489838113676,22.11497653419426,21.835043359346702,23.432110349619293
0.9183449783230615,43.09597448129607,65.90123009177576,17.67379466920192,21.60721463775832,21.603742512447198
0.9758878234221353,59.94616799976224,54.48323875864591,14.616648279170263,47.72290607082573,23.98653965993491
0.9846039697931934,101.02269717105669,51.867594331407936,25.300516207554676,8.378855354388346,24.389479655096018
1.0024547886903392,53.646825585414085,49.17082602383692,22.133372595047415,31.652629785754293,47.493477118411896
1.035029838953582,71.99216963754269,49.624697993361536,34.52902761429049,11.454237132654647,29.6899757230405
1.0383470950250904,116.3244107406118,49.198864480585435,12.243901048599943,11.748874219481992,38.99817128989934
1.043615184061937,107.52560599902858,47.994304262974936,26.299599828328006,5.058659057505645,32.50519213090156
1.0516281680086403,15.390777192811722,73.68934173052382,13.032209100359783,25.011769220811843,19.57563198484504
1.0560048275959497,99.5722243605116,36.97116398355797,28.497599168640107,37.98506024688645,23.355761073362512
1.0634434434579625,90.97793633297404,39.428147905452846,24.734399238305222,20.030590851289475,49.90957644147948
1.06958632812007,15.516383347196358,75.40094776630144,10.290103112031582,21.43343869972453,18.59049080659493
1.075469657758365,125.12336176046797,38.33641248953039,16.35635747949532,38.49746639468395,24.683129016476418
1.0920379933603532,18.51360015839057,72.77793573580678,11.413325888201598,39.21600722212455,10.18047955764673
1.0933819447157842,68.79650998412215,63.87374553046817,4.990607198742677,45.76314401794516,16.197939137717942
1.0951215949474342,17.02553094009055,77.53060488516893,10.046027487095904,11.452539618139927,16.818353746748663
