ssd,Km_fdp,kcat_f,Kic_dhap,Kincc_g3p,Kincu_g3p,Keq
0,0.00017,10.5,0.00013,0.00003,0.00023,0.00016
5.46711524341893e-6,0.0005200300801318837,0.000050737134722161106,0.04485166921582913,0.529934283847443,0.8999894401642635,0.01391334169818892
7.521091308499873e-6,0.010179499655043384,7.1243517328953415e-6,0.02856467441887614,0.14082416695111824,0.42457309787390474,2.2775042722784126e-6
8.139882020349227e-6,0.00416740144703613,0.012262323736762714,0.07292882515352904,0.03545265479402539,0.1799732887584218,0.00871486716152352
0.00001581780251250076,0.005583885129229129,0.005356535383478038,0.05150731481397079,1.3179528205931468,2.0093132083538214,0.00023342116935620884
0.00001899530673603276,0.00533813541017761,0.00048140567668516116,0.11983826024257926,1.1771324310374647,1.7684946410085003,0.0007031852667694921
0.000024243975521067922,0.0044220076909729285,0.009853323304687663,0.0477524945984731,3.282696395278482,4.520948629914408,0.06112780786252422
0.000024943070255180866,0.012358880298121514,5.4092886445221746e-6,0.024613332960673213,1.655778116156039,3.1400329391705646,6.203338454621297e-7
0.00002497984979835837,0.010138210804672882,4.7616124799701316e-8,0.028654857607900985,1.6502966795995089,2.9734747909877512,3.501644368344644e-8
0.000025145208957098333,0.010544081869447617,0.000027690718831135675,0.033645110489315136,1.6397745565144877,2.957986864485506,0.00004044165798075603
0.000025176280676943324,0.010638155112439061,0.00003098359999041479,0.027746663651455145,1.5879008727293373,2.899748376002702,8.901621708625946e-7
0.00002578038963808448,0.007810341736597987,0.010962214285165877,0.03494819678474171,1.4007320441066142,2.7925868570728527,0.0367222809456796
0.00002700920627003731,0.00023346035070872641,0.0019112920054589093,0.029595632158573106,1.7228113395571698,3.8240351497351277,0.010701859502443668
0.00002733102786710022,0.011583272572130876,0.0014751865412353567,0.008073038656011888,1.7497464261349625,3.2346696790103753,0.019885608348815687
0.000030979377371678315,0.03209765565635429,0.00516424634313461,0.010937429845215672,0.8782550641438089,3.7095964125703027,0.0006394387128220166
0.00003447099146201824,0.010457929682892934,0.00024844515011628634,0.029693737590270858,1.3946381260859175,4.155874265189481,0.000040478959770153145
0.00003793618807041318,0.0014564737065440848,0.00021972563437716849,0.04522942762775776,0.3552431195494323,2.9093445988609767,0.00003230386498662834
0.00005017752749081688,0.010200007438292615,0.000018228121437654666,0.02853222784773846,1.6032674586356948,0.4035005303456089,8.736179572181415e-7
0.000051438091296890916,0.015929656498822473,0.0010013846311401104,0.025319295936822403,1.4073740260264205,0.8018992933051524,0.0008715110892238654
0.00009904519249393336,0.32509938279798123,0.011647681188078773,0.5451868119268254,4.245237663501518,2.3973488870131567,0.002914069612004711
0.00011298963312509272,0.12275956218562316,0.00009824433885255314,0.17610915555171627,7.762588458488255,2.020904662237166,6.158396512743242e-6
0.00011356159881396301,0.12059721173351838,0.000058738202297837186,0.16892089631828344,7.789647902240499,2.04778545420656,0.00001572341390049833
0.00011382588952285707,0.12286643039254194,0.00002140953003030669,0.176300194079174,7.78073445044931,2.0717475565500543,1.1710773952129658e-6
0.00011410794640184033,0.12356341079179493,5.145439206985645e-8,0.17758047070788924,7.821789227175112,2.0584576438047733,2.6693226893182563e-8
0.00011411469503219607,0.12385744696101729,0.000010253369522740198,0.1781745646816038,7.838486943534187,2.043621748591013,1.0728282140697734e-7
0.00011415048364131711,0.12378560094791195,5.537817840274242e-6,0.17798550136744581,7.8350718060741595,2.049961760753703,2.3035235489367828e-6
0.00011450333344385116,0.12401273890678548,7.781560386531184e-6,0.1783895595289496,7.858607948506789,2.0413173032703713,2.50845354823068e-6
0.00011459770016349764,0.1237101693053079,0.00004982156760374458,0.17781728060335447,7.841416532945914,2.074390274478769,6.1730177413688616e-6
0.00011469814019541518,0.12423256708773243,5.915541834156102e-7,0.17874175721671798,7.861736279403007,2.0465605322759792,8.632964880613511e-8
0.0001148184172266487,0.11816303394984708,0.000020663640009659156,0.16776813906229204,7.830748461571755,2.097733328782131,5.456453448386731e-6
0.00011577170609290097,0.12496133281696074,0.000010259527745877978,0.18013092212681253,7.923329342335278,2.035391122374806,4.613016681153953e-6
0.00011599195616002493,0.12518087346745965,0.00007193410589306516,0.18044114559342347,7.93115167892257,2.0348909698552844,0.000028599509879192926
0.00011649968405306827,0.12394276862334071,0.00014686638475528265,0.17803477983199295,7.9172040894846845,2.1202482282521595,0.0003898194534366922
0.0001165962048191042,0.12551221735715132,0.0000974888063778746,0.1811278917820189,7.976596670996366,2.0830100647223615,0.000036358763544260804
0.00011667753380126069,0.1254564510217191,0.000060620979897272433,0.1807977932743544,7.9590046526789795,2.036683634865908,0.000016169461738513646
0.00011867073309289252,0.12621408056737907,0.001885399174214729,0.1681139042902022,8.031083522904128,2.032377803629264,0.0006808366172475119
0.00011952266818859394,0.09264121959616406,0.0000663326807746162,0.13108529943058245,8.042263279548223,2.0381494740688213,0.034214779590654665
0.00012498336758752263,0.1331491748109514,0.00006081516351249168,0.19492319161240135,8.47444427396642,1.9129637801921549,3.219917601727508e-6
0.00012784385965616707,0.14857482866186053,0.0018213521360147902,0.22282673734840744,8.853156047382294,1.309949223249035,0.00008541306635627626
0.00013045115849207554,0.13829753871339842,0.0001392102654611855,0.20561577127417344,8.730912156646895,1.0695542586365252,0.011349489959769277
0.0001348048706983068,0.09102925799203901,0.005345896543032393,0.11451871223992953,6.190937239194887,3.6343903497700607,0.0010306016602427133
0.0001375454063256214,0.14209826830452477,0.000030235306237527545,0.2137749574456929,8.981863591270217,1.895401569585511,0.0008470750831115492
0.00013905887932611847,0.2284155113402991,0.08855599961595742,0.12464981785514992,8.833602281658948,1.9945172333067953,0.018744829162392534
0.00014141113499970063,0.14243717513969603,0.0015047608325094836,0.21170436957246208,9.372356211775962,2.0934120296059517,0.0004392015887127097
0.00015105322945226297,0.1393488999510672,0.000028991968478852044,0.2062565265613146,9.029852063177977,2.3273552704196536,9.004866554566773e-8
0.0002014826878946687,0.19145946496902377,0.0006524712072556819,0.2992474267559667,12.584346282658922,0.07732429656046051,0.00008969818084567591
0.00021539705722382766,0.197975978844619,1.8831175772166237e-6,0.31267783251953074,13.056587642210689,0.4247756854452953,9.203910759079425e-6
0.00022824326381530238,0.19972291657767616,0.0028684837423618263,0.30514287059602385,12.624974246277976,3.233463778072564,0.000028083039772764863
0.00029992106969295326,0.22008407952043849,0.004598012619843367,0.3244328465124152,15.248252473902737,0.027731324497573973,0.001858653385229501
0.0005871570792401653,0.4616230499458253,0.09176538244617287,0.5764585911097267,23.536015388197317,0.5677831601389007,0.0028574992075329126
0.000638783517108573,0.24013788176561052,0.011998932037319117,0.23161419646130707,23.00782669444532,0.2572627253082133,0.022575650306499693
0.0006455977459219741,0.047996325674960524,0.012867654386503719,2.4256918184588714,10.742592520221443,28.295995526407292,0.19891235830916537
0.0009400100303878051,0.4218563495663761,0.010260580805045888,0.6789350702571894,29.89358748086531,7.073440722366734,0.0013838316145994864
