ssd,Km_fdp,kcat_f,Kic_dhap,Kincc_g3p,Kincu_g3p,Keq
0,0.00017,10.5,0.00013,0.00003,0.00023,0.00016
1.574521880364926e-6,0.01346189908289315,0.0020564554527067814,0.02618369710352782,0.05953480537234012,0.5209780348246911,0.00017893268350628445
2.385359036242224e-6,0.0022030964963865793,0.00009627517295977364,0.04283034569810981,0.5360769304359558,1.0980571023805357,0.000050486741252474946
0.000014909198587452447,0.007510773254390911,0.0000255066457013765,0.03305973277162862,1.5549862837537523,2.9020542405923884,0.0008775959532479169
0.00001496719450417109,0.0019628882818190775,0.000580796053113664,0.04217573919464174,0.2771115475230719,2.8810396843588646,0.00024010996502562193
0.000015066914359082535,0.010664661372701468,0.00003634629164835024,0.027696058347691097,1.5756770518815457,2.8780834522441623,2.404146353567407e-6
0.00001510980674185025,0.010487387400625055,3.6159696781808073e-6,0.02801495148005689,1.602111150114133,2.9118312168005516,3.209977212693688e-7
0.000015362021879721826,0.0097843526468111,8.315614440421304e-6,0.029297405138737676,1.705509820541553,3.0366759409454205,6.327677639673955e-7
0.000015575969066341484,0.010348391634135349,0.000311787402143945,0.030543822312916545,1.6265234954916081,3.0434261001630825,0.0014884651899631119
0.000015924788163615538,0.008923431348717991,4.938315288968841e-6,0.03085689251356471,1.5292880940867186,0.10248162122552429,2.7110808884574663e-6
0.000016138311222228243,0.011643694556036314,0.00008224889332571668,0.026036663686206173,1.7437653765166907,3.1878197041384944,0.0015353678238191368
0.000017308902122797323,0.008991577355165807,0.0001881423729783938,0.030721709167301856,1.9617096645282706,3.8474881281730657,0.000015904203799608658
0.000031456622233902903,0.011192080206310233,0.00021618288622941387,0.02681691949821514,2.749954979620002,5.8997601391294685,0.00002064334653263948
0.000037957975625625755,0.2767468700539459,0.00007694562792640421,0.10364979976547732,4.901414102643874,0.5725911794071836,0.052942229353058284
0.00004121585871819585,0.12123708998108398,0.0002805622026004682,0.17330148649447016,7.474072603703266,1.9264020780349773,0.000011937540189753227
0.00004252524567489982,0.12389869173930292,2.112654516936562e-7,0.1782062062384873,7.83292278903702,2.0459242853514805,3.5389004349032667e-7
0.000042534799026306406,0.12379060689973141,0.00002889955456317867,0.17799540856831095,7.835860374957045,2.045048136996932,7.080620981301122e-7
