ssd,Km_fdp,kcat_f,Kic_dhap,Kincc_g3p,Kincu_g3p,Keq
0,0.00017,10.5,0.00013,0.00003,0.00023,0.00016
3.104180860004554e-8,0.00850100213654703,2.1878265379254594e-6,0.005661463286775284,0.023358424777154583,0.0400419868265948,7.781031000726398e-8
3.118040971826885e-8,0.008407843318676304,1.55016411981922e-6,0.005830725340692429,0.018457479721936697,0.04362457450043028,2.1320222470073627e-7
3.120553514041793e-8,0.008338903842519764,3.020276261893395e-7,0.00594672583163521,0.014469278751540613,0.04600522816883125,3.295172464154883e-7
3.122391453718572e-8,0.008286822329238523,1.4555606667055965e-7,0.006050810677136999,0.010545400570341118,0.043243199242650736,1.4873012557322683e-7
3.122406470383524e-8,0.008299421589906429,1.3647758225131057e-6,0.006021530066331758,0.010528420334414023,0.04320084293830971,2.1849819655949012e-7
3.122469031085599e-8,0.008282357185657995,7.176481631177012e-11,0.006059522116367569,0.010528596683364566,0.04320845930737236,2.16615801359489e-8
3.122469076397941e-8,0.00829531529855845,1.9624286957358498e-6,0.006032923669615153,0.010510634895730966,0.043200807024937685,3.092544395479762e-7
3.122469730714311e-8,0.008295247943789961,1.856414264639603e-6,0.006032580137154395,0.010505131149796038,0.0431724713489413,1.5179592744449588e-8
3.122469919277679e-8,0.008298584225092885,3.214398398248314e-6,0.006026477227906554,0.010503001040307538,0.04318285833995903,2.377299610422864e-9
3.122770213468672e-8,0.008292398491552404,1.617411457676185e-6,0.0060375090027966795,0.010294444881085397,0.0431875428510365,1.9017627777466803e-7
3.123837691897837e-8,0.008096018564115237,6.672212344532064e-6,0.006358522704111444,0.010767506210562975,0.04243653842509976,9.893269471879239e-6
3.130445864219086e-8,0.0074860601141844086,0.00031281152625221387,0.007535950542520051,0.011945026588689353,0.04409423747797201,0.000015303920223506915
3.1310309953962575e-8,0.008271701590471792,1.943000664065645e-6,0.0060764287763796785,0.011245097523188677,0.04969827125837997,4.4154199712448635e-6
3.13192113953215e-8,0.008488227623415057,3.8899032566470323e-7,0.004097858510749953,0.02564762201783778,0.048880840683524114,9.385166560192061e-7
3.1357611975913074e-8,0.008335690549173082,4.9029428136496526e-8,0.007936294506896556,0.015081633687834353,0.04459272487340968,0.00001431192932720669
3.13942754943461e-8,0.009469523825687534,0.00001557254507355581,0.0025683279486528113,0.00894826596225296,0.045683033457658145,3.1466954320262955e-6
3.1453710369533626e-8,0.008393686594556252,2.0882008503316944e-6,0.005746359108618093,0.009588904384668437,0.035032111374245244,5.375172082064914e-6
3.156291093670984e-8,0.008241925774136146,2.4794756385626027e-6,0.006106649894101222,0.008398340197785696,0.04755104364495644,0.000012156710286727797
3.181634546265785e-8,0.007952030826545258,2.3155000202937766e-6,0.006535581632360986,0.008661199604550548,0.042580218204415723,0.000042426255515487156
3.210582514286232e-8,0.007992994073975012,2.2103582541008325e-6,0.006607457770611169,0.006750892634838596,0.053550316948723344,6.729168546167063e-10
3.308695593022477e-8,0.007787558170752658,2.7319342978314255e-7,0.006958940297964176,0.021297935819568684,0.04870010064169817,1.6672440880140246e-7
3.504724636434327e-8,0.008039431828763512,1.1105365939015212e-6,0.006674207846776532,0.014451883027894147,0.13711933043015473,2.592536780957402e-7
3.535404465687845e-8,0.007988650567546428,2.0938447251172053e-6,0.006594385046409613,0.009166048672205133,0.09178482804317868,3.24839337557687e-8
3.5505723096305894e-8,0.008278119245651156,3.7159820194466144e-7,0.006063546492102069,0.02536841309154282,0.15742713736314018,1.0148606672914782e-8
3.757192157814306e-8,0.008236478607725405,4.935057653537591e-10,0.006142872455176294,0.015308844868849678,0.08797430493799606,4.778790481819311e-10
3.9183355963359706e-8,0.008520360451921541,5.007845160776014e-6,0.005630517169128361,0.05009455352534317,0.12415106121796102,0.000037596492945653674
4.2190889954334053e-8,0.006794726700870811,4.986374098810605e-6,0.008763058447450447,0.09095705364442029,0.04926183104364003,3.596465132811848e-7
4.391028408287452e-8,0.008399543554263233,2.4012562689568723e-6,0.004825489878722893,0.13086244110079698,0.37130118126232636,0.000046714127385121325
4.4562482830554954e-8,0.007697895796133154,0.0000739560801170975,0.008493531872392693,0.006245457099144443,0.1608002370502166,0.00003638220208093548
4.4898308447080806e-8,0.008256121250862562,1.1426740865685826e-6,0.006141452048999135,0.018085067150551942,0.1081069942558735,7.157982617956225e-6
4.5850493902687444e-8,0.006801485217223205,0.000054691963347593065,0.008754184181257259,0.09140897081655454,0.06526957953826949,6.277289936630754e-6
4.609854801945061e-8,0.00666266707055301,0.000011107797940705192,0.008996760989256785,0.11231824973869313,0.039180279947181776,3.858194535746482e-6
5.115542059749172e-8,0.00826549025139238,1.2336003118478055e-8,0.002890306426186559,0.03470527079954092,0.2629925453674232,1.7823695874796296e-7
5.659107574038504e-8,0.006204723307953567,0.00004957888217220551,0.00984052225681326,0.15263581668017487,0.037279767046714915,0.00003513609044149658
6.239217532356904e-8,0.010640254292037845,0.000022230218360299483,0.00409131353774872,0.19880279983113605,0.04829822720903334,0.0036772439813031223
6.45567976760242e-8,0.006559583229814665,0.0002715636851814365,0.009845335744162353,0.07842967101546398,0.161467706648135,0.00005822849682621515
8.178652934220367e-8,0.0056822375666302875,5.859699908363663e-6,0.011117507697176328,0.17994801347494738,0.09350215806015498,0.0008617897204299502
8.883459575463931e-8,0.004185457087425679,1.8804287143276658e-6,0.00919169649308507,0.013802186516839884,0.08885769793375907,0.009942097397614449
9.858351252091611e-8,0.005067295309374549,0.0003560682932248125,0.013124798199736085,0.209349125417947,0.12895463347046546,0.0004972154917915577
1.3981285869447686e-7,0.004975088454988248,0.0003272475857449936,0.012158352005058343,0.2884775516666152,0.11255120729603325,5.237707833503348e-6
1.5649592323628716e-7,0.005325826350267965,6.1573137107491975e-6,0.01163775157634834,0.09911560412867125,0.9110403059917064,0.00004026855468541347
2.525161071723792e-7,0.0016684671827668005,0.00002217856779076382,0.026886948301288197,0.39934555327940724,0.14442132477592673,0.008437938214322177
5.829734963635609e-7,0.001229961871045009,0.000022764282530964743,0.02179069643253377,0.6234337037300854,0.19998008031678946,0.00007743621424692678
7.349926089929455e-7,0.003924757685730764,2.291968502818452e-6,0.030153141628164973,0.8390080925760647,0.05006177063466145,7.086418345842673e-6
2.354142632412212e-6,0.03290540869657147,0.02967923668046456,0.08011655733979346,1.4155990656805497,0.13208280834669234,0.0000237979277228201
5.647580834470623e-6,0.02791461236417928,0.00027166656036705544,0.07195789512963625,2.5017182519342964,0.046008183267078895,4.2987562430063856e-7
9.400231345416605e-6,0.019851704057859354,0.0008188114393414296,0.0662231966163632,1.5920814663904945,10.679705739675594,0.001003269006009244
0.000011853691437696305,0.043131350854316,0.0005099607512820944,0.0993379996333142,3.404492649877699,0.42929199853700784,4.2875842172452803e-7
0.0001460165063715529,0.20594017269860776,0.10082926058947873,0.4173611014534578,6.061492140781736,1.6341179335936344,0.01734440163557736
