Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	haldaneRatio_1	9.93925386438832e-10	9.878876738075815e-19	3.661756228096058e-13	2.2885976425600358e-7	0.00016	0.0001599999996338244
1	relRateFor_fdp	0.000027005280167857748	7.29285156944491e-10	5.652729298991077e-6	0.006218002228890183	0.09090909090909094	0.09090343817979195
1	relRateFor_fdp	0.00002191427402642443	4.802354061052204e-10	6.903030391580689e-6	0.005045820763895885	0.1368068886032101	0.13679998557281853
1	relRateFor_fdp	0.00001482046316714225	2.196461284886201e-10	6.850894207710567e-6	0.00341247952956405	0.20076000891310194	0.20075315801889423
1	relRateFor_fdp	5.504250779941877e-6	3.0296776648490764e-11	3.6088654136179343e-6	0.0012673925479229034	0.28474724895080133	0.2847436400853877
1	relRateFor_fdp	5.823140266036919e-6	3.390896255794052e-11	5.187203054035638e-6	0.001340836586229022	0.386863179846857	0.386868367049911
1	relRateFor_fdp	0.000018373388035064497	3.375813878870512e-10	0.000021153592160483292	0.0042307184320966576	0.5000000000000001	0.5000211535921606
1	relRateFor_fdp	0.00003092399849183303	9.562936827228913e-10	0.00004366004624833941	0.007120767308907406	0.6131368201531432	0.6131804801993915
1	relRateFor_fdp	0.00004225233972188214	1.785260211973339e-9	0.0000695900446148201	0.009729434037511775	0.7152527510491988	0.7153223410938137
1	relRateFor_fdp	0.00005156977649242722	2.6594418474788993e-9	0.0000949104274359236	0.011875084892443065	0.7992399910868985	0.7993349015143344
1	relRateFor_fdp	0.000058664787759107884	3.4415573228211742e-9	0.00011660857578699169	0.013508978958173058	0.86319311139679	0.863309719972577
1	relRateFor_fdp	0.00006375679827091973	4.0649293257587535e-9	0.0001334692997486675	0.014681622972353427	0.9090909090909091	0.9092243783906577
1	otherRateRelFor_fdp_prod_inhib_g3p	9.68365174180974e-6	9.377311105665481e-11	6.767124106805966e-7	0.002229718356061357	0.030349681108423142	0.03034900439601246
1	otherRateRelFor_fdp_prod_inhib_g3p	6.591087084339975e-6	4.344242895335323e-11	1.3434638949372246e-6	0.0015176423704250032	0.08852308825306443	0.0885217447891695
1	otherRateRelFor_fdp_prod_inhib_g3p	6.523413934589328e-7	4.255492936199422e-13	3.3759940074040706e-7	0.00015020726960478977	0.22475570032573297	0.2247560379251337
1	otherRateRelFor_fdp_prod_inhib_g3p	0.000011988133873430673	1.437153537672959e-10	0.000012085866974154147	0.0027604079335321443	0.43782901894103	0.43784110480800414
1	otherRateRelFor_fdp_prod_inhib_g3p	0.000021990667489479865	4.835894566328667e-10	0.000031662255501441194	0.005063666513889905	0.6252831898504759	0.6253148521059774
1	otherRateRelFor_fdp_prod_inhib_g3p	2.3729063662880634e-6	5.6306846231704205e-12	9.952546701358367e-8	0.0005463803899238476	0.01821541710665259	0.018215317581185577
1	otherRateRelFor_fdp_prod_inhib_g3p	2.001646321136974e-6	4.006587994921182e-12	2.500692213719402e-7	0.00046089503596022965	0.05425730412803112	0.05425705405880975
1	otherRateRelFor_fdp_prod_inhib_g3p	1.066094440060894e-6	1.1365573551287513e-12	3.5583853053022807e-7	0.0002454770152643312	0.14495798319327732	0.1449576273547468
1	otherRateRelFor_fdp_prod_inhib_g3p	6.192052508513513e-7	3.8341514268188483e-13	4.384614470942516e-7	0.0001425773796537061	0.3075252527148365	0.3075256911762836
1	otherRateRelFor_fdp_prod_inhib_g3p	2.4125291190890685e-6	5.820296750452677e-12	2.6470978042869575e-6	0.0005555069015373209	0.4765193370165746	0.4765219841143789
1	otherRateRelFor_fdp_prod_inhib_g3p	7.519118755405785e-6	5.653714685789504e-11	1.7524360920034843e-7	0.0017313560636503986	0.010121754437435824	0.010121929681045024
1	otherRateRelFor_fdp_prod_inhib_g3p	6.098781261565378e-6	3.719513287642099e-11	4.294629923767834e-7	0.0014043061421203642	0.030581863846891433	0.03058229330988381
1	otherRateRelFor_fdp_prod_inhib_g3p	2.3385737000225504e-6	5.468926950437162e-12	4.564493626957322e-7	0.0005384779438178637	0.08476658476658477	0.08476704121594747
1	otherRateRelFor_fdp_prod_inhib_g3p	5.147835683727564e-6	2.6500212226658838e-11	2.285052372680285e-6	0.00118532594562675	0.1927783983056278	0.1927761132532551
1	otherRateRelFor_fdp_prod_inhib_g3p	0.000014117232048915795	1.9929624072293528e-10	0.000010495490794848461	0.0032505599751581392	0.32288254562470753	0.3228720501339127
